STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
9|73.0|415.0|373-2782|0.0|0.0|0.0|||38.15|159.5|88.0|13.56|192.8|1480.0|8.68|13.0|2.0|3.51|1.0|0
FL||415.0|396-5800|0.0||0.0|155.1|117.0|26.37|239.7|93.0|20.37||||10.6|4.0|2.86|0.0|0
CO|77.0|408.0|393-7984|9.0|0.0|0.0|62.4|1780.0|10.61|169.9|121.0|14.44|209.6|2560.0|9.43|5.7|6.0|1.54|5.0|1
AZ|130.0|415.0|358-1958|0.0|0.0|0.0|183.0|112.0|31.11|72.9|99.0|6.2|181.8|78.0|8.18|9.5|19.0|2.57|0.0|0
SC|111.0||350-2565|0.0|0.0|0.0|110.4|103.0||137.3|102.0|11.67|189.6|105.0|8.53|7.7||2.08|2.0|0
VA|132.0|510.0|343-4696|0.0|0.0|0.0|81.1|86.0||245.2|72.0|20.84||9200.0|10.67||40.0|2.78|0.0|0
NE|174.0||331-3698|9.0|0.0|0.0|124.3|76.0||277.1|112.0|23.55|250.7|115.0|11.28|15.5|5.0|4.19|3.0|0
|57.0|9.0|357-3817|0.0|1.0|1560.0|213.0|115.0|36.21|191.1|112.0|16.24|182.7|115.0|8.22|9.5|3.0|2.57|-0.0|0
MT||408.0|418-6412|0.0|0.0|0.0|134.3|73.0|22.83|155.5|100.0|13.22||68.0|4.59|14.7|4.0|3.97|3.0|0
|20.0|415.0|353-2630|0.0|0.0|0.0|190.0|109.0|32.3|258.2|84.0|21.95|181.5|102.0|8.17|6.3|6.0|1.7||0
HI||9.0|410-7789||0.0|0.0|119.3|117.0|20.28|215.1||18.28|178.7|90.0|8.04||1.0|3.0|1.0|0
IL|||416-8428|0.0|0.0|0.0|84.8|95.0|14.42|136.7|63.0||250.5|148.0|11.27||6.0|3.83|2.0|0
NH|75.0|510.0|370-3359|0.0|0.0|0.0|226.1|105.0|38.44|201.5|107.0|-342.59999999999997|246.2|98.0|11.08|10.3|5.0|2.78|1.0|0
LA|172.0|408.0|383-1121|0.0||0.0|212.0|121.0|36.04|31.2|115.0|2.65|293.3|78.0|13.2|12.6|10.0|3.4|3.0|0
AZ|12.0|408.0|360-1596|0.0|0.0|0.0|-4992.0||42.43|20192.0|119.0|21.45|280.2|90.0|12.61|11.8|3.0|3.19||1
OK|57.0|408.0|395-2854|0.0|1.0|25.0|176.8||30.06||75.0|||116.0|9.61|8.3|4.0|2.24|0.0|0
GA|72.0||362-1407|0.0|1.0|37.0|220.0|6400.0|37.4|217.3|102.0|738.8|152.8||6.88|14.7|240.0|3.97|3.0|0
AK|36.0|408.0|341-9764|0.0|1.0||146.3|128.0|24.87|162.5|80.0|13.81|129.3|109.0|5.82|14.5|6.0|3.92|0.0|0
|78.0|415.0|353-3305||0.0|||64.0|22.24|223.7|116.0|19.01|227.8|108.0|10.25|800.0|5.0|2.7|1.0|0
AK|136.0|415.0|402-1381|1.0|1.0||8156.0|106.0||187.6|99.0|15.95|101.7|107.0|4.58||240.0|2.84|3.0|0
9|149.0|408.0|332-9891|0.0|0.0|0.0|-2808.0|94.0|23.87||92.0|23.1|7532.0|108.0|338.8|11.1||3.0|1.0|0
GA|98.0|408.0|372-9976|0.0|0.0|0.0||102.0|21.47|166.8|85.0||187.8|2700.0|8.45|9.4|2.0|2.54|120.0|0
MD|135.0|9.0|383-6029|1.0|1.0|41.0|173.1||29.43|203.9|107.0|17.33|122.2|6240.0|5.5|14.6|15.0|3.94|0.0|1
AR|34.0|510.0|353-7289|0.0|0.0|0.0|124.8|82.0|21.22|||23.99|311.5|78.0|14.02|||2.7|2.0|0
ID|160.0|415.0|390-7274|0.0|0.0||85.8|77.0|14.59|165.3|110.0|14.05|178.5|92.0|8.03|9.2|4.0|49.6|3.0|0
WI|64.0|510.0|352-1237|0.0|0.0|0.0||67.0||225.8|118.0|1535.2|265.3||11.94|3.5|3.0|0.95|1.0|0
OR|59.0|408.0|353-3061|0.0|9.0|28.0|120.9|97.0|20.55|213.0|92.0|1448.8|163.1|116.0||8.5|5.0|2.3|2.0|0
MI|65.0|415.0|363-5450|0.0||0.0|211.3|-2400.0||162.6|122.0|276.4|134.7|118.0|6.06|13.2|5.0|3.56|-60.0|0
DE|-2840.0|408.0|364-1995|0.0|0.0|0.0|187.0|133.0||134.6|74.0|11.44|242.2|127.0|10.9|7.4|5.0|2.0|2.0|0
9|119.0|415.0|398-1294|0.0|0.0|0.0|159.1|114.0|27.05|231.3|117.0|19.66|143.2|91.0||8.8|3.0|2.38|-100.0|1
WY|97.0|415.0|405-7146|0.0|1.0|24.0|133.2|135.0|1811.2|217.2|58.0|18.46|70.6|79.0|254.4|880.0|3.0|2.97|1.0|0
IA|52.0|408.0|413-4957|0.0|0.0|0.0|191.9|108.0|32.62|269.8|96.0|22.93|236.8|87.0|10.66|7.8|5.0|2.11|3.0|0
IN|4800.0|408.0|420-5645|9.0|0.0|0.0|220.6|57.0|37.5|211.1|4600.0|17.94|249.0|129.0|11.21|6.8|3.0|1.84|1.0|0
VA|10.0|408.0|349-4396|0.0|0.0|0.0|7444.0||31.64|190.2|66.0|16.17|282.8|57.0|12.73|11.4|120.0|3.08|2.0|0
UT||415.0|404-3211|0.0|0.0|0.0|160.2|-2340.0||267.5|67.0|-454.79999999999995|228.5|-1360.0|10.28||5.0|2.51|2.0|0
WY|87.0|415.0|353-3759||0.0|0.0|151.0||1026.8000000000002|219.7|-2320.0|18.67|203.9|127.0|9.18|9.7|3.0|2.62||1
IN|3240.0|408.0|363-5947|0.0|9.0|0.0|175.5|67.0||249.3|85.0|21.19|270.2|98.0|12.16|10.2|3.0|2.75|1.0|0
CO|2820.0|415.0|340-5121|0.0|0.0|0.0|126.9|||180.0|62.0|15.3|140.8|128.0|6.34||2.0|2.16|1.0|0
CO|121.0|408.0|370-7574|0.0|1.0|30.0|198.4|129.0|33.73|75.3|77.0||181.2|77.0|8.15|5.8|3.0|1.57|3.0|1
WI|68.0|415.0|403-9733|0.0|0.0|0.0|148.8||25.3|246.5|164.0|-419.0|129.8|103.0|5.84|968.0|3.0|3.27|3.0|0
OK|5000.0|408.0|355-7251|9.0||0.0|229.3||38.98|177.4|126.0|15.08|189.3|95.0||12.0|8.0|3.24|1.0|0
ID|174.0|408.0|359-5893|0.0||0.0|192.1|97.0|32.66|169.9|94.0|14.44|166.6|54.0||11.4|4.0|3.08|1.0|0
CA|116.0|9.0|405-3371|0.0|1.0|34.0|268.6|83.0|45.66|3564.0|142.0|15.15|166.3|8480.0|7.48|11.6|3.0|3.13|2.0|0
MN|5920.0|510.0|344-5117|0.0|9.0|33.0|193.7|91.0|32.93|246.1|96.0|20.92|138.0|92.0|-124.2|14.6|3.0||2.0|0
|149.0||332-8160|0.0|1.0|28.0||92.0|30.72|187.8|64.0|15.96||53.0|11.95|12.6|3.0|3.4|3.0|0
NC|38.0|408.0|359-4081|0.0|0.0|-0.0|131.2|98.0|22.3|162.9|97.0|13.85|159.0|106.0|7.15|8.2|6.0|2.21|2.0|0
WA|40.0|415.0|352-8305|0.0|1.0|41.0|148.1|74.0|25.18|169.5|88.0|-288.2|214.1|102.0|9.63|6.2|5.0||2.0|0
WY|43.0|415.0|329-9847|1.0|0.0||251.5|105.0|42.76|212.8|104.0|18.09|157.8|67.0|284.0||4.0|2.51|0.0|0
MN|113.0|408.0|365-9011|1.0|0.0|0.0|125.2|93.0||206.4|119.0|17.54|-2586.0|139.0||8.3|8.0|2.24|0.0|0
UT|126.0|408.0|338-9472|0.0|0.0|0.0|211.6|70.0|35.97|216.9||18.44|153.5|60.0|6.91|7.8|20.0||1.0|0
TX|150.0|510.0|374-8042|0.0|0.0|0.0|178.9|101.0|30.41|169.1|110.0|14.37|148.6|100.0|6.69|13.8|3.0|3.73|80.0|1
9|138.0|408.0|359-1231|0.0|0.0||241.8|93.0|41.11|170.5|83.0|14.49|23624.0|8320.0|13.29|11.8|140.0|3.19|240.0|0
MN|162.0|510.0|413-7170|0.0|9.0|46.0|224.9||38.23|188.2|84.0|16.0|254.6|61.0|11.46|12.1|2.0|3.27|0.0|0
|147.0|510.0|415-2935|0.0|0.0|0.0|248.6|83.0|42.26|148.9|85.0|12.66|172.5|109.0|7.76||4.0|2.16|3.0|0
NV|90.0||399-4246|0.0|0.0|0.0|203.4|146.0|34.58|226.7|117.0|19.27|152.4|105.0|6.86|7.3|4.0|1.97|40.0|0
HI|85.0|415.0|362-5889|0.0|0.0|0.0|235.8|109.0|40.09|157.2|94.0|13.36|188.2|99.0|8.47|12.0|3.0|259.20000000000005|0.0|0
MN|50.0|9.0|350-8921|0.0|9.0|0.0|157.1|3600.0|26.71|223.3|72.0|18.98|181.4|111.0|8.16|6.1|2.0|1.65|1.0|0
DC|82.0|415.0|374-5353|0.0||0.0|300.3|109.0|51.05|181.0|100.0|15.39|270.1|73.0|12.15|11.7||3.16|0.0|1
|144.0|9.0|360-1171|0.0|0.0|0.0|61.6|117.0|10.47|77.1|85.0|6.55|173.0|99.0|7.79|8.2|||4.0|1
MN|46.0|415.0|355-8887|0.0|9.0|0.0|214.1|72.0|36.4|164.4|104.0||177.5|113.0|7.99|8.2|60.0|2.21||0
MD|70.0||333-1967|0.0|0.0|0.0|170.2|98.0|28.93|155.2|102.0|13.19|228.6||205.79999999999998|15.0|2.0|4.05|1.0|0
WV|144.0|415.0|354-4577||0.0|0.0|201.1|99.0|1367.6|303.5|74.0||||10.08|13.2|2.0|3.56|1.0|0
|116.0||331-7425||0.0|0.0|215.4|104.0|36.62|204.8|79.0|17.41|278.5|109.0|12.53|12.6|5.0|3.4|3.0|0
CO|55.0|408.0|419-2637|0.0|1.0|25.0|165.6|123.0|28.15|136.1|95.0|11.57|175.7|90.0|7.91|11.0|2.0|2.97|3.0|0
GA|70.0|415.0|411-1530|9.0|1.0||19960.0|101.0|848.4000000000001|259.7|98.0|22.07|222.7|68.0|10.02|9.8|4.0|2.65|1.0|0
TX|106.0||395-3026||0.0|0.0|210.6|96.0|35.8|249.2|85.0|21.18|191.4|88.0|688.8|12.4|1.0|3.35|2.0|1
VT|128.0|510.0|388-6441|0.0|1.0|29.0|179.3|104.0|30.48|225.9||19.2|323.0|3120.0|14.54|8.6|280.0|2.32|0.0|0
9|7520.0|408.0|402-1251|0.0|9.0|0.0|157.9|105.0||155.0|101.0|13.18|189.6|84.0|8.53|8.0|5.0|2.16||1
WV|111.0|510.0|412-9997|0.0|0.0|0.0|214.3|118.0|36.43|208.5|76.0|17.72|182.4|98.0|8.21|12.0|2.0|259.20000000000005|1.0|0
|74.0|9.0|346-7302|0.0|1.0||154.1|104.0|26.2|123.4|84.0|10.49|202.1||9.09|10.9|9.0|2.94|2.0|0
NJ|128.0|415.0|358-9095|0.0|0.0|0.0||125.0|40.44|247.6|93.0|21.05||68.0||13.9|4.0|3.75||1
DC|82.0||400-9770|0.0|0.0|0.0|143.9|2440.0|24.46|194.9|105.0|16.57|8768.0|94.0|4.93|11.1|2.0|3.0|1.0|0
LA|155.0|9.0|334-1275|0.0|0.0|0.0|||691.5999999999999|190.9|104.0|16.23|196.0|119.0|8.82|8.9|4.0|2.4|0.0|1
AR|1600.0|415.0|340-4953|0.0||0.0|124.3|100.0|21.13|173.0|107.0|14.71||62.0|11.39|7.9|9.0|||0
ME|78.0|415.0|400-9510|0.0|0.0|0.0|252.9|93.0|42.99|178.4|112.0|15.16|263.9|105.0|11.88|9.5|7.0|205.6|3.0|0
AZ|90.0|9.0|387-6103|0.0|0.0|0.0|179.1|2840.0|30.45|190.6|81.0|16.2|127.7|1820.0|5.75|10.6|7.0|2.86|3.0|0
9|104.0|408.0|366-4467|0.0|0.0|0.0|278.4|106.0|47.33|81.0|113.0|6.89|163.2|10960.0|7.34|9.8|5.0|2.65|1.0|0
9|73.0|415.0|370-3450|0.0||0.0|160.1|110.0|27.22|213.3||362.59999999999997|13928.0|72.0|7.83|1040.0|4.0|3.51|0.0|0
AZ|1980.0|415.0|327-3954|0.0|0.0|0.0|198.2|87.0|33.69|207.3|76.0|17.62|190.9|-2260.0|8.59||3.0|2.35|4.0|0
MS|120.0|408.0|355-6291|0.0||0.0|212.1||36.06|209.4||17.8|167.2|96.0|7.52|5.3|5.0|1.43|1.0|1
|77.0|415.0|362-9748|0.0||0.0||72.0|42.81|205.7|126.0|17.48|275.2|||9.8|7.0|2.65|2.0|1
IA|98.0|510.0|379-6506|0.0|1.0|21.0|161.2|114.0|27.4|252.2|83.0|21.44|160.2|92.0|7.21||8.0|1.19|4.0|0
MA|108.0|415.0|347-7741||0.0|0.0|178.3|137.0|606.1999999999999|189.0||16.07|129.1|102.0|5.81|14.6||3.94|0.0|0
VT|135.0|415.0|354-3783|0.0|0.0|0.0|6068.0|6560.0|25.79|119.0|105.0|10.12|180.0|100.0|||6.0|2.84||0
KY|95.0|408.0|401-7594|0.0|0.0|0.0|135.0|99.0|22.95|183.6|2120.0|15.61|245.3|102.0||12.5|||1.0|0
IN|122.0|408.0|397-4976|0.0||0.0|170.5|94.0|28.99|-3474.0|2180.0|14.76|248.6|75.0|11.19|11.3|2.0|3.05|1.0|0
AZ|95.0|408.0|334-2577|0.0|0.0|0.0|238.1|65.0|3238.3999999999996|187.2|7840.0|15.91|190.0|115.0|8.55|11.8|4.0|3.19||0
MI|2880.0|510.0|400-3637|0.0|1.0|29.0|281.4|102.0|47.84|202.2|76.0|17.19|14976.0|113.0|8.42|9.0|6.0|2.43|2.0|0
NM|93.0||383-4361|0.0|1.0||117.9|131.0|20.04|6580.0|4600.0|13.98|217.0|86.0|9.76|9.8|3.0|2.65|1.0|0
|2820.0|9.0|371-4306|0.0|1.0|32.0||91.0|25.26|131.1|97.0|11.14|219.4||9.87||1.0|2.73||0
UT|157.0|408.0|403-4298||0.0|0.0|229.8||39.07|147.9|121.0|1005.6|241.4|108.0|10.86|9.6|7.0|2.59|3.0|0
MI|120.0|408.0|409-3786||0.0|0.0||100.0|28.05|317.2|83.0|26.96|119.2|86.0|5.36|8.3|8.0|2.24|1.0|0
MA|103.0|415.0|337-4697|0.0|0.0|0.0|185.0|117.0|31.45|223.3|94.0|18.98|222.8|91.0|10.03|12.6|2.0|272.0|2.0|0
AL|98.0|408.0|383-1509|9.0|0.0|0.0|161.0|117.0||190.9|113.0|16.23|227.7|113.0|10.25|12.1|4.0|3.27|4.0|0
DE|125.0|408.0|359-9794|9.0|0.0|0.0|126.7||1723.1999999999998|206.0|90.0|17.51|247.8|114.0|223.0|13.3|7.0|143.6|1.0|0
AZ|63.0|415.0|407-7035|0.0|9.0|0.0|58.9||10.01|169.6|59.0|14.42||88.0|9.51|9.4|120.0|2.54|1.0|0
ME||510.0|363-1069|1.0|1.0|42.0|196.8|89.0|33.46|254.9|122.0|21.67|138.3|126.0||20.0|6.0|5.4|0.0|1
NJ|64.0|510.0|391-4652|9.0|0.0|0.0|162.6||27.64|152.3|109.0|12.95|57.5|122.0|2.59|14.2|3.0|3.83|1.0|0
|-1480.0|415.0|355-6837|0.0|0.0|0.0|282.5|114.0|48.03|219.9|48.0|18.69|170.0|115.0|7.65|9.4|4.0|2.54|1.0|1
|112.0|510.0|409-1244|0.0|1.0|36.0|113.7|9360.0|19.33|157.5|82.0|13.39|177.6|118.0|7.99||3.0||2.0|0
ID|97.0|408.0|328-3266||0.0|0.0||125.0|40.77|214.8|111.0|18.26|143.3|81.0|6.45|8.7|5.0|2.35|2.0|0
NE|46.0|408.0|352-7072|0.0|0.0||210.2|92.0|35.73|227.3|77.0|19.32|200.1|116.0|9.0|13.1|-140.0|3.54|1.0|0
TX|41.0|408.0|370-7550|0.0|1.0|22.0|213.8|102.0|36.35|141.8||12.05|142.2|123.0|6.4|7.2|3.0|1.94|0.0|0
MD|-2420.0|510.0|369-5526|0.0|0.0||190.7|103.0|32.42|183.5|117.0|312.0|220.8|103.0|397.59999999999997|9.8|4.0|2.65|3.0|0
MS|193.0|415.0|329-4391|0.0|0.0|0.0|170.9|124.0|29.05|132.3|95.0|11.25|112.9||5.08|11.6|3.0|3.13|1.0|0
|130.0|510.0|408-4195|0.0|0.0|0.0|154.2|119.0||110.2|98.0|9.37|227.4|117.0|10.23|9.2|-100.0|2.48|2.0|0
|85.0|408.0|354-4445|0.0|0.0|0.0|201.4|52.0|34.24|229.4||19.5|252.5||11.36|12.0|3.0|3.24||0
MS|162.0|415.0|335-4858|0.0|9.0||70.7|108.0|12.02|157.5|87.0|13.39|154.8|82.0|6.97|9.1|3.0|2.46|4.0|1
MS|61.0|510.0|414-8718||1.0|27.0|187.5|124.0|31.88|146.6|103.0|12.46|225.7|129.0|10.16|6.4|6.0|1.73||1
TX|92.0|408.0|409-5939|0.0|0.0|0.0|91.7|90.0|15.59|193.7|123.0|329.20000000000005|175.0|86.0|7.88|9.2|4.0|2.48|2.0|0
NE|131.0|408.0|331-4902|0.0|1.0|36.0|214.2|115.0|36.41||117.0|13.74|264.7|102.0|238.2|9.5|4.0|2.57||0
NE|90.0|415.0|353-6870|9.0|0.0|-0.0|145.5|92.0|24.74|217.7|114.0||146.9|123.0||10.9|80.0|2.94|3.0|0
CA|75.0|408.0|355-2909||0.0|0.0|166.3|2500.0|28.27|158.2|86.0||256.7|80.0|11.55|122.0|5.0|1.65|80.0|0
NJ|1560.0|415.0|390-6101|0.0|0.0|0.0|231.0|115.0|39.27|230.4|140.0|-391.59999999999997|261.4||11.76|9.5|3.0|2.57|1.0|0
|-1640.0|408.0|400-3446|0.0|0.0|0.0|200.3|96.0|34.05|201.2|102.0|17.1|206.1|60.0|9.27|7.1|1.0|1.92|4.0|0
AR|163.0|9.0|411-5859|0.0|0.0|0.0|197.0|109.0|33.49|202.6|10240.0|17.22|206.4|80.0||9.1|10.0|2.46|1.0|0
AL|91.0||387-2919|1.0|0.0|0.0|129.9|-2240.0||173.3|83.0|14.73|247.2|130.0||11.2|3.0|3.02||0
NY|75.0|415.0|374-8525|0.0|1.0|21.0|175.8|97.0||217.5|106.0|18.49|237.5|134.0|10.69|5.3||1.43|5.0|0
FL|91.0|510.0|379-5592|0.0|0.0|0.0|203.1|2120.0|1381.2|210.1|113.0|17.86|195.6|129.0||12.0|3.0|3.24|3.0|0
AK||510.0|345-8237||1.0|36.0||117.0|31.14|126.8|76.0|10.78|263.3|71.0|11.85|11.2|8.0|3.02|1.0|0
NV|113.0|415.0|422-6690|0.0|1.0|23.0|205.0|101.0|34.85|152.0|60.0|12.92|158.6|59.0|7.14|10.2|5.0|2.75|2.0|0
9|110.0|510.0|346-2359|0.0|0.0|0.0|148.5|115.0|25.25|276.4|84.0|23.49|193.6|112.0|8.71|12.4|3.0|3.35|1.0|0
9|120.0|415.0|374-3534|0.0|9.0|39.0|-4006.0|68.0|34.05||97.0|18.73|253.8||11.42|10.5|4.0||0.0|0
MI|157.0|415.0|381-4756|0.0||28.0|192.6|107.0|32.74|195.5|74.0|16.62|109.7|139.0|4.94|6.8|5.0|-36.800000000000004|3.0|0
VT|103.0|510.0|390-2805|0.0|||246.5|47.0|41.91|195.5|84.0|16.62|200.5|96.0|9.02|11.7|4.0||1.0|0
VT|117.0|408.0|390-2390|1.0|0.0|0.0|167.1|86.0|28.41|3550.0|87.0|15.09|249.4|132.0|11.22|282.0|7.0|3.81|2.0|1
MI||415.0|419-9097|||0.0|231.9|101.0|39.42|160.1|94.0|13.61|110.4|98.0|4.97|14.3|6.0|3.86|3.0|0
WA|127.0|408.0|386-7281|0.0||0.0|146.7|91.0|24.94|203.5|78.0||203.4|110.0||13.7|3.0||1.0|0
UT|-1660.0|408.0|380-3561|1.0|0.0|0.0|271.5|87.0|46.16|216.3|126.0|18.39|121.1||5.45||4.0|3.16|1.0|0
LA|||390-8760|0.0|0.0||181.5|121.0|30.86|218.4|98.0|18.56|161.6||7.27|8.5|5.0|2.3||0
RI|145.0|408.0|366-6730||1.0|43.0|257.7|97.0|43.81|162.1|95.0|13.78|286.9|86.0|12.91|11.1|4.0||2.0|0
IA|113.0|408.0|395-5285|0.0|0.0|0.0|193.8|99.0|32.95|221.4|125.0|18.82|172.3|67.0|7.75|10.6|-120.0|2.86|1.0|0
NE|117.0||354-3436|0.0||0.0|102.8|119.0||-4134.0|91.0|17.57|299.0|105.0|13.46|10.1|7.0|2.73|1.0|0
OH|65.0|408.0|336-7600|0.0||0.0|187.9|116.0|31.94|157.6|117.0|13.4|227.3|86.0|10.23|7.5||2.03|1.0|0
RI|56.0|9.0|383-6293|9.0|||226.0|112.0|38.42||118.0|21.12||142.0|6.32||11.0|1.86|1.0|0
OK|96.0|415.0|362-4596|0.0|0.0||260.4|115.0|44.27|146.0|46.0|12.41|269.5|87.0|12.13|11.5|4.0||5.0|0
LA|151.0|408.0|401-3926||0.0|-0.0|14296.0|116.0|30.38|292.1|138.0|24.83|265.9|101.0|11.97||4.0|2.65|0.0|0
OH|83.0|415.0|370-9116|0.0|0.0|0.0|6748.0|120.0|57.36||116.0|19.33|153.9|114.0|138.6|15.8|280.0|4.27|0.0|1
VA|139.0|510.0|328-6289|0.0|1.0|23.0|157.6|129.0|26.79|247.0|96.0|21.0|259.2|112.0|11.66||-40.0|3.7|0.0|0
|120.0|510.0|350-9994|0.0||0.0|183.6|117.0|31.21|256.7|72.0|21.82||79.0|8.04||2.0|2.75|1.0|0
FL|115.0|510.0|351-4616|9.0|1.0|24.0||-2480.0|24.16|183.4|129.0|15.59|164.8|114.0|7.42|9.6|4.0|51.8|1.0|0
SC|87.0|415.0|360-5779|0.0|0.0|0.0|136.3|97.0|23.17|172.2|108.0|14.64|137.5|101.0||7.1|5.0|1.92|0.0|0
VA|141.0|415.0|417-4885|0.0|0.0|0.0|217.1|110.0||241.5|-2220.0|20.53|253.5|103.0|11.41|12.0|6.0||0.0|0
IA|141.0|510.0|406-4710|0.0|1.0|36.0|187.5|99.0|31.88|241.4|116.0||229.5|105.0|10.33|420.0|5.0|2.84||0
|62.0|415.0|409-8743|0.0|0.0|0.0|98.9|103.0|16.81|135.4|122.0|11.51|236.6|82.0|10.65||1.0|3.29|1.0|0
OK|146.0||335-4584|0.0||0.0||151.0|35.07|148.6|89.0|12.63|167.2|-1820.0|7.52|6.1|3.0|33.0|1.0|0
DE|92.0|415.0|361-9845|0.0|1.0|33.0|243.1||41.33|213.8|92.0|18.17||104.0|10.29|12.1|2.0|3.27|2.0|0
GA|7400.0||366-5699|0.0|1.0|31.0|189.8|126.0|2581.6000000000004|3266.0|-2660.0|13.88|264.8|126.0|11.92|7.5|3.0|2.03|1.0|0
|148.0|415.0|329-9364|0.0|0.0|0.0|8080.0|102.0||243.2|128.0|20.67|261.3|90.0|11.76|10.9|120.0|2.94|1.0|0
AZ|94.0|408.0|390-7434|0.0|1.0|38.0|170.1||28.92|193.3|116.0|16.43|105.9|73.0|4.77|12.8|4.0|3.46|40.0|0
||510.0|404-9680|0.0|0.0|0.0|230.9|87.0|39.25|187.4|90.0|15.93|154.0|53.0|6.93|6.3|2.0||0.0|0
CO|68.0||338-9398|0.0|0.0|0.0|237.1|105.0|40.31|223.5|105.0|19.0|97.4||4.38|13.2|2.0|3.56|1.0|0
NH|64.0|408.0|394-2445||1.0|27.0|182.1|91.0|30.96|169.7|98.0|14.42|6588.0|86.0|7.41|10.6|5.0|2.86|2.0|0
9|25.0||381-2709|0.0|0.0|0.0|119.3|87.0|20.28|211.5|101.0|17.98|268.9|86.0||10.5|4.0|2.84|240.0|0
OR||415.0|397-5060|0.0|0.0||116.8|87.0|19.86|178.9|93.0|15.21|182.4|150.0|656.8000000000001|14.1||3.81||0
LA|179.0|408.0|415-2393|0.0||0.0|219.2|92.0|37.26||125.0|12.7||-2080.0||6.1|100.0|1.65|0.0|0
NE|94.0|415.0|377-1765|0.0|0.0|0.0|252.6|104.0||169.0||14.37||4240.0||11.1|7.0||160.0|0
MN|62.0|415.0|409-2111|0.0|0.0|0.0|147.1|91.0|25.01|190.4|107.0|16.18|195.2|115.0|8.78|12.2|60.0|3.29|0.0|0
MI|127.0|415.0|401-3170|0.0|0.0|0.0|4042.0|103.0||229.4|86.0|19.5|195.2|113.0|8.78|11.5|3.0|3.11|2.0|0
