STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
WY||415.0|353-3759|0.0|0.0|0.0||83.0||8788.0|116.0|18.67|16312.0|127.0|734.4|||||1
|||363-5947||0.0||175.5|67.0||249.3|85.0||270.2||||3.0||1.0|0
||415.0|340-5121|9.0|0.0|-0.0|126.9|98.0|21.57|||15.3|2816.0||6.34||160.0|||0
CO|121.0||370-7574|9.0||30.0||129.0|33.73|75.3|77.0||||-163.0|5.8|3.0|||1
9|68.0|415.0|403-9733|0.0|0.0|0.0||70.0|25.3||||129.8|103.0|||||-60.0|0
OK|125.0|9.0|355-7251|9.0|0.0|0.0|229.3|2060.0|38.98|3548.0||15.08|15144.0|95.0|8.52|240.0||||0
||408.0|359-5893|0.0|0.0|||7760.0|||94.0|14.44|166.6|-1080.0|7.5||4.0|3.08|80.0|0
||415.0|405-3371|9.0||34.0|21488.0|6640.0|45.66|||606.0|166.3|106.0||||3.13||0
9|||344-5117|0.0|9.0|33.0||91.0|32.93|19688.0|96.0|20.92|138.0||6.21|14.6|3.0||2.0|0
||9.0|332-8160|9.0|1.0|28.0||7360.0||3756.0|||265.5|53.0|478.0|12.6||||0
|-760.0|408.0|359-4081||||||1784.0|||13.85|159.0||7.15||||2.0|0
9||9.0|352-8305|9.0|||148.1|-1480.0|1007.2||88.0|-288.2|8564.0||9.63|6.2||133.6|160.0|0
WY|43.0||329-9847|1.0|9.0|0.0||105.0||212.8|104.0|18.09|157.8|67.0|7.1|9.3|||0.0|0
MN|-2260.0||365-9011|||0.0|||21.28||119.0|1403.1999999999998||139.0||-166.0|8.0||0.0|0
UT|126.0|9.0|338-9472|||||70.0||17352.0|80.0||153.5|60.0|6.91|312.0|80.0|2.11|40.0|0
TX|150.0||374-8042|0.0|||||30.41|169.1|110.0|14.37|148.6|100.0|6.69|1104.0||3.73|4.0|1
|||359-1231|||-0.0|19344.0||41.11||83.0|289.8|295.3||||7.0|127.6|3.0|0
9|162.0|9.0|413-7170|0.0||46.0|224.9||||84.0|16.0|254.6|||12.1|2.0|130.8||0
9|||415-2935|0.0|0.0|0.0||83.0|42.26|||12.66||109.0|||4.0|2.16|3.0|0
NV|||399-4246||9.0|0.0||11680.0|34.58|226.7|117.0||152.4||6.86|7.3|4.0|||0
|||362-5889||9.0|0.0|235.8|109.0|||94.0|1068.8||||-240.0||||0
MN|50.0||350-8921|9.0||||||223.3|72.0|18.98|181.4||||2.0|-33.0|1.0|0
|82.0|9.0|374-5353|0.0||0.0|300.3|109.0|-1021.0|3620.0|100.0|||-1460.0||11.7||3.16|0.0|1
|144.0||360-1171|0.0|0.0|||||77.1|85.0||173.0|99.0||-164.0|7.0||4.0|1
MN|46.0||355-8887||0.0|-0.0|||728.0|3288.0|104.0|13.97|3550.0|4520.0|7.99||3.0|2.21|2.0|0
MD|70.0|9.0|333-1967||0.0||170.2||28.93|155.2||||6080.0||||4.05||0
||415.0|354-4577||0.0|0.0|||34.19|303.5||25.8|224.0|2380.0|10.08||||-20.0|0
|-2320.0||331-7425|9.0|9.0|0.0||104.0|36.62|204.8|1580.0||278.5|2180.0||12.6|200.0|||0
||9.0|419-2637|0.0||25.0|||28.15|136.1|3800.0|11.57|3514.0|90.0|7.91||||3.0|0
||9.0|411-1530|0.0|9.0|-480.0||101.0|848.4000000000001|259.7|1960.0|22.07|||400.79999999999995|9.8||||0
9|2120.0|510.0|395-3026|||0.0|8424.0||2864.0||85.0|-423.6|191.4|-1760.0|8.61|||3.35|-40.0|1
|5120.0||388-6441||1.0|29.0||104.0||18072.0|||||14.54|8.6|560.0|92.8||0
|||402-1251|0.0|0.0|0.0|3158.0|105.0|26.84||101.0|13.18|189.6|84.0||8.0||2.16|4.0|1
WV|4440.0|510.0|412-9997|9.0|0.0|0.0|17144.0|4720.0|||76.0|||98.0||12.0|2.0|-64.80000000000001||0
KY|74.0||346-7302||1.0|35.0|||||84.0|||1140.0||||117.6|2.0|0
9|||358-9095|9.0|0.0||237.9|||||421.0||||||||1
DC||9.0|400-9770||0.0||||-489.20000000000005|15592.0|8400.0|16.57||7520.0|4.93|11.1||3.0|-20.0|0
9|||334-1275|0.0|0.0|0.0|8136.0||-691.5999999999999||||7840.0||352.8||80.0||0.0|1
AR|1600.0|415.0|340-4953||0.0|0.0||100.0|845.1999999999999|||14.71|||455.6|7.9||42.599999999999994|-20.0|0
9|78.0||400-9510|0.0||||93.0|3439.2000000000003|||||8400.0||||-51.4||0
AZ|||387-6103||0.0|0.0||||190.6|81.0|-324.0||3640.0|||7.0|||0
|||366-4467||||5568.0|106.0|47.33|81.0|2260.0|6.89|163.2|||||2.65||0
MT||9.0|370-3450||9.0||-3202.0|||17064.0|2880.0|18.13||72.0||13.0|80.0|3.51|0.0|0
|99.0||327-3954|0.0||0.0|198.2||673.8|||||113.0|8.59|8.7|3.0||4.0|0
|||355-6291|0.0|0.0||212.1|131.0|36.06||104.0||167.2|||5.3|5.0|1.43|1.0|1
||415.0|362-9748||0.0|0.0|251.8|72.0|856.2|205.7|126.0|17.48||||-196.0|560.0|2.65|2.0|1
IA|98.0|510.0|379-6506|9.0||21.0||114.0|2192.0|5044.0|-1660.0|||1840.0|7.21||320.0|23.799999999999997|4.0|0
|4320.0||347-7741||||178.3|||189.0|76.0|16.07|||5.81|584.0|5.0|78.8|0.0|0
||415.0|354-3783|0.0|0.0||3034.0||25.79|9520.0||10.12||8000.0|||||0.0|0
9|||401-7594||0.0|0.0|10800.0|99.0|22.95|183.6||15.61||102.0|11.04|||135.2||0
9|122.0|408.0|397-4976||0.0|0.0|||||109.0|14.76||75.0|11.19|-226.0||3.05|-20.0|0
AZ|95.0||334-2577|||0.0|238.1||809.5999999999999|187.2|98.0|15.91|190.0||-171.0|11.8||||0
MI|36.0|510.0|400-3637|0.0|1.0|29.0|281.4|102.0||202.2|-1520.0|||2260.0|8.42|-180.0|6.0|2.43|2.0|0
NM||9.0|383-4361|9.0|9.0|21.0|4716.0|131.0||||13.98|4340.0|86.0|9.76|||212.0|1.0|0
CO|11280.0|9.0|371-4306|||||1820.0|25.26|5244.0|-1940.0|11.14|219.4|142.0||10.1|1.0|||0
UT||9.0|403-4298|9.0||0.0|4596.0|||-2958.0||12.57||2160.0||9.6||2.59||0
MI|||409-3786|0.0||0.0|165.0|||317.2|83.0||119.2|86.0||8.3|||20.0|0
|103.0||337-4697|9.0|0.0||185.0|117.0|31.45|223.3|7520.0||222.8|91.0|10.03||2.0||2.0|0
AL|98.0|408.0|383-1509||0.0||||||113.0|1298.4|-4554.0|113.0|10.25|12.1|||4.0|0
DE||408.0|359-9794|0.0||0.0|126.7||-430.79999999999995|206.0|90.0||247.8|||13.3||3.59||0
9|63.0||407-7035|9.0|9.0|||-2500.0||169.6||||88.0|9.51|9.4||2.54||0
9|||363-1069|1.0||-840.0||7120.0||||21.67||||||5.4|0.0|1
9||9.0|391-4652||0.0|0.0||1660.0||152.3|109.0||57.5|-2440.0|2.59|14.2|3.0||1.0|0
NV|||355-6837||0.0||||48.03|219.9|960.0|373.8|-3400.0||7.65|9.4||2.54|20.0|1
9||510.0|409-1244|0.0|1.0|36.0|113.7|117.0||157.5|82.0|13.39|177.6||319.6|10.0||216.0||0
9|97.0||328-3266|||0.0|239.8|||17184.0||18.26|||6.45|8.7|5.0||40.0|0
NE|46.0|408.0|352-7072||0.0||-4204.0|92.0|35.73|||19.32|200.1|9280.0|9.0||7.0|||0
9|41.0|408.0|370-7550|0.0|||213.8||36.35|141.8|86.0||2844.0|||7.2|3.0||0.0|0
9|121.0||369-5526|0.0|||||||117.0|1248.0|4416.0||-198.79999999999998|9.8|4.0||3.0|0
9||415.0|329-4391|0.0|0.0|0.0||124.0|581.0|10584.0|-1900.0|11.25|112.9|89.0|5.08|11.6|||40.0|0
NV|||408-4195|0.0|0.0|0.0||9520.0|26.21|110.2|98.0|||117.0|10.23|9.2||2.48|2.0|0
AZ||408.0|354-4445||||16112.0|2080.0|2739.2000000000003|9176.0|||||11.36|12.0||3.24|1.0|0
9||415.0|335-4858|||0.0|70.7|108.0|12.02|3150.0|-1740.0||154.8|82.0|||||4.0|1
MS|61.0||414-8718|0.0|9.0|27.0||124.0||146.6|4120.0|12.46|225.7|||6.4||||1
|92.0|9.0|409-5939|0.0|||||15.59|193.7|4920.0|16.46|||315.2|9.2|4.0|198.4||0
NE|131.0||331-4902|9.0|9.0|36.0|214.2|||161.7|117.0||264.7|8160.0|11.91|9.5|80.0|51.4||0
9|90.0|415.0|353-6870||||145.5||24.74|217.7|114.0||146.9||||80.0|235.2||0
CA|||355-2909|0.0|9.0|0.0||125.0|28.27|158.2|86.0|||80.0|11.55|6.1||132.0|1.0|0
|78.0||390-6101|||0.0|231.0|115.0|39.27|230.4|140.0||261.4|120.0|11.76||3.0|2.57||0
||408.0|400-3446||0.0|0.0||-1920.0|1362.0|201.2|102.0|||||568.0||||0
|163.0||411-5859||||||33.49|8104.0|10240.0|||80.0|371.59999999999997|||98.4||0
AL|91.0|9.0|387-2919|1.0|0.0|0.0||112.0|22.08|-3466.0|83.0|14.73|247.2||11.12|||||0
|||374-8525|9.0|1.0|-420.0|||29.89|217.5|106.0|1479.1999999999998||134.0||5.3|-80.0|1.43||0
FL|91.0||379-5592||0.0|0.0|203.1||34.53|210.1||17.86|||8.8|12.0||3.24|3.0|0
AK|||345-8237|0.0|1.0|||117.0||||10.78||-1420.0|11.85|||3.02|1.0|0
NV||415.0|422-6690|||23.0|205.0|4040.0|34.85|152.0|4800.0||||-142.79999999999998|408.0|5.0|||0
9||510.0|346-2359|||-0.0||-2300.0|||84.0|1879.1999999999998|193.6||8.71|992.0|240.0|3.35|1.0|0
||415.0|374-3534|0.0|1.0|39.0|16024.0||34.05|||374.6||2320.0||10.5|160.0|2.84|0.0|0
|157.0||381-4756|0.0||560.0|192.6|107.0|32.74|-3910.0|5920.0|664.8000000000001||139.0|4.94||5.0|1.84|120.0|0
VT|103.0|9.0|390-2805|||0.0|||41.91||||-4010.0||9.02|11.7|4.0|||0
|4680.0|408.0|390-2390|1.0|0.0|-0.0|167.1|86.0|28.41|177.5|6960.0|1207.2|249.4||11.22|564.0|7.0|||1
|140.0|415.0|419-9097|0.0|0.0|||101.0|||94.0|13.61||||14.3|6.0|3.86||0
9|127.0||386-7281||||146.7|91.0||||1384.0||4400.0|-183.0||3.0|||0
|||380-3561|1.0|0.0|0.0|10860.0||46.16|||18.39||-2100.0|||4.0|3.16|1.0|0
LA|121.0|408.0|390-8760||0.0|0.0|14520.0|121.0|30.86|17472.0|3920.0|1484.8|161.6||7.27|8.5|400.0|2.3|1.0|0
|11600.0|408.0|366-6730|0.0|9.0|43.0||97.0|43.81|||13.78|286.9|3440.0|||4.0|3.0||0
|-2260.0|408.0|395-5285|0.0|0.0|0.0|193.8||659.0|221.4|125.0|376.4|13784.0||7.75|848.0|6.0|2.86||0
9|||354-3436|0.0|0.0|0.0|102.8|119.0||4134.0|3640.0|||105.0|13.46|202.0|560.0|2.73|1.0|0
9||9.0|336-7600|0.0|9.0|0.0||9280.0||157.6||13.4|-4546.0|86.0|||6.0|-40.599999999999994||0
RI||415.0|383-6293|||||112.0|38.42|||||||6.9||||0
||9.0|362-4596|0.0|||5208.0|-2300.0|44.27||||10780.0|87.0|12.13|11.5|4.0|3.11||0
LA|151.0||401-3926|0.0|9.0|0.0|178.7|116.0|1215.2|-5842.0|138.0|-496.59999999999997||101.0|11.97||||0.0|0
|83.0||370-9116||0.0|0.0|337.4||57.36|227.4|||||-138.6|||170.79999999999998|0.0|1
VA|||328-6289||1.0||||26.79|-4940.0|96.0|||112.0||13.7||3.7||0
|120.0||350-9994|0.0|0.0|-0.0|183.6||31.21|-5134.0||-436.4||79.0|321.59999999999997||-40.0||1.0|0
|115.0||351-4616||1.0||11368.0|4960.0|24.16|183.4|129.0|15.59|164.8||-148.4||4.0|2.59|1.0|0
SC||415.0|360-5779||0.0|0.0|136.3|3880.0|23.17|172.2|8640.0|14.64|137.5||6.19||||0.0|0
9|2820.0|415.0|417-4885|0.0||0.0|217.1|110.0|36.91|241.5|||253.5|||12.0|||0.0|0
IA|||406-4710|9.0|||187.5|1980.0|||116.0|20.52|229.5||10.33||100.0|2.84||0
MI|||409-8743||0.0|0.0|7912.0|103.0|||122.0||4732.0|82.0|10.65|12.2||131.6||0
9|146.0||335-4584|9.0||||151.0|35.07||3560.0|505.20000000000005|167.2|3640.0|7.52|-122.0|3.0||1.0|0
DE|92.0|415.0|361-9845|9.0|1.0|33.0||-1840.0|41.33|213.8||18.17||2080.0||12.1|40.0||2.0|0
|14800.0|510.0|366-5699|||1240.0||126.0|32.27|||13.88|-5296.0|126.0|||120.0|2.03||0
||415.0|329-9364|0.0|0.0|0.0||||243.2|128.0|20.67|261.3|90.0|940.8||3.0||-20.0|0
|||390-7434|0.0|1.0|760.0|-3402.0||28.92||-2320.0|-328.6|105.9|-1460.0|4.77||80.0|3.46|1.0|0
|2560.0||404-9680|0.0|0.0|0.0|||3140.0|187.4|90.0||154.0|||6.3|||0.0|0
CO|68.0|408.0|338-9398|0.0|0.0||237.1|||-4470.0|105.0||||4.38||80.0|3.56||0
|||394-2445|0.0||540.0||7280.0|619.2||3920.0|14.42||1720.0|7.41|||2.86|2.0|0
||9.0|381-2709||0.0|0.0|119.3||||101.0|17.98||-1720.0|||4.0|||0
|2600.0|415.0|397-5060|9.0||0.0|2336.0||-397.2|||||150.0||14.1|-40.0|3.81|1.0|0
LA||408.0|415-2393|0.0||0.0||7360.0||149.4|||244.7|-2080.0||244.0|200.0|-33.0||0
NE|94.0||377-1765|||0.0|252.6|||3380.0|125.0|14.37||106.0|7.69|444.0||||0
9||415.0|409-2111|0.0|0.0|0.0||||190.4|107.0|16.18|-3904.0||8.78|244.0|3.0||0.0|0
MI||415.0|401-3170|9.0|0.0||202.1|-2060.0||229.4|||||351.2|11.5|3.0|-62.199999999999996|80.0|0
|116.0|408.0|405-5681|0.0|0.0|||93.0||194.1||-330.0|208.0|112.0|9.36||400.0|4.37|3.0|0
9|-1400.0||411-4582|||0.0|18568.0|4880.0|39.46|292.3|2240.0|||-2240.0|362.0|0.0|0.0||-60.0|0
WV||510.0|355-5009|9.0|9.0||197.1|-2500.0|||136.0|729.2||||9.5|5.0|51.4|160.0|0
9|126.0||372-3750|9.0||0.0|||||4720.0|471.59999999999997|136.8|91.0|6.16|11.9||64.2||1
||9.0|405-2888||1.0|36.0|-2312.0|111.0|19.65|237.7|||169.9|4120.0|612.0|198.0|480.0||-40.0|0
|||361-3337|0.0|0.0|0.0|||31.64||57.0||-4280.0|127.0|9.63|1168.0|||2.0|0
9||510.0|350-1639|1.0||-0.0||68.0|||122.0|20.83|5376.0|121.0|6.05|8.4|3.0|90.8|120.0|0
NM||415.0|333-3221|0.0||0.0|214.3|145.0|2914.4||2700.0|912.8|241.2||217.0|10.8||2.92|1.0|0
NY|106.0|408.0|422-1471|9.0|0.0||6348.0|74.0|26.98||139.0|5.47|198.5|8240.0|||4.0||1.0|0
|93.0||399-7865|0.0|||271.6|||4588.0|108.0|19.5|3092.0|121.0|3.48||||2.0|0
||9.0|373-4819||9.0|0.0|160.6|-2220.0||163.2|10080.0|13.87||-2240.0|-168.4|720.0|3.0||1.0|0
|51.0|408.0|338-6981||9.0||||39.51|187.4|1900.0|15.93||107.0|208.0||-60.0|196.8|1.0|0
|107.0||418-4365|0.0|0.0|0.0||85.0|1820.0||||||5.05||4.0|||0
|||359-5461|0.0||||109.0||7256.0|104.0|154.2||69.0|10.71|-190.0||||0
KY|||375-3586|9.0|9.0|0.0||74.0|35.68|195.1|3080.0||-4164.0||9.37|8.8||95.19999999999999|40.0|0
|94.0|9.0|407-8376|9.0|0.0||137.5||23.38||88.0|1381.6|||270.0|13.4|2.0|||0
OK|118.0|408.0|408-6496|0.0|9.0|23.0|289.5|2080.0||166.6||14.16|119.1|88.0|||80.0|51.4|1.0|0
MD||415.0|385-7688|0.0|1.0|23.0|15848.0|86.0|33.68|3540.0|86.0|301.0|||649.5999999999999|6.8|240.0||1.0|0
|1560.0|415.0|332-6934|||0.0||119.0||182.2||15.49||126.0|11.77|194.0|8.0|2.62||0
TX|208.0|510.0|378-3625||9.0|0.0|-6530.0|5360.0|55.51|176.3|113.0|-299.8|181.7||||6.0||80.0|1
ME|||353-7292||1.0|26.0|292.9||49.79|199.7|||||11.49|-276.0||3.73|160.0|1
DC|||399-6786||9.0|0.0|83.0||1128.8|-3540.0|106.0|15.05|245.7||||3.0||-0.0|0
MN|||358-3261||1.0|24.0||146.0|990.8|4410.0|136.0|18.74|249.9|96.0||13.1|||3.0|0
9|4960.0|408.0|377-9932||0.0|0.0||||||27.9||10480.0|220.6|896.0|1.0|3.02|40.0|0
MD||415.0|397-4030||0.0|0.0|||37.06|184.0|3760.0|15.64|240.5|110.0|10.82|6.4|||120.0|0
||510.0|367-1062||9.0||140.6||||||||9.76||240.0|1.84|40.0|0
WA|157.0||341-8467|9.0|9.0||6108.0|105.0||257.5|80.0|-437.8||||9.4|4.0|2.54|-20.0|0
||415.0|339-9453|0.0||||||4196.0||||9360.0|||160.0|3.27||0
9|||344-3388||0.0|-0.0|243.8|98.0|41.45||||14384.0|84.0||13.7|320.0|3.7|40.0|0
|||375-8013|0.0|0.0|0.0||94.0|33.05||95.0||223.3|90.0|10.05|432.0|||240.0|0
||9.0|408-4142||||8556.0|95.0|36.36|151.9|70.0|12.91|260.1|2480.0||12.2||3.29|3.0|0
|99.0|9.0|386-3671||0.0|-0.0|217.2|112.0|36.92|9868.0||20.97|226.1|89.0|203.4|||||0
|1980.0|415.0|411-2284||0.0|0.0|241.1||-819.8000000000001|155.6||1058.4|188.2||169.4||-200.0|250.39999999999998||0
|144.0|9.0|346-7795|1.0|9.0|0.0||100.0|||103.0|21.05|194.3|94.0|8.74|11.9|11.0|3.21|0.0|0
|82.0|415.0|333-5609|0.0|||12416.0||527.6|||20.78|122.4|68.0||10.7||||0
9|86.0|408.0|405-1842||9.0|1240.0|167.6|11120.0|-569.8|4520.0||9.61|246.9|9680.0|888.8||6.0|||0
||9.0|366-6345|9.0||0.0|226.7|98.0|38.54||4600.0|19.39|73.2|||17.6|-80.0|95.0|2.0|1
|93.0|415.0|337-9345|0.0||0.0|3586.0|||||15.18||131.0||||3.11|3.0|0
FL|93.0|415.0|328-6770|||0.0|6056.0|1780.0|25.74|||15.84|||7.76|-218.0||2.94||0
|2400.0|415.0|380-7321|0.0|||14400.0||||6560.0|19.06|10616.0|||||-25.4|3.0|0
9|136.0||375-1476|9.0|0.0|0.0|250.2||||-2360.0|22.7||114.0|544.0|13.0|2.0||20.0|1
||415.0|356-1567|0.0||0.0|-4460.0|121.0|37.91||||188.7|4280.0|8.49||240.0||0.0|0
WA|81.0|9.0|422-6685|0.0|0.0|0.0||116.0|2496.8|152.6|98.0|-259.40000000000003|212.2|99.0|-191.0||6.0|3.29||0
TN|127.0|408.0|336-1090|9.0|||166.0|||||593.2|9796.0|68.0|11.02||240.0||1.0|0
|||343-2095||0.0|0.0|||||1920.0|-464.0||104.0|||2.0|1.19|1.0|0
|35.0|9.0|345-3934|0.0|9.0|0.0||9040.0||||411.8|||7.84||6.0|||0
9||408.0|338-8050|0.0|||65.4|1940.0||168.2||14.3|||10.62|13.8|1.0|149.2|2.0|0
||415.0|388-9568|0.0||0.0||-2220.0||9380.0|94.0||-5002.0|123.0|11.25||-80.0|0.73|-20.0|0
||415.0|402-6591|9.0|0.0|||6800.0|-703.4000000000001|244.7||-416.0|221.5||||160.0|2.08||0
|2520.0|408.0|403-6419|||27.0|7448.0|78.0|31.65|7584.0||16.12|76.5|139.0|||3.0|||0
||415.0|386-9790||1.0|23.0|||47.63|||749.5999999999999|136.9|4080.0|6.16||3.0||4.0|0
9|-900.0|415.0|378-5692|0.0|1.0|1760.0||84.0|1336.8000000000002|12528.0|||163.3|8640.0||952.0|60.0|3.21|0.0|0
MD||408.0|360-3324|9.0||0.0|12480.0||53.04|||||-1480.0|9.79|10.5|2.0|||1
9||415.0|410-3719|1.0||36.0|199.0|110.0|33.83|291.3||24.76||92.0|177.8|||118.80000000000001||0
OK|100.0||352-4221|0.0||0.0||||4340.0|126.0|||||13.5||3.65||0
||9.0|327-6179|||||97.0|-574.0|220.3|3480.0|18.73|154.3|9040.0|138.8|10.9||2.94||0
ID|92.0|415.0|359-6196|1.0||||140.0|||105.0||||10.49|9.0|-100.0|2.43||0
MN|5560.0|510.0|374-9107|||0.0|134.4|106.0|-457.0|-4226.0|98.0||193.6||348.40000000000003||2.0|2.75||1
SD||408.0|357-4078|0.0|1.0|800.0|202.6|103.0|34.44||128.0|202.0||98.0|10.57||720.0|97.2|2.0|0
IL||9.0|366-5780||9.0||||12.67||1960.0|17.07|192.2|101.0||9.8|560.0|||0
