STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
MT|95.0||394-8006|0.0|9.0|0.0|12528.0|3520.0|26.62|-4952.0||||||12.3|5.0|3.32|3.0|0
||415.0|366-9238|||0.0||70.0||307.2|6080.0|-522.2||99.0|182.8|1048.0|||320.0|0
NY|||351-7269|9.0|0.0||6658.0|67.0||||27.01||128.0|7.23|||1.46||1
|85.0|408.0|350-8884|0.0|1.0|27.0|7856.0|139.0|33.39||90.0||-1786.0|75.0|80.39999999999999||4.0|3.73|1.0|0
VT|-1860.0|510.0|386-2923||9.0|0.0|15256.0||||111.0|742.0|129.6|121.0|||3.0|87.6||0
VA|6080.0|510.0|356-2992|0.0||33.0|||2580.0|212.8|65.0|18.09||108.0|-149.2|400.0|5.0|2.7|80.0|0
9|73.0||373-2782||9.0|0.0|224.4|7200.0|||88.0|13.56|15424.0|74.0||13.0||3.51||0
FL|147.0||396-5800||0.0|-0.0||117.0|26.37||93.0|20.37||133.0|376.0||||0.0|0
CO|-1540.0|9.0|393-7984||9.0|||89.0|10.61|169.9|121.0|14.44|209.6||754.4|456.0||||1
AZ|10400.0|415.0|358-1958||0.0|0.0||4480.0||72.9|99.0||181.8|78.0|8.18|760.0|||0.0|0
SC|111.0|415.0|350-2565||0.0|0.0|-2208.0||18.77|-2746.0||||105.0|-170.6||120.0||-40.0|0
9|5280.0||343-4696||9.0|||86.0|13.79||||4740.0|115.0||824.0|||0.0|0
|174.0||331-3698|0.0||0.0||76.0|21.13|||||9200.0||15.5||||0
|57.0||357-3817|0.0|9.0|39.0|||36.21|191.1|112.0|||||9.5||||0
9|||418-6412|9.0||0.0|||22.83||100.0||4084.0||4.59|1176.0|4.0|3.97||0
9|-400.0|415.0|353-2630|0.0||0.0|190.0|109.0|||||181.5|-2040.0||6.3||||0
HI|49.0|510.0|410-7789|0.0||0.0||117.0|||109.0||178.7|||11.1||3.0||0
|142.0|9.0|416-8428||||1696.0|95.0|14.42||63.0|||||14.2|||40.0|0
|75.0|9.0|370-3359|0.0||-0.0|226.1||38.44|201.5||17.13||1960.0|11.08|824.0|||1.0|0
LA||9.0|383-1121|0.0||0.0|212.0|2420.0|1441.6||115.0|2.65|293.3|78.0||504.0|10.0|3.4|60.0|0
AZ|||360-1596||0.0|0.0|249.6||3394.4|||-429.0|280.2|90.0|12.61|944.0|3.0||1.0|1
OK|57.0||395-2854||1.0||||30.06|195.0|75.0||4270.0||9.61|8.3|160.0|||0
|||362-1407|0.0|9.0||220.0|80.0||217.3|102.0|18.47||-1420.0||588.0||3.97|3.0|0
|36.0|408.0|341-9764|0.0|1.0||146.3|5120.0|24.87|162.5|80.0|276.2|129.3|||||3.92|0.0|0
MA|||353-3305|||0.0|10464.0|||223.7||19.01|227.8|108.0||||108.0||0
9|||402-1381||||203.9|106.0|34.66||||101.7||366.4|210.0|6.0|227.2|3.0|0
NJ|149.0||332-9891|9.0||0.0|-2808.0|94.0|23.87|271.8||||108.0||||3.0|80.0|0
9||9.0|372-9976||0.0||126.3|102.0|1717.6|166.8|85.0|14.18||-2700.0|||2.0|2.54||0
9|135.0|408.0|383-6029|9.0|1.0||173.1|-1700.0|29.43|||17.33|122.2|1560.0||14.6|1200.0|-78.8|-0.0|1
|34.0|9.0|353-7289||0.0|-0.0|9984.0||||98.0|479.79999999999995|311.5||14.02|10.0||216.0||0
ID|6400.0|9.0|390-7274|0.0||||77.0|14.59||-2200.0|14.05|178.5|92.0||9.2|4.0||-60.0|0
WI|64.0||352-1237||0.0|0.0|154.0|67.0||225.8|118.0||||955.1999999999999|3.5||0.95||0
9||9.0|353-3061|9.0||-560.0||97.0|20.55||92.0|724.4|||7.34||-100.0||2.0|0
9||415.0|363-5450||0.0|0.0||||162.6|122.0|13.82|134.7|-2360.0|||5.0|3.56|3.0|0
||9.0|364-1995|9.0||0.0|-3740.0|133.0||134.6|74.0|11.44|242.2|127.0|10.9|7.4|200.0|2.0||0
ID|2380.0||398-1294|0.0|0.0|0.0|3182.0|114.0|27.05||117.0||143.2|7280.0|257.6|176.0||2.38|400.0|1
WY|97.0||405-7146||1.0|24.0|-2664.0||||2320.0|18.46||||-220.0||2.97|-20.0|0
IA||9.0|413-4957|0.0|0.0|||||269.8||||87.0|10.66|7.8||2.11||0
IN||408.0|420-5645|||||57.0|37.5||||||11.21||3.0|||0
VA|||349-4396|0.0||0.0|186.1|||190.2|-1320.0||282.8|4560.0|12.73||6.0|-61.6|2.0|0
9||415.0|404-3211|0.0||0.0||117.0|||||228.5|68.0||||2.51|2.0|0
WY||9.0|353-3759||0.0|0.0|151.0|83.0|513.4000000000001|-4394.0|116.0|18.67||127.0||9.7|3.0|2.62|5.0|1
|1620.0||363-5947|0.0|0.0|0.0|7020.0|||249.3||21.19|270.2|3920.0|243.2||120.0|2.75||0
CO|||340-5121|0.0|||||||62.0|||128.0||||-43.2|1.0|0
CO|2420.0|408.0|370-7574|0.0||||129.0||75.3|77.0||181.2||8.15|5.8||1.57||1
WI|68.0|415.0|403-9733|9.0||0.0|148.8|||246.5||-419.0||103.0||12.1|120.0|65.4|120.0|0
9|125.0|9.0|355-7251||9.0|0.0|229.3|||7096.0|126.0|15.08|189.3|95.0|8.52|960.0|-160.0||1.0|0
|174.0|9.0|359-5893|0.0|0.0||15368.0|97.0||||14.44||54.0||912.0|160.0|3.08||0
||415.0|405-3371|0.0|1.0|34.0|268.6|6640.0|||-2840.0|303.0||4240.0|149.60000000000002||3.0|||0
||510.0|344-5117|0.0|9.0|||||246.1|||138.0|-1840.0||14.6||157.6||0
9|||332-8160|0.0|1.0|28.0|-3614.0|92.0||3756.0|64.0||||239.0||3.0|136.0|-60.0|0
9||408.0|359-4081||0.0|||||||277.0|159.0||7.15|8.2|6.0||-40.0|0
|||352-8305|0.0||1640.0|-2962.0||25.18|169.5|88.0||4282.0|-2040.0||6.2||33.4|2.0|0
|||329-9847||||251.5||855.1999999999999|-4256.0||18.09|157.8|67.0||372.0|4.0|2.51|0.0|0
|113.0|9.0|365-9011|1.0|9.0||125.2|1860.0|21.28|||350.79999999999995||||8.3|8.0||0.0|0
UT|126.0|9.0|338-9472|||0.0|||||1600.0|18.44||60.0|276.4|7.8||2.11||0
9|150.0||374-8042|9.0|||178.9|||||-287.4|5944.0||6.69|13.8|120.0|3.73||1
9||408.0|359-1231|0.0|||241.8||3288.8|170.5||14.49|295.3|||236.0|7.0|3.19|-60.0|0
|162.0|510.0|413-7170|0.0|||||38.23|7528.0||320.0|-5092.0||||||0.0|0
|147.0|510.0|415-2935|||0.0||||148.9|85.0|12.66|6900.0|109.0|7.76|8.0|80.0|86.4|3.0|0
||415.0|399-4246||0.0||8136.0|146.0|34.58|226.7|117.0||152.4|4200.0|6.86||80.0|1.97||0
|-1700.0||362-5889||0.0|||109.0|3207.2000000000003|157.2||||99.0|8.47|||3.24|-0.0|0
MN||415.0|350-8921||0.0|0.0|||2136.8||72.0||||8.16||2.0|1.65||0
DC|82.0|415.0|374-5353|9.0|0.0|||-2180.0|||100.0||270.1|73.0|12.15|234.0|4.0|||1
NY||408.0|360-1171|9.0|0.0|||117.0|10.47|-1542.0|85.0|6.55|13840.0|99.0|||||160.0|1
MN|920.0|9.0|355-8887|0.0|0.0|0.0||72.0|||104.0|||113.0|639.2|656.0|||2.0|0
MD|70.0|9.0|333-1967||||170.2|||3104.0|102.0|13.19|9144.0||10.29|15.0|2.0|4.05|1.0|0
WV|||354-4577||||4022.0|99.0|34.19|303.5||25.8|||||40.0|142.4||0
|||331-7425|1.0|0.0||215.4|4160.0|732.4|||17.41|22280.0||12.53||||3.0|0
||408.0|419-2637|0.0|||165.6||28.15|||11.57||90.0||11.0|2.0|237.60000000000002|3.0|0
9|2800.0|415.0|411-1530||9.0|24.0||||259.7|98.0||4454.0|2720.0|10.02|9.8|-80.0||1.0|0
9|106.0|510.0|395-3026|9.0||||96.0|35.8||85.0|21.18|191.4||344.4||1.0|3.35||1
|2560.0|510.0|388-6441|0.0|9.0|29.0|179.3|104.0|1219.2||1720.0|19.2|323.0|||8.6|-140.0||0.0|0
IN|94.0|408.0|402-1251|0.0||0.0|157.9||2147.2|155.0|101.0|13.18||6720.0||8.0|5.0|43.2|4.0|1
9|8880.0|9.0|412-9997||0.0|0.0|-4286.0|118.0|1457.2||3040.0|17.72||98.0|8.21||||20.0|0
9||415.0|346-7302|9.0|1.0|35.0|154.1|104.0|524.0|||10.49|202.1|1140.0|9.09||9.0||2.0|0
NJ|128.0|415.0|358-9095|||0.0||5000.0|40.44|19808.0||1684.0|208.9|68.0|9.4|13.9|4.0|3.75|80.0|1
DC|||400-9770|0.0|0.0|||61.0|24.46|||16.57||94.0|-98.6|444.0|2.0||40.0|0
|12400.0|415.0|334-1275|0.0|0.0||203.4|-2000.0|34.58|7636.0|8320.0|||119.0||||2.4||1
|80.0|9.0|340-4953|0.0|9.0|-0.0|||422.59999999999997|3460.0||14.71|||-227.8|316.0||||0
|78.0|9.0|400-9510|0.0||||3720.0|3439.2000000000003|178.4|||263.9|2100.0||190.0|7.0|2.57||0
AZ||415.0|387-6103|0.0|0.0|0.0|179.1||1218.0|15248.0|-1620.0|16.2||91.0|5.75|10.6||||0
AK|104.0|9.0|366-4467|0.0|0.0|0.0||106.0|946.5999999999999||113.0|275.59999999999997|3264.0|137.0|7.34|9.8|-100.0|53.0||0
|73.0|415.0|370-3450|9.0|9.0|0.0|160.1||2177.6||||174.1|72.0||13.0||3.51|0.0|0
AZ|99.0||327-3954||||198.2||33.69|207.3|||3818.0||8.59|||94.0|4.0|0
|120.0|9.0|355-6291||9.0|0.0||131.0|36.06|209.4|104.0|||96.0||||1.43|1.0|1
9|77.0|415.0|362-9748|0.0|0.0||251.8|72.0|42.81||126.0|17.48|||||-140.0||160.0|1
IA|98.0||379-6506|0.0||21.0|-3224.0|114.0||20176.0||21.44|12816.0|92.0|||8.0|-23.799999999999997|80.0|0
MA|108.0||347-7741||9.0||178.3|||||16.07|||5.81|292.0||3.94|0.0|0
||415.0|354-3783|0.0|0.0|0.0|151.7|82.0|25.79|119.0||10.12|180.0|||420.0|480.0|2.84|0.0|0
|||401-7594|9.0|0.0|0.0|135.0|99.0|22.95||8480.0|||||-250.0|720.0|3.38|20.0|0
|9760.0|408.0|397-4976|9.0|0.0|||94.0|28.99|||14.76|19888.0|1500.0|223.79999999999998||2.0|3.05|-20.0|0
|95.0||334-2577|0.0|9.0|0.0|4762.0||40.48|187.2||15.91|||8.55|472.0||3.19|160.0|0
9|36.0|510.0|400-3637||1.0|2320.0||4080.0|47.84|202.2|76.0||187.2|113.0|8.42||6.0|2.43|2.0|0
|7440.0|510.0|383-4361|||||||164.5||559.2|4340.0|||9.8||212.0|1.0|0
CO|141.0||371-4306||9.0||||-505.20000000000005||3880.0|222.8||142.0|394.79999999999995|10.1||||0
||408.0|403-4298||0.0|0.0|||39.07||||241.4|108.0|10.86|9.6|7.0|2.59|3.0|0
|||409-3786|0.0|0.0|0.0|165.0|100.0|28.05|||26.96|119.2|86.0|214.4|8.3|320.0||40.0|0
MA|-2060.0||337-4697|0.0|||||1258.0|17864.0|94.0|18.98||91.0||||3.4||0
AL|98.0|408.0|383-1509|9.0|0.0|0.0||||190.9||16.23||113.0||968.0||3.27||0
|||359-9794||||||21.54||-1800.0|17.51||114.0|-223.0|13.3||3.59|1.0|0
AZ|||407-7035|0.0|0.0|0.0|2356.0||10.01||59.0|||88.0||9.4||2.54|1.0|0
ME|36.0|510.0|363-1069|1.0|9.0|3360.0|196.8||33.46|254.9|||||248.79999999999998|20.0|6.0|||1
NJ|64.0||391-4652|0.0|9.0|0.0|||27.64||109.0||2300.0|122.0|||3.0|76.6|1.0|0
NV|5920.0||355-6837|0.0|0.0||22600.0|114.0||219.9|48.0|18.69|3400.0||7.65||4.0||40.0|1
MO|-2240.0|510.0|409-1244|||36.0|113.7|||||13.39|-3552.0|9440.0||400.0|3.0|||0
ID|||328-3266||0.0|0.0||125.0|40.77|||365.20000000000005|11464.0|81.0|||-100.0|2.35||0
9|-920.0|408.0|352-7072|0.0|9.0|0.0|210.2||2858.3999999999996|227.3|77.0|1545.6|200.1|||13.1|560.0|3.54|1.0|0
||9.0|370-7550|||||102.0|||86.0|241.0||9840.0|128.0|576.0|60.0||0.0|0
|121.0||369-5526||0.0||||1296.8000000000002|||1248.0||8240.0|9.94|784.0||106.0|3.0|0
|193.0||329-4391|0.0||-0.0|6836.0||29.05||1900.0|11.25|112.9|||11.6||||0
9||510.0|408-4195|0.0||0.0|154.2||26.21||98.0|9.37||||-184.0|-100.0||2.0|0
|85.0||354-4445|9.0|0.0||-4028.0|1040.0|-684.8000000000001||104.0||||-227.2|12.0|3.0|-64.80000000000001|1.0|0
MS|162.0|415.0|335-4858|9.0|9.0||||240.39999999999998||87.0|13.39|154.8|82.0|6.97|364.0|3.0|98.4||1
|2440.0|510.0|414-8718||1.0|27.0||||146.6||12.46|225.7||-203.2|6.4|6.0||4.0|1
TX||408.0|409-5939||9.0|||90.0|15.59|193.7|123.0|658.4000000000001|14000.0|86.0||9.2|4.0|-49.6|40.0|0
NE|131.0|9.0|331-4902|0.0|1.0|||115.0|36.41||4680.0|13.74||-2040.0||9.5|4.0|2.57||0
NE|3600.0|415.0|353-6870|0.0|9.0|||92.0|24.74||114.0|18.5|146.9|123.0|6.61|||||0
CA|75.0||355-2909|0.0|9.0|0.0|3326.0|125.0|||86.0||256.7||11.55|6.1|5.0|1.65||0
|1560.0||390-6101|0.0||0.0||115.0||230.4||||2400.0|470.4|9.5|60.0|2.57|1.0|0
||408.0|400-3446|||0.0||7680.0|34.05|16096.0|4080.0||8244.0|||-142.0|||4.0|0
AR|163.0|9.0|411-5859|9.0|0.0|0.0|197.0||33.49||128.0|17.22|206.4|6400.0|9.29|9.1|10.0|2.46||0
AL|3640.0|510.0|387-2919||||129.9|112.0|-441.59999999999997|173.3|83.0|589.2|247.2|130.0|11.12|-224.0||60.4||0
NY|||374-8525||1.0|||-1940.0|29.89||||||||320.0||5.0|0
|91.0||379-5592|||0.0|203.1||690.6|4202.0|113.0||195.6|2580.0||-240.0|||3.0|0
AK|127.0|9.0|345-8237||||3664.0|||10144.0|-1520.0|10.78|10532.0|1420.0|11.85|||||0
NV|113.0|415.0|422-6690||9.0||4100.0||||2400.0|258.4||||816.0|5.0|110.0|2.0|0
DE||9.0|346-2359|9.0|0.0|0.0|148.5|9200.0|25.25|11056.0||23.49|193.6|||||3.35|1.0|0
MD||415.0|374-3534|0.0||39.0|200.3||2724.0|||18.73|253.8|2320.0|11.42|10.5|4.0|113.6|0.0|0
9|6280.0||381-4756||1.0|28.0|192.6|||195.5||16.62|109.7|139.0|4.94|||1.84||0
VT|103.0|510.0|390-2805||||246.5|47.0||195.5|84.0|16.62|200.5|96.0|9.02|468.0|4.0|3.16||0
||408.0|390-2390|1.0|||167.1|86.0|28.41||87.0||||448.8|564.0|280.0|3.81|160.0|1
9|140.0||419-9097|0.0||0.0|||39.42||94.0|544.4|110.4|98.0||286.0|6.0|3.86||0
WA|127.0|408.0|386-7281|0.0|0.0|-0.0||91.0|24.94|203.5|78.0|-346.0||110.0|9.15|13.7||74.0|-20.0|0
|83.0||380-3561||||-5430.0|-1740.0|46.16|||||||-234.0|4.0|||0
9||9.0|390-8760||9.0|0.0|181.5|121.0|617.2|218.4|||161.6||7.27||5.0|2.3|1.0|0
9||408.0|366-6730|0.0|1.0|||||||13.78|286.9|3440.0|12.91|11.1||3.0|2.0|0
IA|113.0|408.0|395-5285|||||99.0|2636.0|221.4|125.0|18.82|||7.75|10.6||||0
|117.0||354-3436|9.0|0.0|0.0|4112.0||||||5980.0|105.0||202.0||||0
||408.0|336-7600|||0.0|187.9||31.94|157.6|117.0|13.4|227.3|86.0|10.23|7.5|480.0|2.03||0
9||415.0|383-6293|0.0|9.0|0.0|226.0|||248.5||422.40000000000003|140.5|2840.0|6.32|6.9|11.0|1.86|1.0|0
OK|96.0||362-4596|0.0|||260.4|115.0|44.27||||269.5|6960.0||11.5|4.0|62.199999999999996|5.0|0
9||408.0|401-3926|0.0||0.0|178.7|||23368.0|-2760.0|1986.3999999999999|-5318.0|8080.0|11.97|9.8||2.65|0.0|0
OH|||370-9116||0.0|0.0|||57.36|227.4|-2320.0|19.33||114.0||15.8||4.27|-0.0|1
VA|5560.0||328-6289|0.0|1.0|||129.0|26.79|247.0|96.0||259.2|112.0||13.7|||0.0|0
MO|6.0|9.0|350-9994|9.0|||3672.0|117.0|624.2|256.7||21.82||79.0|8.04|||2.75||0
FL|115.0|9.0|351-4616|9.0|1.0|24.0||-2480.0|1932.8||129.0||||7.42||4.0|2.59|40.0|0
|1740.0|415.0|360-5779|0.0|0.0|0.0||||172.2|108.0||-2750.0|101.0|||-100.0|1.92|0.0|0
9|141.0||417-4885|||0.0|217.1||36.91||111.0|20.53|253.5||228.2|||||0
9|5640.0||406-4710|0.0|||187.5|||||20.52|229.5|105.0|10.33|10.5|||3.0|0
|62.0|415.0|409-8743||0.0|0.0|||16.81|||11.51|9464.0|82.0|||20.0|65.8||0
OK|146.0||335-4584||0.0|0.0||-3020.0|35.07||||13376.0|||6.1|3.0|1.65|1.0|0
9|92.0|415.0|361-9845|||33.0||92.0||17104.0||||8320.0|823.1999999999999|12.1||3.27|2.0|0
GA||9.0|366-5699|0.0||31.0|15184.0|||3266.0|133.0||264.8|||-150.0|3.0|||0
9||9.0|329-9364|0.0||||102.0|1373.6000000000001|243.2|128.0|20.67|-5226.0|90.0|11.76|436.0||117.6||0
|||390-7434|0.0|9.0|-760.0|-3402.0|124.0|28.92|3866.0|116.0|16.43|105.9|73.0||256.0|4.0|||0
9|640.0||404-9680|9.0|9.0|||87.0|39.25||90.0|318.6||2120.0||6.3|||0.0|0
||9.0|338-9398|0.0|0.0|0.0|-4742.0|8400.0|||105.0||97.4||4.38|||3.56|20.0|0
||408.0|394-2445|0.0|9.0|27.0|14568.0|7280.0||169.7|98.0|||6880.0|7.41||5.0|2.86|2.0|0
NM|25.0|415.0|381-2709|9.0|9.0|0.0|-2386.0|87.0|||101.0||||12.1|||2.84|120.0|0
OR|2600.0|415.0|397-5060|||||87.0|19.86|178.9|93.0||||8.21|564.0|2.0|3.81||0
LA|3580.0||415-2393||0.0|0.0|219.2|1840.0||-2988.0|10000.0||244.7|||6.1|||0.0|0
|||377-1765|0.0||0.0||4160.0|42.94|169.0|125.0|||106.0||||3.0|2.0|0
MN||9.0|409-2111|0.0||0.0|147.1||25.01|190.4|||195.2|115.0||12.2|3.0|131.6|0.0|0
|127.0|415.0|401-3170|9.0|9.0|0.0||||229.4|-1720.0||||||||-40.0|0
9|||405-5681|||0.0||93.0|29.5||76.0|16.5|208.0||9.36|||174.8|120.0|0
|70.0||411-4582||0.0|-0.0|232.1|122.0|39.46|11692.0|112.0|24.85|201.2||362.0|0.0|0.0|0.0||0
WV||9.0|355-5009|9.0|9.0|23.0||125.0|||10880.0|||||-190.0||||0
9||9.0|372-3750|0.0|9.0||58.2|3760.0|||118.0|||||||3.21|5.0|1
9|67.0|408.0|405-2888|0.0|9.0|36.0||8880.0|19.65|||20.2|169.9|8240.0||396.0|480.0||2.0|0
||408.0|361-3337|9.0||0.0|||632.8|254.3|57.0|21.62|17120.0|127.0|192.60000000000002|||||0
VA|13600.0|510.0|350-1639|||-0.0||2720.0||245.0|2440.0|20.83||121.0|6.05|8.4|240.0|90.8||0
9|73.0|9.0|333-3221|0.0|0.0||||36.43|268.5|-2700.0|22.82|241.2|92.0||432.0|13.0|2.92|80.0|0
|||422-1471|9.0|9.0||158.7||26.98||||198.5|103.0|8.93|10.2|4.0||20.0|0
AZ|||399-7865|||0.0||1420.0|||2160.0|19.5|6184.0|9680.0|3.48|10.9|3.0|235.2|40.0|0
||510.0|373-4819|9.0|0.0||12848.0||2184.0|163.2|126.0|13.87|187.1||168.4|||2.43|40.0|0
|||338-6981|9.0|0.0|||109.0|39.51||95.0||231.2|107.0|10.4|182.0|60.0|2.46||0
CO|4280.0|9.0|418-4365|||0.0||||180.5||||||8.9||||0
|||359-5461|0.0||0.0|176.9||30.07|90.7|104.0|7.71|19040.0||||2.0|2.57|1.0|0
KY|80.0||375-3586|9.0|0.0||209.9|74.0|35.68|195.1|||208.2|||8.8|4.0|||0
MT||415.0|407-8376|0.0|9.0|0.0||118.0|23.38|||17.27|150.0|131.0||||3.62||0
||408.0|408-6496||9.0|||2080.0|49.22||||4764.0|7040.0|428.8||4.0||1.0|0
9|117.0|415.0|385-7688|0.0||-460.0|198.1||33.68||86.0|15.05|-3610.0|92.0|8.12||480.0|||0
TN|6240.0||332-6934|0.0|9.0|0.0||9520.0||7288.0||15.49|261.5|||9.7|8.0||0.0|0
TX||510.0|378-3625|9.0||0.0|-6530.0||4440.8|176.3|9040.0|-299.8|3634.0|102.0||||115.60000000000001||1
ME|131.0||353-7292||1.0|26.0||||199.7|97.0||||919.2|13.8|7.0|3.73||1
DC|63.0|408.0|399-6786|9.0||0.0|83.0||||106.0||-4914.0||11.06|13.0|3.0|3.51|0.0|0
MN||415.0|358-3261|9.0|9.0|24.0||146.0|1981.6|220.5|136.0||19992.0|96.0|-225.0||5.0|3.54|240.0|0
DE|62.0|408.0|377-9932|0.0|9.0||-3646.0|||-6564.0||27.9|-4900.0||11.03|11.2|1.0|||0
MD|||397-4030|0.0||0.0||86.0|37.06|||625.6||110.0|10.82|6.4|8.0|1.73|240.0|0
MI|8400.0||367-1062||9.0||140.6|||178.6||15.18||83.0|9.76|6.8|3.0|1.84||0
|157.0|9.0|341-8467|||||4200.0|||80.0|21.89|198.1|1860.0||188.0|160.0|2.54|1.0|0
9|66.0|415.0|339-9453|0.0|1.0|36.0||||209.8|||190.4|4680.0|||2.0|||0
|122.0||344-3388|9.0|0.0||9752.0||41.45||72.0|7.13|179.8|84.0||13.7|160.0||2.0|0
OR||415.0|375-8013|9.0|9.0|0.0||94.0||186.7||15.87|223.3|||10.8|5.0||3.0|0
MD|106.0||408-4142||9.0||4278.0||2908.8|3038.0||12.91||124.0||12.2|5.0|3.29|3.0|0
|7920.0||386-3671|0.0||||112.0|36.92|246.7||||89.0|10.17|15.8|7.0|4.27|3.0|0
||415.0|411-2284|9.0|||241.1|72.0||155.6|7840.0|||||232.0||3.13||0
|5760.0|9.0|346-7795|1.0|0.0||||34.6|||21.05|7772.0|-1880.0|||220.0|3.21|0.0|0
9|82.0|9.0|333-5609|0.0|9.0|||131.0|527.6|4890.0|||122.4|68.0|5.51|10.7|240.0|||0
AZ|86.0||405-1842|0.0|1.0|31.0|3352.0|139.0|1139.6||118.0|9.61||121.0||12.2|||1.0|0
FL||510.0|366-6345||0.0||226.7||38.54||||73.2||||160.0|||1
LA||415.0|337-9345|0.0|0.0|-0.0|179.3|93.0|30.48||1960.0|15.18|225.2||||||3.0|0
9||415.0|328-6770|9.0||0.0|151.4||25.74||-1520.0|15.84|172.5||7.76|-218.0|3.0||0.0|0
|120.0||380-7321||0.0|0.0|-3600.0|80.0|30.6|8968.0||-381.2|265.4|91.0|11.94||7.0|1.27||0
|136.0|415.0|375-1476||||250.2|121.0|42.53||-2360.0|22.7|6040.0|114.0|||||1.0|1
AL||415.0|356-1567|9.0|0.0|0.0||121.0||-2202.0||9.36|||8.49|568.0|12.0||-0.0|0
|81.0|415.0|422-6685|0.0||0.0|183.6||31.21|6104.0|98.0||212.2|99.0|9.55|488.0|240.0|3.29|-60.0|0
TN|||336-1090||1.0|22.0|166.0|-2280.0||||1186.4|244.9|68.0|11.02|10.2|6.0||1.0|0
|65.0||343-2095|9.0|9.0|0.0|136.1|112.0||272.9||23.2|220.2|8320.0|9.91|-88.0||1.19|1.0|0
ME|||345-3934|0.0|9.0||||25.38|242.2|2440.0|20.59|174.3||7.84|178.0|120.0|-48.0|2.0|0
|||338-8050||9.0|0.0|-1308.0|||168.2|3040.0|286.0|236.0|||||149.2||0
9|65.0||388-9568|0.0|||213.4|111.0||9380.0|||250.1|||2.7|4.0|0.73||0
MO||415.0|402-6591|0.0||0.0||85.0|35.17|19576.0|||221.5|||616.0|2.0|||0
||408.0|403-6419|0.0||27.0|186.2|-1560.0|31.65|15168.0|83.0|||139.0|3.44|9.6|3.0||160.0|0
VA||415.0|386-9790|0.0||460.0|280.2||47.63|220.5|92.0||136.9|8160.0|6.16|13.3|240.0||4.0|0
|45.0|415.0|378-5692|0.0|1.0|22.0|196.6|6720.0|33.42|25056.0|7360.0|26.62|||||||0.0|0
MD|93.0|9.0|360-3324|||0.0|12480.0|2180.0|53.04|||||74.0|9.79||2.0||0.0|1
|-1260.0|415.0|410-3719|1.0|1.0||199.0|110.0|33.83|23304.0|4440.0|24.76|197.6|7360.0|8.89|11.0|6.0||20.0|0
OK|||352-4221|9.0|0.0||203.1||34.53|4340.0|126.0|369.0|7236.0||651.2|13.5||73.0|240.0|0
NV|53.0||327-6179||0.0||168.8|97.0||4406.0|87.0|18.73|3086.0|||10.9|2.0|2.94|0.0|0
||415.0|359-6196||0.0|0.0|173.1|140.0|29.43|240.3||408.6|233.2|117.0|10.49|720.0|5.0|2.43||0
MN|||374-9107|9.0|0.0||134.4|106.0||211.3||1436.8000000000002|||8.71|-204.0|160.0|||1
SD|-2200.0||357-4078|0.0|1.0|||103.0||118.8||10.1|234.9|98.0|||9.0||2.0|0
9||408.0|366-5780||0.0||74.5|117.0|12.67|200.8|98.0||||8.65|||2.65||0
