STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
NH|75.0|510.0|370-3359|0.0|0.0|0.0|226.1|105.0|38.44|201.5|107.0|17.13|246.2|98.0|11.08|206.0|5.0|2.78|1.0|0
|172.0|408.0|383-1121||0.0|0.0||9680.0|36.04|31.2|115.0|2.65|293.3|78.0|13.2||10.0|3.4|3.0|0
AZ|12.0|408.0|360-1596|0.0|0.0|0.0|249.6|118.0|42.43|252.4|119.0|21.45|280.2|90.0|12.61||3.0|3.19|80.0|1
OK|57.0|408.0|395-2854|0.0|1.0|25.0|176.8|94.0|||75.0|16.58|213.5|116.0|9.61|8.3|4.0||0.0|0
9|72.0||362-1407||9.0|37.0|220.0|80.0||217.3|102.0|18.47|152.8|71.0|6.88|14.7|6.0|3.97|3.0|0
AK|36.0|408.0|341-9764|0.0|1.0|30.0|146.3|128.0|24.87||80.0|13.81|129.3|109.0|5.82|14.5|6.0|3.92|0.0|0
MA||415.0|353-3305|0.0|0.0|0.0|130.8|64.0|22.24|223.7|116.0|19.01|227.8|108.0|10.25|10.0|5.0|2.7|1.0|0
9|-2720.0|415.0|402-1381||1.0|33.0|203.9|106.0|34.66|187.6|99.0|15.95|101.7|107.0|4.58|10.5|6.0|2.84|3.0|0
NJ|149.0|408.0|332-9891|9.0|0.0|0.0|140.4|94.0|23.87|271.8|92.0|23.1|188.3|108.0|8.47|11.1|9.0|3.0|1.0|0
|98.0|408.0|372-9976|0.0||0.0|126.3|102.0|21.47||85.0|14.18|187.8|10800.0|8.45|9.4|2.0|2.54|3.0|0
MD|2700.0|408.0|383-6029|1.0|1.0|41.0|173.1|85.0|29.43|203.9|107.0|17.33|122.2|78.0|5.5|14.6|15.0|3.94|0.0|1
|34.0|510.0|353-7289|0.0|9.0|0.0|124.8|82.0|21.22|282.2|98.0|23.99|311.5|78.0|14.02|10.0|4.0|2.7|-40.0|0
ID|160.0|415.0|390-7274|9.0|0.0|0.0|85.8|77.0|14.59|165.3|110.0||178.5|92.0|8.03|9.2|4.0|2.48|3.0|0
WI|64.0|510.0|352-1237|0.0|0.0|0.0|154.0|67.0|26.18|225.8|118.0|19.19|265.3||11.94|3.5|3.0|0.95|1.0|0
OR|59.0||353-3061|0.0|1.0|28.0|120.9||20.55|213.0|92.0|18.11|163.1|116.0|7.34|8.5|5.0|2.3|2.0|0
MI|65.0|415.0|363-5450||0.0||||-718.4000000000001|162.6|122.0|13.82|134.7|118.0|||5.0|3.56|3.0|0
DE||408.0|364-1995|0.0|0.0|0.0|187.0|133.0|31.79|134.6|74.0||242.2||10.9|7.4||2.0|2.0|0
ID|119.0|415.0|398-1294|0.0|0.0|0.0|12728.0|114.0|27.05|231.3|117.0|19.66|143.2|1820.0|6.44|8.8|3.0|2.38|5.0|1
WY|97.0|415.0|405-7146||1.0|24.0|133.2|5400.0||217.2|58.0|1476.8000000000002|70.6|79.0|3.18|11.0|3.0|2.97|1.0|0
IA|4160.0|408.0|413-4957|0.0|0.0|0.0|191.9|108.0|32.62|269.8|96.0|22.93|236.8||10.66|7.8|5.0|2.11||0
IN|60.0|9.0|420-5645|0.0|0.0|0.0||57.0|37.5|211.1|115.0|358.8|249.0||896.8000000000001|6.8|3.0|1.84|1.0|0
VA|10.0|408.0|349-4396|0.0|0.0|0.0|186.1|112.0|31.64|190.2||16.17|-5656.0|57.0|12.73|11.4|6.0|3.08||0
|96.0||404-3211||0.0|0.0|160.2||27.23|267.5|1340.0|22.74|228.5|68.0|10.28|9.3|5.0|2.51|2.0|0
WY|87.0|415.0|353-3759|0.0|0.0|0.0|151.0|83.0|25.67|219.7|116.0|18.67|203.9|||9.7||2.62|5.0|1
IN|81.0|408.0|363-5947|0.0|9.0|0.0|175.5|67.0||249.3|85.0|21.19|21616.0||12.16|10.2|3.0|2.75|1.0|0
CO|141.0|415.0|340-5121|0.0|0.0|0.0|5076.0|98.0||180.0|62.0|15.3|140.8|128.0|507.2|8.0|2.0|2.16|1.0|0
CO|121.0|408.0|370-7574|0.0|9.0|1200.0|198.4|129.0|33.73|75.3|77.0|6.4|181.2|77.0|8.15|232.0|3.0|1.57|3.0|1
9||415.0|403-9733|0.0|0.0|0.0|148.8|70.0||246.5||20.95|129.8|103.0|5.84|12.1|240.0|3.27|3.0|0
OK|125.0|408.0|355-7251|0.0|0.0|0.0|229.3|103.0|38.98|177.4|126.0|15.08|189.3|95.0|8.52|||3.24|1.0|0
ID|174.0|408.0|359-5893|0.0|9.0||192.1|97.0|-653.1999999999999|169.9|94.0|14.44|166.6|54.0|7.5|11.4|4.0|3.08|1.0|0
CA|116.0|415.0|405-3371|0.0|1.0|34.0|268.6||45.66|178.2|142.0|1212.0|166.3|106.0|7.48|11.6|3.0||2.0|0
MN|74.0|510.0|344-5117|0.0|1.0|33.0|193.7|91.0|32.93|4922.0|96.0||138.0|92.0||14.6|3.0|3.94|2.0|0
SD|-2980.0|408.0|332-8160|0.0|1.0|28.0|180.7|92.0|30.72|187.8|64.0|15.96|265.5|53.0|11.95|12.6|3.0|3.4|3.0|0
NC|38.0|408.0|359-4081|0.0|0.0|0.0|131.2|98.0|22.3|162.9|97.0|13.85|159.0|106.0|7.15|8.2|6.0|44.2|2.0|0
9|40.0||352-8305|9.0|1.0|41.0|148.1||25.18|169.5|88.0|14.41|214.1|102.0|9.63|6.2|5.0|1.67|2.0|0
WY|43.0|415.0|329-9847|1.0|0.0|0.0|251.5|105.0||-4256.0||18.09|157.8|67.0|||4.0|2.51|0.0|0
9|113.0|408.0|365-9011|1.0|0.0|0.0|125.2|93.0|21.28|206.4|119.0|17.54|129.3|139.0|5.82|8.3|8.0|2.24|0.0|0
UT|126.0|408.0|338-9472|0.0|0.0|0.0|211.6|70.0|35.97|216.9|80.0|18.44|153.5|60.0|6.91|7.8|1.0||1.0|0
TX|150.0|510.0|374-8042|0.0|0.0|0.0|14312.0|101.0|30.41|169.1|110.0|14.37|5944.0|100.0|6.69|13.8|3.0|3.73||1
NJ|138.0|408.0|359-1231|0.0|0.0|0.0|241.8|93.0|41.11|170.5|3320.0|14.49|295.3|104.0|13.29|11.8|7.0|3.19|3.0|0
MN|162.0|510.0|413-7170|0.0|1.0|46.0|224.9|97.0|38.23||84.0|16.0|254.6|61.0|11.46|12.1|2.0||0.0|0
NM|147.0|510.0|415-2935||0.0|0.0||83.0|42.26|148.9|85.0|12.66|172.5|109.0|7.76|8.0|4.0|2.16|3.0|0
NV|90.0|415.0|399-4246|0.0|0.0|0.0|203.4|146.0|34.58|226.7|117.0|1541.6|152.4|105.0|6.86|7.3|4.0|1.97|1.0|0
HI|-1700.0||362-5889|0.0|0.0|0.0|235.8|109.0|40.09|157.2|94.0|13.36|188.2|99.0|8.47|12.0|3.0|3.24|0.0|0
MN|4000.0||350-8921|0.0|0.0|0.0|157.1|90.0|26.71||72.0|18.98||111.0|8.16|6.1|2.0|1.65|1.0|0
DC|82.0|415.0|374-5353|0.0|0.0|0.0|300.3|109.0|51.05|181.0|100.0|15.39|270.1|73.0|12.15|11.7|4.0|3.16|0.0|1
NY|144.0|408.0|360-1171||0.0|0.0|61.6||10.47|77.1|85.0|6.55|173.0|99.0|7.79|8.2|7.0|2.21|4.0|1
MN|46.0|415.0|355-8887|9.0||0.0|214.1|72.0||164.4|104.0|13.97|177.5|113.0|7.99||3.0|2.21|2.0|0
MD|70.0|408.0|333-1967||0.0|0.0|170.2|98.0|28.93|155.2|102.0|13.19|228.6|76.0|411.59999999999997|15.0|2.0|4.05||0
WV||415.0|354-4577|0.0|0.0|0.0|201.1|99.0|2735.2|303.5|74.0|1032.0|224.0|9520.0|10.08|13.2|2.0|3.56|1.0|0
OR|116.0|415.0|331-7425|1.0|0.0|0.0|215.4|104.0|36.62|204.8|79.0|17.41|278.5|109.0|12.53|12.6|5.0|3.4|3.0|0
CO|55.0|408.0|419-2637|9.0|1.0||165.6|123.0||136.1|||175.7|90.0|7.91|11.0|2.0|2.97|3.0|0
GA|70.0|415.0|411-1530|0.0|1.0|24.0|||42.42|259.7|98.0|1765.6|222.7|68.0|10.02|9.8|4.0|2.65||0
TX|106.0||395-3026|0.0|0.0|0.0|210.6|96.0|35.8|249.2|85.0||191.4|88.0|8.61|12.4||3.35|2.0|1
VT|128.0|9.0|388-6441|9.0|1.0|29.0|179.3|104.0|30.48|225.9|86.0|19.2|323.0|-1560.0|14.54|8.6|7.0||0.0|0
IN|94.0|408.0|402-1251|0.0|0.0|0.0|-3158.0||26.84|155.0|101.0|13.18|189.6|84.0|8.53|8.0|100.0|43.2|4.0|1
WV|111.0|510.0|412-9997|0.0|0.0|0.0|214.3|118.0|36.43|208.5|76.0|17.72|182.4|98.0|8.21|12.0|2.0|3.24|1.0|0
KY|74.0|415.0|346-7302|9.0|1.0|-700.0|154.1|104.0|26.2|123.4|84.0|419.6|202.1|57.0|9.09|10.9|9.0|2.94|2.0|0
NJ|128.0|415.0|358-9095||0.0|0.0|237.9|125.0|40.44|247.6|93.0|21.05|208.9|68.0|9.4|||-75.0|40.0|1
|||400-9770|0.0||0.0|143.9|61.0|24.46|194.9|105.0|16.57||94.0|4.93|11.1|2.0|3.0|1.0|0
9|155.0|415.0|334-1275|0.0||0.0|203.4|100.0|34.58|190.9||16.23|196.0|9520.0|8.82|8.9|4.0|192.0|0.0|1
AR|80.0|415.0|340-4953|0.0|0.0||124.3|100.0|21.13|173.0|107.0|14.71|253.2|62.0||7.9|9.0|2.13|1.0|0
ME|1560.0|415.0|400-9510|0.0|9.0|0.0|252.9|93.0|42.99|178.4||15.16||105.0|11.88||7.0|2.57|3.0|0
AZ||415.0|387-6103||0.0|0.0|179.1|71.0|30.45|190.6|81.0|16.2||91.0||10.6|7.0||3.0|0
AK|104.0|408.0|366-4467||0.0|0.0|278.4|106.0|47.33||113.0|6.89|163.2|137.0|7.34|9.8|5.0|2.65|1.0|0
|73.0|415.0|370-3450|0.0|0.0|0.0|3202.0|110.0|27.22|213.3|72.0|18.13|174.1|72.0|7.83|13.0|4.0|3.51|0.0|0
AZ||415.0|327-3954|0.0|0.0|0.0|198.2|87.0|-673.8|207.3|76.0|17.62|190.9|113.0|8.59|696.0|3.0|2.35|4.0|0
MS|120.0|408.0|355-6291|0.0|0.0|0.0|212.1|131.0|36.06|209.4|104.0|17.8|167.2|96.0|7.52|5.3|5.0|1.43|1.0|1
ID|77.0|415.0|362-9748|9.0||0.0|251.8|72.0|42.81|205.7|126.0|17.48|275.2|2180.0|12.38|196.0|7.0|2.65|2.0|1
IA|98.0|510.0|379-6506|9.0|1.0|21.0||114.0|27.4|252.2|83.0|21.44|160.2|92.0|7.21|352.0|-160.0|1.19|4.0|0
MA|108.0|415.0|347-7741|0.0|0.0|0.0|178.3|137.0||189.0|76.0|16.07|129.1|102.0|5.81|14.6|5.0|3.94|0.0|0
VT|135.0|415.0|354-3783|0.0|0.0|0.0||82.0|25.79|119.0|105.0|10.12|180.0|100.0|8.1|10.5|6.0||0.0|0
KY||408.0|401-7594|0.0||0.0||99.0|22.95|183.6||15.61||102.0|11.04|12.5|9.0|3.38|1.0|0
IN|122.0|408.0|397-4976|0.0||0.0|||28.99|173.7|109.0|14.76|248.6|75.0|11.19|11.3|2.0|3.05|1.0|0
AZ|95.0|408.0|334-2577|0.0|0.0|0.0|238.1|65.0|40.48|||15.91|190.0||8.55|11.8|4.0|3.19|4.0|0
MI||510.0|400-3637|9.0|1.0|2320.0|22512.0|102.0|47.84|202.2||17.19|187.2|-2260.0|8.42|9.0|-120.0||2.0|0
NM|93.0|510.0|383-4361|0.0||21.0|117.9|131.0|1603.1999999999998|164.5|115.0|13.98|217.0|86.0|9.76|9.8|3.0|2.65||0
CO|141.0|415.0|371-4306||1.0||148.6|91.0|25.26|131.1||11.14|219.4|142.0|9.87|10.1|1.0|2.73|1.0|0
UT|-3140.0|408.0|403-4298|9.0|0.0||229.8|90.0|39.07|147.9||12.57|241.4|108.0|10.86|9.6|7.0|2.59|3.0|0
MI|120.0|408.0|409-3786|0.0|0.0|0.0|165.0|100.0|28.05|317.2|83.0|26.96||86.0||8.3|8.0|||0
MA||415.0|337-4697|0.0|0.0|0.0||2340.0|31.45|223.3|94.0|18.98|222.8|91.0||12.6||3.4|2.0|0
AL|98.0|408.0|383-1509|0.0|0.0|0.0|161.0|117.0|27.37|190.9|113.0||227.7||-205.0|12.1|4.0||4.0|0
DE||408.0|359-9794|0.0|0.0|0.0|126.7|108.0|21.54|||17.51|247.8|114.0|11.15|13.3|7.0|3.59|1.0|0
AZ|63.0|415.0|407-7035|0.0|0.0|0.0|58.9||10.01|169.6|59.0|14.42|211.4|88.0|9.51|-188.0|3.0|2.54|1.0|0
ME|36.0|510.0|363-1069||9.0|42.0|196.8||33.46|254.9|122.0|21.67|138.3|126.0|6.22|20.0|6.0|5.4|0.0|1
NJ||510.0|391-4652|0.0|0.0||162.6|83.0|27.64|-3046.0|109.0|12.95||122.0|2.59|14.2|3.0|3.83|1.0|0
NV|74.0|9.0|355-6837|0.0|0.0|0.0|282.5|114.0|-960.6|219.9|48.0|18.69|13600.0||7.65|9.4|4.0|2.54|1.0|1
MO|112.0|510.0|409-1244|0.0|9.0|36.0|4548.0|117.0|19.33|157.5|82.0|13.39|177.6|118.0|7.99|10.0|120.0|2.7|2.0|0
|97.0|408.0|328-3266|0.0|0.0|0.0|-4796.0|125.0|40.77|214.8|111.0|18.26|143.3|81.0|6.45|8.7|5.0|2.35|2.0|0
NE|46.0|408.0|352-7072|0.0|0.0|0.0|210.2|92.0|2858.3999999999996|227.3|77.0|19.32|200.1|116.0|9.0|13.1|7.0||1.0|0
|41.0|408.0|370-7550|0.0||22.0|213.8|102.0|727.0|141.8|86.0|12.05|142.2||6.4|7.2||1.94|0.0|0
MD|121.0||369-5526|0.0|0.0|||103.0|32.42|183.5|117.0|15.6|220.8||9.94|9.8|4.0|106.0|3.0|0
MS||415.0|329-4391|0.0|0.0|0.0|170.9||29.05|5292.0|95.0|11.25|4516.0|-1780.0|5.08|11.6|3.0|3.13|1.0|0
NV|130.0|510.0|408-4195|0.0|0.0|0.0||119.0|||98.0|9.37|9096.0|117.0|-204.60000000000002|9.2|5.0|2.48|2.0|0
AZ|85.0|408.0|354-4445|0.0|||201.4|52.0|34.24|229.4|104.0|19.5|252.5|106.0|11.36||3.0|3.24|1.0|0
MS|162.0|415.0|335-4858|0.0|0.0|0.0|70.7|108.0|12.02|157.5||13.39|154.8|3280.0|6.97|9.1|3.0||4.0|1
MS|61.0|510.0|414-8718|0.0|1.0|27.0|187.5|124.0|31.88|146.6|103.0|12.46|-4514.0|129.0|10.16|6.4|6.0|1.73|320.0|1
TX|92.0|408.0|409-5939|0.0|0.0|0.0|91.7|90.0|15.59|193.7|123.0|16.46|||7.88|9.2||2.48|2.0|0
NE|131.0|408.0|331-4902||1.0|36.0|214.2|115.0|36.41|161.7|117.0|13.74|264.7|102.0|11.91|9.5|4.0|2.57|3.0|0
9|90.0|415.0|353-6870|0.0|0.0|0.0|145.5|3680.0|24.74|217.7|114.0|18.5||123.0|6.61|10.9|2.0|2.94|3.0|0
CA|75.0|408.0|355-2909|0.0|0.0|0.0|166.3|125.0|28.27|158.2|86.0|13.45|256.7|80.0|462.0|6.1|5.0|1.65|1.0|0
NJ||415.0|390-6101|0.0||0.0|231.0|115.0|39.27||140.0|19.58|261.4|120.0|11.76|9.5|3.0|2.57|1.0|0
TX|82.0|408.0|400-3446|0.0|0.0|0.0|200.3|96.0|34.05|201.2|4080.0|||60.0|9.27|7.1|1.0|38.4|4.0|0
AR|163.0|408.0|411-5859||0.0|0.0|197.0|109.0|33.49|202.6|128.0|17.22|206.4|80.0|9.29|9.1|10.0|2.46|1.0|0
AL|91.0|510.0|387-2919|1.0|0.0|0.0|129.9|112.0|22.08|173.3|83.0|14.73|247.2|130.0|11.12|11.2|3.0|3.02|3.0|0
NY|75.0|415.0|374-8525||1.0|21.0|175.8|97.0|29.89|217.5|106.0|18.49|237.5|134.0|10.69|5.3|4.0|1.43|5.0|0
FL||510.0|379-5592|0.0|0.0|0.0||106.0|34.53|210.1|113.0|17.86|195.6||8.8|12.0|3.0||3.0|0
AK|127.0|510.0|345-8237|9.0|1.0|36.0|183.2||31.14|126.8|76.0|10.78||71.0|11.85|11.2|8.0|3.02||0
NV|113.0|415.0|422-6690|9.0|1.0||205.0|101.0|34.85|152.0|60.0|12.92|158.6|59.0|7.14|10.2|400.0||2.0|0
DE|110.0|510.0|346-2359|0.0|0.0||148.5|115.0|25.25||84.0|||112.0|8.71|12.4|3.0|3.35|80.0|0
MD|120.0|415.0|374-3534|0.0|1.0|39.0|200.3|68.0|34.05|220.4|97.0|18.73|5076.0|116.0|||4.0|2.84|0.0|0
MI|157.0|415.0|381-4756|0.0|1.0|28.0||107.0|32.74|195.5|74.0|16.62|109.7|139.0|4.94|6.8|5.0|1.84|3.0|0
VT|4120.0|9.0|390-2805|0.0||0.0|246.5|47.0|41.91|195.5|84.0|16.62|200.5|96.0|9.02|11.7|4.0|63.2|1.0|0
VT||408.0|390-2390|1.0|0.0|0.0|167.1|86.0|28.41||87.0|15.09|249.4|132.0|897.6|564.0|7.0|3.81||1
MI|140.0|415.0|419-9097|9.0|0.0|0.0|231.9|101.0|39.42|160.1|94.0|13.61|110.4|98.0|4.97|14.3|6.0|3.86|3.0|0
WA|127.0|408.0|386-7281|0.0|0.0|0.0|146.7|91.0||203.5|78.0|17.3|203.4|110.0||13.7|3.0||1.0|0
UT|83.0|408.0|380-3561|1.0|0.0|0.0|271.5|87.0|46.16|216.3|126.0|18.39|121.1|105.0|5.45|468.0|4.0|3.16|1.0|0
LA|121.0|408.0|390-8760|0.0|0.0|0.0|181.5|121.0|30.86|8736.0|98.0|18.56||2060.0|7.27|8.5|5.0|2.3||0
||408.0|366-6730|0.0|1.0|43.0|||43.81|162.1|95.0|275.59999999999997|5738.0|86.0|12.91||4.0|3.0|2.0|0
9|113.0||395-5285|0.0|9.0|0.0|193.8|99.0|32.95|221.4|125.0|18.82|172.3|67.0|7.75|10.6|6.0|2.86|1.0|0
NE|117.0|415.0|354-3436||0.0|0.0|102.8|119.0|17.48|206.7|91.0|17.57|299.0|105.0|13.46|808.0|7.0|2.73||0
OH|65.0|408.0|336-7600|0.0|0.0|0.0|187.9|116.0|31.94|-3152.0||13.4|227.3|86.0|10.23|7.5|6.0||1.0|0
RI|56.0|415.0|383-6293|0.0|0.0|0.0||112.0|38.42|248.5|118.0|21.12||142.0|6.32|6.9|11.0|1.86|1.0|0
OK|96.0|415.0|362-4596|0.0|0.0|0.0|260.4|115.0|1770.8000000000002|146.0|46.0|12.41|269.5|87.0|242.60000000000002|11.5|4.0|3.11|5.0|0
LA|6040.0|408.0|401-3926|0.0|0.0|0.0|3574.0||30.38|292.1|5520.0|24.83|265.9|101.0|11.97|9.8|4.0|2.65|0.0|0
OH|83.0|9.0|370-9116|9.0|0.0|0.0||120.0|57.36|227.4|116.0||153.9|114.0|6.93|15.8||4.27||1
9|139.0|510.0|328-6289|0.0|1.0||157.6|129.0|26.79|247.0|96.0|21.0|259.2|112.0|11.66||2.0|3.7|0.0|0
MO|6.0|510.0|350-9994|0.0|0.0|0.0|183.6|117.0|31.21|256.7|72.0|21.82||79.0|8.04|10.2|2.0|2.75|1.0|0
FL|115.0||351-4616|0.0|9.0|-480.0|142.1|124.0|24.16|183.4|129.0|15.59|164.8|114.0|7.42|9.6|-80.0|2.59||0
SC|87.0|415.0|360-5779|0.0|0.0|0.0|136.3|97.0|23.17|172.2|108.0|14.64|137.5||6.19|7.1|5.0|1.92|0.0|0
VA|5640.0|415.0|417-4885|0.0|0.0|0.0|217.1|110.0|36.91|241.5|8880.0|20.53|253.5|103.0|912.8|12.0|6.0|3.24|0.0|0
9|141.0|510.0|406-4710|0.0||2880.0|187.5|99.0|31.88|241.4|116.0|20.52|229.5|105.0|10.33|10.5|5.0|2.84|3.0|0
MI|62.0|415.0|409-8743|0.0|0.0|0.0|98.9|103.0|16.81|135.4|122.0|11.51|236.6|82.0|10.65||1.0|3.29|1.0|0
OK|146.0|9.0|335-4584|0.0|0.0||206.3|151.0|35.07|148.6|89.0|12.63|167.2|1820.0|601.5999999999999|6.1|3.0|1.65|1.0|0
DE|92.0|415.0|361-9845|0.0|1.0|33.0||92.0|41.33|213.8|92.0|18.17|228.7|104.0|10.29|12.1|2.0|3.27||0
GA||510.0|366-5699|0.0||31.0|189.8|126.0|32.27||133.0|13.88|264.8|126.0|11.92|7.5||2.03|1.0|0
DC|2960.0|415.0|329-9364||0.0|0.0|202.0|102.0|34.34|19456.0|128.0|20.67|261.3|90.0|11.76|10.9|3.0|2.94|1.0|0
AZ|94.0|408.0|390-7434|0.0|1.0|38.0|170.1|124.0|28.92|193.3|116.0|16.43|2118.0|73.0|190.79999999999998|12.8|4.0|3.46|1.0|0
9|32.0||404-9680|0.0|0.0|0.0||87.0|39.25|187.4|90.0|15.93|154.0|53.0|6.93|6.3|2.0|1.7|0.0|0
CO|68.0|408.0|338-9398|0.0|0.0|0.0|237.1|105.0|40.31|223.5|105.0|19.0|97.4|79.0|4.38|13.2|2.0|3.56|1.0|0
NH|2560.0|408.0|394-2445|0.0|1.0|27.0|182.1|91.0|30.96|13576.0|98.0|14.42|164.7|1720.0|-148.2|10.6|||2.0|0
NM|25.0|415.0|381-2709|0.0|0.0|0.0|4772.0||20.28|211.5|101.0||268.9||12.1|10.5|4.0||3.0|0
OR||415.0|397-5060|0.0|0.0|0.0|116.8|87.0||14312.0|93.0|15.21|182.4|150.0|8.21|14.1||3.81|1.0|0
LA|179.0||415-2393|0.0|0.0|0.0|219.2|92.0||149.4||12.7||104.0||6.1|5.0|1.65||0
NE|94.0|415.0|377-1765|0.0|0.0|0.0|252.6||42.94|169.0||14.37|170.9|106.0|7.69||7.0|3.0|2.0|0
MN|62.0||409-2111||0.0|0.0|147.1|91.0|25.01|190.4|107.0|16.18|195.2|115.0|8.78|12.2|120.0|3.29|0.0|0
MI|127.0|415.0|401-3170|0.0|0.0|0.0|202.1|103.0|34.36|229.4|86.0||195.2|113.0|8.78|11.5|3.0|3.11|2.0|0
