STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
OK|57.0||395-2854||||176.8|94.0|-601.1999999999999|195.0|75.0|16.58||116.0|-192.2||4.0|179.20000000000002|0.0|0
GA|72.0|415.0|362-1407|0.0||37.0|8800.0||37.4|217.3|102.0||152.8|71.0|-137.6||6.0|158.8|120.0|0
AK|36.0|408.0|341-9764|0.0|9.0|30.0|146.3||24.87|162.5|80.0||129.3||5.82|1160.0|6.0||0.0|0
MA||9.0|353-3305|0.0|9.0|0.0|130.8|64.0||-4474.0|116.0|19.01|227.8|108.0||||2.7|40.0|0
|5440.0|415.0|402-1381||||203.9|106.0||187.6|||4068.0|107.0|-91.6||6.0||60.0|0
NJ|149.0|408.0|332-9891|||0.0|140.4|-1880.0|23.87|271.8|||188.3||||-180.0|3.0||0
||408.0|372-9976|0.0|0.0|0.0|2526.0|4080.0|21.47|166.8|85.0|14.18|15024.0||8.45|-188.0||2.54|3.0|0
|135.0|408.0|383-6029|1.0|9.0|41.0|-3462.0||29.43|203.9|107.0|17.33|122.2|78.0|5.5|||78.8||1
AR|34.0|510.0|353-7289|0.0|0.0|0.0|124.8|3280.0||||23.99|311.5|78.0||200.0|4.0|2.7||0
||415.0|390-7274||0.0|0.0||77.0||165.3|||178.5|92.0||9.2|4.0|||0
WI|64.0|510.0|352-1237|9.0|0.0||154.0|67.0||18064.0|-2360.0||10612.0|86.0|11.94||||1.0|0
||9.0|353-3061||1.0|-560.0|120.9|97.0|-411.0||7360.0|||116.0|7.34||400.0|2.3||0
MI|65.0||363-5450|0.0|||211.3|120.0||162.6|||134.7|9440.0|484.79999999999995|13.2|100.0|3.56|240.0|0
DE|142.0||364-1995|0.0|0.0|0.0||2660.0||134.6|74.0|11.44||127.0|872.0|-148.0|5.0|2.0|2.0|0
ID|119.0|9.0|398-1294|0.0|0.0||159.1|114.0||18504.0|117.0|19.66|143.2||257.6|8.8|3.0|2.38|5.0|1
WY||415.0|405-7146|0.0|1.0||133.2||22.64|217.2||1476.8000000000002|70.6|1580.0|3.18|220.0||2.97|1.0|0
|1040.0|9.0|413-4957|9.0|0.0|||8640.0|32.62|269.8||917.2|4736.0||10.66|||42.199999999999996||0
IN|60.0|9.0|420-5645||9.0|||57.0|3000.0|211.1|9200.0|17.94|249.0||11.21||3.0|147.20000000000002|1.0|0
|10.0|408.0|349-4396|0.0|0.0|0.0||2240.0|31.64||66.0|16.17|282.8|2280.0||11.4|-120.0|3.08|2.0|0
9|96.0|415.0|404-3211||||160.2|117.0|27.23||5360.0|22.74|||10.28|372.0||2.51|2.0|0
WY||415.0|353-3759|9.0|0.0|||83.0|25.67|219.7||18.67||127.0|9.18|9.7|3.0|52.400000000000006|100.0|1
IN||408.0|363-5947||0.0|0.0|175.5|67.0|29.84|249.3|85.0|||98.0|12.16|10.2|3.0||1.0|0
9|141.0|415.0|340-5121|0.0|0.0|0.0|126.9|98.0|21.57|180.0|62.0|306.0|140.8|128.0|-126.8|8.0|2.0||1.0|0
CO|121.0|408.0|370-7574|0.0||30.0|198.4||-674.5999999999999|75.3|77.0|||77.0||5.8|3.0|1.57|60.0|1
9|68.0|415.0|403-9733|0.0|9.0|0.0|2976.0|70.0||246.5||20.95|129.8|2060.0|5.84||3.0|3.27|3.0|0
9|125.0|408.0|355-7251|0.0||-0.0|229.3|103.0|38.98|177.4||15.08|189.3|95.0|8.52|12.0|8.0|3.24|1.0|0
ID|174.0|9.0|359-5893||||192.1|97.0|32.66|169.9|94.0||166.6|54.0|-150.0|11.4|4.0||1.0|0
9|116.0|415.0|405-3371|0.0|9.0||268.6|-1660.0|913.1999999999999||142.0|15.15|3326.0|106.0|7.48|11.6|3.0|3.13|2.0|0
|74.0|510.0|344-5117|0.0||33.0||91.0|2634.4||-1920.0|20.92|138.0|92.0|6.21|14.6|120.0|3.94||0
|149.0|408.0|332-8160||1.0|28.0|180.7|92.0|1228.8|-3756.0||15.96|-5310.0|53.0|11.95||||60.0|0
9|3040.0|408.0|359-4081|9.0|0.0|0.0|131.2|3920.0|22.3|162.9|97.0||6360.0|106.0|||6.0|88.4|2.0|0
|40.0|415.0|352-8305|9.0|1.0|41.0|5924.0|||169.5|88.0|14.41|17128.0|102.0|9.63|6.2|5.0||2.0|0
WY|43.0|415.0|329-9847|1.0||0.0|251.5|4200.0|||104.0|723.6|157.8|67.0|7.1||4.0||0.0|0
MN|113.0||365-9011|1.0|9.0||125.2|1860.0||206.4|119.0|17.54||139.0||166.0||179.20000000000002|0.0|0
|126.0||338-9472||0.0||211.6|70.0|1438.8|216.9|80.0|||60.0|6.91|7.8|20.0|2.11|1.0|0
TX||510.0|374-8042|0.0|0.0|0.0||101.0|30.41|169.1|110.0|14.37|148.6|4000.0|6.69||3.0|3.73|4.0|1
NJ||408.0|359-1231|9.0|9.0|0.0|4836.0|93.0||170.5|-1660.0||||-265.79999999999995|11.8|7.0||-60.0|0
9|162.0||413-7170|0.0||46.0||97.0|38.23|188.2||16.0||-1220.0|11.46|12.1|2.0|3.27||0
|147.0|510.0|415-2935|0.0|0.0|0.0||3320.0|42.26|148.9|3400.0|12.66|172.5|109.0||||2.16|3.0|0
NV|90.0||399-4246|9.0|0.0|||||||19.27||105.0|6.86|292.0||1.97|1.0|0
|||362-5889|0.0|9.0|0.0|9432.0|109.0|40.09||3760.0|1068.8|188.2|||12.0|3.0|3.24|0.0|0
9|||350-8921||0.0|0.0|||2136.8|223.3|2880.0|||111.0|8.16|122.0||-33.0||0
DC|82.0|415.0|374-5353|0.0|0.0||300.3||51.05||100.0|307.8|||12.15|11.7||3.16||1
|144.0|408.0|360-1171|0.0||0.0|61.6|4680.0|||||173.0|99.0|7.79|8.2|7.0|2.21|4.0|1
9|46.0|9.0|355-8887|9.0|0.0|0.0|214.1||2912.0|164.4|||177.5|113.0|7.99||240.0|2.21|2.0|0
MD||408.0|333-1967||0.0|0.0|6808.0|98.0|28.93|155.2|102.0||||||160.0|-81.0|1.0|0
WV|144.0|415.0|354-4577|0.0|||201.1|99.0|34.19|303.5|||224.0||10.08|13.2||3.56||0
OR|2320.0||331-7425|9.0|0.0|0.0|215.4|104.0|||79.0|-348.2|278.5||12.53||-100.0||3.0|0
|55.0|408.0|419-2637||1.0|500.0|165.6||28.15|136.1|95.0|11.57||-1800.0|7.91|880.0|2.0|2.97|3.0|0
9|70.0|415.0|411-1530|0.0|1.0|||101.0|||-1960.0|22.07|222.7|-1360.0||9.8|4.0|212.0|80.0|0
TX|106.0|9.0|395-3026|0.0|0.0|0.0|-4212.0|96.0||-4984.0||21.18||88.0|688.8|12.4|1.0|3.35||1
||510.0|388-6441|0.0|1.0|29.0|179.3|104.0|||3440.0||||14.54|8.6|7.0||0.0|0
IN|||402-1251|0.0|9.0|||2100.0|26.84|155.0|101.0|-263.6|15168.0|84.0|8.53|8.0|||320.0|1
WV|111.0|510.0|412-9997||||214.3|||208.5||354.4|182.4|98.0|8.21|12.0|2.0|129.60000000000002|1.0|0
9||415.0|346-7302||||12328.0||26.2|-2468.0|-1680.0|839.2|202.1|57.0|9.09|10.9|9.0|2.94|2.0|0
||9.0|358-9095|0.0|0.0|0.0|9516.0|125.0|40.44|247.6|93.0||208.9|68.0||||3.75|1.0|1
DC|82.0||400-9770|9.0|0.0|0.0||61.0||||16.57|109.6|94.0||11.1|2.0|3.0||0
||415.0|334-1275||||203.4|100.0||-3818.0|104.0|16.23|196.0|119.0|8.82|8.9|4.0|96.0|0.0|1
AR|80.0|415.0|340-4953|0.0|0.0|0.0||100.0||173.0||14.71|-5064.0||11.39|7.9|360.0||1.0|0
ME|3120.0|9.0|400-9510|0.0|0.0|0.0|252.9|93.0|42.99||112.0|15.16|263.9|||190.0||2.57|3.0|0
|90.0|415.0|387-6103|0.0|0.0|0.0|179.1|71.0||190.6|81.0|16.2||91.0|460.0|10.6|280.0|2.86|3.0|0
AK|104.0|408.0|366-4467|0.0|0.0|0.0|278.4||47.33|81.0|113.0|6.89|163.2||7.34|784.0|5.0|106.0|1.0|0
9|73.0|9.0|370-3450|9.0|0.0|0.0|12808.0|110.0|27.22|213.3|72.0|18.13|174.1|72.0|||80.0||0.0|0
9|1980.0|415.0|327-3954|0.0|0.0|0.0||87.0|33.69|207.3|76.0|-352.40000000000003|190.9||8.59|696.0|3.0|2.35|4.0|0
MS|||355-6291|0.0|9.0|0.0|212.1|131.0|||104.0||167.2|-1920.0|601.5999999999999|5.3|5.0|1.43|1.0|1
ID|||362-9748|0.0||0.0|251.8||42.81|205.7|10080.0|-349.6||4360.0|247.60000000000002|||||1
IA|||379-6506||9.0|21.0|161.2|||252.2|83.0|21.44|160.2|92.0||-88.0|8.0||4.0|0
MA|||347-7741|9.0|0.0||178.3|||15120.0||16.07|||5.81|14.6|400.0|3.94|0.0|0
VT||9.0|354-3783||0.0|0.0|6068.0|82.0|25.79|119.0|105.0|10.12|180.0|100.0|8.1|||227.2|0.0|0
KY||408.0|401-7594|0.0|0.0|0.0|135.0|99.0|459.0||106.0|624.4||||12.5|9.0||1.0|0
IN|122.0|408.0|397-4976|0.0|9.0|||||173.7|109.0|||75.0|11.19|11.3|2.0|3.05|1.0|0
9|95.0|408.0|334-2577|0.0||||65.0|40.48||98.0||190.0|115.0|8.55|11.8||3.19|320.0|0
9||510.0|400-3637|0.0|1.0||||-956.8000000000001|202.2|76.0|-343.8||113.0|||6.0|||0
NM|1860.0|9.0|383-4361||9.0|21.0|117.9||||115.0|13.98|8680.0|86.0|9.76|9.8|3.0|||0
|||371-4306||1.0|1280.0|148.6|1820.0|25.26||97.0||219.4|142.0|9.87|10.1|1.0|2.73|1.0|0
|157.0||403-4298|0.0|0.0|0.0||90.0|-781.4|147.9|121.0|||108.0||384.0|140.0|2.59|3.0|0
9||408.0|409-3786|0.0||0.0|165.0|100.0|||83.0|26.96|119.2|86.0|5.36|8.3||2.24||0
||9.0|337-4697||0.0|||117.0|||7520.0|379.6|||10.03|12.6|2.0|3.4||0
AL|98.0|408.0|383-1509||0.0|0.0|161.0||||113.0|16.23|227.7|-2260.0|410.0|484.0|4.0||-80.0|0
||408.0|359-9794|0.0|0.0||126.7|108.0|21.54|206.0|90.0|17.51|247.8||11.15|532.0||3.59|1.0|0
AZ|63.0|415.0|407-7035|0.0||0.0||125.0|10.01|6784.0||-288.4|211.4|88.0|9.51|9.4|120.0|2.54||0
9||510.0|363-1069|1.0||42.0|196.8||33.46||122.0|433.40000000000003|138.3|5040.0|6.22|20.0|6.0||0.0|1
NJ|64.0|510.0|391-4652|0.0|0.0|||83.0|27.64|-3046.0|109.0|12.95|||2.59|14.2||3.83|1.0|0
||415.0|355-6837|0.0|0.0|-0.0|282.5|2280.0||||18.69|170.0|115.0|7.65|9.4||203.2|1.0|1
MO||9.0|409-1244|0.0|1.0||113.7||19.33|157.5|82.0|13.39|3552.0|118.0|7.99||-60.0|2.7|2.0|0
9|-1940.0||328-3266|9.0|0.0|||2500.0|40.77|214.8|111.0|1460.8000000000002||81.0|129.0|8.7|200.0||2.0|0
NE||408.0|352-7072||9.0|0.0|210.2|||227.3|77.0|||116.0|360.0|13.1|7.0||80.0|0
|41.0||370-7550|0.0|1.0|-440.0|8552.0||36.35|141.8|||142.2|2460.0||7.2|3.0|1.94||0
|121.0||369-5526|9.0|0.0|0.0|190.7|||183.5|117.0||220.8||||80.0|106.0|3.0|0
MS|193.0|415.0|329-4391|0.0|0.0||170.9||29.05|-2646.0|95.0|450.0|-2258.0|89.0||||3.13|1.0|0
9|||408-4195|9.0||0.0||2380.0|-524.2|110.2|98.0||227.4|2340.0|10.23|9.2|200.0|2.48||0
9|85.0|408.0|354-4445|0.0|0.0|0.0|201.4|52.0|-684.8000000000001||-2080.0|19.5|10100.0|||-240.0|3.0|3.24||0
||9.0|335-4858|||||-2160.0|961.5999999999999|157.5|-1740.0|13.39|154.8|82.0|6.97|9.1|3.0||320.0|1
MS|61.0|510.0|414-8718||1.0|27.0|187.5|124.0||146.6|4120.0||225.7|129.0|10.16|6.4|-120.0|-34.6||1
||9.0|409-5939|0.0|0.0|0.0||90.0|311.8|193.7|||||7.88|9.2||49.6|2.0|0
NE|131.0|9.0|331-4902||1.0||214.2|9200.0||161.7|117.0|13.74|264.7|102.0|11.91|9.5||2.57||0
NE|90.0||353-6870|0.0||0.0||92.0|1979.1999999999998|217.7|114.0|18.5||123.0|6.61|436.0|2.0|-58.8||0
|75.0|9.0|355-2909|9.0|0.0|0.0|166.3|125.0|28.27|158.2|-1720.0|||80.0|||200.0||1.0|0
|78.0||390-6101|9.0|0.0|0.0||115.0|39.27|230.4|140.0|391.59999999999997|261.4||11.76|9.5|3.0|2.57|1.0|0
|||400-3446|0.0|0.0|||96.0||201.2|102.0||206.1|60.0|9.27||1.0|1.92|160.0|0
|163.0||411-5859|9.0|0.0||197.0|109.0|-669.8000000000001|202.6|128.0|17.22|||||10.0|2.46|1.0|0
AL|91.0||387-2919|1.0|9.0|0.0|129.9|112.0|22.08||1660.0|14.73|247.2|130.0||11.2|3.0|3.02|3.0|0
NY||415.0|374-8525||1.0|21.0|175.8|97.0||217.5|106.0|369.79999999999995|237.5|134.0|||-80.0|-28.599999999999998||0
FL|91.0|510.0|379-5592|0.0|0.0|-0.0|||34.53|16808.0|113.0||195.6|129.0|8.8|12.0|3.0|64.80000000000001|3.0|0
|127.0|9.0|345-8237||1.0|36.0|-3664.0|117.0|31.14|126.8|76.0||263.3||11.85||8.0|3.02|1.0|0
9|113.0|415.0|422-6690|0.0|||205.0|||12160.0|60.0|12.92|||7.14|10.2|5.0||2.0|0
9|110.0|510.0|346-2359|0.0|0.0||148.5|115.0|25.25|276.4|84.0||||8.71|992.0|3.0|-67.0|1.0|0
|120.0|415.0|374-3534|0.0|1.0||200.3|5440.0||220.4||-374.6|253.8||11.42||4.0||0.0|0
MI||415.0|381-4756|9.0|1.0|560.0||2140.0|32.74|195.5|74.0|16.62|109.7|139.0|4.94||400.0|147.20000000000002|3.0|0
VT||510.0|390-2805|0.0|9.0|0.0|246.5|47.0||15640.0|84.0|16.62||7680.0||11.7|320.0|||0
9|117.0||390-2390|1.0|0.0|0.0|167.1|86.0||177.5||||5280.0||14.1|7.0|3.81|-40.0|1
||415.0|419-9097|9.0|0.0|0.0|231.9|101.0|||94.0|13.61||98.0|99.39999999999999|14.3||3.86|3.0|0
WA|127.0|408.0|386-7281|||0.0|146.7|3640.0|-498.8|16280.0||17.3|-4068.0|110.0||13.7|3.0||1.0|0
UT|83.0||380-3561|1.0|0.0|||3480.0||216.3|126.0|18.39|121.1|8400.0|5.45|11.7|4.0||40.0|0
9|121.0|408.0|390-8760|0.0||0.0|||30.86||98.0|18.56|161.6|4120.0||680.0||184.0|1.0|0
|-2900.0|408.0|366-6730|0.0|9.0||257.7|-1940.0|43.81|162.1|95.0||286.9|86.0|12.91|11.1||3.0||0
IA||408.0|395-5285|0.0||0.0|3876.0|99.0|32.95|17712.0|125.0|18.82||67.0|||120.0|||0
9|117.0|9.0|354-3436|9.0||0.0|102.8||17.48|-4134.0|91.0|17.57|299.0|105.0|13.46||7.0|109.2||0
|5200.0|408.0|336-7600|0.0||0.0|187.9|4640.0||12608.0|||-4546.0|86.0|10.23|7.5||2.03|1.0|0
RI|56.0|415.0|383-6293|0.0||0.0|226.0|112.0|||2360.0|21.12|140.5||6.32|6.9|11.0|37.2|20.0|0
|96.0|415.0|362-4596|0.0|0.0|0.0|260.4|||146.0|920.0|992.8||87.0|12.13|11.5|4.0|124.39999999999999||0
|151.0||401-3926|9.0||0.0||9280.0|30.38|292.1||24.83|265.9||11.97||4.0|212.0|-0.0|0
OH||415.0|370-9116|0.0|0.0||337.4|120.0|1147.2|227.4|116.0||153.9||554.4||7.0|4.27||1
|139.0||328-6289||1.0|23.0|157.6|-2580.0|2143.2||96.0|21.0|||11.66|13.7|2.0|3.7|0.0|0
|6.0||350-9994|0.0|0.0||183.6||31.21||5760.0|21.82|178.6|79.0|-160.79999999999998|10.2|2.0|2.75|1.0|0
|115.0|510.0|351-4616|0.0|9.0|24.0|2842.0|124.0|24.16||129.0|15.59|164.8|-2280.0|7.42|9.6|4.0||1.0|0
SC|87.0|9.0|360-5779||9.0|0.0|136.3|-1940.0|23.17|3444.0|2160.0|14.64||101.0|6.19|7.1|100.0||0.0|0
|||417-4885|0.0|0.0|0.0|217.1|4400.0|36.91|-4830.0||20.53|253.5||11.41|12.0|6.0||0.0|0
IA|141.0|510.0|406-4710|0.0|1.0|36.0||-1980.0|||116.0|-410.4|229.5|105.0|10.33||5.0|2.84||0
MI|62.0|415.0|409-8743||0.0|0.0|-1978.0|103.0|16.81|-2708.0|4880.0|11.51|236.6||852.0|12.2|1.0|3.29|1.0|0
9|||335-4584|9.0|0.0||||35.07|148.6|89.0||6688.0|91.0|||3.0|||0
9|92.0|415.0|361-9845|0.0|1.0|33.0|243.1|-1840.0|41.33||92.0||-4574.0||||2.0|3.27||0
GA|185.0|510.0|366-5699|9.0||31.0||126.0|32.27|163.3|133.0|13.88|264.8|126.0||-150.0|3.0|-40.599999999999994||0
DC|||329-9364|0.0|0.0|0.0|202.0|102.0|34.34|243.2|128.0|20.67||90.0|11.76||||1.0|0
9||408.0|390-7434|0.0||38.0||4960.0|28.92|193.3|116.0|16.43|105.9|73.0||-256.0|4.0||1.0|0
AL|32.0|510.0|404-9680|9.0|9.0|-0.0|230.9||39.25|187.4||-318.6|6160.0|||6.3||68.0|0.0|0
|68.0|408.0|338-9398|9.0|0.0|0.0||105.0||223.5|||97.4|79.0|4.38|||3.56|40.0|0
NH||9.0|394-2445|0.0|1.0|27.0|14568.0||30.96|169.7||288.4|164.7|86.0|7.41|10.6|5.0|114.39999999999999|2.0|0
NM|25.0||381-2709|9.0|0.0|0.0|4772.0|1740.0||211.5|101.0||10756.0||12.1|10.5|||120.0|0
OR|65.0||397-5060|0.0||0.0|||19.86|178.9|93.0|608.4000000000001|182.4|||14.1||76.2|1.0|0
LA|179.0|9.0|415-2393|0.0|0.0|0.0|219.2|92.0|37.26|||12.7|244.7||11.01||5.0|1.65|0.0|0
NE|94.0|415.0|377-1765||0.0|0.0|||42.94||125.0|14.37||4240.0|307.6|444.0|7.0||-40.0|0
MN|62.0||409-2111|||0.0||91.0|25.01|190.4||16.18|195.2|4600.0|8.78|976.0|120.0|3.29|0.0|0
MI||9.0|401-3170|||0.0|202.1|103.0|2748.8|229.4|86.0||15616.0||||||80.0|0
9|4640.0||405-5681|9.0||0.0|173.5|93.0|29.5|194.1|1520.0|16.5||||648.0|10.0|87.4|3.0|0
|70.0|408.0|411-4582||9.0|0.0|232.1|122.0|-789.2|292.3||24.85|201.2|112.0|9.05|0.0||0.0|3.0|0
||9.0|355-5009|1.0|1.0|23.0|||33.51|||18.23|282.2||12.7|380.0|5.0|2.57||0
9||415.0|372-3750||0.0|0.0|58.2|94.0||138.7||11.79|136.8|91.0|492.8|11.9||3.21|400.0|1
9||408.0|405-2888|0.0|1.0||115.6|111.0|-393.0|-4754.0|94.0||169.9|103.0|7.65||480.0||2.0|0
NH|19.0|408.0|361-3337|9.0|0.0||186.1|98.0|31.64|254.3|57.0|-432.40000000000003|214.0|127.0|9.63|||157.6|2.0|0
VA||510.0|350-1639|1.0||0.0|||883.6|19600.0|||134.4|121.0|||3.0|2.27||0
NM|1460.0||333-3221||9.0|0.0||145.0|1457.2|21480.0|-2700.0|22.82|241.2|92.0|10.85||13.0|2.92|1.0|0
NY||408.0|422-1471|0.0||0.0||74.0||5144.0|11120.0|5.47|198.5|8240.0||10.2|4.0|2.75|1.0|0
AZ|93.0||399-7865|0.0|0.0|0.0|-5432.0|-1420.0|1846.8000000000002|229.4||19.5|1546.0||3.48|||2.94|2.0|0
9|||373-4819|0.0||0.0|160.6|111.0|||126.0|13.87|187.1|112.0|-168.4|720.0|240.0|97.2|1.0|0
||9.0|338-6981||0.0|0.0|232.4||39.51|187.4|95.0||231.2|107.0|10.4|9.1|3.0|2.46||0
CO|||418-4365|9.0|0.0|0.0|133.8||910.0||94.0|15.34|112.2|115.0|5.05|8.9|4.0||0.0|0
9|130.0|9.0|359-5461|0.0|0.0|0.0||109.0|30.07|90.7||7.71|238.0|1380.0|10.71|9.5|2.0|2.57|1.0|0
9||9.0|375-3586|0.0|9.0|0.0||74.0|35.68|195.1|77.0|16.58||119.0||8.8|4.0|95.19999999999999|2.0|0
MT|94.0|9.0|407-8376|0.0|0.0|0.0||118.0|23.38|8128.0|88.0|17.27|150.0|131.0||13.4|2.0|289.6|0.0|0
|||408-6496||9.0||289.5|52.0|49.22|166.6||14.16|119.1||5.36|190.0|4.0|205.6||0
|117.0|415.0|385-7688|0.0|||-3962.0|-1720.0||177.0|86.0|15.05|180.5|92.0|||6.0|1.84||0
TN|78.0|415.0|332-6934||0.0|0.0||119.0||182.2|4600.0|15.49|261.5|126.0|11.77||8.0||0.0|0
|208.0|9.0|378-3625|||||1340.0|55.51|176.3|113.0|14.99|181.7|4080.0|8.18|10.7|-120.0|||1
ME||510.0|353-7292||||292.9|101.0|995.8|15976.0||16.97||5080.0|11.49|13.8||3.73|4.0|1
DC|63.0||399-6786|0.0|0.0|0.0||2560.0|14.11||106.0||||11.06|13.0|3.0|||0
|53.0||358-3261|0.0|1.0||145.7|146.0|24.77|220.5|10880.0|||96.0||524.0|||3.0|0
9||9.0|377-9932|9.0|0.0||182.3|101.0||328.2|93.0|27.9|245.0|10480.0|11.03|11.2|80.0|3.02|2.0|0
9|97.0|415.0|397-4030||0.0|0.0|218.0|86.0|741.2|184.0|94.0|15.64|240.5||10.82|128.0|8.0||240.0|0
9|105.0|9.0|367-1062|0.0||||109.0|23.9|178.6|51.0|15.18|217.0|83.0|9.76|6.8|3.0|1.84|2.0|0
|157.0|415.0|341-8467||9.0||-3054.0|105.0||20600.0||437.8|7924.0|||9.4|4.0||1.0|0
MO|-1320.0||339-9453|0.0|1.0||4268.0|1520.0|18.14|209.8||713.1999999999999|7616.0||685.6|||3.27||0
IN|122.0||344-3388|9.0|9.0|0.0|243.8|98.0|-829.0|83.9||7.13|179.8|84.0|8.09|13.7|8.0|||0
|760.0||375-8013|0.0|9.0||194.4|94.0|33.05|186.7||15.87|||||5.0||3.0|0
MD|-2120.0|510.0|408-4142|0.0|9.0|-0.0|213.9|95.0|36.36|-3038.0|-1400.0|||124.0|||5.0|3.29|120.0|0
9|99.0|510.0|386-3671|0.0|9.0||17376.0|8960.0||246.7||20.97|226.1|89.0|10.17||7.0|85.39999999999999|3.0|0
LA|1980.0||411-2284|0.0|||241.1|72.0|40.99|-3112.0|98.0|13.23|188.2|-2180.0|-169.4|232.0|10.0|3.13|80.0|0
