STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
AZ|-2600.0|9.0|358-1958||0.0|0.0|14640.0|-2240.0|31.11||99.0||181.8||||19.0||0.0|0
|111.0||350-2565|0.0|9.0||110.4||||102.0|11.67||8400.0|||6.0|2.08|2.0|0
VA|132.0||343-4696|||||-1720.0|||||||||40.0||0.0|0
|174.0||331-3698||0.0|||1520.0|||2240.0|1884.0|10028.0|2300.0|225.6||5.0|||0
|-1140.0|408.0|357-3817|0.0|||213.0||-724.2|-3822.0||1299.1999999999998|3654.0|115.0|||3.0|2.57|0.0|0
MT||408.0|418-6412||||134.3|73.0|22.83|155.5|||4084.0||4.59|14.7|4.0||240.0|0
|||353-2630|0.0|9.0||||||84.0|||102.0||||136.0||0
|||410-7789|||0.0|119.3||405.6||||-3574.0|||11.1|1.0|||0
|||416-8428|0.0|9.0|||95.0|288.4||63.0||250.5|5920.0|11.27|-284.0|6.0|||0
|||370-3359|9.0|||226.1|105.0||4030.0||17.13||1960.0|11.08||5.0||1.0|0
LA||9.0|383-1121|9.0||||121.0|2883.2|31.2|115.0|||||12.6||3.4||0
AZ|||360-1596||0.0|0.0||118.0||||||||-236.0||-63.8|1.0|1
|57.0|408.0|395-2854|0.0||500.0|176.8|94.0|30.06|||16.58|17080.0||9.61||||0.0|0
|||362-1407||1.0||-4400.0|||217.3||18.47|152.8||6.88|||3.97||0
|36.0||341-9764|0.0|1.0|600.0||10240.0|24.87|-3250.0|80.0||5172.0||5.82|1160.0||3.92|0.0|0
MA|-1560.0||353-3305|0.0||0.0||64.0|444.79999999999995|223.7||19.01|227.8|8640.0||||2.7||0
9|136.0||402-1381|9.0||||||187.6|99.0||||-91.6||-120.0|2.84|120.0|0
9|2980.0|408.0|332-9891|9.0|0.0||140.4|94.0|-477.40000000000003|271.8||23.1|-3766.0|||11.1|||20.0|0
GA|||372-9976||0.0|0.0|||||85.0||187.8|135.0|676.0||2.0||3.0|0
MD|135.0|408.0|383-6029|1.0|1.0|820.0||85.0|29.43||107.0|||78.0|110.0|||||1
||510.0|353-7289|||0.0||82.0|848.8|282.2|98.0|||3120.0||||||0
ID||9.0|390-7274|9.0|||85.8||14.59|||14.05|178.5||160.6|9.2|-80.0||3.0|0
WI||510.0|352-1237|0.0|0.0|0.0|||26.18|9032.0|||265.3||477.59999999999997||||80.0|0
|||353-3061|9.0||28.0|120.9|97.0|20.55||92.0|-362.2|||-146.8|8.5||||0
MI|2600.0|415.0|363-5450||9.0|||-2400.0|718.4000000000001|-3252.0|122.0|||118.0|||400.0|||0
9|||364-1995|||0.0|-3740.0||31.79||2960.0||242.2||||5.0||2.0|0
ID|-2380.0|415.0|398-1294||0.0|0.0||-2280.0|-541.0||117.0||||6.44|8.8|3.0|2.38|200.0|1
9|||405-7146||9.0|24.0|||22.64|8688.0||369.20000000000005|70.6||254.4|11.0||||0
IA|4160.0|9.0|413-4957|0.0||-0.0||||269.8||917.2|236.8|87.0||624.0||||0
9|||420-5645|||0.0|||1500.0|211.1|115.0|358.8|249.0||896.8000000000001||3.0|147.20000000000002||0
9|10.0|408.0|349-4396|0.0|||14888.0||31.64|7608.0|66.0||282.8|57.0|12.73|||-61.6||0
|96.0|9.0|404-3211|9.0|9.0||||1089.2||||228.5|68.0|10.28|9.3||||0
||9.0|353-3759|9.0||0.0|151.0||2053.6000000000004|17576.0|116.0|18.67|203.9|||||2.62||1
9|81.0|9.0|363-5947|9.0||||67.0|596.8|||21.19||||10.2||||0
CO|2820.0|415.0|340-5121|0.0|||-2538.0|98.0||180.0||15.3|140.8|5120.0|126.8|8.0|2.0|||0
|9680.0||370-7574|||30.0|15872.0|-2580.0|674.5999999999999|-1506.0|||181.2|77.0|||3.0||-60.0|1
||415.0|403-9733|0.0|9.0||2976.0||-506.0|246.5|||||5.84|12.1||3.27|240.0|0
9|2500.0|408.0|355-7251||0.0||18344.0|||||603.2||95.0|8.52||8.0|129.60000000000002|80.0|0
ID|3480.0||359-5893|9.0|||||32.66||||||||||1.0|0
9||9.0|405-3371||||268.6|83.0|||142.0|15.15|6652.0||||-60.0|||0
||510.0|344-5117|0.0|9.0|1320.0|-3874.0|||246.1|96.0||138.0||6.21|||||0
SD||9.0|332-8160|9.0||28.0|3614.0||614.4||64.0||||11.95|||3.4||0
||408.0|359-4081||0.0|-0.0|-2624.0|98.0|22.3||||159.0||7.15||6.0|176.8||0
|40.0|9.0|352-8305|9.0|1.0|1640.0|148.1|||3390.0||-288.2||-2040.0|770.4000000000001||5.0|||0
9|43.0||329-9847|1.0||0.0|251.5|4200.0|42.76||||||||320.0|2.51||0
|9040.0|9.0|365-9011|||0.0|125.2|93.0|1702.4||119.0||2586.0|139.0||8.3|||-0.0|0
UT||408.0|338-9472|9.0||||||4338.0|||153.5|||||2.11|80.0|0
TX|||374-8042||9.0|0.0||101.0|||2200.0|14.37||100.0|-133.8|||||1
NJ|||359-1231|9.0||||3720.0|41.11|170.5||14.49||104.0||472.0|140.0|3.19|3.0|0
MN|162.0||413-7170||9.0|46.0||||||640.0|||11.46||2.0|3.27||0
NM|5880.0|510.0|415-2935||||248.6||3380.7999999999997|||||109.0|-155.2|8.0||||0
|||399-4246|9.0||0.0|203.4|||226.7|2340.0|770.8||8400.0||7.3||-39.4||0
HI|85.0||362-5889||9.0|0.0|||40.09|157.2||||3960.0|8.47|12.0|120.0|64.80000000000001|0.0|0
MN|||350-8921|0.0|0.0|0.0|157.1|90.0||8932.0|||||8.16|||||0
DC|1640.0||374-5353|0.0|0.0|0.0|||||100.0||21608.0||12.15|936.0|4.0|63.2||1
NY|144.0||360-1171|9.0|0.0||-1232.0||418.8|||6.55||99.0|||7.0||80.0|1
|||355-8887|9.0||0.0|214.1||36.4||104.0||177.5|113.0|7.99|656.0|3.0|2.21||0
|2800.0||333-1967||9.0|||98.0|||102.0|13.19|228.6|3040.0||15.0|160.0||1.0|0
||415.0|354-4577|0.0||0.0||99.0|1367.6|||25.8|||||-40.0||1.0|0
|||331-7425||9.0||||36.62||||||12.53|12.6|400.0||60.0|0
|55.0||419-2637|0.0|||6624.0|||136.1||11.57|||7.91||160.0||3.0|0
9|70.0||411-1530|0.0|||249.5|101.0||20776.0||22.07||2720.0|10.02|9.8|4.0|106.0||0
|2120.0||395-3026|||0.0||7680.0||249.2|3400.0|21.18|-3828.0|||-248.0||3.35|2.0|1
VT|||388-6441||||179.3|104.0||225.9|3440.0|19.2|323.0|1560.0|14.54|172.0||||0
9|1880.0|408.0|402-1251||0.0||157.9||26.84||||||||5.0|2.16|4.0|1
WV||9.0|412-9997|9.0|0.0|0.0|214.3||36.43|208.5|||||8.21|||3.24||0
9|5920.0|9.0|346-7302|||-700.0|||1048.0||84.0||8084.0|57.0|9.09|872.0|9.0|2.94||0
9|128.0||358-9095|9.0||0.0|||40.44|9904.0|93.0||208.9|||278.0|80.0|150.0|1.0|1
DC|1640.0|9.0|400-9770||0.0|0.0|5756.0|||7796.0|105.0||109.6|7520.0|||||1.0|0
|155.0||334-1275||||||||-2080.0|324.6||||178.0||192.0||1
|3200.0|415.0|340-4953||||124.3|||173.0|||||||180.0||80.0|0
9|1560.0|415.0|400-9510|0.0|||||1719.6000000000001|7136.0|112.0|||||190.0|||3.0|0
||415.0|387-6103|9.0|||179.1|-1420.0|||||127.7||||7.0|2.86||0
AK|104.0|408.0|366-4467|0.0|9.0|0.0||106.0|||113.0|6.89|163.2|137.0||||-53.0|1.0|0
MT|73.0||370-3450|||||2200.0|||||174.1|||||140.39999999999998|0.0|0
AZ|||327-3954|9.0||0.0|198.2||33.69|||17.62|190.9|113.0||8.7||||0
MS|||355-6291|0.0|||16968.0|131.0|36.06||||167.2||7.52|106.0|5.0|57.199999999999996||1
ID|||362-9748|0.0|0.0|0.0||72.0||205.7|126.0|17.48|22016.0|109.0|-247.60000000000002|784.0|280.0|106.0||1
IA|||379-6506|9.0||21.0|||27.4|252.2||21.44|12816.0|1840.0||4.4||23.799999999999997|320.0|0
|||347-7741|0.0|0.0|0.0||137.0|||76.0||||5.81||5.0||0.0|0
|135.0||354-3783||0.0|0.0|151.7|6560.0|515.8|119.0|105.0|202.39999999999998||2000.0|648.0||240.0||0.0|0
KY|||401-7594||9.0||||22.95|||15.61|245.3|102.0||12.5|180.0|||0
9||9.0|397-4976|0.0|||6820.0|||173.7|||4972.0|||||-61.0|1.0|0
9|95.0|408.0|334-2577|0.0|9.0||238.1|65.0|40.48|187.2||||||11.8||127.6|160.0|0
MI|||400-3637|0.0|1.0|||-2040.0|||76.0|17.19|187.2||||6.0||160.0|0
NM|93.0||383-4361|0.0||-420.0||131.0||164.5|115.0||||9.76|9.8|3.0|2.65||0
CO|5640.0|415.0|371-4306|||||||131.1||11.14|||9.87|808.0|||80.0|0
UT|157.0|408.0|403-4298||0.0||||39.07|147.9||502.8|||||7.0|||0
MI|-2400.0|408.0|409-3786|0.0|0.0||-3300.0||-561.0||||||5.36|||||0
MA|||337-4697|0.0|0.0|0.0|||31.45|223.3||18.98|4456.0|91.0||-252.0||||0
AL||9.0|383-1509|9.0|0.0|||117.0||||||2260.0|820.0|12.1|4.0||4.0|0
|125.0|408.0|359-9794|9.0||0.0||108.0||206.0|7200.0|17.51|247.8||446.0|1064.0|7.0|||0
9|||407-7035|0.0|||||10.01|||||88.0||9.4|3.0|||0
9|36.0|9.0|363-1069|9.0|||196.8|||254.9||21.67||-2520.0|124.39999999999999||6.0|5.4||1
|64.0||391-4652||0.0||-3252.0|1660.0|27.64|152.3|2180.0||||||3.0|||0
NV|74.0|9.0|355-6837|0.0||0.0||-2280.0|960.6|4398.0|48.0||||||4.0||1.0|1
9|||409-1244|9.0|9.0|36.0||9360.0|-386.59999999999997|12600.0|||||7.99||3.0|216.0||0
ID|||328-3266|||0.0|||-815.4000000000001|||18.26|143.3||||5.0|2.35|-40.0|0
NE|||352-7072||0.0||||||||||||7.0|||0
9|41.0||370-7550||1.0|1760.0|4276.0||1454.0|141.8|86.0|482.0||123.0||||||0
MD|121.0||369-5526|0.0|9.0|0.0||103.0||||15.6|||||||120.0|0
MS|||329-4391||||13672.0|124.0||-2646.0|-1900.0|900.0|||5.08||-60.0||1.0|0
9|||408-4195||||6168.0||26.21|110.2|||227.4||10.23||-100.0|2.48|2.0|0
9||408.0|354-4445|0.0|||201.4|52.0||229.4||||106.0||12.0||3.24||0
|12960.0||335-4858|||0.0||4320.0|12.02||87.0||||278.8|182.0|3.0|196.8||1
|2440.0||414-8718||||187.5||||103.0|12.46|225.7|||6.4||1.73|-80.0|1
TX||408.0|409-5939||0.0|0.0|91.7|1800.0|||4920.0|||3440.0|7.88|||198.4||0
NE|2620.0||331-4902|0.0||||115.0|2912.7999999999997|161.7|9360.0||264.7|102.0||9.5||||0
NE||9.0|353-6870|0.0||0.0|145.5||494.79999999999995|||740.0|146.9||||2.0|58.8|3.0|0
9|1500.0||355-2909||0.0||||565.4|||13.45|||11.55|||66.0||0
NJ|1560.0||390-6101||0.0|0.0|4620.0||||5600.0|-391.59999999999997|10456.0|120.0||380.0||||0
|||400-3446|9.0|9.0|0.0|200.3|1920.0||201.2|102.0|-342.0||4800.0|9.27|284.0|1.0|1.92|4.0|0
|3260.0||411-5859||0.0||197.0||33.49||128.0||206.4||||400.0||40.0|0
9|||387-2919||0.0||10392.0|112.0|1766.3999999999999||83.0|14.73|247.2|130.0||11.2|60.0|||0
|75.0|9.0|374-8525|9.0|1.0||175.8|97.0|29.89|||18.49|237.5||||4.0|28.599999999999998||0
FL||510.0|379-5592|0.0||0.0||106.0|-690.6|||17.86|-3912.0||352.0|240.0||129.60000000000002|240.0|0
AK|127.0|9.0|345-8237|9.0|1.0||||1245.6|5072.0|76.0|-215.6||2840.0||-224.0||3.02||0
|||422-6690||9.0||205.0|4040.0|697.0|152.0|60.0|12.92||2360.0|7.14|||2.75||0
9||9.0|346-2359||0.0|||||22112.0|84.0|||8960.0|8.71|12.4|||1.0|0
|120.0|9.0|374-3534|9.0|9.0||4006.0||||||253.8||913.6|-210.0|4.0|2.84||0
|157.0||381-4756||1.0|-560.0|192.6|4280.0||195.5|5920.0||2194.0|11120.0|||-100.0|||0
|103.0|510.0|390-2805|0.0|||||41.91|195.5||1329.6000000000001||96.0||||||0
9||408.0|390-2390|1.0|9.0|0.0|167.1||2272.8|177.5||||132.0||14.1||3.81|160.0|1
||415.0|419-9097|9.0||0.0||101.0||-3202.0||1088.8|8832.0|||572.0|-120.0|||0
WA|5080.0|408.0|386-7281||0.0|0.0||||203.5|78.0|17.3|16272.0|8800.0||||3.7|-20.0|0
|||380-3561|9.0|0.0|0.0|10860.0|87.0|46.16|||18.39|121.1|||||126.4||0
LA|4840.0|408.0|390-8760|9.0|0.0||181.5|121.0||8736.0||1484.8|3232.0|103.0||8.5|5.0|2.3||0
9|145.0||366-6730|||3440.0|257.7|97.0|43.81|||13.78||||11.1|4.0|3.0||0
|4520.0|408.0|395-5285|9.0||0.0|193.8|3960.0|32.95|8856.0|||13784.0|||10.6||||0
|||354-3436|0.0||0.0|102.8|119.0|17.48|16536.0|7280.0|351.4|||13.46|||2.73||0
|||336-7600|9.0|||15032.0|||157.6|4680.0||4546.0||||6.0|||0
|||383-6293|0.0|0.0||4520.0||3073.6000000000004|||||||||||0
9|||362-4596|0.0||||115.0||||496.4|269.5||12.13|11.5|4.0|3.11||0
|-3020.0|408.0|401-3926|9.0|||3574.0||||138.0|||101.0|957.6||||0.0|0
9|83.0||370-9116|||0.0|337.4|||||1546.3999999999999|-3078.0||554.4||7.0|4.27||1
||9.0|328-6289|||460.0|||26.79|247.0||||112.0|||2.0|||0
MO|120.0||350-9994||||-3672.0|9360.0|2496.8|||436.4|178.6||||||40.0|0
9|115.0||351-4616||9.0|24.0||2480.0|||-2580.0|15.59||114.0|7.42||||20.0|0
SC|6960.0||360-5779||9.0|0.0|136.3||463.40000000000003||108.0|292.8|||6.19|7.1||||0
|141.0|9.0|417-4885|0.0|9.0|||110.0|||2220.0|1642.4|253.5|||||259.20000000000005||0
9|2820.0||406-4710|0.0|||||||116.0||||10.33||5.0|||0
|||409-8743|0.0||0.0||||-2708.0|122.0|11.51|236.6|1640.0|10.65|-244.0||65.8|1.0|0
|146.0||335-4584|9.0|9.0|||6040.0|35.07|5944.0||12.63||91.0|7.52|||1.65|20.0|0
DE|3680.0|415.0|361-9845|0.0|||243.1||41.33|213.8|||228.7||10.29||2.0||80.0|0
GA|||366-5699|||31.0||126.0||||||126.0|11.92||||80.0|0
9||415.0|329-9364|||0.0||-2040.0|34.34||128.0|20.67|261.3|||10.9|3.0|2.94||0
||408.0|390-7434|||||124.0||193.3|116.0|-328.6|4236.0|73.0|||4.0|||0
|32.0||404-9680|||0.0|230.9||39.25|||637.2||53.0|277.2|126.0||||0
|68.0||338-9398||0.0|0.0|237.1|2100.0|||-2100.0|||6320.0|4.38||-40.0||80.0|0
|||394-2445|0.0|||182.1||30.96|6788.0||14.42||86.0||10.6|5.0|||0
|2000.0||381-2709|||0.0|119.3|87.0|||101.0|-359.6|5378.0|||||||0
OR|65.0||397-5060||0.0||116.8||19.86||-1860.0|15.21||150.0|8.21|||3.81|1.0|0
LA|7160.0|9.0|415-2393|||0.0|219.2||||125.0|||104.0||-122.0|||0.0|0
9|7520.0|415.0|377-1765||0.0|||||169.0||-287.4|||7.69|444.0|7.0|||0
MN|62.0|9.0|409-2111|0.0||0.0|147.1||25.01||107.0|1294.4||2300.0||12.2||263.2|-0.0|0
|127.0||401-3170|||||103.0||229.4|86.0|390.0||113.0||||3.11||0
|116.0|408.0|405-5681|||||93.0|29.5||3040.0|16.5||112.0||||||0
|1400.0|408.0|411-4582|9.0||0.0||9760.0|39.46|292.3|112.0||||9.05||0.0|0.0|3.0|0
|-1880.0||355-5009|1.0||23.0|15768.0|10000.0|-670.1999999999999||5440.0|-364.6||4120.0||9.5||||0
AK|||372-3750|0.0|9.0|0.0||7520.0|9.89|||||91.0|||1.0||5.0|1
9|||405-2888|0.0|9.0|36.0|115.6|111.0|||||169.9|103.0|||||-40.0|0
|||361-3337|9.0|9.0|0.0|186.1|||5086.0||21.62|8560.0|10160.0|192.60000000000002|-292.0|7.0|||0
VA||510.0|350-1639||||259.9|-1360.0||||||121.0|484.0||||3.0|0
NM|1460.0||333-3221|9.0|9.0||214.3||728.6||||||10.85|10.8|||20.0|0
NY|-2120.0||422-1471|0.0|9.0|0.0|6348.0||-539.6|64.3|2780.0||||357.2|816.0|||1.0|0
AZ|1860.0|415.0|399-7865|9.0|0.0|0.0|||46.17|229.4||||121.0|3.48||||-40.0|0
WY|164.0||373-4819|9.0|9.0|0.0|160.6|||163.2|||187.1|2240.0|-168.4|9.0||||0
9|51.0||338-6981|0.0||||8720.0|||||231.2|||-182.0|3.0|2.46|80.0|0
9|107.0||418-4365|||0.0|133.8|85.0|||3760.0|||4600.0|5.05||4.0||0.0|0
TX|||359-5461|||0.0|7076.0|||7256.0|104.0|||||-190.0|2.0|||0
|80.0||375-3586|9.0|9.0||||713.6|||663.1999999999999|4164.0||374.79999999999995|176.0|4.0|||0
|||407-8376|0.0|0.0|0.0|137.5|||-4064.0||17.27|||||160.0|-72.4|-0.0|0
OK|118.0|408.0|408-6496||9.0|23.0|-5790.0|4160.0|||111.0||119.1||5.36||320.0||1.0|0
|117.0||385-7688|||23.0||86.0|33.68|14160.0|-1720.0||180.5|92.0|8.12|544.0||36.800000000000004||0
|78.0||332-6934|0.0|||149.7|119.0|-509.0|14576.0|115.0|||10080.0|11.77||||0.0|0
|208.0||378-3625||0.0|-0.0|326.5||4440.8|176.3|113.0|14.99||102.0||||||1
|131.0|510.0|353-7292|9.0|9.0|520.0|292.9|2020.0|||1940.0|16.97||127.0|||7.0||4.0|1
DC|5040.0|408.0|399-6786|||||64.0|-282.2|177.0||||1780.0||||3.51||0
|4240.0|9.0|358-3261||||||24.77|||1499.1999999999998|-4998.0|96.0|||5.0|3.54|240.0|0
DE|||377-9932|0.0|9.0|0.0|182.3|||328.2|93.0||19600.0|||11.2|||80.0|0
MD||415.0|397-4030|0.0|||||2964.8|7360.0|94.0||4810.0||||-160.0|1.73||0
|2100.0|9.0|367-1062|0.0|9.0|||109.0|||51.0|607.2|217.0|83.0||||1.84||0
WA|157.0||341-8467|||0.0|||519.2||6400.0|||93.0||9.4||||0
||415.0|339-9453|0.0|9.0||||-362.8|209.8|77.0|||-2340.0||242.0|||40.0|0
IN|||344-3388||||243.8|3920.0||83.9|||179.8|84.0||13.7|8.0|296.0||0
OR||415.0|375-8013||0.0||194.4||661.0|186.7|7600.0|634.8||-1800.0||432.0|||120.0|0
|||408-4142||||213.9||36.36|-3038.0|1400.0|258.2|||||5.0||-60.0|0
9||510.0|386-3671||0.0|||112.0|-738.4000000000001||89.0|-419.4||89.0|-203.4||||-60.0|0
|99.0||411-2284||||-4822.0|72.0||||13.23|188.2||8.47|928.0|10.0|||0
9|144.0|510.0|346-7795|1.0|0.0|||-2000.0|34.6||103.0||194.3||8.74|11.9||64.2||0
9||415.0|333-5609|0.0|1.0||155.2||26.38||106.0|1662.4||||10.7||2.89|1.0|0
AZ|||405-1842||1.0|||||4520.0||768.8|9876.0||11.11||240.0|-65.8|-20.0|0
FL|5600.0|9.0|366-6345|9.0|0.0|||98.0||228.1|115.0|19.39|73.2||65.8|17.6|-80.0||40.0|1
LA||415.0|337-9345|9.0|0.0|0.0|-3586.0|93.0|30.48|-3572.0||||131.0|202.60000000000002|11.5||3.11|3.0|0
||415.0|328-6770||||6056.0|1780.0|25.74|||633.6||120.0|||||0.0|0
FL|120.0||380-7321|9.0|0.0|0.0||80.0|30.6|224.2|||-5308.0|91.0|11.94||7.0||3.0|0
||415.0|375-1476|||0.0||121.0||267.1|-2360.0||151.0|114.0|6.8|13.0||||1
9||415.0|356-1567|0.0||0.0|8920.0||37.91|2202.0||374.4||107.0||||||0
|81.0||422-6685|0.0|9.0||7344.0||2496.8||98.0|||99.0|764.0|12.2|6.0||3.0|0
|127.0||336-1090||9.0|880.0|6640.0|4560.0|1128.8|174.5|-2060.0||244.9|5440.0||10.2|-120.0|-55.0|40.0|0
|||343-2095|9.0|||||23.14||96.0|23.2|220.2|4160.0|9.91|4.4|||1.0|0
ME|1400.0|408.0|345-3934||0.0|0.0|149.3|113.0||242.2|2440.0|1647.2||104.0|||6.0|-48.0||0
||408.0|338-8050|9.0|0.0|||97.0|11.12|168.2|-1520.0||236.0||||-20.0||2.0|0
||415.0|388-9568|0.0||0.0|||||||250.1||||4.0|0.73||0
9||9.0|402-6591||0.0|||85.0|35.17||78.0|832.0|-4430.0|10880.0|||||3.0|0
|126.0||403-6419|0.0|9.0|27.0|-3724.0||||||76.5|139.0||||2.59|80.0|0
|104.0|9.0|386-9790|0.0||||10880.0||8820.0|||||492.8|-266.0||3.59||0
|||378-5692|9.0||-440.0|||33.42||7360.0|532.4|||||3.0|128.4||0
||9.0|360-3324|||-0.0|24960.0|109.0|||100.0|11.0|||9.79|10.5||2.84||1
|2520.0||410-3719|9.0|1.0||199.0||676.5999999999999|291.3|8880.0||-3952.0|92.0||11.0|||1.0|0
|||352-4221|9.0|||4062.0||34.53||10080.0|18.45|180.9|-2440.0||13.5|2.0||120.0|0
|||327-6179||9.0||||-574.0|8812.0||18.73|||277.6||||0.0|0
9|||359-6196|||0.0||||240.3||||9360.0|10.49|360.0|5.0|2.43||0
MN|139.0|510.0|374-9107|||0.0|134.4|106.0|1828.0||98.0|17.96|||-174.20000000000002|816.0|2.0|||1
||408.0|357-4078|0.0||800.0|-4052.0||||-2560.0||||845.6|||||0
IL|||366-5780|0.0|0.0||||253.4|-4016.0|98.0|||||9.8||212.0||0
||510.0|393-9619|||0.0|83.6|11840.0||120.9|91.0|205.6||110.0|-204.0||9.0||0.0|0
9|-1460.0|9.0|355-9295|0.0|0.0|||||168.6||14.33||87.0|6.29|188.0||-50.8||0
|138.0|9.0|400-5751|||0.0||3560.0|||125.0||195.3|-1580.0|8.79|12.9||139.2||0
|137.0|415.0|338-1027|1.0|||||22.97|||||6480.0|10.04|12.3||||1
|1440.0||405-8867|0.0|0.0|0.0|||||||275.8|||8.4||2.27||0
WV|||336-5616||9.0||225.0||38.25|176.9|63.0||3886.0|-2200.0|8.74|7.1|2.0|38.4|3.0|0
||9.0|335-1697||0.0|0.0||99.0|||||354.9|6000.0|||240.0|101.6||1
SC|22.0|408.0|331-5138|||||107.0|375.0||||||9.1||5.0||0.0|0
|-2140.0|9.0|385-8240||1.0|37.0||102.0||102.2||173.79999999999998||106.0||11.1|3.0||0.0|0
IN||9.0|348-1359|0.0|||214.8||||58.0|12.72||-1320.0||10.2|5.0|110.0|0.0|0
|-1880.0||354-7339|9.0|0.0||181.8|||4048.0||17.2|||442.8|9.2||||0
NM||9.0|349-1687|0.0|9.0|920.0||114.0|26.18|278.0|||||411.2|11.8|||2.0|0
9||9.0|380-2558|0.0||580.0||7920.0|26.76|4716.0||10.02|-5584.0|79.0|||880.0|-75.0|80.0|1
|106.0|9.0|365-2153||||4158.0||||109.0|||143.0||576.0|7.0|3.89||0
9|6560.0||345-6043|0.0|0.0|-0.0|207.0|90.0|35.19|9316.0||||108.0|-155.2||||3.0|0
||510.0|349-2808||1.0||119.0||20.23||||236.9|4640.0|||3.0|||0
||9.0|411-1715|||0.0|143.7|4680.0||273.0|82.0||178.3|81.0|||3.0|117.6||0
FL|4240.0||385-2488||9.0|32.0|165.9|10080.0|28.2|4330.0||18.4|13848.0||155.8|564.0|8.0|76.2||0
DC|108.0|9.0|377-7177|0.0|9.0||138.6|122.0||172.3||586.0||92.0|10.42|||||0
|114.0|415.0|342-1099|||||118.0||-4998.0||||95.0||14.5|||20.0|0
9|||386-4170|||0.0||111.0||3612.0|||||199.60000000000002|||2.81|80.0|1
|4720.0||413-1269|||0.0||6320.0|-527.6|9412.0|123.0|-400.0||6400.0|152.4|348.0|160.0||1.0|0
|||396-4460||||||28.03|209.3|105.0||9248.0|55.0|-208.0||9.0|144.8||0
||9.0|334-2730||9.0|0.0|134.5||22.87||112.0|12.16||4880.0|10.08||1.0|4.16||0
|9360.0||340-3182||||143.3||||108.0|||96.0|333.2|||||0
||9.0|377-8608|0.0|9.0|0.0||110.0|28.61|-4424.0||||136.0|10.85||1.0|67.6|1.0|0
NC|12400.0|408.0|417-3676||0.0|0.0|||44.61|194.6|||5860.0|-1700.0||||2.24||0
|||417-6774|9.0|9.0||||701.0|260.0||22.1|23328.0||13.12|||3.08||0
9||9.0|411-9554|0.0|1.0|28.0|||1535.6|193.0|9360.0|16.41||2000.0||||||0
