STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
|||386-2923||0.0||190.7||32.42|||-371.0|129.6||-116.6|648.0||87.6||0
9|76.0||356-2992|9.0|1.0|33.0|7588.0||||65.0||165.7||298.4||100.0|||0
|73.0|9.0|373-2782||||8976.0|90.0|38.15|6380.0|3520.0|13.56|192.8||-173.6|13.0||||0
FL||415.0|396-5800|9.0|0.0||||26.37|-4794.0|1860.0|814.8000000000001|208.8|133.0|||80.0|2.86||0
9||9.0|393-7984|9.0|9.0|0.0|4992.0|||||1155.2|||9.43|5.7|480.0|61.6||1
AZ|2600.0||358-1958|||0.0|-3660.0||1244.4||99.0||||8.18|380.0|||0.0|0
SC|||350-2565|||0.0|||-375.4||||||8.53|-154.0|6.0|2.08||0
|10560.0||343-4696|0.0||0.0||||245.2|1440.0|||||10.3||||0
NE|6960.0||331-3698|9.0|||2486.0|||277.1|||250.7|115.0||15.5|-100.0|4.19||0
WY|4560.0||357-3817|||39.0|213.0||36.21|191.1||16.24|182.7|2300.0||760.0|60.0|51.4|0.0|0
MT|54.0||418-6412|||0.0|5372.0||22.83||||||367.2|14.7|80.0|3.97||0
|||353-2630|9.0|0.0||190.0||||6720.0|878.0|181.5|102.0|8.17|||||0
|49.0||410-7789|0.0||||117.0||215.1||731.2||||||||0
|11360.0|9.0|416-8428||||84.8|95.0|576.8|2734.0||||148.0|450.79999999999995|||3.83|2.0|0
|75.0|510.0|370-3359|9.0||-0.0|-4522.0||||107.0|17.13|4924.0|98.0|443.2|10.3||2.78|80.0|0
9||408.0|383-1121|0.0|0.0|||4840.0|||-2300.0|||1560.0|13.2||10.0|||0
9|-240.0|9.0|360-1596|9.0||0.0|||||119.0||5604.0|||944.0|3.0|||1
|57.0|408.0|395-2854||1.0||-3536.0|3760.0|30.06|195.0||||116.0|||4.0||0.0|0
GA|1440.0||362-1407|0.0||37.0||||||18.47||1420.0||14.7|6.0|158.8||0
||9.0|341-9764|9.0|9.0||11704.0|128.0|1989.6000000000001|6500.0||1104.8||2180.0|232.8|||||0
MA|||353-3305||9.0|0.0|||22.24|||1520.8000000000002|227.8|||||||0
9|||402-1381||1.0|33.0|203.9|-2120.0||187.6||15.95|101.7||366.4||6.0|2.84|3.0|0
9|149.0||332-9891||0.0|0.0||94.0||271.8|||||677.6||9.0|120.0||0
GA||9.0|372-9976|0.0|9.0|0.0|||||||187.8|135.0|676.0|||50.8|3.0|0
9|||383-6029|9.0||41.0||3400.0|29.43|203.9|8560.0||122.2|78.0|220.0|14.6|15.0|78.8||1
|34.0||353-7289|||||82.0|21.22||||||14.02|-200.0||||0
ID|160.0||390-7274||0.0||85.8|77.0|1167.2|13224.0||14.05|178.5|92.0|321.2|-184.0|4.0|49.6|3.0|0
WI|64.0||352-1237||||||1047.2|225.8|||265.3|-1720.0||280.0|240.0|-19.0||0
||408.0|353-3061|0.0|9.0|28.0|120.9||20.55||92.0||6524.0|9280.0||8.5|5.0|-46.0|2.0|0
MI|65.0|415.0|363-5450|0.0|0.0|||120.0|35.92||122.0||2694.0|118.0|242.39999999999998|||3.56||0
DE|142.0||364-1995|9.0|0.0|0.0|||31.79||74.0|11.44||2540.0||592.0||2.0|2.0|0
||9.0|398-1294|0.0|0.0||159.1|114.0||231.3|||143.2|||8.8|3.0|||1
|3880.0||405-7146|||24.0|133.2||22.64|217.2||18.46|||3.18|||118.80000000000001||0
9|1040.0||413-4957|0.0|||15352.0|108.0||||458.6|236.8|||||2.11||0
9|60.0||420-5645|9.0|0.0||220.6|57.0||211.1||||5160.0||6.8|||1.0|0
|10.0|408.0|349-4396||0.0|0.0|186.1|112.0|31.64|190.2|66.0|||1140.0||912.0|-120.0|123.2||0
|96.0||404-3211||9.0|0.0|160.2||-544.6|21400.0|||||||5.0|2.51||0
|87.0|9.0|353-3759|0.0|||151.0|83.0|||116.0|1493.6000000000001||||9.7|3.0|||1
9|||363-5947|9.0|0.0|||67.0||4986.0|6800.0||-5404.0|98.0||10.2|3.0|||0
|141.0||340-5121||0.0||126.9||21.57|180.0||-306.0|5632.0|||||2.16||0
||408.0|370-7574|9.0|1.0|600.0||5160.0|2698.3999999999996|75.3||-128.0||77.0|8.15|||1.57||1
WI||415.0|403-9733||0.0|-0.0||||246.5||419.0|129.8|||||||0
OK|5000.0|408.0|355-7251||0.0|||103.0|||126.0||189.3||8.52|12.0|-160.0|259.20000000000005||0
||408.0|359-5893||0.0|0.0|7684.0|97.0||||14.44|||7.5|||246.4||0
||415.0|405-3371|9.0|||||45.66||2840.0|||106.0|149.60000000000002||60.0||2.0|0
9|||344-5117|0.0|1.0|33.0||||||20.92||7360.0||14.6||||0
9|||332-8160|||||92.0||187.8|64.0|15.96|||||3.0|3.4||0
|||359-4081||9.0|0.0||98.0|22.3||97.0|13.85|||||6.0|2.21|2.0|0
WA||9.0|352-8305|||41.0|-2962.0|74.0||3390.0|1760.0||214.1|102.0|||5.0|||0
||9.0|329-9847|1.0|9.0||-5030.0||42.76|212.8|104.0|||||186.0||2.51||0
|||365-9011|||0.0|125.2|93.0||-4128.0|||129.3|139.0|-116.4||8.0||0.0|0
UT|126.0||338-9472|||0.0||70.0||216.9|1600.0|||60.0|||||20.0|0
TX|150.0|510.0|374-8042|0.0|9.0|0.0|7156.0|2020.0||||287.4||100.0|||60.0|3.73||1
NJ|138.0|9.0|359-1231|0.0|0.0|||93.0|||83.0|14.49|11812.0|4160.0|531.5999999999999|236.0|140.0||120.0|0
|||413-7170|0.0||3680.0||||||16.0|20368.0|61.0|||||0.0|0
|||415-2935||9.0|0.0|||42.26||6800.0||||7.76|||172.8|3.0|0
|||399-4246||0.0||203.4|146.0|-691.5999999999999|226.7|2340.0|-385.4||||7.3||78.8||0
||9.0|362-5889||0.0|0.0||109.0|3207.2000000000003|157.2||13.36|-3764.0|99.0|8.47|||||0
||9.0|350-8921|0.0||0.0||7200.0||-4466.0|||3628.0||8.16|6.1|||1.0|0
DC|82.0|9.0|374-5353|||0.0||||181.0|2000.0|15.39||2920.0|486.0||4.0|3.16|0.0|1
|5760.0||360-1171|0.0|||61.6|||77.1|3400.0|131.0|173.0||623.2|8.2|-140.0|176.8|4.0|1
|||355-8887||||8564.0||36.4|3288.0|104.0||||7.99|656.0|3.0|176.8||0
9|70.0||333-1967||9.0||170.2|||12416.0|-2040.0|||76.0|10.29|600.0|2.0|4.05|80.0|0
WV|2880.0||354-4577||||||2735.2||||224.0|119.0|10.08||2.0||-20.0|0
OR|116.0||331-7425|1.0|||17232.0||36.62|||17.41|278.5|109.0|12.53|504.0|200.0|||0
9|55.0||419-2637|0.0|||||||95.0|||90.0|7.91||80.0|2.97||0
|||411-1530|||1920.0|249.5|4040.0||259.7|1960.0|22.07|222.7||200.39999999999998|9.8|4.0|53.0|40.0|0
|106.0||395-3026|||0.0||96.0||9968.0|||191.4|88.0||||3.35||1
9|128.0|510.0|388-6441||||3586.0|104.0|30.48||3440.0||323.0||14.54|8.6|||0.0|0
||408.0|402-1251|||0.0|||26.84|||1054.4|189.6|84.0|||-100.0|2.16|4.0|1
WV|111.0||412-9997|||0.0|||36.43|208.5|-1520.0|-354.4|182.4|98.0|8.21|12.0||3.24|1.0|0
KY|74.0|415.0|346-7302||1.0|2800.0|||524.0||6720.0|||57.0|181.8|-218.0|9.0||2.0|0
9||415.0|358-9095||9.0||9516.0|125.0||247.6|93.0|-421.0|||9.4|13.9|4.0|3.75||1
|||400-9770|||0.0||4880.0|24.46|||16.57||94.0||||3.0|20.0|0
|155.0|9.0|334-1275||9.0||||34.58|190.9||16.23||-2380.0||8.9|4.0|2.4|0.0|1
9|80.0||340-4953|9.0||0.0|||-422.59999999999997||107.0||5064.0|-1240.0|11.39||||1.0|0
|||400-9510|0.0|||252.9|||-3568.0|||||11.88|760.0|||-60.0|0
|90.0||387-6103|9.0|0.0||179.1||||81.0||2554.0||||7.0|||0
|2080.0||366-4467|||0.0|278.4||47.33||2260.0||13056.0|||392.0||2.65||0
||415.0|370-3450||||||2177.6|213.3||||72.0||||3.51|0.0|0
|99.0||327-3954|9.0|9.0||3964.0|87.0|33.69||||3818.0|113.0|||-60.0|2.35|4.0|0
||408.0|355-6291|9.0|9.0|0.0|212.1|||209.4|104.0|17.8|167.2|1920.0|7.52||5.0|1.43||1
ID||415.0|362-9748|||0.0|251.8|||||699.2||109.0||9.8||2.65|2.0|1
||510.0|379-6506|9.0|1.0||12896.0|4560.0|548.0|10088.0|-1660.0||160.2|92.0|7.21|176.0|||4.0|0
|2160.0||347-7741|9.0||0.0||10960.0||-3780.0|76.0|||||584.0|5.0|3.94|0.0|0
VT|||354-3783||||151.7|82.0|515.8||105.0||||8.1|10.5|6.0|||0
|-1900.0||401-7594||9.0||135.0|||||312.2|||220.79999999999998|250.0||3.38|20.0|0
|122.0||397-4976||||||28.99|||14.76|9944.0||895.1999999999999|11.3||||0
||408.0|334-2577||9.0||-4762.0||809.5999999999999|187.2|98.0||190.0|||11.8|||80.0|0
9|36.0||400-3637|||||102.0|956.8000000000001||1520.0|-343.8||113.0|||6.0|||0
|93.0||383-4361||9.0|840.0|9432.0|||||||86.0|||||1.0|0
CO|||371-4306|0.0|1.0|32.0||3640.0|||||219.4||||1.0|||0
|157.0|408.0|403-4298|9.0|0.0||||39.07|147.9|4840.0|-251.4|241.4|||9.6|7.0||240.0|0
MI|120.0||409-3786||0.0|||100.0|28.05||3320.0|||86.0|-107.2|664.0|||20.0|0
MA||9.0|337-4697|||0.0|||31.45||94.0|||||12.6|160.0|3.4|2.0|0
AL|98.0|408.0|383-1509|||||117.0|-547.4||113.0|-324.6|||10.25||4.0||4.0|0
||408.0|359-9794|0.0|||||1723.1999999999998|||17.51||114.0|||140.0||1.0|0
AZ||9.0|407-7035|||||125.0|10.01|169.6|-1180.0|14.42|||||240.0||1.0|0
|36.0||363-1069|1.0|||||-669.2||9760.0||138.3|126.0|-124.39999999999999||6.0|||1
||510.0|391-4652||||162.6|83.0|27.64||109.0||||2.59|||||0
|74.0||355-6837|||0.0|||48.03|8796.0|48.0|18.69||4600.0|7.65||4.0|||1
|112.0|9.0|409-1244||||113.7|117.0|773.1999999999999|-3150.0|82.0||7104.0|118.0||800.0|||2.0|0
ID|1940.0|408.0|328-3266||0.0||19184.0|2500.0|1630.8000000000002||111.0|-365.20000000000005||||||||0
|-920.0||352-7072|||0.0||-1840.0||||19.32|200.1|116.0|9.0||7.0|||0
9|||370-7550|0.0|1.0|22.0|213.8||||||142.2|123.0||||||0
|121.0||369-5526|0.0|0.0||190.7|103.0|32.42|||15.6|||795.1999999999999|||||0
9|193.0||329-4391||0.0|0.0|3418.0|124.0|581.0||||112.9|||||3.13||0
|-2600.0||408-4195|||0.0||9520.0||110.2|98.0||227.4|117.0|-204.60000000000002|9.2|5.0|49.6||0
|85.0|9.0|354-4445|0.0|0.0|0.0|||||4160.0|19.5|||11.36|960.0|3.0|259.20000000000005||0
|-3240.0|9.0|335-4858|9.0|0.0|||108.0|-240.39999999999998|157.5|6960.0|||||728.0|3.0|196.8||1
9|1220.0||414-8718|0.0|1.0|27.0|187.5||1275.2||||9028.0|129.0|203.2||240.0||80.0|1
9|||409-5939|9.0||||-1800.0||7748.0|123.0||14000.0|86.0||-184.0||2.48|2.0|0
|-2620.0|408.0|331-4902|0.0||36.0|-4284.0|9200.0||||13.74||102.0|11.91||||3.0|0
NE|||353-6870||9.0||||||114.0|||-2460.0|6.61|||2.94|3.0|0
|6000.0||355-2909|0.0|||||1130.8||86.0|-269.0|256.7||11.55|6.1|400.0|1.65|-20.0|0
9|78.0||390-6101|0.0|9.0|||115.0|1570.8000000000002||140.0|19.58|||-235.2||||1.0|0
TX|||400-3446||0.0|||96.0|||102.0||206.1|60.0||7.1|20.0||80.0|0
||408.0|411-5859||||197.0||33.49|4052.0||||80.0|185.79999999999998|9.1|800.0|||0
|91.0|9.0|387-2919|1.0|9.0|0.0|129.9|||6932.0||589.2|247.2|130.0||-224.0||3.02|3.0|0
|||374-8525|9.0||||7760.0||-4350.0|106.0||9500.0|134.0|10.69|106.0||-28.599999999999998||0
|91.0||379-5592|9.0|9.0|||||||17.86||10320.0|-176.0|240.0|-60.0||3.0|0
AK|127.0|510.0|345-8237||1.0|2880.0||9360.0||126.8||431.2||2840.0||896.0|8.0||40.0|0
|113.0|415.0|422-6690|9.0|9.0||205.0|||6080.0|60.0|12.92|158.6||7.14|10.2|5.0|2.75||0
DE|||346-2359|9.0|0.0|||2300.0||11056.0||23.49|193.6||174.20000000000002||-60.0|||0
|120.0||374-3534|||1560.0|-4006.0|68.0|||97.0|||116.0|||||0.0|0
9|3140.0||381-4756|9.0||-560.0|192.6||32.74|195.5|74.0||4388.0||4.94||100.0|1.84|120.0|0
VT||510.0|390-2805||||246.5||||6720.0|664.8000000000001||96.0|9.02||||1.0|0
9|2340.0||390-2390|1.0||||86.0||177.5|87.0||4988.0||||-140.0|||1
MI|-2800.0|9.0|419-9097|0.0|||4638.0||3153.6000000000004||94.0|13.61|110.4|||572.0||||0
WA||408.0|386-7281|||0.0||||203.5|78.0|346.0|||366.0|1096.0|60.0||1.0|0
|83.0|408.0|380-3561||9.0||271.5|87.0|46.16|||||105.0||11.7|160.0|3.16|40.0|0
LA|||390-8760|0.0||0.0|181.5|121.0||-4368.0|98.0|18.56||||||2.3|1.0|0
|145.0|408.0|366-6730|0.0||43.0|257.7||||-1900.0|||||||3.0||0
IA||9.0|395-5285|||0.0|-3876.0|3960.0||||18.82||67.0|7.75|||-57.199999999999996|1.0|0
9|117.0|9.0|354-3436|||||119.0|17.48|206.7|1820.0|-351.4||||808.0|7.0||40.0|0
OH|65.0|408.0|336-7600||||7516.0||31.94||||9092.0|||7.5|6.0|2.03|1.0|0
9||9.0|383-6293|0.0|9.0|-0.0|226.0|112.0|||118.0||||||11.0||1.0|0
9||415.0|362-4596|||0.0|5208.0|||146.0|920.0||||242.60000000000002|11.5||3.11|100.0|0
|151.0||401-3926|0.0|0.0||3574.0|2320.0|||11040.0|||101.0|11.97|||||0
OH||9.0|370-9116|0.0||||2400.0|1147.2|||19.33||114.0|6.93|||||1
|||328-6289|0.0||23.0||129.0|2143.2|||840.0|||11.66||||0.0|0
|6.0|510.0|350-9994||||7344.0|||-5134.0|5760.0|||79.0|||-40.0|110.0|1.0|0
||9.0|351-4616||1.0|24.0|||24.16|||15.59||114.0||-192.0|||80.0|0
|||360-5779|0.0|0.0|-0.0|||463.40000000000003|172.2|4320.0|14.64||||||38.4||0
|||417-4885|||0.0|217.1||36.91|241.5||20.53|20280.0|||240.0|480.0|||0
9|141.0|510.0|406-4710||9.0|720.0|||2550.4|-4828.0|4640.0|410.4|||826.4|210.0|-100.0|2.84||0
|62.0|415.0|409-8743|||0.0||||2708.0|||236.6|-1640.0|10.65|||||0
||415.0|335-4584|0.0|0.0|||151.0|701.4|148.6|89.0|12.63|167.2|1820.0|||3.0||20.0|0
|||361-9845|9.0||||||213.8|92.0|18.17|||411.59999999999997|12.1|80.0|3.27|2.0|0
GA|185.0||366-5699||||189.8|||||277.6|21184.0|126.0|11.92|||||0
|148.0||329-9364|9.0|9.0|0.0|202.0|102.0|||128.0|826.8000000000001||90.0|11.76||3.0|2.94|1.0|0
|1880.0|9.0|390-7434||||13608.0|9920.0||-3866.0|2320.0|16.43|105.9|73.0||12.8||3.46||0
9|32.0|510.0|404-9680|9.0||0.0|230.9|||187.4|90.0|1274.4||53.0|277.2|6.3||136.0|0.0|0
|||338-9398|0.0|||||-806.2|17880.0|105.0|||79.0|175.2|528.0||3.56||0
9|64.0|408.0|394-2445||1.0||||30.96|169.7||14.42|-3294.0|||10.6|5.0||2.0|0
|25.0||381-2709||9.0||119.3|87.0||211.5||17.98||6880.0|968.0|10.5|160.0|2.84|3.0|0
9||415.0|397-5060|0.0||0.0|||||93.0|608.4000000000001|||||||1.0|0
9|3580.0|408.0|415-2393|||0.0|219.2||1490.3999999999999|2988.0|||19576.0|104.0|11.01|488.0||1.65||0
9|||377-1765||0.0||252.6||1717.6|169.0|125.0|14.37|170.9|||||3.0||0
MN||415.0|409-2111|9.0||||91.0|500.20000000000005|||1294.4|195.2|115.0|702.4||||0.0|0
||9.0|401-3170|9.0|9.0|||||||19.5|-3904.0||-175.6|460.0|||2.0|0
AR|116.0||405-5681|9.0||0.0|173.5||||76.0||||-187.2||10.0||60.0|0
|70.0||411-4582||9.0||-4642.0||39.46||112.0||201.2||9.05||||3.0|0
||510.0|355-5009|1.0|||197.1|125.0|33.51|214.5||18.23|-5644.0|-2060.0|12.7|9.5||205.6||0
9|126.0|415.0|372-3750||0.0|0.0|4656.0|94.0||138.7|118.0|11.79|2736.0|||||||1
|||405-2888|0.0|9.0|||111.0|19.65|||1616.0|-3398.0|103.0||9.9||||0
||408.0|361-3337|0.0|9.0|0.0|7444.0||||57.0|21.62|8560.0|127.0|9.63|1168.0|7.0|3.94|2.0|0
VA|||350-1639||0.0|0.0||68.0||-4900.0||20.83|10752.0||6.05|8.4|120.0|||0
||415.0|333-3221||0.0||-4286.0||||135.0||9648.0|||10.8|13.0|2.92|1.0|0
|2120.0|408.0|422-1471|||-0.0|158.7|||64.3|||198.5|4120.0||||2.75||0
9|93.0||399-7865|9.0||-0.0||-1420.0|46.17||||77.3|4840.0|||||-40.0|0
|164.0|9.0|373-4819|0.0|9.0|0.0||111.0||163.2|126.0|13.87||112.0|8.42|180.0|3.0|||0
||408.0|338-6981|9.0||||2180.0|39.51|3748.0|95.0|637.2|231.2|2140.0|416.0|9.1||||0
|||418-4365|9.0|0.0|||1700.0||7220.0|||112.2|115.0|5.05||-80.0|96.0||0
||9.0|359-5461|0.0|||||30.07|90.7|-2080.0|||69.0|428.40000000000003|9.5||205.6|20.0|0
9|80.0||375-3586|9.0||0.0|209.9|||195.1|||208.2|119.0||8.8|4.0||2.0|0
|94.0|9.0|407-8376||0.0|0.0|-2750.0|118.0|23.38||||150.0|-2620.0|6.75||2.0|3.62|0.0|0
|||408-6496|0.0|9.0||289.5||49.22|||1132.8|119.1|7040.0||||2.57||0
9|117.0|415.0|385-7688||1.0|460.0|15848.0|3440.0|||||180.5||162.39999999999998|6.8|||40.0|0
9|1560.0||332-6934|||0.0|149.7||-509.0||||261.5|126.0|-235.39999999999998|9.7||209.60000000000002||0
||510.0|378-3625|9.0||||2680.0|4440.8|176.3|113.0|-299.8|181.7|-2040.0|8.18||||2.0|1
ME||9.0|353-7292||||-5858.0|101.0|49.79|199.7|||5106.0||919.2|276.0||||1
9|63.0|408.0|399-6786||0.0|0.0||64.0||177.0||15.05|||||3.0||0.0|0
MN|||358-3261|0.0|9.0||||1981.6|17640.0||||96.0|||400.0|||0
||9.0|377-9932|0.0||-0.0||101.0|1239.6||93.0|27.9||131.0|882.4|224.0||3.02||0
MD|97.0||397-4030|9.0|0.0||||37.06|-3680.0|||240.5|2200.0|216.4|6.4||||0
||9.0|367-1062|0.0|0.0|0.0||||178.6||15.18|17360.0||9.76|136.0||||0
|-3140.0||341-8467|9.0|||152.7||-519.2|||437.8|||||160.0||1.0|0
9|66.0||339-9453|0.0||2880.0|8536.0|||209.8|-1540.0|17.83||||-242.0|2.0||1.0|0
9|||344-3388||9.0||-4876.0|98.0|41.45||72.0|||||||3.7||0
||9.0|375-8013|9.0|9.0|||94.0||14936.0||15.87|223.3|||10.8|5.0||3.0|0
MD|||408-4142|0.0|0.0||213.9||||70.0|12.91|10404.0||||5.0|||0
9||9.0|386-3671|0.0|0.0|||8960.0|36.92||||-4522.0|||632.0|7.0|-85.39999999999999||0
|||411-2284||9.0|0.0||||155.6|7840.0|13.23|188.2||||200.0||20.0|0
|2880.0|510.0|346-7795|9.0||0.0|||34.6||103.0||||||880.0||0.0|0
|||333-5609|0.0|9.0|24.0|12416.0||26.38||4240.0|20.78|122.4|68.0|5.51|10.7||2.89||0
9||9.0|405-1842|||31.0|167.6||||118.0|9.61||||12.2|6.0|||0
9|70.0||366-6345||||9068.0||38.54|||19.39||7440.0|3.29||160.0||2.0|1
|93.0|415.0|337-9345|||-0.0||||-3572.0||-303.6||131.0|10.13|11.5||3.11||0
FL||9.0|328-6770|||0.0|||25.74|186.4|76.0|15.84|172.5|120.0|620.8|10.9||||0
FL|120.0|415.0|380-7321||9.0||||30.6|-4484.0|-1640.0|19.06|||||7.0|1.27|3.0|0
|136.0|415.0|375-1476|0.0|0.0|0.0|-5004.0|121.0||||1816.0|151.0|114.0|||2.0||20.0|1
9||415.0|356-1567|0.0|0.0||223.0||37.91|110.1|98.0||15096.0|-2140.0||-142.0||||0
|81.0||422-6685|0.0|0.0|||||152.6|98.0|259.40000000000003|16976.0|1980.0|764.0|-244.0|240.0|3.29|240.0|0
|10160.0||336-1090||1.0|||9120.0|||4120.0||244.9|68.0|220.39999999999998|816.0|6.0|2.75|80.0|0
|-1300.0||343-2095|0.0||0.0|-2722.0|||272.9|1920.0||||||||1.0|0
|||345-3934|9.0|9.0||11944.0|||4844.0|122.0|20.59||4160.0|-156.8|-178.0||2.4||0
||408.0|338-8050|||||97.0|11.12|3364.0||-286.0|236.0|113.0||-276.0|20.0||2.0|0
||415.0|388-9568|9.0||0.0|||2902.4|||19.93|||11.25|||||0
9|123.0||402-6591|9.0|9.0|||||4894.0|6240.0|||-2720.0|9.97||160.0|166.4|3.0|0
|5040.0|408.0|403-6419||9.0|27.0||||189.6|||76.5|||||||0
VA|||386-9790|||||||17640.0|92.0||136.9|-2040.0||13.3|3.0|-71.8|320.0|0
KY|1800.0||378-5692|||22.0|||33.42||92.0|26.62|163.3|4320.0|147.0|11.9|3.0|3.21|-0.0|0
|93.0||360-3324|1.0||0.0|||53.04|5176.0|8000.0||17408.0|||10.5||||1
OH||415.0|410-3719||||-3980.0|110.0|||||197.6|||||||0
OK|2000.0||352-4221|0.0||0.0||96.0||4340.0|-2520.0|18.45|||-162.8|13.5||3.65||0
|53.0|9.0|327-6179||||168.8|||17624.0|87.0||154.3|113.0|6.94||2.0|58.8||0
|||359-6196|9.0|||13848.0||||105.0||-4664.0|4680.0|10.49|9.0|400.0|2.43||0
9|||374-9107||0.0|0.0|134.4|106.0|||||||8.71|-204.0|||5.0|1
SD|-2200.0||357-4078|9.0|9.0||202.6|||-2376.0|128.0|10.1||-1960.0|-211.4||9.0|2.43|80.0|0
IL||408.0|366-5780|||0.0|74.5||1013.6||-1960.0|||||196.0||212.0||0
9||510.0|393-9619|9.0|||83.6|148.0|14.21|4836.0|3640.0||18128.0|||-214.0|||0.0|0
AL|1460.0||355-9295|0.0|9.0||||32.67|168.6||573.2|139.8||503.2|||2.54||0
9|||400-5751|0.0||0.0|220.2|89.0|37.43|1766.0|125.0|150.2|||-175.79999999999998|||3.48|0.0|0
|5480.0|415.0|338-1027|9.0|9.0||||22.97||102.0|||||-246.0||||1
||9.0|405-8867||||5068.0|77.0||182.4|151.0||-5516.0|||672.0|2.0|2.27|1.0|0
WV|85.0|408.0|336-5616|0.0|||9000.0|3240.0|38.25|176.9||1203.1999999999998|194.3|-2200.0|8.74|142.0||||0
VA|108.0|408.0|335-1697||||198.5|99.0|||||354.9|75.0|319.40000000000003|9.4||101.6|0.0|1
9|22.0|9.0|331-5138|||0.0|||18.75||||202.3||728.0||100.0|205.6||0
||9.0|385-8240|0.0||37.0|60.0||10.2|102.2|80.0||261.8|4240.0|11.78||3.0|3.0||0
|51.0|510.0|348-1359|9.0|9.0|0.0||7520.0|36.52|149.7|58.0||||12.75||||0.0|0
|7520.0|408.0|354-7339|0.0||0.0|||30.91|202.4||17.2||1940.0||368.0||||0
|||349-1687|||920.0||9120.0||278.0|5480.0||4568.0|||11.8||3.19|2.0|0
||415.0|380-2558|||29.0||||117.9|80.0||279.2||12.56|||3.75|4.0|1
|106.0|9.0|365-2153||||8316.0|3640.0|35.34||109.0|14.62||143.0|8.63|14.4||||0
|6560.0||345-6043|0.0|0.0||207.0|3600.0|35.19|||||||9.1||2.46||0
MI|86.0|9.0|349-2808|9.0|9.0|41.0|4760.0|101.0|20.23|230.0|134.0||||213.2|9.5||||0
||415.0|411-1715||||||24.43||6560.0||178.3|||10.9||||0
|106.0||385-2488|0.0||32.0|13272.0|||216.5|93.0|18.4|173.1|6880.0|7.79|14.1||3.81||0
DC||510.0|377-7177|0.0||0.0|138.6|122.0||172.3||14.65||||-196.0|-60.0|||0
|2280.0|9.0|342-1099|||0.0|||||86.0|||95.0|8.7|14.5|640.0||1.0|0
KS|||386-4170||0.0|||111.0|10.64|||614.0|221.7|80.0|199.60000000000002|416.0||2.81|80.0|1
9||510.0|413-1269|0.0||0.0|155.2|||235.3||1600.0|169.4|3200.0|7.62||160.0||1.0|0
MN|||396-4460|0.0||25.0||110.0||209.3|||4624.0||-208.0|6.7||36.2||0
9|151.0||334-2730|||0.0||1760.0|-457.40000000000003|143.1|-2240.0||||201.6|308.0||332.8|1.0|0
|||340-3182|0.0|0.0|0.0|143.3|2060.0|-487.2|||-359.20000000000005||7680.0|8.33|11.5|240.0|3.11||0
9|6240.0|510.0|377-8608|0.0||0.0|||28.61|||-376.0|241.0|136.0||-250.0|1.0||80.0|0
NC|||417-3676|0.0||0.0|262.4||||-2260.0||146.5|6800.0|6.59|8.3||44.800000000000004|2.0|0
