STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
FL|147.0|415.0|396-5800|9.0|0.0||155.1|||239.7|93.0|2037.0|-5220.0|133.0||10.6||2.86||0
9||408.0|393-7984|0.0|0.0|0.0||89.0|10.61|169.9|121.0|14.44|209.6|64.0|9.43|5.7|600.0|1.54|5.0|1
|130.0|415.0|358-1958|0.0|0.0|0.0|183.0||-777.75||99.0|6.2|181.8|78.0|8.18|9.5|19.0||0.0|0
SC|111.0|415.0|350-2565|0.0|0.0|0.0|110.4||-469.25|137.3|102.0|11.67|189.6|105.0||||2.08|200.0|0
9|132.0|9.0|343-4696|9.0|0.0||81.1|86.0|344.75|245.2|72.0|20.84|237.0|-2875.0|533.5|10.3||2.78||0
NE|-4350.0|415.0|331-3698|0.0|0.0|0.0|124.3|76.0||-6927.500000000001|112.0|23.55|250.7|115.0|11.28|1550.0|5.0||3.0|0
|57.0|408.0|357-3817|0.0|1.0|39.0|21300.0|5750.0|36.21||||182.7|115.0|8.22|9.5|3.0|2.57|0.0|0
MT|1350.0|408.0|418-6412|0.0|9.0||13430.000000000002|73.0||155.5|100.0|13.22|102.1|||367.5||3.97|3.0|0
MO||415.0|353-2630|9.0||0.0|190.0|10900.0|3229.9999999999995|25820.0|84.0|21.95|181.5|102.0|8.17|6.3|150.0|1.7|0.0|0
HI||9.0|410-7789|0.0|0.0|-0.0|119.3|117.0|20.28||||178.7|90.0|803.9999999999999|11.1|1.0|3.0|1.0|0
IL|142.0|415.0|416-8428|0.0|0.0|0.0|84.8|4750.0||136.7||11.62|250.5|148.0|11.27|14.2||383.0||0
9|7500.0|510.0|370-3359||0.0|0.0|5652.5|105.0||201.5|107.0|17.13||98.0||10.3|5.0|2.78||0
|17200.0|408.0|383-1121||0.0||212.0|3025.0|36.04||-2875.0|2.65|293.3|78.0|13.2|12.6|10.0|3.4||0
AZ|12.0|408.0|360-1596|0.0|0.0|0.0|249.6|118.0|42.43||119.0||280.2|4500.0|12.61|11.8|3.0|79.75||1
9|57.0|9.0|395-2854|0.0||25.0|176.8|94.0|30.06|195.0|75.0|16.58|213.5|2900.0|9.61||4.0|2.24|0.0|0
GA|72.0|415.0|362-1407||9.0|37.0|22000.0||37.4|217.3|102.0|18.47|152.8||6.88|-367.5|6.0||3.0|0
AK||9.0|341-9764||1.0|1500.0|146.3|128.0||16250.0|80.0|13.81|129.3|109.0||725.0|6.0|3.92|0.0|0
MA|78.0|415.0|353-3305||0.0|0.0|130.8|64.0||223.7|116.0|19.01||108.0|256.25|10.0|5.0|2.7|1.0|0
AK|136.0|415.0|402-1381|9.0|9.0|33.0|-5097.5|106.0|34.66|187.6|99.0|797.5|101.7|107.0|4.58|1050.0|6.0|2.84|3.0|0
NJ||408.0|332-9891|0.0|0.0|0.0|140.4|94.0|596.75|271.8|||188.3|108.0|211.75000000000003||225.0||1.0|0
||408.0|372-9976|9.0||0.0||10200.0||166.8|85.0|14.18|187.8||8.45|235.0||2.54||0
MD||408.0|383-6029||1.0|41.0|173.1|85.0|29.43||-2675.0|17.33|122.2|||14.6|15.0|3.94||1
AR|34.0|9.0|353-7289||9.0|0.0|124.8|82.0|21.22||98.0||311.5||14.02|10.0|4.0|2.7|2.0|0
ID|160.0|415.0|390-7274|0.0|0.0|0.0|85.8|77.0|14.59|165.3|110.0|14.05|-4462.5|92.0|8.03|9.2||2.48|3.0|0
WI|64.0|510.0|352-1237||0.0|0.0|154.0|||11290.0|118.0|19.19||86.0|-298.5|175.0|3.0|0.95|50.0|0
||408.0|353-3061|9.0||1400.0|120.9|4850.0|20.55||92.0|18.11|163.1|116.0||8.5||||0
MI|65.0||363-5450|0.0|0.0||5282.5|120.0||162.6|122.0|13.82||-2950.0|151.5|13.2|5.0|3.56|3.0|0
DE||408.0|364-1995|0.0|0.0|0.0|18700.0|133.0|31.79|-3365.0|74.0|11.44||127.0|10.9||5.0|-50.0|2.0|0
|119.0|415.0|398-1294||0.0|0.0|159.1|114.0||231.3||19.66|143.2|91.0|6.44|8.8||2.38||1
WY|97.0|415.0|405-7146|9.0|1.0|24.0|133.2|135.0|22.64|5430.0|58.0|18.46|70.6|||11.0|3.0|2.97||0
IA||408.0|413-4957|0.0|||||32.62|269.8|4800.0||236.8|87.0|10.66||5.0|2.11||0
IN|-1500.0|9.0|420-5645|0.0|9.0|0.0|5515.0||37.5|211.1|115.0|17.94|249.0|129.0|11.21|6.8|-75.0||1.0|0
VA|10.0|408.0|349-4396|9.0|0.0|0.0|186.1||31.64|190.2|66.0|||||11.4|6.0||100.0|0
UT|96.0|415.0|404-3211|9.0||0.0|160.2|117.0||267.5|67.0|22.74|228.5|68.0||9.3|5.0|2.51||0
WY|87.0|415.0|353-3759||0.0|0.0|151.0|-2075.0|-641.75|219.7|116.0|18.67|203.9||9.18|9.7|3.0|2.62|125.0|1
IN|81.0|408.0|363-5947|0.0|9.0|-0.0|175.5|||249.3|||13510.0|98.0|||3.0|2.75|1.0|0
CO|141.0|415.0|340-5121||0.0|0.0|126.9||1078.5|180.0|62.0|||128.0|||||1.0|0
CO|121.0|408.0|370-7574||9.0||198.4|129.0|3372.9999999999995|75.3|77.0|6.4|9060.0|77.0|8.15||3.0|1.57||1
WI|68.0|415.0|403-9733|9.0|0.0|-0.0|7440.000000000001|70.0|25.3||164.0|20.95||103.0|5.84|12.1|||-75.0|0
OK||408.0|355-7251|||0.0|229.3|103.0||177.4|6300.0|-377.0|189.3|95.0|8.52|12.0|8.0|3.24|1.0|0
ID||408.0|359-5893|0.0|0.0|0.0|192.1|9700.0|32.66|169.9|94.0|14.44|166.6||7.5|11.4|4.0|3.08||0
|116.0||405-3371|0.0|1.0|3400.0||83.0||178.2|142.0|15.15||-2650.0|7.48||150.0|3.13|50.0|0
MN|7400.0|510.0|344-5117||1.0|3300.0|193.7|91.0|32.93|246.1|9600.0|2092.0|138.0||-155.25|14.6|3.0|3.94||0
SD|-3725.0|9.0|332-8160|0.0|1.0|28.0|9035.0|92.0|30.72||64.0|15.96|26550.0|2650.0||12.6|75.0|3.4|3.0|0
NC|38.0|408.0|359-4081|0.0|0.0|0.0|6559.999999999999|98.0|22.3|162.9|97.0|692.5|159.0||7.15|819.9999999999999|300.0|-55.25|2.0|0
WA|2000.0|415.0|352-8305|0.0|1.0|41.0|-3702.5|74.0|||8800.0|14.41|214.1|102.0|9.63|6.2||1.67|2.0|0
WY|43.0|415.0|329-9847|9.0|9.0|-0.0|251.5||42.76|-5320.0||18.09|157.8|67.0|7.1||4.0|2.51|0.0|0
||408.0|365-9011|1.0||0.0|125.2||21.28||5950.0||129.3|13900.0|5.82|415.00000000000006|8.0|2.24|0.0|0
UT||408.0|338-9472|9.0|0.0|0.0|||35.97|216.9|80.0|18.44||60.0|6.91|7.8||-52.75||0
TX|150.0||374-8042|0.0|||178.9|101.0||169.1||14.37|148.6|100.0||13.8|300.0|3.73||1
NJ||408.0|359-1231|0.0|0.0|0.0|241.8|93.0||17050.0|2075.0|1449.0|-7382.5|2600.0|13.29|11.8|7.0|319.0||0
MN|162.0|510.0|413-7170|0.0|1.0|46.0|224.9|4850.0||188.2|84.0|16.0|254.6|-1525.0|-286.5||2.0|3.27|0.0|0
NM|3675.0||415-2935|0.0|0.0|0.0||83.0|42.26|-3722.5|85.0|12.66|172.5|109.0||8.0|4.0|2.16||0
9|90.0|415.0|399-4246|9.0|||203.4|146.0|864.5||117.0|19.27||2625.0|6.86|182.5|200.0|98.5||0
HI||9.0|362-5889|0.0|0.0||235.8|109.0|40.09|157.2|2350.0|13.36|-4705.0||||3.0||0.0|0
MN|50.0||350-8921|0.0|9.0|0.0|157.1||2671.0|223.3|1800.0||9070.0|111.0|8.16|152.5|2.0|1.65|25.0|0
9||415.0|374-5353|0.0|9.0|0.0|300.3|109.0|2552.5||100.0|15.39|270.1|73.0|12.15|1170.0|4.0|158.0|0.0|1
|144.0|408.0|360-1171|0.0|0.0|0.0|61.6|117.0|10.47|77.1|85.0|6.55||99.0|7.79|8.2|7.0|2.21|4.0|1
|1150.0|415.0|355-8887|||0.0|214.1|7200.0|36.4|164.4|2600.0|13.97||2825.0|7.99|8.2|-75.0|2.21|2.0|0
9|70.0||333-1967|9.0|0.0|0.0|170.2||28.93|155.2|102.0||228.6||10.29|750.0|2.0|4.05|-25.0|0
9|3600.0|415.0|354-4577|0.0|0.0|0.0|201.1|99.0|34.19|303.5|74.0|-645.0|224.0|119.0|-252.0|330.0|2.0||1.0|0
9|11600.0|9.0|331-7425|1.0|9.0|0.0|215.4|104.0|36.62|204.8||17.41|278.5|109.0|12.53||500.0|3.4|3.0|0
|55.0||419-2637|0.0|1.0|25.0|165.6|123.0||||11.57|175.7|90.0|197.75|-275.0|50.0||150.0|0
9|70.0|415.0|411-1530|0.0|1.0|600.0|24950.0|101.0|1060.5||98.0||-5567.5|68.0||980.0000000000001|4.0||1.0|0
|5300.0|510.0|395-3026||0.0|0.0|210.6|2400.0|35.8||85.0|21.18|191.4|88.0|8.61|12.4|1.0|3.35|2.0|1
VT|128.0|510.0|388-6441|0.0|1.0|29.0|179.3|104.0|30.48|225.9|86.0|19.2|323.0|78.0||860.0|7.0|2.32|0.0|0
|94.0|408.0|402-1251|0.0|0.0|0.0|157.9||26.84|3875.0|2525.0|13.18|189.6|84.0|8.53||||400.0|1
WV|111.0|510.0|412-9997|0.0|9.0|0.0|214.3||36.43|208.5|3800.0||182.4|98.0|8.21|12.0|-50.0|3.24||0
|74.0|415.0|346-7302|9.0||35.0|154.1|104.0|26.2|123.4|-2100.0|10.49||-1425.0|9.09|10.9|9.0|2.94||0
9|128.0|415.0|358-9095|0.0|0.0||237.9|125.0|-1011.0|6190.0||21.05|208.9||470.0|13.9|-100.0|3.75|1.0|1
DC|-2050.0|9.0|400-9770||0.0|0.0|143.9|61.0|24.46|194.9|105.0|828.5|109.6|94.0|4.93|11.1|2.0|3.0|1.0|0
9|155.0|9.0|334-1275|9.0|||20340.0|100.0||190.9|104.0|16.23|196.0|119.0|8.82|8.9|4.0|60.0|0.0|1
|80.0|415.0|340-4953|||0.0|124.3||21.13|173.0|5350.0|14.71||3100.0||7.9|9.0|2.13||0
|78.0|9.0|400-9510|0.0|9.0|0.0|252.9||42.99||112.0|15.16|26389.999999999996|5250.0|594.0|9.5|7.0|2.57|3.0|0
|-2250.0||387-6103|0.0|0.0|0.0|4477.5|3550.0|30.45|190.6|||127.7|9100.0|5.75||7.0|2.86|300.0|0
AK|104.0|408.0|366-4467|0.0|9.0|0.0|6959.999999999999|5300.0|-1183.25|81.0|113.0||163.2|137.0|7.34|980.0000000000001||||0
MT|-1825.0|415.0|370-3450|0.0|9.0|0.0|160.1|-2750.0|1361.0|213.3|72.0|18.13|174.1|72.0|7.83||4.0|3.51|0.0|0
AZ|99.0|9.0|327-3954|0.0|9.0|0.0|198.2|87.0||5182.5|76.0|440.5|||||3.0||4.0|0
|120.0||355-6291|0.0|0.0||212.1|131.0|||104.0|17.8|167.2|-2400.0|7.52|5.3|5.0|1.43|50.0|1
9|77.0||362-9748|0.0|0.0|0.0|||42.81||126.0|17.48|275.2|109.0|12.38|980.0000000000001|7.0|265.0||1
IA|98.0|510.0|379-6506|0.0|9.0|||||252.2||536.0||2300.0|7.21|4.4|8.0||4.0|0
MA||9.0|347-7741|0.0|0.0|0.0|8915.0|3425.0|30.31||76.0|16.07|-3227.5|102.0|5.81|14.6|5.0|98.5|-0.0|0
VT|135.0|415.0|354-3783|0.0|0.0|0.0|151.7|-2050.0|25.79|119.0|105.0|10.12|180.0|5000.0|8.1|10.5|6.0|142.0|0.0|0
KY|95.0|408.0|401-7594|0.0||0.0|135.0|99.0|22.95|||15.61||102.0|11.04|12.5|9.0|3.38|50.0|0
IN|3050.0|408.0|397-4976|9.0|0.0|0.0||94.0||173.7|109.0|14.76|248.6||1119.0|11.3|2.0|3.05||0
AZ|95.0|408.0|334-2577|0.0|9.0|0.0|238.1|65.0||9360.0|2450.0|1591.0|190.0|115.0|8.55|11.8|4.0|3.19|4.0|0
MI|1800.0|510.0|400-3637|0.0|1.0|29.0|281.4|102.0|47.84||76.0|17.19|187.2||8.42|9.0|||2.0|0
NM|93.0|9.0|383-4361|0.0|1.0|21.0||131.0|20.04|164.5|115.0|13.98||-2150.0|||3.0|2.65|1.0|0
CO|141.0|415.0|371-4306|0.0|1.0|32.0|148.6|91.0|25.26|131.1||11.14|219.4|142.0|9.87|-252.5|25.0|2.73|100.0|0
UT|157.0|408.0|403-4298|0.0|0.0|0.0|||3907.0|147.9|121.0|12.57||10800.0|1086.0|9.6|7.0|2.59|3.0|0
9|120.0|408.0|409-3786|0.0|0.0|0.0|165.0|100.0||317.2|83.0|26.96|119.2|86.0||207.50000000000003|8.0|2.24|1.0|0
MA||415.0|337-4697|0.0|0.0|0.0|185.0|-2925.0|786.25|223.3||-474.5|222.8|4550.0||12.6|2.0|85.0|2.0|0
AL|98.0||383-1509|9.0|0.0||4025.0|117.0|27.37|190.9|113.0|16.23|227.7|113.0|10.25|1210.0|4.0|3.27||0
|125.0|408.0|359-9794|0.0|0.0|0.0||||206.0||17.51|-6195.0|114.0|11.15|13.3|7.0|3.59|1.0|0
AZ|63.0|415.0|407-7035|9.0|0.0|0.0|58.9||1001.0|169.6|59.0|14.42|211.4|88.0|-237.75|9.4|3.0|2.54||0
|1800.0|9.0|363-1069|1.0|1.0|42.0|-4920.0||33.46|25490.0|122.0|21.67||126.0|622.0|1000.0|600.0|135.0|0.0|1
9|64.0|510.0|391-4652|0.0|0.0|0.0|162.6|2075.0|27.64|7615.000000000001||12.95|57.5|122.0|2.59|14.2|-75.0|3.83|-25.0|0
NV|74.0||355-6837||0.0||||48.03||2400.0||170.0|115.0|7.65|940.0|4.0|2.54|1.0|1
MO|112.0|510.0|409-1244|0.0|1.0|36.0||117.0|19.33|||13.39|177.6|11800.0|7.99||3.0|2.7|2.0|0
|97.0||328-3266|9.0|0.0|0.0|239.8|125.0|40.77|21480.0|111.0|456.50000000000006|||6.45|8.7|5.0||200.0|0
NE|46.0|9.0|352-7072|0.0|0.0|0.0|210.2||-893.2499999999999|227.3|77.0||200.1|116.0|9.0|13.1|7.0|3.54|1.0|0
TX|41.0||370-7550||1.0|22.0|213.8|102.0|36.35|141.8|86.0|12.05|142.2|123.0|||3.0|97.0||0
MD|121.0||369-5526|0.0|0.0|0.0|190.7|103.0|32.42|183.5|-2925.0|15.6||2575.0|9.94|9.8|4.0||3.0|0
MS|193.0|415.0|329-4391|0.0|9.0|0.0|170.9|124.0||132.3|95.0|11.25|112.9|89.0|508.0|11.6|3.0|3.13|100.0|0
NV||9.0|408-4195|||0.0||119.0||110.2|2450.0|9.37|22740.0|117.0|10.23|9.2|5.0||2.0|0
AZ|85.0|408.0|354-4445|0.0|9.0||201.4|1300.0||229.4|104.0|19.5|252.5|106.0|11.36||3.0|3.24|1.0|0
MS||415.0|335-4858|0.0|9.0||||||87.0|13.39|154.8|82.0|6.97|9.1|3.0|2.46|100.0|1
9|61.0||414-8718|0.0|9.0|27.0|187.5|124.0|31.88|146.6|103.0||225.7|129.0|10.16|6.4||1.73|4.0|1
9||408.0|409-5939|9.0|0.0|0.0|91.7|90.0|-389.75|193.7|12300.0|16.46|17500.0||7.88|-229.99999999999997||2.48|2.0|0
NE|131.0|9.0|331-4902|0.0|1.0|36.0|214.2|2875.0||4042.4999999999995||343.5|6617.5||11.91|475.0||2.57|3.0|0
NE|90.0|415.0|353-6870|9.0|0.0|0.0|145.5|92.0|24.74||114.0|18.5|146.9|123.0|6.61|10.9|2.0|2.94|3.0|0
|75.0|408.0|355-2909|0.0|0.0|0.0||125.0||158.2|86.0|13.45||80.0|577.5||-125.0|1.65|1.0|0
NJ|78.0|9.0|390-6101|9.0|0.0|||-2875.0|39.27|230.4|140.0|19.58|261.4||11.76||3.0|257.0|100.0|0
TX|82.0|9.0|400-3446|||0.0|200.3|96.0|||2550.0|855.0000000000001|206.1|60.0|231.75|355.0||1.92||0
AR||408.0|411-5859|0.0|0.0|0.0||109.0|33.49|20260.0|128.0|17.22||80.0|9.29||10.0|2.46|1.0|0
|91.0|510.0|387-2919|9.0|0.0|0.0|129.9|||8665.0|83.0|-368.25|-6180.0|130.0|11.12|11.2|3.0|3.02|3.0|0
NY|75.0|415.0|374-8525|0.0|1.0|21.0||97.0|747.25|217.5|106.0|18.49|237.5|134.0||5.3|4.0|1.43|5.0|0
FL|9100.0||379-5592||0.0|0.0|203.1|10600.0|34.53|210.1|113.0|17.86|195.6|||12.0|300.0|3.24|75.0|0
AK|127.0|510.0|345-8237||1.0|36.0|18320.0|117.0|778.5|126.8|76.0||26330.0|7100.0|11.85|560.0||3.02|1.0|0
|113.0|9.0|422-6690|0.0|1.0|575.0|205.0|101.0|34.85||60.0|1292.0|158.6||714.0|10.2|5.0||2.0|0
DE|11000.0|9.0|346-2359|0.0|0.0|0.0|148.5|115.0|631.25||8400.0|23.49||112.0|8.71|12.4|3.0|83.75||0
MD|120.0|9.0|374-3534||1.0||20030.0|68.0|3404.9999999999995|220.4|||253.8|116.0|11.42|10.5|100.0|2.84|0.0|0
|157.0|9.0|381-4756|9.0|1.0|28.0|192.6|107.0|32.74|||16.62|109.7|||6.8|5.0|1.84|3.0|0
VT|103.0|510.0|390-2805|0.0||0.0|246.5|-1175.0|41.91|195.5|84.0|16.62|200.5|96.0|9.02|11.7|4.0|3.16|1.0|0
VT|117.0|408.0|390-2390|1.0|0.0|0.0|167.1||28.41|177.5|87.0|15.09|249.4|132.0|11.22|14.1|7.0|190.5|2.0|1
MI|140.0|415.0|419-9097||0.0|0.0|11595.0|101.0|985.5|160.1||13.61|110.4|98.0|4.97|-357.5|6.0|-96.5|3.0|0
|127.0|408.0|386-7281|0.0|0.0|-0.0|146.7|91.0|24.94|203.5|78.0|17.3|20340.0|110.0|9.15|13.7|3.0|3.7||0
UT|83.0|408.0|380-3561|1.0|0.0|0.0|271.5|87.0||216.3|126.0|18.39|12110.0|105.0|5.45|11.7|4.0|3.16|1.0|0
LA||408.0|390-8760|9.0|0.0|0.0|4537.5|121.0|30.86|218.4|98.0|18.56||103.0|7.27|8.5|5.0|2.3|1.0|0
RI|145.0|408.0|366-6730||9.0|43.0|257.7|97.0|43.81|162.1||13.78|286.9|86.0||11.1|4.0|300.0|2.0|0
||408.0|395-5285||0.0|0.0||99.0|32.95||125.0|18.82|172.3|||||2.86||0
9|117.0|415.0|354-3436|0.0|0.0|0.0||119.0|437.0|10335.0|4550.0|17.57||-2625.0|13.46|252.5|7.0|2.73|50.0|0
OH|3250.0|408.0|336-7600|0.0|0.0||187.9|2900.0|31.94||11700.0|335.0|227.3|86.0|10.23|7.5|300.0|2.03|-25.0|0
RI|56.0||383-6293|0.0|0.0|0.0||112.0||248.5|118.0|21.12||142.0|6.32|6.9|11.0|1.86|1.0|0
OK|96.0|415.0|362-4596|9.0|||260.4|115.0|44.27|-3650.0|46.0|12.41|269.5|||11.5|4.0|3.11|5.0|0
LA|151.0|408.0|401-3926|9.0|0.0|0.0|178.7|116.0|30.38|292.1|138.0||265.9||11.97||4.0|2.65|0.0|0
9|||370-9116|0.0|0.0|0.0|337.4|120.0|57.36|11370.0|116.0|19.33|153.9|114.0|6.93|-395.0|-175.0|4.27|-0.0|1
|139.0|510.0|328-6289|0.0|1.0|23.0|157.6||26.79|-6175.0||2100.0|259.2|112.0|291.5|13.7|2.0|3.7|0.0|0
MO|6.0|510.0|350-9994|0.0|||183.6|117.0||||21.82|178.6|79.0|8.04|10.2|2.0|2.75|25.0|0
FL|115.0|510.0|351-4616|0.0||24.0|||24.16|183.4|129.0|15.59|164.8|5700.0||9.6|4.0|-64.75|1.0|0
SC|87.0||360-5779|0.0|0.0|0.0|136.3|9700.0|23.17|172.2|108.0|14.64|137.5|5050.0||7.1|||0.0|0
9|141.0|415.0|417-4885||0.0|0.0|217.1|||241.5|111.0|20.53|253.5|103.0|-285.25||6.0||0.0|0
IA|141.0|510.0|406-4710|9.0|1.0|36.0|187.5|99.0|31.88|241.4|116.0||229.5|105.0|10.33|10.5||||0
MI|62.0|9.0|409-8743|0.0|0.0||9890.0||16.81|3385.0||11.51|236.6|82.0||12.2||3.29|1.0|0
OK|-3650.0|9.0|335-4584|9.0|0.0|||3775.0|35.07|148.6|89.0|-315.75|167.2|91.0|7.52||||1.0|0
|92.0|415.0|361-9845|9.0|1.0||243.1|92.0||21380.0|9200.0|18.17||104.0|10.29|12.1|2.0||2.0|0
GA|185.0||366-5699|0.0|1.0|31.0|4745.0|3150.0|32.27|163.3|133.0|347.0|13240.0|126.0|11.92|7.5|3.0|202.99999999999997|1.0|0
DC|148.0||329-9364|0.0|0.0|0.0||||-6080.0|128.0|20.67|261.3||11.76|10.9|3.0|2.94||0
AZ|-2350.0|9.0|390-7434|0.0|9.0|3800.0|-4252.5||28.92||116.0|-410.75|105.9|73.0|4.77|12.8|4.0|3.46|1.0|0
AL|32.0|510.0|404-9680|0.0|0.0|0.0|23090.0|87.0|39.25|187.4|90.0|15.93|7700.0|53.0|6.93|6.3|200.0|1.7|0.0|0
|68.0|408.0|338-9398|9.0|0.0|0.0|237.1|105.0|2015.5|223.5|105.0|19.0|97.4|79.0|-109.5|13.2|2.0|3.56||0
NH||408.0|394-2445||9.0|27.0|182.1|-2275.0|30.96|169.7|98.0|14.42|4117.5||7.41||5.0|286.0|2.0|0
|25.0|415.0|381-2709|0.0||0.0|119.3|87.0|20.28|211.5|101.0|17.98|268.9|86.0|12.1|10.5|4.0|284.0|3.0|0
9|65.0|415.0|397-5060|0.0|9.0|-0.0|5840.0|87.0|19.86|178.9||15.21|182.4|150.0|8.21|14.1|2.0|3.81||0
9|179.0||415-2393|0.0|0.0|0.0||92.0|1863.0|-3735.0|125.0|12.7|12235.0|104.0|11.01|6.1||1.65|0.0|0
NE|94.0|415.0|377-1765|0.0||0.0|-6315.0||4294.0|-4225.0|125.0|14.37||-2650.0|7.69|11.1|350.0|3.0|2.0|0
MN|62.0|415.0|409-2111||9.0|0.0|147.1|9100.0|25.01|190.4|107.0||195.2|11500.0|8.78|12.2|3.0|3.29|0.0|0
|127.0|415.0|401-3170|0.0|0.0|0.0|202.1|103.0|-859.0|229.4|86.0|19.5|19520.0|113.0|8.78|-287.5|75.0|155.5|2.0|0
AR|||405-5681||0.0|0.0|173.5|93.0|29.5|||412.5|208.0|112.0||16.2|1000.0|4.37||0
KS|3500.0|408.0|411-4582|0.0|0.0|0.0|-5802.5|122.0|986.5||112.0|24.85|5030.0||226.25000000000003|||-0.0|3.0|0
|94.0|510.0|355-5009|1.0|1.0|23.0|197.1|125.0|33.51||136.0|18.23|282.2|-2575.0|12.7|9.5|5.0|2.57|400.0|0
AK|-3150.0|415.0|372-3750|0.0|9.0|0.0|5820.0|94.0|9.89|138.7|118.0|294.75||91.0|6.16||1.0|3.21|5.0|1
NY|-1675.0||405-2888||1.0|36.0||111.0|19.65|237.7|94.0||8495.0|2575.0|7.65||12.0|2.67|2.0|0
|19.0|9.0|361-3337||9.0|0.0|-4652.5||-791.0|25430.0|57.0|21.62|214.0|127.0|9.63|14.6||3.94|50.0|0
|17000.0|510.0|350-1639|1.0||0.0|259.9|68.0|44.18|245.0|122.0|20.83|3360.0|121.0|6.05|8.4|3.0|113.5|-75.0|0
NM|73.0||333-3221|0.0|0.0|-0.0|214.3||36.43||135.0|-570.5|241.2|92.0|10.85||-325.0|2.92||0
NY|106.0|408.0|422-1471|0.0|0.0|-0.0|-3967.4999999999995|74.0|674.5|64.3|139.0|5.47|9925.0|5150.0|||4.0|2.75|1.0|0
AZ|93.0|415.0|399-7865|0.0|9.0|0.0|-6790.000000000001|71.0|46.17|229.4|5400.0|19.5|77.3|121.0||10.9|3.0|2.94|200.0|0
WY|164.0|510.0|373-4819||0.0|0.0|160.6|111.0|27.3||126.0|13.87|9355.0||8.42|9.0|3.0|2.43||0
WA||408.0|338-6981|0.0|0.0|0.0|232.4|109.0|39.51||95.0||231.2|107.0||9.1||2.46|-25.0|0
