STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
|62.0|415.0|366-9238|9.0|0.0|0.0|120.7|70.0|2052.0|307.2|76.0|26.11||99.0||13.1|6.0|3.54|400.0|0
NY|-4025.0|415.0|351-7269|0.0|0.0|0.0|8322.5|67.0|56.59|-7945.0|-2425.0|27.01|160.6||7.23|5.4|9.0|1.46||1
9||9.0|350-8884|0.0|1.0|27.0|196.4|139.0|33.39|7022.499999999999|90.0|-597.0||75.0|4.02|13.8|4.0|3.73|-25.0|0
VT|93.0||386-2923|0.0||0.0|190.7|114.0|1621.0||111.0|18.55|||5.83||3.0|-54.75|3.0|0
VA|76.0|510.0|356-2992||1.0|1650.0|189.7||32.25|212.8|65.0|18.09|165.7|108.0||10.0|5.0|2.7|100.0|0
TX||9.0|373-2782|0.0||0.0|224.4|90.0|3815.0|15950.0|88.0|13.56||3700.0|8.68|13.0|50.0|3.51|1.0|0
FL|147.0|415.0|396-5800|0.0|0.0|0.0|155.1|117.0||239.7|93.0|1018.5|208.8|133.0||10.6||71.5|0.0|0
CO||408.0|393-7984||0.0||3120.0|89.0|10.61|169.9|121.0|14.44|209.6|64.0|9.43|5.7|6.0|1.54|5.0|1
AZ|130.0|9.0|358-1958|0.0|0.0|0.0|183.0||31.11|72.9|99.0|6.2|181.8|78.0||475.0|||0.0|0
SC|2775.0|415.0|350-2565|0.0|0.0|||103.0|18.77|137.3||11.67|189.6|105.0|8.53|7.7|||2.0|0
VA|132.0||343-4696|0.0|9.0|0.0||86.0|13.79|||20.84|237.0|115.0|||2.0|2.78|0.0|0
NE|4350.0|415.0|331-3698|0.0||0.0|6215.0|-1900.0|21.13|6927.500000000001|2800.0|23.55|250.7|115.0|1128.0|1550.0||-104.75000000000001|3.0|0
9|57.0|408.0|357-3817|0.0|||5325.0|115.0|36.21|191.1|112.0|811.9999999999999|182.7|5750.0|8.22|9.5|3.0|2.57||0
9|54.0|408.0|418-6412|0.0||0.0|134.3||22.83|155.5|100.0|||68.0|4.59|14.7|200.0|99.25|3.0|0
MO|20.0|9.0|353-2630|9.0|0.0|0.0|190.0||||2100.0||4537.5|102.0|8.17|6.3|6.0|1.7|0.0|0
9|2450.0|9.0|410-7789|0.0|9.0|0.0||117.0|20.28|215.1||18.28|-4467.5|4500.0|8.04|11.1|25.0|3.0||0
IL||415.0|416-8428||9.0|0.0|84.8|95.0|1442.0|136.7|63.0|11.62||||14.2||3.83|2.0|0
9|75.0|510.0|370-3359|0.0|0.0|0.0||105.0||201.5|107.0|17.13|6155.0|98.0|554.0|1030.0|5.0|2.78|1.0|0
LA|172.0||383-1121|9.0|9.0|0.0|212.0|12100.0|901.0|31.2|115.0|||78.0|13.2|12.6|250.0|3.4||0
AZ|12.0||360-1596|0.0||0.0|6240.0||42.43|252.4|2975.0|2145.0|14010.0||12.61|11.8|3.0||1.0|1
OK|57.0|408.0|395-2854|0.0||25.0|||30.06|195.0||16.58||||8.3|4.0||0.0|0
9|72.0|9.0|362-1407|0.0|1.0|37.0|220.0||37.4|217.3|102.0|18.47|152.8|71.0|-172.0|14.7|6.0||3.0|0
AK|900.0|408.0|341-9764|9.0|1.0|-750.0||128.0|24.87|-4062.5|-2000.0|13.81|129.3|10900.0||725.0|6.0|3.92|0.0|0
MA||415.0|353-3305|0.0|||130.8|6400.0|22.24|223.7||19.01|227.8||-256.25|10.0||2.7|1.0|0
AK||415.0|402-1381|1.0|1.0|33.0|203.9||34.66|9380.0|99.0|15.95|10170.0|107.0|4.58||6.0|2.84|75.0|0
NJ|-3725.0|9.0|332-9891|0.0|0.0|0.0|140.4|94.0||13590.0|2300.0|23.1|188.3|2700.0||11.1|9.0|3.0|1.0|0
GA|98.0|408.0|372-9976||0.0|0.0|||-536.75|166.8|85.0|14.18||135.0||9.4|2.0|2.54|3.0|0
MD|135.0|408.0|383-6029|9.0|1.0||173.1|85.0|29.43|203.9|107.0|17.33|122.2|78.0|5.5|14.6|15.0|3.94|0.0|1
AR|34.0||353-7289|0.0||0.0|-3120.0|82.0|21.22|282.2||23.99||78.0|14.02|250.0|4.0|2.7|2.0|0
9|-4000.0|415.0|390-7274|0.0|9.0|0.0|85.8|77.0|14.59|4132.5|110.0||178.5|4600.0|||-100.0|2.48|300.0|0
9|64.0|510.0|352-1237|9.0|0.0||154.0|67.0|26.18|225.8|118.0|19.19|265.3|86.0|11.94|87.5|3.0|23.75|1.0|0
OR|59.0|408.0|353-3061|0.0|1.0|28.0||97.0|1027.5|213.0||18.11|163.1||7.34|8.5|5.0|||0
|65.0|415.0|363-5450|0.0|0.0|0.0|211.3||35.92|162.6|122.0|-345.5|134.7|118.0|6.06|13.2|5.0||3.0|0
|142.0|408.0|364-1995|0.0|||9350.0|13300.0|31.79|134.6|74.0||242.2|127.0|10.9|740.0||2.0|2.0|0
ID|119.0|415.0|398-1294||0.0||159.1|114.0||231.3||491.5|143.2|91.0|6.44|8.8||2.38|5.0|1
|97.0|415.0|405-7146|||24.0||6750.0|22.64|217.2|58.0|18.46|3529.9999999999995|79.0|3.18|11.0|3.0|2.97|50.0|0
IA|52.0|408.0|413-4957|0.0|0.0|0.0|191.9||1630.9999999999998|||22.93|236.8|8700.0|10.66|7.8|5.0||3.0|0
IN||9.0|420-5645|0.0|0.0|0.0|220.6||-937.5|211.1|115.0|1794.0000000000002||129.0|-280.25||3.0|1.84|-25.0|0
VA|500.0||349-4396|||0.0|18610.0||31.64|||16.17||57.0||11.4||-77.0||0
||415.0|404-3211|0.0|0.0|0.0|160.2|11700.0|27.23|267.5|67.0|22.74||-1700.0|10.28|9.3|5.0|-62.74999999999999|-50.0|0
WY|2175.0|415.0|353-3759|0.0|0.0||151.0|2075.0|1283.5||||203.9|3175.0|459.0|9.7|3.0||250.0|1
IN|81.0|408.0|363-5947|0.0|9.0|0.0|175.5||29.84||85.0||270.2|98.0|12.16||3.0|2.75|1.0|0
CO|141.0|415.0|340-5121|0.0|0.0|0.0|126.9|4900.0|21.57|180.0|6200.0|||||8.0|2.0|2.16|1.0|0
CO|121.0||370-7574||1.0||198.4|129.0|33.73|7530.0|77.0|6.4|||203.75|5.8|3.0|1.57|3.0|1
WI|68.0|415.0|403-9733|9.0|9.0|0.0|148.8||25.3|24650.0|-4100.0|-523.75|-3245.0000000000005|103.0|146.0|12.1|3.0|3.27|3.0|0
|||355-7251|0.0|0.0|0.0|229.3|||||15.08|189.3|-2375.0|8.52||800.0|81.0|1.0|0
|174.0|408.0|359-5893|0.0|0.0||192.1|4850.0|32.66|169.9|-2350.0|14.44|166.6|54.0|187.5|11.4||3.08|50.0|0
9|116.0|415.0|405-3371|0.0|1.0||26860.000000000004|83.0|45.66||142.0|15.15|166.3|106.0|7.48||3.0|3.13|2.0|0
MN|-1850.0|510.0|344-5117||1.0|33.0|193.7|4550.0|32.93|246.1|9600.0|20.92|13800.0||155.25|14.6|3.0|3.94|2.0|0
||408.0|332-8160|0.0|1.0|28.0||2300.0|30.72|187.8|64.0|399.0||||12.6|3.0|170.0|3.0|0
NC|38.0||359-4081|0.0||0.0|3279.9999999999995||22.3|162.9|2425.0|1385.0|159.0|106.0||8.2|6.0|2.21|2.0|0
WA||415.0|352-8305|0.0|1.0|1025.0|-3702.5|-1850.0|25.18||88.0|720.5|214.1|5100.0|9.63||5.0|41.75|100.0|0
WY||415.0|329-9847|1.0|0.0|0.0|251.5|105.0|42.76|212.8|104.0|18.09|157.8|67.0|7.1|9.3|4.0|2.51||0
MN|113.0|408.0|365-9011|1.0|||6260.0||21.28||119.0|17.54|129.3|139.0|5.82|8.3|8.0|2.24||0
UT||408.0|338-9472|0.0||0.0|211.6|70.0||216.9|80.0|18.44|153.5|60.0|6.91|7.8|25.0|2.11|1.0|0
|150.0|9.0|374-8042||0.0||178.9|101.0|3041.0|169.1|110.0|14.37||100.0||13.8|3.0||4.0|1
NJ|138.0|408.0|359-1231||0.0|0.0|241.8|93.0|1027.75|170.5|8300.0|14.49|14765.0||13.29||7.0|3.19||0
MN|162.0|510.0|413-7170|0.0|||22490.0|97.0|||84.0|16.0||61.0|11.46|12.1|2.0|3.27|0.0|0
NM|147.0||415-2935|9.0|0.0|0.0|248.6||1056.5|148.9|85.0|1266.0|8625.0|-2725.0||||2.16||0
NV|90.0|415.0|399-4246||||203.4|146.0|34.58|5667.5|117.0||152.4|105.0|6.86|7.3|4.0|1.97|1.0|0
HI|||362-5889|9.0|0.0||235.8||40.09||94.0|13.36|188.2||8.47||3.0|3.24|0.0|0
MN|1250.0|9.0|350-8921||0.0|0.0|157.1|||223.3|72.0|18.98|181.4||8.16|||1.65|1.0|0
DC|82.0|415.0|374-5353|9.0|0.0|0.0|300.3||51.05|181.0||15.39|27010.000000000004|73.0||11.7|100.0||0.0|1
NY|-3600.0|408.0|360-1171|0.0||0.0||117.0|10.47|77.1|85.0|327.5|173.0|99.0|7.79|204.99999999999997||2.21|4.0|1
MN|||355-8887|0.0|0.0|0.0|214.1|1800.0|36.4||-2600.0|13.97|8875.0|113.0|7.99|8.2|3.0||100.0|0
MD||408.0|333-1967|||0.0|170.2|-2450.0|2893.0|155.2||-329.75|228.6||1029.0||2.0|405.0||0
||415.0|354-4577|0.0|9.0|0.0||99.0|1709.5|303.5|74.0||224.0||10.08|13.2|2.0|3.56|1.0|0
OR||9.0|331-7425|1.0|9.0|0.0||104.0|36.62|204.8|79.0|17.41||109.0|12.53|12.6|5.0|3.4|3.0|0
CO|55.0|9.0|419-2637|0.0|1.0|25.0|165.6|123.0|28.15|136.1|95.0|11.57|175.7||7.91|-275.0|-50.0|2.97||0
GA|70.0||411-1530|0.0|1.0|24.0|249.5|101.0|42.42|259.7|2450.0|22.07|5567.5|68.0|10.02|9.8|4.0|265.0|1.0|0
TX|106.0|510.0|395-3026|0.0|0.0|0.0|210.6|96.0|35.8|6230.0||21.18|191.4|88.0|8.61|12.4|1.0|3.35|2.0|1
VT||9.0|388-6441|0.0||2900.0|||30.48|225.9|86.0|480.0|323.0|||8.6|175.0|2.32|0.0|0
IN|94.0||402-1251|9.0|0.0|0.0||||155.0|101.0|13.18|189.6||8.53|8.0|5.0|2.16|4.0|1
WV|111.0|510.0|412-9997||0.0|-0.0|214.3|2950.0|36.43|208.5|-1900.0|17.72|182.4|2450.0||12.0|2.0|3.24|1.0|0
KY|74.0|415.0|346-7302|0.0|1.0|35.0|15410.0|2600.0|26.2|123.4|84.0|10.49|202.1|57.0|9.09|545.0|9.0|294.0|2.0|0
||415.0|358-9095|0.0|0.0|0.0|237.9|125.0|40.44|247.6|93.0|21.05||68.0|9.4|13.9|4.0|||1
9|82.0||400-9770|0.0|9.0||143.9|||194.9|105.0|16.57|109.6|94.0|246.5|11.1|200.0||1.0|0
LA|155.0|415.0|334-1275|0.0|0.0|0.0|203.4|100.0|34.58|190.9|104.0|16.23|196.0||8.82|8.9|4.0|2.4|0.0|1
AR|-2000.0|415.0|340-4953|9.0|0.0|0.0|124.3|100.0||17300.0|107.0|14.71||62.0|11.39|7.9||106.5|1.0|0
ME|78.0|9.0|400-9510||0.0|0.0|252.9|93.0|42.99||||263.9|10500.0|11.88|9.5||2.57|3.0|0
9||415.0|387-6103|0.0|0.0|0.0|179.1|71.0|30.45||81.0|16.2|127.7|91.0|575.0||7.0|2.86|3.0|0
9|104.0|408.0|366-4467||0.0|0.0|-6959.999999999999|106.0|47.33||113.0|6.89|163.2|6850.0|7.34|9.8|5.0|2.65|1.0|0
9|73.0||370-3450|0.0|0.0||160.1|-2750.0|27.22|213.3|1800.0|18.13|174.1|1800.0|7.83||-100.0|3.51||0
|-2475.0||327-3954|0.0||0.0|198.2|87.0|33.69|207.3|1900.0||190.9|113.0|214.75||3.0|235.0|-100.0|0
MS|120.0|9.0|355-6291||0.0||212.1|131.0||209.4|104.0|17.8|167.2|96.0|7.52|5.3|5.0|1.43||1
ID|77.0||362-9748||9.0||12590.0|7200.0|42.81|205.7|126.0|17.48|275.2||12.38|9.8|7.0|2.65|2.0|1
IA||510.0|379-6506|9.0|1.0||161.2|114.0|27.4|12610.0|8300.0|2144.0|160.2|92.0|7.21||8.0|1.19|4.0|0
MA||415.0|347-7741|0.0|0.0|0.0|178.3|137.0|-757.75||76.0|803.5|||5.81|14.6|5.0|3.94|0.0|0
VT|135.0|415.0|354-3783|0.0|0.0|0.0|151.7|82.0|25.79|119.0|105.0|10.12|180.0||8.1|-262.5|6.0|2.84|0.0|0
KY||408.0|401-7594|0.0|0.0|-0.0||99.0|22.95||106.0|15.61|245.3||11.04|12.5||3.38|25.0|0
IN|122.0||397-4976|0.0|0.0||17050.0|94.0|28.99||109.0||248.6|75.0|11.19|11.3|100.0|3.05||0
AZ|-2375.0||334-2577|9.0|0.0|0.0|238.1|||187.2|98.0|-397.75|190.0|115.0|8.55|||159.5|4.0|0
MI|900.0||400-3637|0.0|1.0|29.0|281.4||47.84|202.2|76.0|||113.0|8.42|9.0|6.0|2.43|2.0|0
NM|93.0|9.0|383-4361|0.0||1050.0|117.9||-501.0|164.5|-2875.0||217.0|-2150.0|9.76|9.8|3.0|2.65||0
CO|141.0|9.0|371-4306|0.0|1.0|32.0|148.6||25.26|131.1|97.0|11.14|10970.0|142.0|9.87||1.0|68.25||0
|157.0||403-4298|0.0|||229.8||39.07|147.9|121.0|12.57|6035.0|108.0|10.86|9.6|-175.0|-64.75|3.0|0
9||408.0|409-3786|0.0|0.0||||-701.25|-7930.0||26.96||-2150.0|5.36|8.3|8.0|-56.00000000000001|50.0|0
MA|10300.0|415.0|337-4697|0.0||||117.0|31.45||94.0|1898.0|222.8|91.0|10.03|12.6|2.0|-85.0|2.0|0
9||408.0|383-1509|0.0|0.0|0.0||117.0|27.37|190.9|113.0|16.23||113.0|10.25|12.1||||0
DE|125.0|408.0|359-9794|0.0|9.0|0.0||5400.0|21.54|206.0|90.0|17.51|247.8||278.75|13.3||3.59|100.0|0
AZ|63.0|415.0|407-7035|9.0|0.0|0.0|58.9||500.5|||14.42|211.4|2200.0|9.51|9.4|3.0||1.0|0
ME|36.0|510.0|363-1069|1.0|1.0|42.0|196.8|89.0|33.46|254.9|12200.0|21.67|138.3|126.0||||5.4|0.0|1
9|64.0|510.0|391-4652|0.0|||162.6|83.0|-691.0|152.3|-2725.0|12.95||122.0|2.59|14.2|3.0||50.0|0
NV|74.0|9.0|355-6837|0.0|9.0|0.0||114.0||219.9|48.0|467.25000000000006|170.0|115.0||9.4|4.0|2.54||1
9||510.0|409-1244|0.0||36.0||-2925.0|19.33|157.5||13.39|177.6||7.99|10.0|3.0|2.7|100.0|0
ID||408.0|328-3266||0.0|0.0||125.0|40.77|214.8|111.0|18.26|143.3|81.0|-161.25|8.7||2.35|2.0|0
NE|-1150.0|408.0|352-7072|9.0||0.0|210.2|92.0|35.73|227.3|77.0|19.32|20010.0|-2900.0|900.0|1310.0|7.0||1.0|0
TX|41.0|408.0|370-7550|||22.0||102.0|36.35|141.8|86.0|12.05|142.2|123.0|6.4|7.2|||0.0|0
MD|121.0|510.0|369-5526|9.0|0.0||190.7|103.0|1621.0|9175.0||15.6|220.8|103.0|9.94|9.8|4.0||3.0|0
|193.0|415.0|329-4391|0.0|9.0|-0.0|170.9||29.05||95.0|11.25|5645.0|-2225.0||11.6||3.13|1.0|0
9|130.0|510.0|408-4195|9.0|0.0|0.0|154.2|119.0|26.21||98.0|234.24999999999997|227.4|-2925.0|10.23|9.2|5.0|2.48|2.0|0
|85.0|9.0|354-4445|0.0|9.0|0.0||52.0||11470.0|104.0|19.5|252.5|106.0|11.36|300.0|3.0||1.0|0
MS|162.0|9.0|335-4858|9.0|0.0|0.0||108.0|12.02|15750.0|87.0||154.8|82.0|6.97|9.1|3.0||4.0|1
MS|-1525.0|510.0|414-8718||1.0|675.0|187.5|124.0|31.88|146.6|103.0|12.46|225.7|12900.0|10.16|6.4|6.0|1.73||1
TX|92.0|9.0|409-5939||0.0|0.0||||193.7|123.0|823.0|175.0|86.0|7.88|9.2|100.0||2.0|0
|131.0|408.0|331-4902|0.0|1.0|900.0|214.2|-2875.0|36.41|161.7|117.0|13.74|264.7|102.0||9.5|4.0|2.57|-75.0|0
9||415.0|353-6870|9.0|0.0|0.0|145.5|92.0|1237.0|21770.0|114.0|18.5|7345.0|123.0|6.61|10.9|2.0|294.0|3.0|0
CA||408.0|355-2909|9.0|0.0|-0.0|-4157.5|125.0||3954.9999999999995|86.0|13.45|256.7|-2000.0||6.1|500.0|1.65|25.0|0
NJ|78.0|415.0|390-6101|0.0|0.0|0.0|231.0|115.0|39.27|230.4|140.0|19.58|261.4|120.0|11.76|9.5|-75.0|2.57||0
TX|||400-3446|0.0||0.0|200.3|96.0||201.2|102.0||||9.27||1.0||200.0|0
AR||9.0|411-5859|0.0|0.0|0.0|197.0|-2725.0|33.49|202.6|128.0|17.22||80.0|9.29|9.1|10.0|123.0|50.0|0
AL|91.0|9.0|387-2919|||0.0|129.9|112.0|22.08|173.3|83.0|14.73|247.2|130.0|11.12|11.2||3.02||0
NY||9.0|374-8525|||21.0|-4395.0|97.0|1494.5||106.0|-462.24999999999994|5937.5|3350.0|10.69|5.3|4.0|1.43|5.0|0
|91.0|510.0|379-5592|0.0|9.0|0.0|203.1|106.0|34.53|||17.86||129.0|8.8|12.0|3.0|3.24|3.0|0
AK|127.0|510.0|345-8237|9.0|1.0|36.0||117.0|31.14|126.8|76.0|10.78|-6582.5|7100.0|11.85|||3.02|1.0|0
||415.0|422-6690|0.0|9.0|23.0|205.0||34.85|152.0|60.0|323.0|158.6|-1475.0|7.14|10.2|5.0|2.75||0
|110.0||346-2359||0.0|||115.0|-631.25|276.4|84.0|23.49|193.6|112.0|435.50000000000006||150.0|3.35|1.0|0
MD|120.0||374-3534|0.0|1.0|39.0|200.3|68.0||220.4|97.0|18.73|253.8|116.0|11.42|10.5|4.0|2.84|0.0|0
MI|157.0|415.0|381-4756|0.0||28.0|192.6|107.0||195.5|7400.0||2742.5|139.0|4.94|6.8|250.0|46.0|3.0|0
VT|10300.0|510.0|390-2805|0.0|0.0||246.5|47.0||195.5|84.0|16.62|5012.5||-225.5|11.7||-79.0|1.0|0
VT||9.0|390-2390|9.0|0.0|0.0|167.1|2150.0|||87.0|15.09|249.4|132.0|11.22|705.0|7.0|3.81||1
9|140.0||419-9097||0.0|0.0|11595.0|101.0|39.42|||13.61|110.4||-124.25|357.5|6.0||3.0|0
WA|127.0||386-7281|0.0|0.0||146.7|91.0|-623.5|10175.0|78.0|17.3||110.0|9.15|13.7||3.7||0
UT|83.0|408.0|380-3561|1.0|0.0|0.0|271.5|||216.3|126.0|18.39|12110.0|10500.0|5.45||4.0|3.16|1.0|0
LA|121.0|408.0|390-8760||0.0|0.0|18150.0|121.0||218.4|98.0|1855.9999999999998||103.0|7.27||5.0|229.99999999999997|1.0|0
9|145.0|408.0|366-6730|0.0|1.0|43.0|12885.0|97.0|43.81|162.1|95.0|344.5||86.0||||3.0||0
IA|113.0|408.0|395-5285||0.0|0.0|193.8|99.0|32.95|221.4|125.0|18.82||67.0|7.75|265.0|150.0|||0
NE|117.0|415.0|354-3436|0.0|0.0|0.0||119.0|17.48||91.0|878.5|299.0|5250.0|13.46|10.1||2.73||0
OH|65.0||336-7600|9.0|0.0|0.0|187.9|116.0||157.6||13.4|227.3|86.0|10.23|7.5||50.74999999999999|1.0|0
|56.0|415.0|383-6293|0.0||0.0|226.0|112.0|38.42|248.5|118.0||-3512.5|||6.9|11.0|46.5||0
OK|96.0||362-4596|0.0|0.0|0.0|260.4|115.0|44.27|146.0|2300.0||26950.0|87.0|12.13|11.5|4.0|3.11|5.0|0
LA|151.0|9.0|401-3926|0.0|0.0|0.0|4467.5|116.0|30.38|292.1|138.0|24.83|265.9||11.97||4.0|2.65||0
|83.0|415.0|370-9116|||0.0|337.4|120.0|-1434.0||5800.0||153.9|11400.0|6.93|15.8||4.27|0.0|1
VA||510.0|328-6289|0.0|1.0|23.0||||247.0|4800.0|21.0|259.2|112.0|11.66|13.7||370.0||0
MO|6.0|510.0|350-9994|0.0|0.0|0.0|183.6|117.0|31.21|256.7|72.0|21.82|178.6|79.0|8.04||2.0|2.75|1.0|0
FL|115.0||351-4616|0.0|1.0|24.0|142.1|124.0|24.16|183.4||15.59|164.8|114.0|7.42|||2.59|1.0|0
9|87.0|9.0|360-5779|0.0|0.0|0.0|136.3|97.0|23.17|172.2|108.0||13750.0||-154.75||5.0|1.92|0.0|0
9|141.0|415.0|417-4885||0.0|0.0|217.1|110.0|36.91|6037.5|111.0|20.53|253.5|103.0|11.41|12.0|6.0|3.24|0.0|0
IA|141.0|9.0|406-4710||1.0|36.0|187.5||31.88||2900.0|1026.0||105.0|10.33|10.5||2.84|3.0|0
MI|62.0||409-8743|0.0|0.0|0.0|98.9|103.0|||122.0|11.51||82.0||12.2|1.0|3.29|1.0|0
OK|146.0|415.0|335-4584|0.0|0.0|||||148.6|4450.0||167.2||7.52|||1.65|1.0|0
DE|92.0|415.0|361-9845||1.0|33.0|243.1|92.0|41.33||92.0|18.17|228.7|104.0|10.29|1210.0|||2.0|0
GA||510.0|366-5699|9.0|9.0|||126.0||163.3|133.0||264.8|126.0||750.0||2.03|1.0|0
|148.0|415.0|329-9364||9.0|0.0|202.0|102.0|34.34|243.2|-3200.0|20.67||90.0|11.76|1090.0|3.0|-73.5||0
AZ|94.0|408.0|390-7434|0.0|1.0|3800.0|170.1|124.0|28.92|193.3|116.0|16.43||73.0|4.77|12.8|4.0|3.46|1.0|0
AL|32.0|510.0|404-9680|9.0|0.0|0.0|230.9|87.0|39.25|187.4|4500.0|15.93|7700.0|53.0|6.93|6.3||1.7|0.0|0
9|68.0|408.0|338-9398|0.0|0.0|0.0|237.1|105.0|40.31|22350.0|105.0|19.0|97.4|79.0||13.2|2.0|3.56||0
9||408.0|394-2445|0.0|1.0|675.0|182.1|91.0|30.96|8485.0|98.0|14.42|164.7|2150.0||10.6|5.0|-71.5||0
||415.0|381-2709||0.0|0.0|119.3|87.0|-507.0|211.5|||26889.999999999996|4300.0||10.5|4.0|2.84|3.0|0
OR||415.0|397-5060|0.0||-0.0|5840.0||19.86|||15.21|4560.0|150.0|8.21|14.1|2.0||50.0|0
|179.0|408.0|415-2393|0.0|0.0|0.0|219.2|92.0|37.26|149.4||12.7|244.7||||5.0|1.65|0.0|0
NE|9400.0||377-1765|0.0|0.0|-0.0|252.6|104.0||169.0|125.0|14.37|170.9|106.0|7.69|11.1|7.0|3.0|2.0|0
MN|62.0|415.0|409-2111|0.0|0.0|0.0|147.1|91.0|25.01|4760.0|107.0|16.18|9760.0|115.0|8.78|12.2||3.29|0.0|0
MI|127.0||401-3170||||202.1|103.0|-859.0|229.4|86.0|-487.5||2825.0||11.5|3.0|155.5|2.0|0
||9.0|405-5681||0.0|0.0|173.5|||194.1|76.0|16.5|20800.0|112.0||||4.37|3.0|0
9|70.0|408.0|411-4582|||0.0||6100.0|39.46|292.3|112.0||201.2|112.0|9.05|0.0||0.0|150.0|0
WV|94.0|510.0|355-5009|9.0|1.0|-575.0|197.1|12500.0|33.51|214.5||18.23|282.2|103.0|12.7|9.5|5.0|2.57|4.0|0
AK|126.0|415.0|372-3750||0.0|0.0|-1455.0|94.0|494.5|138.7|118.0||||154.0||1.0||5.0|1
NY|67.0|408.0|405-2888||1.0|1800.0|115.6|111.0|19.65|237.7|4700.0|20.2|16990.0||||12.0|133.5|2.0|0
NH|19.0||361-3337|9.0|0.0|||9800.0|31.64||57.0||214.0|12700.0||14.6|7.0|3.94|2.0|0
VA|170.0|510.0|350-1639||0.0|0.0|259.9|68.0|44.18|245.0|122.0||134.4|121.0|6.05|8.4|75.0|2.27||0
NM|-1825.0|415.0|333-3221|0.0|0.0|0.0|214.3|145.0|36.43||135.0|22.82|6030.0|-2300.0|10.85|10.8|13.0|2.92|1.0|0
NY||408.0|422-1471||0.0||158.7|3700.0|26.98|64.3||5.47|198.5|10300.0|8.93|10.2|||100.0|0
||9.0|399-7865|0.0|0.0|0.0|||46.17||108.0|19.5|77.3|121.0|3.48|10.9|3.0||2.0|0
WY|164.0|510.0|373-4819|0.0|9.0||160.6|111.0||8159.999999999999|126.0|346.75|187.1|-2800.0|8.42|9.0||2.43|1.0|0
WA|51.0|9.0|338-6981|||0.0||109.0|39.51|187.4|95.0|15.93|231.2||260.0|9.1|3.0||1.0|0
CO|107.0|415.0|418-4365|9.0|0.0||133.8|8500.0|2275.0|180.5|94.0|1534.0|5610.0|-2875.0|5.05|-222.5|400.0|2.4|0.0|0
TX||415.0|359-5461|9.0|0.0|||109.0|30.07|90.7|104.0|7.71|238.0||10.71|-237.5|2.0|2.57|1.0|0
KY|80.0||375-3586||0.0|0.0|10495.0||35.68|195.1|77.0||208.2|-2975.0|9.37||4.0|2.38||0
MT||415.0|407-8376|0.0|0.0|0.0|137.5|118.0||203.2|88.0|17.27|150.0|131.0|6.75|13.4|2.0||0.0|0
