STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
GA|||411-1530|9.0|9.0|24.0||4040.0|42.42||98.0|22.07|8908.0|68.0|400.79999999999995|9.8|4.0|2.65|-20.0|0
|2120.0|510.0|395-3026|0.0|9.0|0.0|210.6|96.0||9968.0|||191.4|88.0||-248.0||3.35|2.0|1
|128.0||388-6441|9.0||29.0||104.0|2438.4|18072.0|86.0||323.0|||||2.32|0.0|0
9|94.0||402-1251|0.0|0.0|0.0|-3158.0|105.0|26.84|||13.18|7584.0|84.0|170.6|8.0||2.16|4.0|1
WV|||412-9997|0.0||0.0||2360.0|36.43|4170.0|3040.0|17.72|182.4||8.21|240.0||3.24|1.0|0
KY|74.0|9.0|346-7302|0.0|1.0|35.0|154.1||-524.0||||202.1|57.0|9.09|436.0|||2.0|0
NJ|128.0||358-9095|0.0|9.0|||125.0|40.44|247.6|93.0||||9.4||4.0|3.75|40.0|1
DC|82.0|9.0|400-9770||||143.9|||194.9|105.0|16.57|109.6||197.2|11.1||3.0|40.0|0
LA|155.0|415.0|334-1275|0.0||0.0|203.4|100.0|-691.5999999999999|190.9||16.23|196.0|119.0|352.8|8.9|4.0|-48.0|0.0|1
AR|80.0||340-4953||||||21.13|||14.71||||158.0||2.13|40.0|0
|78.0|9.0|400-9510|0.0||0.0|252.9|93.0||178.4|2240.0|15.16||105.0|11.88|380.0|7.0||3.0|0
AZ|90.0|9.0|387-6103|0.0|0.0|0.0|179.1|71.0|30.45||81.0||127.7||||7.0|2.86|3.0|0
AK|104.0|408.0|366-4467||0.0|-0.0|278.4|||81.0|113.0||||7.34|392.0|5.0|2.65|20.0|0
9|||370-3450||0.0||160.1|110.0||213.3|5760.0|18.13|3482.0|72.0|7.83||4.0|3.51||0
|99.0|415.0|327-3954||0.0|-0.0||87.0|673.8||76.0|17.62|190.9|-2260.0|8.59|8.7|3.0|2.35|4.0|0
|4800.0|408.0|355-6291||0.0||4242.0||36.06||104.0|17.8|167.2|96.0|||5.0|1.43|1.0|1
|77.0|415.0|362-9748|||0.0|251.8|72.0|42.81|205.7||17.48|11008.0|109.0|||560.0|||1
IA|||379-6506|0.0|1.0|||114.0|27.4|252.2|83.0|||7360.0|||640.0|1.19||0
MA|108.0|9.0|347-7741|9.0|||178.3|-2740.0|606.1999999999999|189.0|1520.0|||102.0|||5.0||0.0|0
VT|5400.0|415.0|354-3783|9.0|0.0|0.0|151.7|82.0||119.0|105.0|10.12||100.0|8.1|||2.84|0.0|0
|7600.0||401-7594|9.0||0.0|135.0||459.0|3672.0|106.0|15.61|245.3|-2040.0||12.5|9.0|3.38|1.0|0
IN||408.0|397-4976|0.0|9.0|0.0|170.5|94.0|28.99|173.7|109.0|14.76|-4972.0||11.19|||3.05|-20.0|0
AZ||9.0|334-2577|0.0||||65.0||187.2|98.0|15.91|190.0||8.55||4.0|3.19||0
|||400-3637|9.0|||281.4|8160.0||202.2|76.0|1375.2||113.0|8.42||6.0|2.43|-40.0|0
NM|93.0|510.0|383-4361|0.0|1.0|21.0|117.9|-2620.0|20.04|164.5|115.0|13.98|217.0|3440.0||9.8|-60.0|2.65|1.0|0
9|5640.0||371-4306|9.0|1.0|640.0|148.6||25.26||97.0|11.14|219.4||197.39999999999998||1.0|2.73|1.0|0
9|3140.0|408.0|403-4298|0.0|||229.8||39.07|147.9|121.0|1005.6|241.4|108.0|10.86|9.6||||0
|120.0||409-3786|0.0||0.0|165.0|100.0||317.2||26.96|||5.36|8.3||||0
|103.0|9.0|337-4697|||0.0|7400.0|117.0|31.45|223.3|94.0|18.98|222.8||10.03|504.0|2.0|3.4|2.0|0
AL||408.0|383-1509|0.0|0.0|0.0|161.0||27.37|3818.0|113.0||||10.25|12.1|160.0|3.27|4.0|0
|||359-9794|||0.0|126.7|108.0|-430.79999999999995||90.0||247.8|9120.0|892.0|1064.0|7.0|3.59|1.0|0
AZ|-1260.0||407-7035|0.0|0.0|0.0|58.9|125.0|200.2||59.0|14.42|||||3.0|101.6|80.0|0
ME||510.0|363-1069|1.0|1.0|42.0|196.8|89.0|33.46|254.9|-2440.0||138.3|126.0|6.22|-400.0|6.0|5.4||1
NJ||510.0|391-4652|9.0||0.0|162.6|1660.0|27.64||2180.0|12.95|57.5||2.59|14.2|3.0||80.0|0
NV|74.0|9.0|355-6837|0.0|0.0|0.0||114.0|48.03|219.9|48.0|373.8||115.0|7.65|9.4|160.0|-50.8|1.0|1
9|112.0||409-1244|9.0|1.0|1440.0|113.7|117.0|19.33|6300.0|82.0|267.8|177.6|-2360.0||||2.7|2.0|0
9||408.0|328-3266|0.0|0.0|||125.0|||||143.3|81.0|516.0|8.7|5.0|2.35||0
|46.0|408.0|352-7072|0.0|0.0|0.0|4204.0|92.0|-714.5999999999999|227.3|-1540.0|-386.4||116.0||||3.54||0
TX|41.0|408.0|370-7550|0.0|||17104.0||||-1720.0|12.05|||||3.0|1.94||0
MD|||369-5526|0.0|0.0|0.0||103.0|32.42|183.5|9360.0|15.6|220.8|103.0|9.94||4.0|2.65|3.0|0
9||415.0|329-4391|0.0||0.0|6836.0|||132.3||||1780.0|5.08|-232.0|3.0|3.13|1.0|0
NV|130.0|510.0|408-4195|0.0|0.0|0.0|3084.0||524.2|110.2||9.37|227.4|117.0|||5.0||2.0|0
AZ|85.0||354-4445|0.0|0.0|0.0|201.4||34.24||104.0||252.5|106.0|11.36|-240.0|3.0|3.24||0
MS|3240.0||335-4858||0.0|0.0|70.7|108.0|||87.0|13.39|154.8|||9.1|120.0|||1
MS|61.0||414-8718|0.0||27.0|187.5|||5864.0|||225.7|129.0|10.16|6.4||138.4||1
TX||9.0|409-5939|9.0||||90.0|15.59||9840.0|16.46|175.0|86.0|7.88|9.2|320.0|2.48||0
9|131.0|9.0|331-4902|0.0|||214.2|115.0||161.7|117.0|13.74|||-238.2|9.5|4.0|2.57|3.0|0
|7200.0|415.0|353-6870||||||24.74|217.7|114.0|18.5|5876.0|123.0||10.9|-40.0|2.94||0
CA|-1500.0|408.0|355-2909|0.0||||125.0|28.27|158.2|86.0|13.45|||11.55|6.1|-100.0|66.0||0
|78.0|9.0|390-6101|0.0|9.0|0.0|231.0|115.0|39.27||140.0|19.58||120.0|||120.0||1.0|0
TX|1640.0||400-3446|0.0|0.0|0.0||96.0|2724.0|201.2||17.1|206.1||9.27|7.1|40.0|1.92||0
|163.0|408.0|411-5859|0.0|0.0|||109.0|||128.0|17.22||80.0||9.1|10.0|98.4|1.0|0
9||510.0|387-2919|9.0||0.0|||22.08||1660.0|14.73|||444.79999999999995||60.0|241.6|3.0|0
NY||415.0|374-8525|0.0|1.0|21.0|175.8|||217.5||18.49|237.5||10.69|424.0||1.43|5.0|0
|7280.0||379-5592||0.0|0.0|203.1|106.0||210.1||17.86|195.6|10320.0||12.0||259.20000000000005|3.0|0
AK|127.0||345-8237|0.0|1.0|-720.0|-3664.0|117.0|31.14|-2536.0||||5680.0||11.2||3.02||0
NV|113.0|415.0|422-6690||1.0|23.0|205.0|-2020.0|34.85||||158.6|59.0|7.14|||220.0|2.0|0
DE|110.0|9.0|346-2359|||0.0|2970.0|115.0|25.25||1680.0|23.49|193.6|||12.4|3.0|3.35||0
MD|120.0|415.0|374-3534|0.0|1.0|39.0|16024.0||34.05|220.4|3880.0||253.8|116.0||10.5|4.0|2.84|0.0|0
MI||415.0|381-4756|9.0|||192.6||654.8000000000001|3910.0||1329.6000000000001|109.7|139.0|4.94|6.8|5.0||3.0|0
9|8240.0||390-2805|0.0|0.0|0.0|246.5|47.0|41.91||84.0|332.40000000000003|200.5|-1920.0|721.5999999999999|11.7||3.16|1.0|0
9|2340.0|9.0|390-2390||9.0|||86.0|||87.0|15.09|249.4|132.0||14.1|7.0|-76.2||1
MI|140.0||419-9097|0.0|0.0||||39.42||94.0|13.61|110.4|98.0|4.97||6.0|3.86|3.0|0
|-2540.0|408.0|386-7281|0.0||0.0|146.7|91.0|24.94|203.5||17.3|203.4|110.0|9.15||3.0|3.7||0
9|83.0||380-3561|1.0||0.0|271.5|87.0|46.16|216.3|126.0|||||936.0|4.0|3.16|-20.0|0
|||390-8760|0.0|9.0||181.5||30.86|218.4|98.0|742.4||103.0||8.5|5.0||1.0|0
RI|2900.0|408.0|366-6730||1.0||257.7||43.81|||13.78|286.9|86.0|||4.0|3.0|2.0|0
IA|||395-5285|0.0|9.0|0.0||99.0||221.4|2500.0|||1340.0|7.75||6.0|2.86||0
|||354-3436||9.0||||17.48|206.7|91.0|17.57||105.0|13.46||7.0|2.73||0
|65.0|9.0|336-7600|0.0|0.0|0.0|3758.0||31.94|3152.0||1072.0|227.3|1720.0|10.23||6.0|2.03|1.0|0
RI|||383-6293|0.0|9.0|||2240.0|38.42|248.5||21.12||||138.0||1.86|1.0|0
||9.0|362-4596|0.0|9.0|0.0|260.4|4600.0|44.27|146.0|46.0|992.8|269.5|||11.5||3.11|5.0|0
||408.0|401-3926|0.0|0.0||178.7||-607.6||138.0|-496.59999999999997||101.0|11.97|9.8|4.0|2.65|0.0|0
|83.0|415.0|370-9116||||337.4|120.0|4588.8|227.4|116.0|19.33||114.0||316.0|||0.0|1
VA|139.0|9.0|328-6289||1.0||157.6|||||420.0|259.2|112.0|11.66|13.7|160.0||0.0|0
MO|||350-9994|9.0|0.0||183.6|117.0|31.21||72.0|21.82|-3572.0||8.04|408.0|80.0|2.75|-20.0|0
FL|9200.0||351-4616|||||124.0|24.16|183.4||15.59|164.8|114.0|7.42|-192.0||2.59||0
||9.0|360-5779|0.0|0.0|0.0|136.3|97.0|23.17|172.2|8640.0|14.64|11000.0||6.19|7.1|-100.0||0.0|0
VA|11280.0|415.0|417-4885|0.0||-0.0||110.0||19320.0|111.0|20.53|253.5|103.0|-228.2||6.0||0.0|0
9||510.0|406-4710|0.0||36.0|187.5|1980.0||9656.0||||105.0||10.5|5.0|||0
MI|62.0|415.0|409-8743|0.0|0.0||98.9|103.0|16.81|135.4|122.0|11.51|236.6|82.0|10.65|12.2||3.29|1.0|0
9|146.0|9.0|335-4584|||0.0||151.0|701.4|148.6|1780.0||167.2||7.52|6.1|||1.0|0
||9.0|361-9845|0.0|1.0||243.1|||||18.17||104.0|10.29||160.0|3.27|-40.0|0
9|||366-5699|0.0|1.0|31.0||126.0|32.27||133.0||-5296.0||11.92|7.5|120.0|2.03||0
DC|148.0|415.0|329-9364||||202.0||34.34|243.2|128.0|20.67|-5226.0||470.4|10.9||2.94|1.0|0
AZ|94.0|9.0|390-7434|0.0|1.0|38.0|170.1|124.0|28.92|-3866.0|9280.0|16.43||73.0|-95.39999999999999|12.8|4.0|69.2|1.0|0
AL||510.0|404-9680|9.0|9.0|0.0||||187.4|90.0||154.0||-138.6|6.3||1.7|0.0|0
|-1360.0|408.0|338-9398|0.0|0.0|0.0|237.1|||223.5|-2100.0|380.0|97.4|79.0|4.38|||142.4|1.0|0
|64.0|408.0|394-2445|||540.0||-1820.0|2476.8|169.7|98.0|||86.0|7.41|10.6|5.0|-57.199999999999996|2.0|0
NM|25.0||381-2709||0.0|0.0||||211.5||719.2||3440.0||10.5|4.0|2.84|-60.0|0
|65.0||397-5060|0.0||0.0|9344.0||19.86|178.9|93.0|||150.0|8.21|14.1|2.0||40.0|0
9|179.0||415-2393||||||37.26|149.4|125.0|12.7|244.7|104.0|11.01|6.1|5.0|1.65|0.0|0
|94.0|415.0|377-1765||0.0|0.0|252.6||42.94||125.0|14.37|170.9|106.0|615.2|11.1|7.0|3.0|2.0|0
MN|-1240.0|415.0|409-2111|0.0|0.0||147.1||1000.4000000000001|190.4|107.0|-323.6|7808.0||8.78|12.2||3.29|0.0|0
MI|||401-3170|0.0|0.0|0.0|202.1||34.36|-4588.0|86.0|-390.0|195.2||8.78|-230.0|3.0|62.199999999999996|2.0|0
AR||408.0|405-5681|0.0||0.0|-3470.0|93.0||-3882.0||1320.0|||9.36|16.2|10.0||3.0|0
||408.0|411-4582||0.0|0.0||122.0|3156.8||112.0|24.85|201.2||9.05|0.0|0.0|0.0|60.0|0
WV||510.0|355-5009||1.0|23.0|-3942.0||33.51||136.0|18.23|282.2||12.7|9.5|5.0||-80.0|0
AK|126.0|9.0|372-3750|0.0|9.0|0.0||94.0|9.89|138.7|||136.8|-1820.0||11.9||-64.2||1
NY||408.0|405-2888|0.0||36.0|115.6||19.65|237.7|-1880.0|20.2|169.9|103.0|||12.0|2.67|160.0|0
NH|760.0|408.0|361-3337|0.0|9.0|0.0|186.1|7840.0|31.64||57.0||214.0||9.63||7.0||2.0|0
VA|||350-1639||0.0|0.0|259.9|68.0|883.6||122.0|20.83||121.0|6.05|8.4|-60.0|2.27|240.0|0
NM|1460.0|415.0|333-3221|0.0|9.0|0.0|214.3|5800.0|36.43|268.5|135.0||241.2||||-260.0|2.92|1.0|0
9|-2120.0|408.0|422-1471|||||74.0|26.98||||198.5||||4.0|110.0||0
AZ|7440.0|415.0|399-7865|9.0|0.0|0.0||||||19.5|77.3||3.48||3.0||2.0|0
|164.0|9.0|373-4819|0.0|0.0|0.0|||27.3|163.2|126.0|13.87|187.1|||9.0|3.0|2.43|-20.0|0
9|51.0|408.0|338-6981|0.0||0.0|232.4||39.51|187.4|95.0|1274.4||-2140.0|10.4|364.0|3.0|2.46|1.0|0
CO|4280.0||418-4365|0.0||0.0|||1820.0|180.5|||112.2|115.0||8.9|4.0||0.0|0
TX|||359-5461|0.0|||3538.0|109.0|30.07|90.7|104.0|616.8|238.0|69.0|10.71|380.0|160.0|2.57|1.0|0
KY|||375-3586|0.0|0.0|0.0|209.9|74.0|35.68|195.1|3080.0|16.58|208.2|119.0|9.37|8.8|4.0||2.0|0
MT|94.0||407-8376|||0.0|137.5|118.0|23.38|203.2|88.0|345.4|150.0|131.0||13.4|2.0|144.8|0.0|0
OK|||408-6496|0.0|9.0|23.0|289.5|52.0||166.6|2220.0|-283.2||88.0|5.36|9.5|4.0|||0
|2340.0|415.0|385-7688|0.0|||-3962.0|86.0|33.68|177.0|86.0|15.05|180.5||8.12||6.0|147.20000000000002|1.0|0
|78.0||332-6934||0.0|0.0|2994.0|119.0||182.2|115.0||5230.0|126.0||388.0|640.0|52.400000000000006|0.0|0
|208.0||378-3625|0.0|0.0|-0.0|326.5|1340.0||176.3|113.0|-299.8|181.7||8.18|10.7|120.0|2.89||1
||9.0|353-7292|1.0|1.0||292.9|101.0|1991.6|199.7|97.0||-5106.0|127.0|||7.0|3.73||1
9|||399-6786|0.0|9.0|0.0||1280.0|14.11|177.0|||245.7|89.0||13.0|3.0||-0.0|0
||9.0|358-3261|0.0||24.0||146.0|24.77|220.5|5440.0|18.74|249.9||-225.0|13.1|5.0||3.0|0
9|62.0||377-9932|0.0|0.0|0.0|7292.0|||328.2|-1860.0|27.9|245.0|131.0|220.6|11.2|1.0||80.0|0
|97.0|415.0|397-4030|9.0||0.0||86.0|||94.0||||10.82||160.0||3.0|0
9|105.0|9.0|367-1062|0.0|9.0|0.0|140.6|109.0|23.9|178.6|||217.0|83.0|9.76|136.0|3.0|1.84||0
WA||415.0|341-8467||0.0||152.7||2076.8|257.5|80.0|21.89|198.1||8.91|752.0|4.0|2.54|1.0|0
|1320.0||339-9453||1.0|||76.0|18.14|209.8|||190.4|117.0|-171.4||2.0|261.6|1.0|0
9||415.0|344-3388|0.0||-0.0|243.8|98.0|1658.0|83.9|2880.0|7.13|179.8|||13.7||3.7|2.0|0
OR|38.0|9.0|375-8013|9.0|0.0|0.0||94.0|1322.0|186.7||||-1800.0||10.8||2.92|3.0|0
MD|106.0|9.0|408-4142|0.0||0.0|||36.36|12152.0||12.91|||11.7||5.0||3.0|0
RI|99.0|510.0|386-3671|0.0||0.0|217.2|2240.0|36.92|246.7|89.0|20.97|226.1|||632.0||4.27|3.0|0
9|1980.0|9.0|411-2284||0.0|||72.0|40.99|155.6||13.23|3764.0|109.0||11.6|10.0|3.13|1.0|0
AZ|||346-7795|||||4000.0|34.6||103.0|21.05|194.3|1880.0|8.74|11.9|11.0||0.0|0
PA|82.0|9.0|333-5609|||24.0|155.2|131.0||244.5||20.78|122.4|68.0|110.19999999999999|10.7|3.0||1.0|0
|-1720.0|408.0|405-1842|||31.0|-3352.0|11120.0|28.49||118.0|9.61|246.9|121.0|11.11||6.0||1.0|0
FL|70.0||366-6345|1.0|0.0|0.0|||||115.0|19.39|73.2|93.0|-65.8|704.0|4.0|4.75|2.0|1
9|93.0|9.0|337-9345||0.0|0.0|||30.48|178.6|98.0|15.18|225.2|-2620.0|10.13|11.5|||120.0|0
FL|93.0|415.0|328-6770|0.0|9.0|0.0|151.4|89.0||186.4|76.0|15.84||120.0|7.76|10.9|240.0|117.6|0.0|0
