STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
MT|||394-8006|0.0|9.0|0.0|-3915.0|8800.0||6190.0|75.0|-526.25|||||5.0|3.32|3.0|0
9|||366-9238||9.0|0.0|120.7||1026.0||7600.0|26.11|203.0||9.14|13.1||88.5||0
|||351-7269|0.0||-0.0|332.9|67.0|56.59|317.8|97.0|1350.5|160.6|128.0||270.0|9.0|-36.5|4.0|1
|85.0|408.0|350-8884|9.0||27.0||-3475.0||280.9|9000.0|23.88|||4.02||-100.0|3.73|50.0|0
9|||386-2923||0.0|0.0||114.0||218.2|111.0|-463.75|3240.0||145.75|8.1|3.0|||0
||9.0|356-2992|||825.0|||32.25|212.8|||165.7|108.0||-250.0|||1.0|0
|||373-2782|9.0||0.0|224.4||953.75|159.5||13.56||||13.0|2.0|3.51|25.0|0
FL||9.0|396-5800|0.0|0.0||155.1|117.0|1318.5||4650.0||208.8|133.0|470.0||200.0|||0
9||408.0|393-7984||||62.4|89.0|10.61|8495.0|121.0||209.6||9.43|5.7|||500.0|1
AZ||415.0|358-1958|9.0|9.0|||112.0|31.11|1822.5000000000002||6.2|18180.0||8.18|475.0|||0.0|0
SC|2775.0||350-2565|0.0||0.0|110.4||||102.0||18960.0|||||208.0|2.0|0
VA|132.0|9.0|343-4696|0.0|0.0|0.0|8109.999999999999|86.0||6130.0|-1800.0||237.0|-2875.0|10.67|10.3|||0.0|0
|174.0|415.0|331-3698||9.0|0.0|6215.0|||27710.000000000004|112.0|588.75|6267.5||11.28|15.5|500.0|||0
|||357-3817|9.0|1.0||||905.25|||405.99999999999994|9135.0|115.0|8.22|9.5||2.57|0.0|0
MT|5400.0|9.0|418-6412|9.0|||134.3||-570.75||||||114.75|14.7|4.0|3.97|150.0|0
|||353-2630||0.0|0.0||109.0||||-548.75|-4537.5||8.17|-157.5|6.0||0.0|0
9|4900.0|510.0|410-7789|0.0|0.0||5965.0|||215.1|109.0|18.28|8935.0|2250.0||-277.5|-25.0||1.0|0
|3550.0|9.0|416-8428|||0.0|||721.0|136.7|1575.0||250.5|3700.0|-281.75|1420.0|||2.0|0
9||9.0|370-3359|0.0|9.0|0.0|22610.0||-961.0||2675.0|1713.0||4900.0|11.08|257.5|500.0||100.0|0
LA|||383-1121|0.0|9.0|0.0|||36.04||2875.0||29330.0||13.2|-315.0|1000.0|||0
AZ||408.0|360-1596|9.0|0.0|-0.0|249.6|118.0|42.43|12620.0||||2250.0|12.61|11.8|75.0|3.19|1.0|1
|1425.0|9.0|395-2854|||-625.0||94.0|3006.0|9750.0||16.58|10675.0|116.0|9.61|||224.00000000000003|0.0|0
9|72.0||362-1407||||220.0|80.0|37.4|217.3||18.47|||344.0|14.7|6.0|||0
AK||408.0|341-9764||1.0|750.0|146.3|||162.5|80.0||129.3|109.0||1450.0||3.92||0
|78.0|9.0|353-3305|9.0|||-3270.0000000000005|64.0|22.24|223.7|116.0||22780.0|||500.0|||-25.0|0
||415.0|402-1381|1.0|9.0||5097.5||34.66|4690.0|99.0|15.95|2542.5|107.0|-114.5|10.5|||3.0|0
9|149.0||332-9891|0.0|0.0|0.0|3510.0|||27180.0||||||11.1|||1.0|0
GA|||372-9976||0.0|0.0||||166.8||14.18|187.8|||940.0|||3.0|0
9||408.0|383-6029|1.0||2050.0||4250.0|-735.75|203.9||1732.9999999999998||78.0|5.5|14.6|15.0||0.0|1
AR||510.0|353-7289|9.0|||3120.0|4100.0|1061.0||98.0|-599.75|-7787.5||14.02||400.0|||0
9||415.0|390-7274|0.0|9.0|-0.0||3850.0|729.5|16530.0|11000.0|14.05|17850.0|9200.0|8.03||400.0|2.48|3.0|0
9|||352-1237|||0.0|||26.18|225.8|-2950.0|959.5000000000001||86.0|597.0||3.0|0.95|-25.0|0
OR||408.0|353-3061|9.0||28.0|||20.55||9200.0||163.1|||8.5|5.0||2.0|0
9|-1625.0|415.0|363-5450||0.0||21130.0|||162.6|-3050.0|-345.5||||13.2|-125.0|3.56|150.0|0
|||364-1995|0.0|||||794.75|134.6|1850.0||242.2|127.0|||125.0|50.0|2.0|0
9|119.0|415.0|398-1294|9.0|9.0|0.0|159.1||1352.5|11565.0|117.0|983.0||2275.0||880.0000000000001||2.38||1
9|||405-7146|0.0|9.0|24.0|-3329.9999999999995|135.0|||2900.0|1846.0||79.0|-79.5||3.0||-25.0|0
|5200.0|408.0|413-4957||0.0||191.9||32.62||96.0|-573.25|236.8|8700.0||-195.0|-125.0|2.11|300.0|0
|6000.0||420-5645|||0.0||2850.0|37.5|10555.0||17.94|-6225.0|129.0|1121.0||3.0|1.84|1.0|0
VA||408.0|349-4396||9.0||9305.0|112.0|3164.0|19020.0|1650.0|404.25000000000006|282.8||12.73|11.4|6.0|308.0|50.0|0
UT|96.0||404-3211|0.0|||160.2|117.0|27.23|267.5||||6800.0|10.28||5.0||2.0|0
||415.0|353-3759|0.0||||83.0|||116.0|||12700.0|229.5|9.7|3.0|2.62|5.0|1
IN||408.0|363-5947|||0.0|-4387.5|-1675.0|2984.0||-2125.0||270.2||12.16|10.2||2.75|1.0|0
|7050.0|415.0|340-5121||0.0|||||180.0|||140.8||-158.5|8.0|-50.0|-54.0||0
|||370-7574|9.0||||12900.0|33.73|||6.4|181.2||203.75||3.0|-39.25|3.0|1
|-1700.0||403-9733|9.0|||148.8|70.0|25.3|246.5|-4100.0|2095.0|129.8|5150.0|5.84|-302.5||163.5|3.0|0
|6250.0||355-7251|0.0|0.0|0.0||||4435.0||754.0|18930.0|4750.0|8.52||8.0|3.24||0
|174.0||359-5893||9.0|0.0|||3265.9999999999995||-2350.0||166.6|54.0||11.4|100.0||25.0|0
|||405-3371|9.0|||||45.66|-4455.0|142.0|15.15|-4157.5|||11.6|3.0|3.13||0
MN||9.0|344-5117|9.0|9.0||193.7|||246.1||20.92|||6.21||3.0|98.5|2.0|0
SD|-3725.0||332-8160||||180.7||||64.0|15.96|265.5|2650.0|11.95|12.6|3.0|3.4||0
|38.0||359-4081||0.0|||9800.0|-557.5|||13.85|159.0|106.0||8.2||2.21|100.0|0
WA||9.0|352-8305|0.0|9.0||||25.18|169.5||360.25|214.1|-2550.0|481.50000000000006|155.0|250.0|83.5||0
WY|43.0|9.0|329-9847|||0.0||105.0|42.76|10640.0|||15780.000000000002|||||2.51||0
||9.0|365-9011|1.0|0.0|0.0|-3130.0|93.0||206.4||17.54||139.0||-207.50000000000003||-56.00000000000001|0.0|0
UT|126.0||338-9472|9.0|0.0|0.0||70.0||10845.0|||||||1.0|||0
9|7500.0||374-8042||0.0||178.9|101.0|30.41||-2750.0||148.6|2500.0|334.5|13.8|3.0|3.73|200.0|1
|138.0||359-1231|0.0||-0.0||93.0|41.11|170.5|||295.3||332.25|11.8||319.0|300.0|0
9|162.0|510.0|413-7170|0.0|9.0|2300.0||-2425.0|38.23|188.2|84.0||||11.46||50.0|81.75|0.0|0
9|147.0||415-2935|0.0||0.0||||148.9|85.0||172.5|||8.0|4.0|2.16|3.0|0
|90.0|9.0|399-4246|||0.0|203.4||-864.5|226.7||19.27||10500.0|6.86|7.3||1.97||0
|85.0||362-5889||9.0|0.0|5895.0|109.0|40.09|-3929.9999999999995|94.0|334.0|188.2||423.50000000000006||-75.0|3.24||0
|50.0|415.0|350-8921|9.0|0.0|||90.0|||72.0|18.98||||6.1||||0
9|82.0|415.0|374-5353|0.0||0.0|7507.5|2725.0|51.05|18100.0|100.0|15.39|||||4.0||0.0|1
|144.0||360-1171|9.0|0.0|0.0|6160.0||10.47|77.1|85.0||||7.79|8.2|175.0|||1
|2300.0|415.0|355-8887||9.0||||36.4|164.4||698.5||||409.99999999999994|3.0|2.21|2.0|0
9|70.0|9.0|333-1967|0.0|9.0|||4900.0|||-2550.0|659.5|228.6|7600.0|10.29|||4.05|1.0|0
WV|-3600.0|9.0|354-4577|9.0|||||-854.75|||645.0||119.0|10.08||||-25.0|0
|116.0||331-7425|9.0|9.0|0.0||||||17.41|13925.0||12.53|12.6||85.0||0
CO|55.0|408.0|419-2637|9.0|1.0|25.0||-3075.0||136.1|95.0|11.57||90.0||11.0|100.0||3.0|0
GA|70.0||411-1530||9.0||12475.0|-2525.0||259.7||551.75|222.7|68.0||9.8|4.0|66.25|100.0|0
TX|5300.0||395-3026|||0.0|-5265.0||3579.9999999999995||||191.4|2200.0|8.61|620.0||3.35|2.0|1
|128.0|510.0|388-6441||1.0|-725.0|4482.5|104.0||||||1950.0||430.0|7.0|||0
9||9.0|402-1251||9.0|||10500.0||-3875.0|101.0|1318.0|9480.0|8400.0||8.0||-54.0||1
WV|11100.0|510.0|412-9997|9.0||0.0|-5357.5|2950.0||||17.72|182.4|98.0|8.21||2.0|3.24|100.0|0
|||346-7302|9.0|1.0||154.1||-655.0||2100.0|||||272.5||||0
|3200.0||358-9095||0.0||237.9|125.0||6190.0||21.05||6800.0||||-93.75||1
|82.0||400-9770||0.0|0.0|||24.46|||16.57|5480.0||4.93|11.1||3.0|1.0|0
LA|15500.0||334-1275|0.0||0.0|203.4|10000.0|34.58|190.9||16.23|196.0||882.0|8.9||240.0|0.0|1
|80.0|415.0|340-4953|0.0|9.0|0.0|||21.13|173.0||14.71|6330.0|||197.5|450.0||1.0|0
ME||9.0|400-9510|9.0||0.0|252.9|-2325.0|1074.75|178.4|2800.0|15.16|6597.499999999999|105.0|1188.0|||-64.25|-75.0|0
9|||387-6103|||-0.0|179.1|71.0|-761.25|-4765.0|81.0|810.0||2275.0|143.75|10.6||2.86|3.0|0
9|||366-4467|9.0||0.0|278.4||2366.5||11300.0||163.2|6850.0||-245.00000000000003|5.0||1.0|0
MT|1825.0|415.0|370-3450||9.0||160.1||-680.5|213.3|-1800.0|18.13||7200.0|7.83|325.0|4.0|3.51|-0.0|0
AZ|99.0||327-3954|0.0||0.0|||3369.0|207.3|76.0|||||8.7|300.0|2.35|4.0|0
|120.0|408.0|355-6291|0.0|0.0||-5302.5||||104.0|||-2400.0||5.3|-125.0||1.0|1
9|||362-9748|||-0.0|||||126.0||6880.0|||980.0000000000001|700.0|2.65||1
9|4900.0||379-6506||1.0|||114.0|27.4|252.2||||92.0|7.21|4.4|-200.0|-29.75|4.0|0
|108.0|9.0|347-7741|0.0||||137.0|||76.0|16.07||102.0||14.6|||0.0|0
VT||9.0|354-3783|0.0|9.0|0.0|7584.999999999999|82.0|25.79|119.0||||100.0|8.1||6.0|2.84||0
KY|||401-7594|9.0|9.0|||9900.0|573.75|183.6|106.0||-6132.5|||||-84.5||0
IN||408.0|397-4976|9.0|0.0|0.0||94.0|28.99|173.7||1476.0||75.0|279.75|11.3||||0
|||334-2577|9.0||0.0|||||||190.0|11500.0|8.55|11.8|4.0||200.0|0
MI|||400-3637|9.0||-725.0||2550.0|47.84|202.2||1719.0000000000002|187.2||||6.0|||0
|93.0|9.0|383-4361||9.0|21.0|2947.5|13100.0|20.04|16450.0||13.98||86.0|-244.0|9.8||||0
CO|-3525.0|415.0|371-4306|9.0|1.0||3715.0||25.26|131.1|97.0|278.5||3550.0|9.87|10.1||273.0|1.0|0
|||403-4298||0.0|0.0|229.8|90.0|39.07|-3697.5|121.0|314.25||108.0||9.6|-175.0||75.0|0
MI||9.0|409-3786|0.0|9.0|0.0|165.0||28.05|7930.0|83.0|||86.0|||8.0|2.24|100.0|0
MA|||337-4697|0.0||-0.0||-2925.0||223.3|94.0|949.0||4550.0||||3.4||0
9|||383-1509||0.0|0.0||117.0|684.25|||811.5|11385.0|113.0||12.1|4.0|81.75|4.0|0
DE||408.0|359-9794|||0.0|126.7||2154.0|||17.51|247.8|5700.0||13.3|7.0|3.59|-25.0|0
AZ|||407-7035|0.0|||58.9|125.0||8480.0|||21140.0|88.0|237.75|||63.5||0
ME|-900.0|510.0|363-1069|1.0||42.0|9840.0|89.0|33.46||122.0|-541.75|138.3|126.0|6.22|20.0|6.0||0.0|1
NJ|||391-4652|0.0|9.0||16260.0||-691.0|3807.5000000000005||||122.0|2.59||300.0|3.83|1.0|0
9|||355-6837|||0.0||11400.0|48.03|10995.0||||2875.0||9.4|400.0|||1
MO|-2800.0|9.0|409-1244|9.0|1.0|36.0|||19.33|15750.0|-2050.0||17760.0|118.0|399.5|1000.0|75.0|2.7|2.0|0
|||328-3266|9.0|0.0||11990.0|12500.0|-1019.2500000000001|214.8|-2775.0||143.3||6.45|||235.0|2.0|0
NE|46.0|408.0|352-7072|0.0||||92.0|35.73|||||||-327.5||3.54|1.0|0
||9.0|370-7550|9.0||2200.0||102.0||141.8||||123.0||7.2|3.0||0.0|0
MD|121.0||369-5526||||4767.5|103.0||18350.0|117.0|15.6|||||4.0||150.0|0
9|4825.0|9.0|329-4391|||||124.0|-726.25|132.3||562.5|11290.0|2225.0|5.08|11.6|3.0|3.13||0
NV|-3250.0||408-4195||9.0|0.0|-3854.9999999999995|11900.0||5510.0||9.37|-5685.0|117.0|10.23|229.99999999999997||2.48|2.0|0
||408.0|354-4445|9.0||0.0|||3424.0||10400.0|487.5|25250.0|106.0|-284.0|12.0||||0
|162.0|9.0|335-4858|9.0|||70.7||12.02|15750.0|-2175.0||15480.000000000002|82.0||9.1||-61.5|4.0|1
MS|||414-8718|0.0||27.0|187.5|124.0|||-2575.0|12.46|225.7|12900.0|10.16|||1.73|-100.0|1
TX||408.0|409-5939||||91.7|90.0|15.59|193.7|123.0|411.5|-4375.0|2150.0|197.0|9.2|4.0|2.48|100.0|0
|131.0|408.0|331-4902|0.0|1.0||10710.0|2875.0|36.41|-4042.4999999999995|5850.0|13.74||10200.0||237.5|4.0|2.57|3.0|0
|9000.0|9.0|353-6870|9.0|0.0|0.0||2300.0|24.74||114.0|18.5|7345.0|123.0|||-50.0|2.94|-75.0|0
CA||9.0|355-2909|9.0|0.0|0.0|||||||||||250.0|1.65|100.0|0
NJ|3900.0||390-6101|0.0|0.0||23100.0|115.0|981.7500000000001||||261.4|3000.0|-294.0|9.5|3.0|||0
|82.0|408.0|400-3446|0.0||0.0|20030.0|96.0|34.05||10200.0|17.1|||463.5|355.0|-25.0|1.92||0
AR|16300.0||411-5859|9.0||0.0|-4925.0|109.0|33.49|||17.22||80.0|232.24999999999997|9.1||246.0||0
9||9.0|387-2919|9.0|9.0|-0.0|129.9|112.0|22.08|173.3|83.0|14.73|247.2|130.0|1112.0|||3.02||0
||9.0|374-8525|0.0||21.0|4395.0|9700.0||217.5|106.0|-462.24999999999994|237.5|134.0|10.69|5.3||1.43|5.0|0
|91.0||379-5592|0.0|9.0|0.0|203.1|||210.1||17.86|9780.0|129.0||300.0||162.0|3.0|0
|-3175.0|9.0|345-8237|0.0||36.0||||||10.78|6582.5|1775.0||||302.0|1.0|0
||415.0|422-6690|||23.0||10100.0|871.25|152.0||12.92|3965.0||-178.5|10.2|5.0|137.5|2.0|0
DE||510.0|346-2359|0.0|9.0|||115.0|1262.5||84.0|23.49||11200.0|8.71|12.4|||1.0|0
|6000.0|415.0|374-3534||1.0||200.3|6800.0|34.05|11020.0|||6345.0||11.42|-262.5|400.0|2.84|0.0|0
9|157.0||381-4756|0.0|||192.6||32.74|195.5|1850.0|16.62|2742.5||||5.0|||0
VT|-2575.0|510.0|390-2805|9.0|9.0|0.0||47.0|-1047.75|4887.5|84.0|16.62|10025.0||9.02||400.0|||0
VT|117.0||390-2390|9.0||||86.0|2841.0|17750.0|||||11.22||7.0|3.81|100.0|1
MI|140.0||419-9097|0.0|||23190.0|101.0||160.1|94.0|||2450.0||1430.0|300.0|3.86||0
9|6350.0||386-7281||||7334.999999999999|||||1730.0|-5085.0||||75.0|185.0|1.0|0
|2075.0||380-3561|9.0|9.0|0.0||||216.3||18.39||5250.0|5.45|585.0|200.0||50.0|0
|||390-8760|0.0|0.0|0.0|||30.86|218.4||-463.99999999999994|161.6||7.27||250.0|||0
RI||408.0|366-6730||1.0||-6442.5||4381.0||4750.0||14344.999999999998||||-100.0|3.0|2.0|0
|11300.0|408.0|395-5285|||0.0||-2475.0|32.95|221.4||18.82|||7.75||6.0|2.86|1.0|0
9|-2925.0|415.0|354-3436|||0.0||5950.0|-437.0||91.0|17.57||105.0|13.46|252.5||||0
OH|1625.0|408.0|336-7600|0.0||0.0|9395.0||31.94||117.0|-335.0|227.3||||150.0|||0
9|-1400.0|9.0|383-6293|9.0|9.0|0.0|226.0|||248.5|||140.5|142.0|6.32||11.0|1.86||0
OK|96.0||362-4596|0.0|9.0|0.0|||1106.75||1150.0|620.5|||-303.25||||5.0|0
|3775.0|408.0|401-3926|0.0||0.0||2900.0|3038.0|292.1|3450.0|24.83|265.9|101.0||9.8|4.0|||0
OH||415.0|370-9116|0.0|0.0|0.0|337.4||||116.0||153.9|114.0|6.93|15.8||4.27||1
VA|-3475.0||328-6289||||15760.0|129.0|||96.0|||112.0|||2.0|3.7||0
|600.0|510.0|350-9994||9.0|0.0|183.6||1560.5|6417.5|||178.6||401.99999999999994|254.99999999999997|200.0|68.75||0
|115.0|510.0|351-4616|0.0||1200.0|-3552.5|124.0|24.16|183.4||15.59|164.8|-2850.0||9.6|100.0||-25.0|0
9|87.0|415.0|360-5779|0.0||0.0|136.3|9700.0||172.2||1464.0|||6.19||5.0||0.0|0
9|||417-4885|9.0||||110.0|3690.9999999999995|24150.0|5550.0|20.53||10300.0|11.41|12.0||162.0||0
9|14100.0|510.0|406-4710||1.0|||99.0|3188.0|24140.0||1026.0|229.5||10.33|262.5|125.0|142.0||0
|62.0||409-8743|9.0|0.0|-0.0|||||3050.0||236.6|-2050.0|10.65||1.0||100.0|0
OK|14600.0|415.0|335-4584|0.0|9.0||206.3|15100.0|35.07||||-4180.0||188.0||150.0|1.65|100.0|0
|92.0|9.0|361-9845|||33.0|243.1|92.0|41.33|||18.17|228.7|||12.1|2.0|3.27|100.0|0
|-4625.0|9.0|366-5699|||||12600.0|32.27|163.3|||||298.0|7.5|3.0||1.0|0
DC|7400.0||329-9364||9.0|0.0|20200.0|102.0||6080.0||20.67|||11.76||3.0|2.94||0
AZ|||390-7434|0.0||1900.0|17010.0|12400.0|-723.0|193.3|116.0|16.43|105.9|||12.8|4.0|-86.5|1.0|0
9|32.0|9.0|404-9680|0.0|9.0||230.9||39.25|187.4|4500.0|15.93|154.0|1325.0|||200.0|1.7|0.0|0
CO||9.0|338-9398|0.0|||11855.0||-1007.75||105.0|19.0|2435.0||4.38|13.2||3.56|1.0|0
9||408.0|394-2445|0.0|1.0|27.0|182.1||3096.0||98.0||164.7||741.0||5.0||100.0|0
NM|1250.0|415.0|381-2709|0.0||0.0||-2175.0||211.5||449.5|268.9||12.1|1050.0|200.0||-75.0|0
OR|-1625.0|9.0|397-5060|0.0|0.0|0.0|116.8||19.86||93.0|15.21|9120.0|150.0|8.21|1410.0|-50.0|3.81||0
9|||415-2393|||0.0||92.0|37.26|3735.0|125.0|||10400.0|11.01|6.1|||0.0|0
|94.0||377-1765|||0.0|6315.0|104.0|42.94||3125.0||170.9|106.0|-192.25||175.0||2.0|0
MN|62.0||409-2111|0.0|0.0|0.0||||-4760.0||809.0|195.2||||150.0|329.0|0.0|0
|||401-3170|9.0|9.0||202.1||34.36|229.4|4300.0||4880.0|11300.0||11.5||3.11||0
|116.0|9.0|405-5681|0.0|9.0|-0.0||93.0|2950.0|194.1|-1900.0|16.5|||936.0||-250.0|4.37|3.0|0
|-1750.0||411-4582|0.0|0.0|0.0|232.1|3050.0|39.46|7307.5|||20120.0|-2800.0|905.0000000000001|0.0|0.0|0.0||0
WV|4700.0|510.0|355-5009|1.0|9.0|23.0|||3351.0|21450.0|6800.0|1823.0|||12.7||5.0|2.57|4.0|0
AK|126.0|9.0|372-3750|0.0||0.0|58.2|4700.0|247.25|-3467.4999999999995|5900.0|294.75||91.0||11.9||3.21|5.0|1
9|67.0|408.0|405-2888|9.0||||111.0||237.7|-2350.0|20.2|8495.0|10300.0|765.0|||-66.75||0
NH|||361-3337|||0.0||9800.0|31.64|-6357.5|57.0|21.62|-5350.0||9.63|-365.0||3.94|2.0|0
|||350-1639|1.0||0.0||68.0||245.0|122.0|20.83|||6.05||3.0||75.0|0
9|73.0|415.0|333-3221|0.0|0.0|0.0|214.3||36.43|268.5|3375.0|1141.0||92.0||10.8|650.0|2.92||0
9|-2650.0|408.0|422-1471||0.0|0.0||74.0|26.98|3215.0||||103.0|8.93|10.2|4.0|2.75|1.0|0
9|4650.0||399-7865|9.0|0.0|||7100.0|46.17|11470.0||19.5|-1932.5|121.0|3.48||||2.0|0
9|164.0|510.0|373-4819|9.0||0.0|160.6|-2775.0|27.3|163.2|126.0|13.87|9355.0|112.0|8.42|450.0|3.0|121.50000000000001|25.0|0
WA|||338-6981|0.0|||||987.75|9370.0|95.0|15.93|23120.0|107.0|10.4||150.0|2.46|1.0|0
CO|-2675.0|415.0|418-4365|9.0||0.0|13380.000000000002|85.0|22.75|||15.34|112.2|115.0|5.05|890.0|100.0||0.0|0
TX|130.0||359-5461|||0.0|4422.5|5450.0|||2600.0||||10.71|9.5||64.25||0
KY|2000.0||375-3586|||0.0|209.9|74.0|35.68|195.1|77.0|16.58||119.0|9.37|8.8|100.0|||0
9||415.0|407-8376||0.0|0.0|13750.0|-2950.0|23.38|203.2||17.27||131.0|337.5||||-0.0|0
|-2950.0|408.0|408-6496|9.0|1.0|23.0|7237.5|5200.0|49.22|166.6|11100.0|354.0||-2200.0|||4.0|2.57||0
9|117.0|415.0|385-7688|||||86.0||177.0|-2150.0|1505.0|4512.5|2300.0|8.12|6.8|6.0|||0
|-1950.0||332-6934|||0.0||2975.0|1272.5||115.0|15.49||126.0|1177.0|9.7|800.0||0.0|0
TX|208.0|9.0|378-3625|0.0|||16325.0|1675.0||4407.5||14.99|||204.5|||||1
9|131.0||353-7292||9.0|1300.0|||49.79||97.0||255.3|127.0|-287.25|13.8|7.0|||1
DC|3150.0||399-6786|9.0|0.0|0.0|83.0|||177.0|106.0|376.25||89.0||13.0|||0.0|0
||415.0|358-3261||1.0|24.0||146.0|619.25|220.5|||24990.0||11.25|13.1||3.54||0
DE||408.0|377-9932|9.0||0.0|||-774.75||93.0|27.9|245.0|3275.0|11.03|11.2||3.02||0
9|9700.0||397-4030||9.0|0.0|5450.0|86.0|37.06|184.0|94.0||24050.0||10.82|320.0|400.0|1.73|3.0|0
MI|105.0|510.0|367-1062|9.0|||140.6|||8930.0||15.18||8300.0|976.0||-75.0|-46.0|2.0|0
WA||415.0|341-8467||9.0|||-2625.0|25.96||||198.1|93.0|8.91|||127.0||0
9||415.0|339-9453||||106.7|76.0||209.8||||||1210.0|||1.0|0
|12200.0|9.0|344-3388|||0.0||98.0|41.45||||179.8||8.09|||3.7||0
|38.0|9.0|375-8013||0.0|0.0|4860.0|94.0|||95.0||||||5.0|||0
MD||9.0|408-4142|9.0|0.0|||||151.9|1750.0|12.91|260.1|124.0|11.7|12.2||||0
||510.0|386-3671|0.0|0.0|0.0||11200.0|36.92||89.0||226.1|4450.0||15.8||||0
|99.0|415.0|411-2284|||0.0||1800.0|||||-4705.0|109.0|423.50000000000006||||1.0|0
AZ|14400.0|510.0|346-7795|||0.0||10000.0||6190.0|5150.0|21.05||4700.0|||11.0|||0
|||333-5609||1.0|24.0||13100.0||||519.5|122.4|68.0||535.0|150.0|||0
||408.0|405-1842|9.0||31.0|167.6|||||240.25|246.9||||6.0|82.25||0
|3500.0|9.0|366-6345|1.0||||9800.0|963.5|22810.0|115.0||73.2|93.0||17.6|4.0|4.75|2.0|1
LA|93.0||337-9345|9.0|0.0|||93.0|762.0||98.0|15.18||6550.0|10.13||6.0|3.11|3.0|0
|93.0|415.0|328-6770|0.0|||151.4|89.0|643.5|||792.0|172.5||7.76|||||0
9|3000.0|9.0|380-7321|9.0|0.0|0.0|9000.0||30.6|224.2|||-6634.999999999999|2275.0|||7.0|||0
|3400.0|9.0|375-1476|0.0|0.0|0.0|6255.0|||267.1|2950.0||151.0|||1300.0|2.0||1.0|1
AL|106.0||356-1567|0.0|0.0|0.0|||37.91||98.0|9.36|188.7|107.0|849.0|177.5|12.0|||0
WA|81.0||422-6685|0.0|0.0||||780.25|152.6|9800.0|-324.25|-5305.0|9900.0|9.55|305.0|600.0|164.5|3.0|0
TN||408.0|336-1090|9.0|1.0|22.0|166.0|114.0|1411.0|||||68.0|275.5|10.2||2.75||0
||415.0|343-2095|||||112.0|23.14|272.9|96.0|||104.0|9.91|||29.75||0
||408.0|345-3934||9.0|0.0||113.0|1269.0||-3050.0||174.3|104.0|196.0|222.5|-150.0|||0
OK|88.0|9.0|338-8050|9.0||0.0|1635.0000000000002|-2425.0|||76.0|14.3|23600.0|2825.0||13.8|1.0|186.5|2.0|0
|3250.0|415.0|388-9568|0.0||0.0|213.4|||-5862.5|94.0|||123.0|11.25|-67.5|4.0|0.73||0
9|3075.0|9.0|402-6591|9.0||0.0||85.0|35.17||78.0|520.0|221.5||-249.25000000000003|7.7|2.0|2.08||0
||9.0|403-6419|9.0|9.0||||31.65|189.6|83.0|16.12|76.5||||3.0|129.5|100.0|0
VA|2600.0||386-9790|0.0|1.0||||-1190.75||||||616.0|13.3||3.59|4.0|0
9|2250.0|415.0|378-5692|0.0|1.0||196.6|84.0|-835.5|313.2|4600.0|26.62||2700.0|7.35|297.5|75.0|-80.25|0.0|0
MD|4650.0|9.0|360-3324|1.0||-0.0||109.0|53.04|129.4||11.0|217.6|74.0|489.49999999999994||2.0|2.84|0.0|1
