STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
CO|121.0|408.0|370-7574|0.0|1.0|30.0|198.4|129.0|33.73|75.3|77.0|6.4|181.2|77.0|8.15|5.8|3.0|125.60000000000001||1
||9.0|403-9733|0.0|0.0|0.0|148.8|70.0|25.3||164.0|838.0|10384.0|103.0|5.84||3.0|3.27||0
OK|125.0|408.0|355-7251||0.0|0.0|229.3|-2060.0|38.98||126.0|15.08|7572.0|7600.0|8.52|12.0||3.24|40.0|0
ID|174.0|408.0|359-5893|||0.0|192.1|97.0|32.66||94.0|14.44|166.6|54.0|||4.0|3.08|1.0|0
CA|116.0||405-3371|0.0||34.0|268.6|||3564.0|142.0|15.15|166.3|106.0|7.48|-232.0|||80.0|0
MN||510.0|344-5117|0.0|1.0|33.0||91.0|32.93|246.1|96.0||138.0|92.0|6.21|14.6|-60.0|3.94|2.0|0
9|149.0|408.0|332-8160|||28.0|180.7|1840.0|30.72|187.8||1276.8000000000002|265.5|53.0||12.6|3.0|3.4|3.0|0
NC||408.0|359-4081|0.0|0.0|0.0|5248.0|98.0|22.3|6516.0|97.0|13.85|159.0|106.0|7.15|8.2|6.0|44.2|2.0|0
WA|40.0||352-8305|0.0|1.0|41.0|148.1|74.0|25.18|3390.0|88.0||214.1||9.63|6.2|5.0|1.67|2.0|0
9|43.0|415.0|329-9847||0.0|-0.0|20120.0|105.0|42.76|212.8||18.09||67.0||9.3|4.0|2.51|0.0|0
MN|-2260.0|408.0|365-9011|1.0|0.0|0.0|125.2|3720.0|21.28|206.4||17.54|2586.0|11120.0|5.82|664.0|8.0||0.0|0
|126.0|9.0|338-9472|0.0|0.0|-0.0|211.6|70.0|35.97||80.0|18.44|153.5|60.0|6.91||1.0||1.0|0
|150.0|510.0|374-8042||||178.9|101.0|30.41|169.1|110.0||148.6||6.69|13.8|3.0|||1
|138.0|408.0|359-1231|0.0|0.0|0.0|241.8|93.0|822.2||83.0|1159.2|295.3|104.0|13.29|11.8|560.0|255.2||0
MN|162.0|510.0|413-7170|0.0|9.0|1840.0|224.9||38.23|188.2||-320.0|254.6|61.0|11.46|12.1|2.0|3.27|0.0|0
|147.0|510.0|415-2935|0.0||0.0|||42.26|148.9|85.0||3450.0|109.0||640.0|4.0|2.16|3.0|0
NV|90.0||399-4246||0.0|0.0|203.4|5840.0|34.58|226.7||19.27|152.4||6.86|7.3|4.0|78.8|1.0|0
HI|85.0|415.0|362-5889|9.0||-0.0|235.8|-2180.0|40.09|157.2|94.0|13.36|188.2|99.0|8.47|12.0|3.0|3.24|0.0|0
|50.0||350-8921|0.0||0.0|157.1||26.71|223.3||18.98|14512.0|111.0||6.1|40.0|1.65|1.0|0
DC|82.0|9.0|374-5353|0.0|0.0|0.0|300.3|109.0|51.05|181.0|100.0|15.39|270.1|73.0|12.15|11.7|4.0|3.16|0.0|1
|2880.0|408.0|360-1171|0.0|0.0|0.0|61.6|117.0|10.47||85.0||173.0|-1980.0||8.2|7.0|2.21|4.0|1
MN|46.0||355-8887|0.0|0.0|0.0|||36.4|164.4|104.0|1117.6000000000001|177.5|113.0|319.6||3.0|2.21||0
MD|-1400.0|408.0|333-1967|0.0|0.0|0.0|170.2||28.93|155.2|||228.6|76.0||15.0|2.0|4.05|1.0|0
WV|144.0|415.0|354-4577|0.0||0.0|201.1|99.0|34.19|303.5|1480.0||224.0|||13.2|2.0|3.56|1.0|0
|116.0||331-7425|1.0|0.0|0.0||104.0|36.62|204.8|79.0|-348.2|278.5|109.0|12.53|12.6|5.0||3.0|0
CO|55.0||419-2637||1.0||6624.0|123.0|2252.0|5444.0|95.0|11.57|7028.0|90.0|7.91|11.0|2.0|2.97|3.0|0
GA|70.0||411-1530|0.0|1.0|24.0|249.5|101.0||259.7|98.0|22.07|222.7|-1360.0|10.02|9.8|-80.0||1.0|0
TX|106.0|9.0|395-3026|0.0|0.0||210.6|96.0|35.8|19936.0|||191.4||8.61|496.0|1.0||2.0|1
VT||510.0|388-6441|9.0|1.0|29.0|179.3|104.0|30.48|225.9|86.0|19.2|12920.0||-290.79999999999995|8.6||2.32|0.0|0
IN|94.0||402-1251|0.0|9.0||157.9|105.0|26.84|155.0||||84.0|8.53||100.0|2.16|4.0|1
WV|111.0|9.0|412-9997||0.0|0.0||118.0|36.43|4170.0|76.0|17.72|182.4|7840.0|328.40000000000003|-240.0|2.0|3.24|1.0|0
KY||415.0|346-7302|0.0|1.0||154.1|104.0|524.0|123.4|84.0|10.49|202.1|57.0|9.09|||2.94||0
NJ|128.0|415.0|358-9095||0.0|0.0|237.9|125.0||247.6|93.0|21.05|208.9|68.0|||320.0|3.75|1.0|1
DC|82.0|510.0|400-9770|0.0||0.0|143.9|61.0|24.46|194.9|105.0|16.57||94.0|4.93|888.0||3.0|1.0|0
9|155.0|415.0|334-1275|9.0||0.0|203.4||34.58|3818.0|104.0|16.23||119.0|||4.0|2.4|0.0|1
9|80.0|415.0|340-4953|0.0|0.0|0.0|124.3|||173.0|107.0|588.4000000000001|253.2|-1240.0|11.39|7.9|9.0|-42.599999999999994|40.0|0
ME|78.0|415.0|400-9510|0.0|9.0|0.0|252.9||42.99||112.0|15.16|263.9|105.0||9.5||51.4||0
AZ|90.0||387-6103|0.0|0.0|||71.0|30.45|190.6||16.2||91.0|5.75|10.6||2.86|3.0|0
AK|104.0|408.0|366-4467|0.0||0.0|278.4|106.0|47.33|81.0|113.0|137.79999999999998|163.2|137.0|7.34|||||0
9||415.0|370-3450|9.0||0.0|160.1|110.0|27.22|213.3|72.0|18.13|6964.0|72.0|7.83|260.0|4.0|3.51|0.0|0
AZ|-1980.0|9.0|327-3954|0.0|0.0|0.0|198.2|1740.0|33.69|207.3|76.0|17.62|15272.0|113.0|8.59|8.7|3.0||4.0|0
|120.0||355-6291|0.0|9.0|0.0|||36.06|209.4|8320.0||167.2|3840.0|7.52|5.3|5.0|1.43|1.0|1
ID|3080.0|415.0|362-9748|9.0|9.0|0.0|251.8|2880.0|42.81||126.0|17.48|5504.0|109.0||9.8|7.0|2.65||1
IA|98.0|510.0|379-6506||1.0|21.0|6448.0||27.4|252.2|||6408.0|92.0|7.21||8.0|1.19|-80.0|0
MA|108.0|415.0|347-7741|0.0|0.0|0.0|178.3|137.0|30.31|189.0|||129.1|102.0||14.6|5.0||0.0|0
VT||415.0|354-3783|9.0|0.0|0.0|12136.0|82.0|25.79|119.0|105.0|||100.0|8.1|10.5|6.0|2.84|0.0|0
KY|95.0|408.0|401-7594|9.0|0.0|-0.0|135.0|99.0|22.95|183.6|106.0|15.61|245.3|102.0|11.04|500.0|9.0|3.38|20.0|0
IN|4880.0|408.0|397-4976|0.0||0.0|170.5|94.0|28.99|173.7|109.0|14.76|9944.0|75.0|447.59999999999997|11.3|2.0||1.0|0
|95.0|408.0|334-2577|0.0|0.0|0.0|238.1|65.0|40.48|187.2|-1960.0|318.2|190.0|115.0|8.55|11.8|4.0|3.19|4.0|0
MI|36.0|510.0|400-3637|0.0||29.0|22512.0||47.84|202.2||17.19|3744.0|113.0|8.42||6.0|2.43|2.0|0
NM|||383-4361|0.0|9.0|21.0|117.9|131.0|20.04|3290.0|115.0|13.98|217.0||9.76|9.8|3.0|2.65|1.0|0
CO|141.0|415.0|371-4306|9.0|1.0|32.0|148.6|3640.0|25.26|||11.14||142.0|9.87||1.0|2.73|1.0|0
|157.0|408.0|403-4298|0.0|0.0|0.0|229.8|90.0|39.07|-2958.0|121.0|12.57|241.4||10.86||560.0|2.59|3.0|0
MI|120.0|408.0|409-3786|0.0|0.0||||28.05|317.2|83.0|-539.2|119.2||107.2|664.0|8.0|||0
MA|103.0|415.0|337-4697||0.0|0.0|185.0|117.0|31.45|||18.98||91.0|10.03|12.6|-40.0||2.0|0
AL|98.0|408.0|383-1509|0.0|0.0|0.0|161.0|117.0|||113.0|16.23|227.7|113.0|820.0|12.1|||4.0|0
9|125.0|408.0|359-9794|0.0|0.0|0.0|126.7|108.0|21.54||||247.8|114.0|11.15|13.3||3.59|80.0|0
AZ|5040.0|415.0|407-7035|0.0|0.0|0.0|-1178.0|125.0|10.01|169.6|59.0|14.42|211.4|88.0|9.51|9.4|3.0|2.54||0
|36.0|510.0|363-1069|1.0||42.0||3560.0|33.46|254.9|122.0|866.8000000000001|138.3|126.0|6.22|20.0|6.0|5.4|0.0|1
|64.0|510.0|391-4652|0.0|0.0|0.0|162.6|6640.0|27.64|12184.0|109.0|12.95|57.5|122.0|2.59|14.2|3.0|3.83||0
NV|74.0|415.0|355-6837||0.0|0.0|282.5|114.0||219.9|48.0|18.69|170.0||7.65|9.4|4.0|2.54||1
MO|112.0|9.0|409-1244|||36.0|113.7|117.0|19.33|157.5|82.0|13.39|177.6|118.0|639.2|10.0||2.7|160.0|0
|97.0|408.0|328-3266|0.0||0.0|9592.0|-2500.0|40.77|214.8|111.0||143.3||6.45|8.7||2.35|2.0|0
NE|||352-7072|0.0|0.0||210.2|92.0|35.73|227.3|77.0|772.8|200.1|116.0|9.0|13.1|560.0|3.54|1.0|0
TX|41.0|408.0|370-7550|0.0|1.0|22.0|213.8|102.0|36.35|141.8||12.05|142.2|2460.0|6.4|||1.94|0.0|0
MD||510.0|369-5526|0.0|0.0|0.0|190.7|2060.0|32.42|183.5|117.0|15.6|220.8|103.0||9.8|4.0||3.0|0
|193.0||329-4391|0.0||0.0||124.0|-581.0|132.3|95.0||112.9|7120.0|5.08|11.6|3.0|3.13|1.0|0
9|130.0|510.0|408-4195|0.0||||4760.0|26.21||98.0|9.37||4680.0|10.23|9.2|5.0|2.48|2.0|0
AZ||408.0|354-4445|0.0|0.0||201.4|52.0|1369.6000000000001|229.4|104.0|19.5||106.0|11.36|12.0|120.0|3.24|80.0|0
MS|162.0|415.0|335-4858|0.0|0.0|0.0|1414.0|108.0|12.02|157.5|1740.0||154.8|82.0|139.4|9.1||2.46|4.0|1
MS|61.0|510.0|414-8718|9.0|1.0|27.0|187.5|2480.0|31.88|146.6|103.0|996.8000000000001|225.7|129.0||512.0|6.0|1.73|4.0|1
|92.0|9.0|409-5939||0.0|0.0|91.7||15.59|193.7||||86.0|7.88|||2.48|2.0|0
NE|131.0|408.0|331-4902|0.0|1.0|36.0|214.2|115.0|36.41|161.7|2340.0|13.74|264.7|102.0|11.91|9.5|4.0|51.4|3.0|0
NE|90.0|415.0|353-6870|0.0||0.0|11640.0|92.0|24.74|4354.0|114.0|18.5|146.9|123.0|6.61|436.0|2.0|2.94||0
9|75.0|408.0|355-2909|0.0|0.0|0.0|166.3|125.0|28.27||86.0||256.7||231.0|122.0|5.0|1.65|1.0|0
9|78.0||390-6101|0.0|||||39.27|230.4|140.0|19.58|261.4|120.0|11.76|9.5||2.57|1.0|0
TX|82.0|408.0|400-3446|0.0||0.0|200.3|96.0|681.0|201.2|102.0|17.1|206.1|60.0|185.39999999999998|7.1||1.92|4.0|0
||408.0|411-5859|9.0|0.0|0.0|197.0||2679.2000000000003|202.6|128.0|17.22|206.4||9.29|9.1|200.0||1.0|0
AL|91.0|9.0|387-2919|1.0|0.0||-2598.0||22.08|-3466.0|83.0|14.73|247.2|2600.0|11.12||3.0|3.02||0
|75.0|9.0|374-8525|9.0|1.0||175.8|-1940.0|29.89|217.5|2120.0|18.49|237.5||10.69|5.3||1.43|5.0|0
FL|3640.0|510.0|379-5592|0.0||0.0|203.1|4240.0||210.1|113.0|17.86|||352.0|12.0|3.0|3.24|3.0|0
AK|10160.0|510.0|345-8237|0.0|9.0|36.0|183.2|117.0|622.8|126.8|76.0||263.3|71.0||11.2|8.0|3.02|1.0|0
NV|113.0||422-6690||1.0|920.0|205.0|101.0|-697.0|152.0|60.0|12.92|158.6|59.0||-204.0|5.0|2.75|-40.0|0
DE||9.0|346-2359|0.0|9.0|0.0|148.5|115.0|25.25|276.4||-469.79999999999995|193.6|2240.0|696.8000000000001|12.4|3.0|3.35|1.0|0
MD||415.0|374-3534|0.0|1.0|39.0|200.3|2720.0|34.05|220.4|97.0|18.73||116.0|11.42|10.5|||0.0|0
MI|157.0|415.0|381-4756|||28.0|192.6|107.0|32.74|195.5|74.0||109.7|139.0|4.94|6.8|5.0|36.800000000000004|3.0|0
VT||510.0|390-2805|9.0||0.0|246.5|47.0|41.91|195.5||16.62|200.5|96.0|9.02|11.7|4.0||1.0|0
|117.0|408.0|390-2390|1.0|0.0|0.0|167.1|3440.0|1136.4|177.5|87.0||249.4|132.0|11.22|14.1|7.0|3.81|2.0|1
MI|||419-9097|0.0|0.0|0.0|231.9||39.42|160.1|94.0|13.61|110.4||4.97|14.3|6.0|3.86|3.0|0
WA|127.0|408.0|386-7281||0.0|0.0|146.7||24.94|203.5|78.0|||110.0|9.15|13.7|3.0||40.0|0
UT|83.0|408.0|380-3561|1.0||0.0|271.5|87.0|923.1999999999999|216.3|126.0|18.39|121.1|105.0||11.7|80.0|3.16|1.0|0
|121.0|408.0|390-8760|0.0||0.0|||30.86|218.4|98.0|18.56|161.6||7.27|8.5|5.0|2.3||0
|||366-6730||1.0|43.0|257.7|97.0|3504.8|162.1|95.0|||86.0|12.91|11.1|4.0|3.0|2.0|0
|2260.0|408.0|395-5285|9.0|0.0|0.0||99.0|32.95|221.4|125.0|18.82|172.3|67.0|7.75|10.6|6.0|2.86|1.0|0
NE|117.0|415.0|354-3436|||0.0||119.0|17.48||1820.0|17.57|-5980.0|105.0|13.46|404.0||2.73|1.0|0
9||408.0|336-7600||0.0|0.0|187.9|116.0|31.94|157.6|117.0|13.4|227.3|-1720.0||7.5|6.0|2.03|1.0|0
RI|56.0||383-6293||0.0|0.0|226.0||38.42||118.0|21.12|140.5|142.0||-138.0|11.0|37.2|1.0|0
OK|96.0||362-4596|0.0||0.0|260.4|115.0|44.27|-2920.0|46.0|992.8|10780.0||12.13|11.5|4.0|3.11|5.0|0
9|151.0|408.0|401-3926||0.0|0.0|7148.0|-2320.0|30.38|292.1|138.0|24.83|265.9|101.0||784.0|4.0||0.0|0
OH|83.0|415.0|370-9116|||0.0|337.4|120.0|57.36|227.4|||153.9|||-316.0||4.27|0.0|1
VA|139.0|510.0|328-6289|0.0|1.0|23.0||129.0|26.79||96.0|21.0|259.2|112.0|||2.0|3.7|0.0|0
|6.0|510.0|350-9994|0.0|9.0|0.0||117.0|||72.0|21.82||79.0|321.59999999999997|10.2|2.0|2.75|1.0|0
|||351-4616|9.0|1.0|24.0|142.1|124.0||3668.0|129.0|15.59|164.8|114.0||9.6|4.0|||0
SC||415.0|360-5779|9.0|0.0|0.0||1940.0|23.17|172.2|2160.0||137.5|101.0|6.19|7.1|5.0||0.0|0
VA|141.0||417-4885|0.0||0.0||110.0|738.1999999999999|241.5|111.0|20.53|253.5|103.0|11.41||6.0|3.24|0.0|0
IA|141.0|510.0|406-4710|0.0|1.0|36.0|187.5|1980.0|31.88|241.4||20.52|229.5|4200.0||10.5|||3.0|0
MI|62.0|415.0|409-8743|0.0||0.0|98.9|103.0|16.81|135.4|122.0||236.6|82.0||12.2||3.29|20.0|0
OK|146.0|415.0|335-4584|0.0|0.0|0.0|206.3||35.07|148.6||252.60000000000002||91.0|7.52|6.1|3.0|1.65|1.0|0
DE|92.0|415.0|361-9845||9.0|33.0|243.1|-1840.0|41.33||92.0||228.7|2080.0|10.29|12.1||||0
|185.0|510.0|366-5699|0.0|1.0|||5040.0|32.27|163.3|133.0|1110.4|264.8||11.92|7.5|-60.0|2.03||0
|148.0||329-9364|0.0|0.0|-0.0|202.0||34.34|243.2|128.0||261.3|90.0||10.9|3.0|58.8|1.0|0
|94.0|408.0|390-7434|0.0||38.0|3402.0||||116.0|328.6|105.9|73.0|190.79999999999998|12.8|4.0||1.0|0
AL|32.0|510.0|404-9680|0.0||0.0|230.9|87.0|39.25|7496.0|90.0|-318.6|154.0||6.93|6.3|2.0|1.7|0.0|0
CO|68.0|408.0|338-9398|0.0|9.0|0.0|18968.0||806.2|223.5|4200.0|760.0||79.0|87.6|13.2|2.0||1.0|0
9|64.0|408.0|394-2445|0.0|1.0|27.0||91.0|30.96||98.0||164.7|||10.6|5.0|2.86|2.0|0
|25.0|415.0|381-2709|0.0|0.0|0.0|119.3|87.0|20.28|211.5|101.0||5378.0|86.0|12.1|10.5|4.0|-56.8|3.0|0
OR|65.0|415.0|397-5060|0.0|0.0|0.0|116.8|87.0|397.2|178.9||15.21||150.0||14.1|2.0|3.81||0
||408.0|415-2393|0.0|0.0||219.2|92.0|37.26|5976.0|125.0|12.7|244.7|8320.0|||100.0|1.65||0
NE|94.0|9.0|377-1765|0.0|0.0|0.0|252.6|-2080.0|42.94|169.0|125.0|14.37|13672.0|106.0|||7.0|3.0|2.0|0
MN|62.0|415.0|409-2111|0.0|0.0|0.0|-2942.0|91.0|25.01|190.4||16.18|195.2|115.0|8.78|-244.0||3.29||0
MI|10160.0|415.0|401-3170|0.0|||202.1|103.0|-687.2|229.4|86.0|-390.0||113.0|8.78|11.5|3.0|3.11||0
AR|116.0|408.0|405-5681|0.0|0.0|0.0|6940.0|93.0|1180.0||76.0|16.5|||9.36|16.2|10.0||3.0|0
KS||9.0|411-4582||||232.1|2440.0|39.46|292.3|4480.0||16096.0|112.0||0.0|0.0|0.0|3.0|0
WV|94.0|9.0|355-5009|1.0|9.0|23.0|197.1|125.0|33.51|214.5|136.0|18.23|282.2|2060.0||9.5|5.0||320.0|0
AK||415.0|372-3750|0.0|0.0||-1164.0|-1880.0|9.89|138.7|118.0|-235.79999999999998|-2736.0|91.0||11.9|1.0|3.21|5.0|1
9|67.0|408.0|405-2888|0.0|1.0|36.0|115.6|111.0|19.65|237.7|3760.0|404.0|169.9|103.0|7.65|9.9|12.0||2.0|0
NH|19.0|408.0|361-3337|0.0|0.0||186.1|98.0||254.3|57.0|864.8000000000001|214.0|127.0||14.6|7.0|3.94|2.0|0
||510.0|350-1639|9.0||0.0||68.0||245.0||20.83|134.4|121.0|6.05|336.0|3.0|2.27|3.0|0
|73.0||333-3221|0.0||0.0|4286.0|145.0|36.43|268.5||||92.0|10.85|10.8|13.0|2.92|1.0|0
NY|-2120.0||422-1471|0.0|0.0|0.0|158.7|74.0|26.98||139.0|5.47|198.5|103.0|714.4|10.2|160.0|2.75|1.0|0
9|93.0|415.0|399-7865|0.0|0.0||271.6|71.0|46.17||108.0|19.5|1546.0|9680.0|3.48|10.9||2.94|2.0|0
|164.0|9.0|373-4819|0.0|9.0|0.0|-3212.0|111.0||163.2|126.0|13.87|187.1|-2240.0|8.42|9.0||-48.6|1.0|0
|51.0|408.0|338-6981|0.0|0.0|0.0|232.4||39.51|187.4|95.0|15.93||107.0|832.0|364.0|3.0|98.4|1.0|0
9|107.0|415.0|418-4365|0.0|0.0|0.0|133.8||-455.0||94.0||112.2|115.0|5.05|8.9|4.0|2.4|0.0|0
TX|130.0|415.0|359-5461|9.0||0.0|176.9|109.0|30.07|90.7|104.0|7.71|238.0|||-190.0||-51.4|1.0|0
KY|80.0|9.0|375-3586|9.0|0.0|0.0|209.9|1480.0|2854.4|195.1||16.58|208.2|119.0|9.37|8.8|4.0|2.38|2.0|0
