STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
AZ|13000.0||358-1958|||0.0|183.0|||72.9|||181.8|78.0|-204.5||-475.0|||0
|11100.0|9.0|350-2565||||||-469.25|137.3|102.0|11.67|189.6|10500.0|426.49999999999994|-192.5|||-50.0|0
||9.0|343-4696|||0.0||||245.2|7200.0|||||515.0|50.0|||0
9|4350.0|415.0|331-3698||9.0||-3107.5||2113.0|277.1|||||564.0||||150.0|0
|57.0||357-3817|0.0|1.0|||115.0||9555.0||||115.0|205.50000000000003|237.5||||0
9|5400.0|408.0|418-6412|||0.0|||||||2552.5||4.59|||||0
9|500.0||353-2630|||||10900.0|807.4999999999999|258.2|2100.0|||102.0||||85.0||0
|||410-7789||||||||||||||25.0|300.0||0
9|142.0||416-8428||9.0||||14.42|6834.999999999999||||||||||0
9|||370-3359||9.0|||||-5037.5|107.0||246.2|98.0|277.0|515.0|5.0|||0
|172.0||383-1121|||0.0|||||-2875.0|2.65|293.3|||630.0||||0
AZ|||360-1596||9.0|0.0||||252.4|119.0|21.45|280.2|-2250.0|315.25||||1.0|1
OK|||395-2854||||||||75.0||||-240.25|8.3|-100.0|||0
GA||415.0|362-1407|9.0|1.0|37.0||80.0||10865.0|||152.8|71.0|6.88|||-99.25||0
||9.0|341-9764|9.0||3000.0||||16250.0|||129.3|5450.0||14.5||||0
MA|||353-3305|||||64.0||-5592.5|116.0||5695.0||1025.0||125.0|||0
||9.0|402-1381||1.0||-5097.5||||||||4.58|10.5||||0
|149.0||332-9891|9.0|9.0||||||||188.3|108.0|423.50000000000006|||-75.0||0
||408.0|372-9976|0.0|0.0|0.0||2550.0|-536.75||||18780.0|13500.0||470.0||||0
|13500.0||383-6029|1.0|||||29.43|||1732.9999999999998|6110.0|||||||1
|34.0||353-7289||0.0||||21.22|||1199.5||7800.0|14.02||||50.0|0
||9.0|390-7274||9.0||4290.0|3850.0||16530.0|2750.0|||92.0|||||3.0|0
9|6400.0|510.0|352-1237|||||67.0|26.18|225.8||||8600.0|||3.0|47.5|-25.0|0
|59.0||353-3061|9.0|9.0|700.0||97.0|||||||||||200.0|0
9||9.0|363-5450|||0.0||120.0|||||||6.06|330.0|5.0|-89.0|150.0|0
|||364-1995|9.0||0.0|||1589.5||||6055.0|6350.0||||||0
||9.0|398-1294|9.0|9.0||7955.0||2705.0||||||6.44|-220.00000000000003||2.38|5.0|1
|9700.0||405-7146|||600.0||6750.0||||1846.0|3529.9999999999995|||||2.97||0
|52.0|9.0|413-4957|9.0|9.0||9595.0|2700.0|1630.9999999999998||9600.0|573.25|-5920.0||10.66|390.0|250.0||75.0|0
IN|1500.0||420-5645|0.0||||57.0|-937.5|||1794.0000000000002||||6.8||1.84|25.0|0
9|||349-4396|9.0|9.0||4652.5|2800.0||190.2|||28280.0||318.25|285.0||3.08|2.0|0
||9.0|404-3211|0.0|||160.2|117.0|||67.0|1137.0|22850.0|68.0||||||0
WY||415.0|353-3759|0.0||0.0||||219.7||1867.0000000000002||6350.0|9.18|||262.0||1
||408.0|363-5947||||175.5|67.0|||85.0|2119.0||98.0|12.16|||275.0||0
||9.0|340-5121|||||98.0|21.57|9000.0|62.0||140.8||6.34|||||0
CO|||370-7574|||3000.0||||||||7700.0||||||1
|1700.0|9.0|403-9733||0.0||||632.5||164.0|||103.0||12.1|3.0|||0
||9.0|355-7251||9.0|0.0|||||||||426.0|||||0
ID||9.0|359-5893||9.0|0.0|||||9400.0||4165.0||||||-25.0|0
|2900.0|415.0|405-3371||9.0|||2075.0||4455.0||||5300.0||11.6|150.0|156.5||0
|||344-5117|||33.0||||||||92.0||14.6|3.0|197.0|2.0|0
|||332-8160|||28.0|-4517.5|||187.8||||||12.6||||0
9|38.0|408.0|359-4081||9.0||||557.5|162.9|4850.0||||||6.0|2.21||0
|40.0||352-8305||||14810.0|1850.0|1259.0|4237.5|4400.0|14.41||2550.0|||5.0|83.5|-50.0|0
9||9.0|329-9847|||0.0||105.0|-1069.0|-5320.0|5200.0|||||||-62.74999999999999||0
|11300.0|9.0|365-9011|9.0|9.0||125.2|9300.0|||119.0|17.54|||5.82||||0.0|0
|3150.0||338-9472|||0.0|||1798.5|||18.44|15350.0|60.0||||||0
9|7500.0|9.0|374-8042|||0.0|||-760.25||110.0|||-2500.0|||3.0|||1
9||408.0|359-1231|9.0|0.0|0.0||-2325.0|-1027.75|-4262.5||14.49|29530.0|||||159.5||0
|||413-7170|0.0||||97.0|||||||1146.0|||-81.75||0
NM|147.0||415-2935|9.0|||||42.26|148.9|85.0|||||200.0|||150.0|0
||415.0|399-4246|9.0||||||||963.5|15240.0||6.86|||98.5||0
|8500.0||362-5889|9.0|0.0|-0.0||109.0||||334.0|18820.0|||300.0||162.0||0
9|50.0||350-8921|0.0|0.0|||4500.0||||||||||-41.25||0
DC||9.0|374-5353|0.0|9.0|||||181.0|100.0|1539.0|||607.5|-292.5||||1
||9.0|360-1171||9.0|0.0|61.6|||||6.55|||||||4.0|1
|||355-8887|0.0|9.0||-5352.5|1800.0|36.4||||177.5||7.99||150.0|-55.25|2.0|0
MD|7000.0||333-1967||||||723.25|||13.19|||1029.0|750.0|||50.0|0
||9.0|354-4577|||0.0||99.0|-854.75|||25.8|224.0||10.08|||3.56|-25.0|0
|||331-7425||||5385.0|-2600.0|1830.9999999999998|||||2725.0|12.53|-315.0|500.0||-75.0|0
|||419-2637|9.0|1.0|25.0|||||4750.0|578.5|-4392.5||||2.0||150.0|0
9|||411-1530|||-600.0|24950.0|5050.0||6492.5||1103.5|||250.5|980.0000000000001||2.65|-25.0|0
|-2650.0||395-3026|9.0|||-5265.0||35.8||||191.4|8800.0|||||2.0|1
9|12800.0||388-6441|9.0||||104.0||225.9||19.2|-8075.0||14.54||7.0|||0
|94.0|408.0|402-1251|||||||15500.0|||4740.0|||||||1
|||412-9997||0.0|0.0|||910.75||76.0||182.4||||2.0|3.24|1.0|0
||9.0|346-7302|||-875.0||5200.0|26.2|||||57.0|-227.25|||73.5||0
||9.0|358-9095|9.0||-0.0|||4044.0|247.6|||10445.0|-1700.0||||||1
9||9.0|400-9770|0.0||0.0||3050.0||||16.57|109.6|94.0||11.1||-75.0||0
9|3875.0|9.0|334-1275|9.0||0.0|||||2600.0|16.23|||8.82||4.0||0.0|1
AR|-2000.0||340-4953|0.0|||12430.0|||17300.0||||1550.0||197.5||53.25||0
ME|||400-9510|0.0|9.0||12645.0||-1074.75||5600.0||||297.0|-237.5|7.0||75.0|0
9|||387-6103||9.0|0.0|-4477.5||3045.0|||1620.0|12770.0|9100.0||530.0||||0
|||366-4467|||0.0|278.4|106.0|2366.5|||6.89|8159.999999999999||7.34|||132.5|100.0|0
||9.0|370-3450||9.0|0.0|160.1|110.0||213.3||||72.0||||||0
|99.0||327-3954||0.0||19820.0|87.0|||||190.9||8.59|||||0
|||355-6291|||0.0|212.1|6550.0||20940.0||17.8||||5.3|5.0|71.5||1
|1925.0|9.0|362-9748||0.0|0.0|25180.0|1800.0|-1070.25|||1748.0|-6880.0|10900.0|12.38||||100.0|1
|9800.0|510.0|379-6506|0.0||||114.0|685.0||||160.2|4600.0|7.21|||1.19||0
9|||347-7741|9.0||0.0|17830.0|3425.0||||803.5||10200.0||365.0||3.94|0.0|0
|||354-3783|0.0|0.0|0.0|||||-2625.0|||||||142.0||0
9|||401-7594||0.0||13500.0|99.0|||||245.3|102.0|||||25.0|0
IN|122.0||397-4976||||17050.0||28.99||109.0|1476.0||75.0|||2.0|-76.25||0
|95.0||334-2577||9.0||||1011.9999999999999||||||855.0000000000001||4.0|||0
|||400-3637|9.0|9.0||||1196.0||1900.0|||-2825.0|8.42|||||0
NM|||383-4361||||||20.04|164.5||1398.0||||||-66.25|-25.0|0
9|||371-4306|||32.0||4550.0|||||219.4|14200.0|9.87|10.1|1.0|2.73||0
|||403-4298|||||||7395.0||314.25|||271.5||7.0|2.59||0
9|||409-3786|9.0|0.0|0.0||||-7930.0||||||||-56.00000000000001||0
MA|-2575.0||337-4697|9.0|9.0|||117.0||-5582.5||949.0||-2275.0|10.03|12.6|100.0|||0
|2450.0|408.0|383-1509|9.0|||4025.0|-2925.0|-684.25||||||||4.0|||0
|||359-9794|9.0|9.0||||||90.0||12390.0|114.0|11.15|||||0
|63.0|9.0|407-7035|9.0||0.0|2945.0|125.0|1001.0|-4240.0||1442.0||88.0||9.4|||1.0|0
9|900.0||363-1069|9.0||42.0|196.8|89.0||-6372.5|12200.0|21.67|13830.000000000002|126.0||2000.0||||1
|-1600.0|510.0|391-4652|||0.0||||-3807.5000000000005||12.95|||||3.0|-95.75||0
|74.0||355-6837|||0.0|28250.0|5700.0|48.03|21990.0|-1200.0|467.25000000000006|170.0||-191.25|9.4|-100.0|2.54||1
|112.0|510.0|409-1244|||1800.0||117.0|-483.24999999999994||82.0|13.39|-4440.0|||||270.0||0
9||9.0|328-3266||9.0|||125.0|4077.0000000000005|214.8||-456.50000000000006||||434.99999999999994|-125.0|-58.75||0
9|||352-7072|0.0|||10510.0|||||||||||||0
TX|||370-7550||||10690.0|||141.8|2150.0|12.05||123.0||||||0
|||369-5526|0.0|9.0||190.7|5150.0|810.5|||||||-245.00000000000003|-100.0||3.0|0
MS|193.0|9.0|329-4391||9.0|||124.0|29.05||9500.0|1125.0||89.0||||||0
||9.0|408-4195|9.0|||154.2|119.0|26.21|5510.0|9800.0|9.37|||255.75|919.9999999999999||124.0||0
|85.0||354-4445|0.0|||201.4|52.0|-856.0||104.0|975.0|12625.0|5300.0||300.0||||0
|-4050.0||335-4858|9.0||0.0|70.7|-2700.0|-300.5|157.5|||154.8||||-75.0|||1
MS|||414-8718||9.0||||31.88||103.0||||-254.0|6.4|||-100.0|1
|9200.0||409-5939|9.0|0.0|||90.0||9685.0|123.0|||4300.0|7.88||400.0|||0
|||331-4902|||-900.0|5355.0|-2875.0|||117.0|1374.0|||11.91|475.0|100.0||3.0|0
9|9000.0||353-6870|9.0|9.0||||||5700.0||||||200.0||-75.0|0
|7500.0||355-2909|9.0||0.0|||2827.0|15819.999999999998|86.0|1345.0|256.7|80.0|||||100.0|0
|||390-6101|9.0|9.0|0.0|||39.27||3500.0||13069.999999999998||11.76||150.0||100.0|0
|4100.0|9.0|400-3446|9.0|9.0|0.0|20030.0|2400.0|||||||927.0||||400.0|0
|-4075.0||411-5859|||||5450.0||||1722.0|5160.0|8000.0||||||0
9|2275.0|510.0|387-2919|9.0|9.0||3247.5|||173.3||14.73|24720.0||||150.0|302.0||0
|75.0||374-8525||9.0||||||-2650.0||237.5|13400.0|267.25|5.3||1.43||0
FL|||379-5592||||||863.25|210.1|113.0||9780.0|129.0|||||3.0|0
||9.0|345-8237||1.0|3600.0||-2925.0|778.5|126.8||1078.0||||280.0||||0
|||422-6690|||575.0|205.0|||-3800.0||-323.0||59.0||254.99999999999997|||-50.0|0
|110.0|510.0|346-2359||||148.5|||||-587.25|||-217.75000000000003|12.4||||0
MD||9.0|374-3534|||-975.0|||||4850.0|||11600.0||||2.84|0.0|0
||415.0|381-4756|||28.0||107.0|32.74|||831.0|109.7||494.00000000000006||||300.0|0
VT|||390-2805||||6162.5|4700.0|||4200.0|16.62|||902.0|11.7||||0
9||9.0|390-2390|1.0|||||2841.0|8875.0||1509.0||132.0|11.22||7.0||200.0|1
9|140.0|415.0|419-9097|9.0|0.0||231.9|101.0|-985.5|-4002.5|||||4.97|715.0||||0
||9.0|386-7281|9.0||0.0||91.0||203.5||||||||3.7|50.0|0
|4150.0||380-3561|||0.0||2175.0||216.3||18.39|-3027.5|||||||0
|||390-8760||||181.5|121.0|1543.0||||||||5.0|||0
9|-3625.0||366-6730|9.0||||-2425.0|||||286.9|||-277.5|100.0||2.0|0
|5650.0||395-5285||||4845.0|4950.0|||125.0||||387.5||||1.0|0
NE|||354-3436||0.0||||||2275.0||299.0|||-252.5|||100.0|0
|||336-7600|0.0|||9395.0|||||13.4||4300.0||||2.03||0
||415.0|383-6293||||226.0||960.5|12425.0||||14200.0|316.0|||||0
|96.0||362-4596|9.0|9.0||-6509.999999999999||||46.0||||12.13|1150.0|400.0|||0
|3775.0||401-3926|||0.0||||||||||||265.0|-0.0|0
||9.0|370-9116||9.0||337.4|3000.0|5736.0||||||||175.0||0.0|1
||9.0|328-6289||9.0|||3225.0|||-2400.0|||11200.0||13.7|100.0|||0
9|||350-9994|0.0|0.0|||-2925.0||6417.5|||178.6||||||1.0|0
|||351-4616|9.0||24.0|||||129.0||8240.0||-185.5||4.0|||0
|||360-5779|9.0||0.0|136.3|97.0|23.17|||-366.0||||-177.5|5.0||0.0|0
||9.0|417-4885|0.0||-0.0||||12075.0|111.0||||||-150.0|||0
IA|||406-4710|0.0|1.0||||||2900.0||||1033.0|262.5||||0
9||9.0|409-8743|0.0|||98.9|-2575.0|420.24999999999994|135.4||||||||164.5|1.0|0
OK|146.0|415.0|335-4584|9.0||0.0||151.0|||89.0||16720.0|4550.0|188.0|||||0
9|4600.0||361-9845||||24310.0|||||||10400.0|-257.25|605.0|50.0||200.0|0
GA||9.0|366-5699|9.0||31.0|4745.0|6300.0||163.3|||264.8|126.0|||||25.0|0
9||9.0|329-9364|9.0||||||||||||||-73.5||0
|2350.0||390-7434||||||2892.0||||5295.0||||||50.0|0
AL|||404-9680|9.0||||||||796.5||||||85.0|0.0|0
||408.0|338-9398|||0.0||105.0|-1007.75||-2625.0|950.0|97.4|||||356.0|-25.0|0
||408.0|394-2445|9.0|9.0|27.0|9105.0|9100.0|774.0|||-360.5|||||500.0|||0
||415.0|381-2709||||11930.0|87.0|||2525.0|449.5||2150.0|||4.0|||0
9||9.0|397-5060|9.0||0.0|-2920.0|2175.0|-496.5||||||-205.25000000000003||200.0|-95.25||0
|||415-2393|9.0|0.0||21920.0||||125.0|-317.5|||||5.0||0.0|0
NE|||377-1765|9.0||0.0|25260.0|104.0||-4225.0||-359.25|170.9|||||||0
MN|62.0||409-2111|||0.0||4550.0||4760.0|||195.2|||610.0|150.0|||0
9|127.0|415.0|401-3170|0.0||0.0|202.1|5150.0|||86.0|||-2825.0|877.9999999999999|287.5||||0
9||408.0|405-5681||9.0|-0.0||||4852.5||16.5||||||||0
|||411-4582|||-0.0||||29230.0|11200.0||5030.0||452.50000000000006|||||0
|94.0|510.0|355-5009|||||125.0|33.51||136.0||282.2||12.7|||-64.25||0
AK||9.0|372-3750|||0.0|5820.0|4700.0|-247.25|3467.4999999999995|||13680.000000000002||||1.0||5.0|1
||9.0|405-2888|||36.0||111.0||237.7||1010.0|8495.0|2575.0||-247.5||||0
|475.0||361-3337|9.0|9.0|-0.0|186.1|2450.0|||-1425.0||||240.75000000000003|14.6||394.0||0
||9.0|350-1639||9.0||||||-3050.0||||6.05|8.4|300.0|2.27||0
NM|73.0|415.0|333-3221|9.0|9.0||214.3|7250.0|||||241.2|||540.0|1300.0|2.92||0
NY||9.0|422-1471||0.0||7934.999999999999|||1607.5||5.47|198.5|2575.0|||400.0|||0
|93.0||399-7865||||||||||||||300.0|2.94||0
|16400.0|510.0|373-4819|||0.0|||27.3|16319.999999999998|||9355.0|-2800.0|||75.0|||0
||408.0|338-6981||9.0||||||||231.2|||227.5||||0
9|||418-4365|9.0|||||22.75|||15.34|||||400.0|2.4|0.0|0
9|130.0|9.0|359-5461|9.0|||176.9|10900.0||||7.71||3450.0||||257.0|50.0|0
|80.0||375-3586|9.0|9.0||209.9|||-4877.5||||11900.0||||||0
|-2350.0||407-8376||||6875.0||584.5||88.0|||||||||0
|||408-6496|0.0||23.0|||4922.0||111.0||||||||1.0|0
|||385-7688||||4952.5|||||15.05|180.5||8.12|||1.84|1.0|0
|7800.0||332-6934||||||||11500.0||||11.77|242.49999999999997|200.0||-0.0|0
9||510.0|378-3625||||||5551.0|176.3|113.0|||10200.0|409.0||150.0|2.89||1
||9.0|353-7292|9.0||-650.0|14644.999999999998|||4992.5|97.0||||1149.0||700.0||4.0|1
|||399-6786|||0.0|4150.0|64.0||||||||13.0|||-0.0|0
9|53.0||358-3261|0.0|||7284.999999999999|146.0||||||96.0||||3.54||0
9||9.0|377-9932|||0.0||||328.2|93.0|||||560.0||75.5||0
||9.0|397-4030||9.0||||37.06|9200.0|2350.0||240.5|||6.4|||-75.0|0
|||367-1062||||7030.0|-2725.0|||||217.0|83.0|||||2.0|0
|||341-8467|9.0||||||6437.5|||198.1|||9.4|||100.0|0
|||339-9453||9.0|36.0||||209.8||-445.74999999999994||||||327.0||0
|||344-3388|9.0||||98.0|-1036.25|2097.5|||||8.09|13.7|200.0|3.7||0
|1900.0||375-8013|||0.0|194.4|||186.7|2375.0|1587.0||-2250.0||540.0|5.0||150.0|0
9|106.0|9.0|408-4142|9.0||0.0||95.0||||12.91|6502.500000000001|||||-82.25|150.0|0
9|-2475.0|510.0|386-3671|9.0|9.0||5430.0|||||20.97||-2225.0|-254.25|||||0
|99.0||411-2284|9.0|||241.1||-1024.75||98.0|13.23||||1160.0||313.0|50.0|0
|144.0|9.0|346-7795|9.0|0.0||20350.0|10000.0|3460.0|||||94.0|874.0|595.0|-275.0|||0
9|||333-5609|||24.0|15519.999999999998|3275.0|||10600.0|519.5||68.0|-137.75||-75.0|144.5||0
9|||405-1842||||||||118.0|||||1220.0|-150.0|||0
9|||366-6345|9.0|0.0|0.0|||38.54|5702.5|115.0|484.75|73.2||82.25|||4.75||1
9|93.0|9.0|337-9345|9.0||||93.0||178.6|98.0|15.18|||253.25000000000003||||300.0|0
FL||415.0|328-6770|9.0|9.0||151.4|||-4660.0|||||-194.0||3.0|147.0||0
|120.0||380-7321|||||80.0||-5605.0|||||||700.0||-75.0|0
|136.0||375-1476|9.0||0.0||121.0|1063.25|6677.500000000001|5900.0||||680.0|||3.51||1
|5300.0|9.0|356-1567|9.0||0.0||||11010.0|98.0|234.0||||7.1|12.0|||0
9|||422-6685|0.0||||5800.0|1560.5||4900.0|-324.25|212.2|99.0|9.55|1220.0||||0
9||408.0|336-1090|9.0|9.0|22.0|||705.5||10300.0|||68.0|1102.0||||1.0|0
||415.0|343-2095|0.0||0.0||11200.0|578.5||96.0||220.2|||||||0
||408.0|345-3934|9.0||-0.0|14930.000000000002|113.0|634.5|24220.0|6100.0|514.75||10400.0||||||0
|||338-8050|0.0||0.0||9700.0||||||5650.0|1062.0|||||0
9|||388-9568|||0.0||111.0|||94.0||6252.5|12300.0|11.25|||0.73||0
||9.0|402-6591||9.0|0.0|||||1950.0||221.5||9.97|-192.5|||-75.0|0
9|126.0|408.0|403-6419|0.0|1.0||||3165.0|189.6|||7650.0|139.0|-86.0||3.0|-64.75|50.0|0
VA|||386-9790||9.0|23.0|28020.0||1190.75||||3422.5|102.0|||-75.0|-89.75|100.0|0
||9.0|378-5692|9.0||22.0||84.0|33.42|||26.62||-2700.0|||75.0||0.0|0
MD|||360-3324|||||5450.0|||100.0|||||||2.84||1
OH|6300.0||410-3719||1.0||||||-2775.0|24.76||92.0||||||0
9||9.0|352-4221||0.0|0.0|10155.0||1726.5|217.0|6300.0|||122.0|-203.5|||182.5||0
9|5300.0||327-6179||||168.8||28.7||2175.0||3857.5000000000005|-2825.0|347.0|545.0||147.0|0.0|0
|92.0||359-6196||9.0|||-3500.0||240.3||20.43|||10.49||500.0|60.75000000000001|25.0|0
MN|-3475.0||374-9107|9.0|||||||98.0|||6250.0||10.2|-50.0||500.0|1
|110.0|9.0|357-4078|0.0|1.0|||10300.0|34.44|||10.1||-2450.0|528.5||450.0|243.00000000000003||0
||9.0|366-5780||||||12.67||||192.2||||||300.0|0
WY|||393-9619||9.0||4180.0||710.5|||257.0|11330.0|110.0||535.0|9.0|144.5|0.0|0
|73.0||355-9295|0.0||-0.0||||||358.25||87.0|||-150.0|||0
|||400-5751|9.0||||2225.0||4415.0|||||439.49999999999994|12.9|-125.0|||0
NV|||338-1027|1.0|9.0|0.0|||2297.0||10200.0|1140.0|||||-50.0|83.0||1
|900.0||405-8867|||0.0||1925.0||||-387.5|275.8|10300.0|||50.0||1.0|0
9|85.0||336-5616|||0.0||||8845.0|6300.0|752.0|||||2.0|||0
|||335-1697|9.0||0.0|||||6000.0|22.76|354.9|-1875.0|399.25|||||1
||9.0|331-5138|9.0|||110.3|107.0|||4650.0|14.15|202.3|||950.0||||0
RI|107.0||385-8240|9.0||||||102.2|4000.0|||106.0||||150.0|0.0|0
|||348-1359|||||9400.0|||5800.0|||||10.2||||0
9||9.0|354-7339||||||3091.0|||1720.0|24590.0|97.0|||||4.0|0
|119.0|510.0|349-1687|9.0||2300.0|154.0|5700.0|-654.5|13900.0||||||||3.19||0
||415.0|380-2558|9.0|9.0|2900.0|15740.0|||||501.0||||||-93.75|4.0|1
9|-2650.0|415.0|365-2153||||207.9|91.0||||1462.0|191.8|7150.0|863.0000000000001||7.0||400.0|0
9|-2050.0|408.0|345-6043|||0.0||90.0|35.19|232.9||||108.0||||61.5||0
|-2150.0||349-2808|||||||23000.0|||5922.5||||||0.0|0
|||411-1715||0.0||-3592.4999999999995|117.0|24.43||4100.0|||||1090.0||-73.5||0
||9.0|385-2488||||8295.0||||||8655.0||||8.0|3.81|400.0|0
|||377-7177||9.0|0.0|||-589.0|17230.0|117.0|-366.25||2300.0|10.42|||2.65||0
TX||9.0|342-1099|9.0||0.0|||||8600.0|||4750.0|217.49999999999997|1450.0||-98.0||0
|||386-4170|9.0|9.0||6260.0|2775.0|10.64||||221.7|80.0|||2.0||-25.0|1
|||413-1269|||||79.0|||||16940.0|80.0||8.7|||-25.0|0
|24.0|9.0|396-4460|9.0||25.0|||||-2625.0|||1375.0||||90.5|100.0|0
||408.0|334-2730||9.0|0.0|3362.5|||3577.5||608.0||||||||0
||415.0|340-3182||9.0|0.0|7165.000000000001|103.0|||108.0||||||-75.0|77.75||0
9|||377-8608||||16830.0||||73.0|18.8||-3400.0|10.85||-25.0|||0
NC|||417-3676||9.0|||||||||||8.3||||0
|||417-6774|||750.0|20620.0||1752.4999999999998|260.0||||83.0||570.0||3.08||0
|11400.0||411-9554|0.0||28.0|225.8|||19300.0|5850.0|1641.0|||10.46|||||0
NH|||420-3192|||-0.0|-3457.5000000000005|4450.0|23.51|||362.25||98.0|594.0||150.0|||0
|||389-1475|9.0|9.0|48.0||104.0|||||147.4||||4.0|||0
|5900.0|408.0|343-7734|1.0|||||27.2||4800.0|||||-247.5|3.0|133.5||0
|10100.0||410-3390||0.0||||35.12||5850.0|478.0|||||||0.0|0
|||344-6495||9.0|0.0|||572.5||2075.0||200.9||9.04|7.7|150.0|52.0|-25.0|0
|1225.0|9.0|331-6229||1.0|-700.0|5360.0|7800.0|||5000.0|||||8.0|13.0|216.0||0
|-3475.0||337-7501|9.0|9.0||9640.0|-2600.0||||19.92||101.0||13.0|75.0||-75.0|0
|92.0||339-9631||||-3777.5|||4870.0||||||||2.7||0
||9.0|369-4384||0.0||||941.0||||3062.5|5000.0||980.0000000000001||2.65||0
9|148.0||416-3915||||||||85.0|442.0|5082.5|9900.0||1110.0|4.0|||0
||9.0|339-3049|0.0|9.0|||9600.0||123.4|||||-241.0|6.5||||1
||415.0|361-7998|||25.0||85.0||||1920.0|||||6.0|||0
VT||9.0|355-4842|1.0||0.0||||21910.0|90.0||||501.0|||||0
||9.0|387-6440|0.0||0.0|172.3|4850.0||174.0|||18820.0||8.47|-325.0||||0
MN|||369-2625||||19840.0||||||193.3||-217.49999999999997|||2.81||0
AK|4800.0||389-7073|0.0|9.0|3700.0||115.0|||84.0|||-2000.0|6.48|12.2|||1.0|0
9|||370-8463||9.0||11080.0|||||||||9.0||2.43||0
9||9.0|362-7318|||||5400.0|33.64|181.5||||5600.0||335.0|5.0|1.81||0
||408.0|412-1194|9.0|9.0|||||||-373.25||||15.6||||0
|||355-9508|0.0||||122.0|||102.0|-272.0|||218.75|||||0
|137.0||352-8202|0.0||||||20930.0|||289.9||||4.0|3.92||0
9|||335-5882|9.0|0.0|||||132.4|-1575.0|281.25|255.2|9800.0||-352.5||381.0||0
|89.0||352-6976||9.0|0.0|||5166.0||2850.0|||||530.0|75.0|35.75|-25.0|1
|19900.0|9.0|393-6733|||34.0|230.6|6050.0|||||14965.0||||2.0||0.0|0
|||335-1838|||0.0|4975.0|110.0|-423.00000000000006||8000.0|10.97||12400.0|281.5|242.49999999999997|||0.0|0
|-2350.0||355-6930|9.0||||112.0|||2800.0|1648.9999999999998|3667.4999999999995|10800.0||147.5||159.0||0
|2400.0|9.0|387-5860|0.0||37.0|||||||216.1|2150.0|243.00000000000003|1030.0||||1
|-2400.0||343-2605|9.0||-450.0|-4317.5|-2150.0||-3335.0||11.34||7000.0|1168.0|9.8||265.0|1.0|0
IN|4150.0||350-6759|||||2875.0|||15200.0||216.8|||237.5||||0
|74.0||371-1514|9.0||0.0|||||1675.0||14240.0||6.41||-125.0||100.0|0
|-900.0||346-9317|||0.0|3940.0|||||||||11.9||||0
