STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
WV|144.0|415.0|354-4577||0.0|0.0|201.1|99.0|34.19|303.5||25.8||119.0||13.2|2.0|3.56|25.0|0
OR|116.0||331-7425|1.0||0.0|-5385.0|104.0|36.62|20480.0||-435.25|278.5||12.53|12.6|5.0|||0
CO|55.0|408.0|419-2637|0.0|1.0|25.0|165.6|123.0|1407.5|136.1||289.25|175.7||197.75|11.0|2.0|-74.25||0
GA|70.0|415.0|411-1530|0.0|9.0|-600.0|12475.0||42.42||98.0||222.7||10.02|9.8|4.0|2.65|1.0|0
TX|106.0|510.0|395-3026|0.0|0.0|-0.0|210.6|96.0||||21.18|191.4|88.0|8.61|-310.0|1.0|3.35|-50.0|1
VT||510.0|388-6441|9.0|9.0|29.0||104.0|30.48|225.9|86.0||323.0|78.0|14.54|8.6|700.0|2.32|0.0|0
|94.0|408.0|402-1251||0.0|0.0|157.9|10500.0||3875.0|101.0|659.0|||852.9999999999999|8.0|5.0||4.0|1
WV|111.0|510.0|412-9997|9.0||0.0|214.3|118.0|36.43|20850.0|76.0|17.72|182.4|9800.0|8.21|12.0|2.0|3.24||0
KY|74.0|9.0|346-7302||1.0|35.0|7705.0|104.0|2620.0||84.0|1049.0|202.1|57.0||||2.94||0
NJ||415.0|358-9095|0.0|0.0|0.0|23790.0|-3125.0|40.44|247.6||21.05|208.9|68.0|235.0|13.9||3.75|-25.0|1
|82.0||400-9770|0.0|0.0|0.0||61.0|||105.0|16.57|109.6|9400.0|4.93||2.0||1.0|0
LA|155.0|415.0|334-1275|0.0|9.0|0.0|203.4|100.0|1729.0|190.9||16.23|196.0|119.0|||4.0|2.4|0.0|1
|80.0|9.0|340-4953|0.0|0.0|0.0|124.3|100.0|21.13|4325.0|107.0|14.71|253.2|62.0|11.39|7.9|9.0|106.5|1.0|0
ME|78.0|415.0|400-9510||0.0|0.0|252.9||42.99|||15.16|263.9|2625.0|11.88|-237.5|7.0|2.57||0
9|90.0||387-6103|0.0||0.0|179.1|3550.0|30.45|190.6|81.0|16.2|3192.5|91.0|5.75||7.0|2.86|3.0|0
AK|104.0|408.0|366-4467|9.0||0.0|13919.999999999998|106.0|47.33||113.0|6.89|163.2|||9.8|-125.0|2.65|1.0|0
|73.0|415.0|370-3450|0.0|0.0|0.0|160.1|2750.0|27.22|213.3|72.0|1813.0|||7.83|13.0|||0.0|0
|99.0||327-3954|0.0|0.0|-0.0|198.2|87.0|33.69|10365.0|76.0|17.62||||8.7||2.35|4.0|0
9|-3000.0|408.0|355-6291|0.0|9.0|0.0|-5302.5|131.0|36.06|209.4|-2600.0|17.8|||7.52|-132.5|500.0|1.43|1.0|1
ID|-1925.0|415.0|362-9748|9.0|0.0|0.0|251.8|7200.0|42.81|205.7||17.48|275.2||12.38|9.8||66.25|2.0|1
IA|98.0|510.0|379-6506|0.0||21.0|161.2|114.0||252.2|83.0|21.44|-4004.9999999999995|||440.00000000000006|8.0|||0
9|108.0|415.0|347-7741||0.0|0.0|178.3||30.31|189.0|76.0||-3227.5||5.81|14.6||3.94|0.0|0
VT||415.0|354-3783|9.0||0.0|151.7|4100.0|25.79|119.0|105.0|505.99999999999994|180.0|10000.0|810.0||6.0|2.84||0
KY||408.0|401-7594|||0.0||99.0||183.6|106.0|15.61|245.3|2550.0||12.5|450.0|3.38|1.0|0
IN||408.0|397-4976|0.0||0.0|170.5|94.0|||109.0|14.76|248.6|75.0|11.19|11.3|2.0|3.05||0
AZ|95.0|408.0|334-2577||9.0|||65.0||187.2|98.0|15.91|190.0||8.55|||3.19|4.0|0
9|36.0|510.0|400-3637|9.0||2900.0|281.4|10200.0|1196.0|202.2|76.0|17.19|187.2|113.0|8.42|9.0|6.0|2.43|2.0|0
||510.0|383-4361|||21.0|117.9|131.0|1002.0|164.5|115.0|13.98|217.0|86.0|9.76|9.8|150.0|-66.25|1.0|0
CO|14100.0|415.0|371-4306|0.0|1.0|32.0|148.6|91.0||13110.0|97.0||219.4||9.87|10.1||2.73|100.0|0
UT|157.0|408.0|403-4298|0.0||0.0|229.8|90.0|39.07|147.9|121.0|12.57|241.4||10.86|9.6|7.0|129.5|3.0|0
MI|120.0|408.0|409-3786||0.0|0.0|165.0|100.0||317.2|83.0|26.96|119.2|8600.0|5.36|8.3|8.0|2.24||0
MA||415.0|337-4697|0.0|||185.0|2925.0|31.45||94.0|18.98||91.0||12.6|2.0|3.4|50.0|0
|98.0|408.0|383-1509|9.0|||161.0|117.0|||113.0||227.7|113.0|10.25|12.1|-100.0|163.5|4.0|0
9|125.0|408.0|359-9794|||0.0|126.7|108.0|21.54||90.0|17.51||114.0|557.5|13.3||3.59|100.0|0
AZ|63.0|9.0|407-7035|0.0||0.0|58.9|-3125.0|10.01|169.6||14.42|211.4|-2200.0|951.0|9.4|3.0|2.54||0
9|1800.0|9.0|363-1069|1.0|9.0|42.0|9840.0|89.0|33.46|254.9|122.0|21.67|138.3||6.22|||5.4||1
NJ|64.0||391-4652||0.0||162.6|83.0|27.64|152.3|||57.5|-3050.0|||150.0|3.83|1.0|0
NV|3700.0|9.0|355-6837|0.0||||-2850.0|48.03||48.0||170.0|115.0|7.65|9.4|4.0||1.0|1
MO|112.0|510.0|409-1244||1.0||113.7|-2925.0|966.4999999999999|157.5|82.0|13.39||11800.0|399.5||3.0|2.7|2.0|0
ID|97.0|408.0|328-3266||9.0|||125.0|40.77|214.8|111.0|18.26|143.3|81.0|6.45||5.0|-58.75|2.0|0
|46.0|9.0|352-7072|9.0|9.0|0.0|210.2|92.0||227.3|77.0||200.1|11600.0|9.0|13.1|7.0|3.54|1.0|0
TX|41.0||370-7550|0.0|1.0|550.0|||36.35|141.8|86.0|602.5||123.0|160.0|7.2|75.0||0.0|0
MD|121.0||369-5526|0.0||0.0|190.7|103.0||183.5|117.0|15.6|220.8|103.0|9.94|9.8|4.0|66.25|3.0|0
MS|193.0|415.0|329-4391|0.0|9.0|0.0|170.9|6200.0|1452.5||||112.9|8900.0|254.0|11.6|3.0||-25.0|0
NV|130.0|9.0|408-4195||0.0|0.0|3854.9999999999995|119.0|26.21||98.0|9.37|227.4|117.0|10.23|9.2|5.0|2.48|2.0|0
AZ|85.0|408.0|354-4445|0.0|||201.4|52.0|34.24|229.4|104.0|19.5||106.0|11.36|12.0|3.0|81.0|-25.0|0
||415.0|335-4858|0.0|0.0|0.0|3535.0||601.0|157.5|-2175.0|13.39|154.8||348.5|9.1||2.46|4.0|1
MS|3050.0|510.0|414-8718|9.0|9.0||187.5|6200.0|31.88|146.6|103.0|12.46||129.0||6.4|6.0|-43.25||1
TX|92.0||409-5939|0.0|0.0|0.0|91.7|2250.0||193.7|123.0||175.0|86.0||9.2||248.0|200.0|0
NE|131.0||331-4902||1.0||214.2|115.0|36.41|161.7|117.0|13.74|264.7|2550.0|11.91|9.5||2.57||0
NE|90.0|415.0|353-6870|0.0|0.0|||92.0|24.74|217.7|||146.9|||272.5|||3.0|0
CA|-1875.0|408.0|355-2909|0.0||0.0|166.3|125.0|28.27|158.2|2150.0|13.45|12835.0|80.0|||5.0|1.65|1.0|0
NJ|7800.0|415.0|390-6101||0.0|0.0|231.0|115.0|-981.7500000000001|230.4|140.0||6534.999999999999|120.0|11.76|9.5|3.0||100.0|0
TX||408.0|400-3446|0.0|0.0|0.0|10015.0|96.0|34.05|201.2|102.0|17.1|206.1|60.0|9.27|||1.92|4.0|0
AR|163.0||411-5859|0.0|0.0|0.0|197.0|109.0||202.6|128.0|17.22|206.4||9.29|9.1||-61.5|1.0|0
AL||510.0|387-2919|1.0|0.0|0.0|129.9|112.0||173.3|83.0|14.73|24720.0|130.0|1112.0|11.2||3.02|3.0|0
|||374-8525||1.0|21.0|175.8|97.0|29.89|217.5|-2650.0|1848.9999999999998|237.5|134.0|10.69|5.3|4.0|1.43|5.0|0
FL|||379-5592||0.0||203.1||34.53||113.0|17.86||129.0|220.00000000000003|12.0|3.0|81.0|3.0|0
||510.0|345-8237||1.0|36.0|183.2|117.0|31.14|126.8|||263.3|7100.0|11.85||8.0||1.0|0
NV|113.0||422-6690|0.0|1.0||205.0|101.0||152.0|60.0|||1475.0|7.14||5.0|2.75|50.0|0
DE|110.0||346-2359|0.0|0.0|0.0|14850.0|115.0|25.25|276.4||-587.25|193.6|112.0|8.71|12.4||3.35|1.0|0
MD|120.0||374-3534|0.0|1.0|39.0|200.3|68.0||-5510.0|97.0|||116.0|11.42|10.5|200.0|||0
MI|-3925.0|9.0|381-4756|||28.0|192.6|107.0|-818.5|195.5|74.0|16.62|109.7|139.0|4.94||250.0|1.84||0
9||510.0|390-2805|0.0|0.0||-6162.5|47.0||-4887.5|2100.0||20050.0|96.0|9.02|11.7|100.0|3.16|1.0|0
VT|117.0|408.0|390-2390|1.0|0.0|0.0|167.1|4300.0||177.5||15.09|6235.0|132.0|11.22||7.0|3.81|100.0|1
|14000.0|415.0|419-9097|0.0|0.0|0.0|231.9|101.0||160.1|9400.0|340.25|2760.0|9800.0|4.97|14.3|6.0|3.86||0
WA|12700.0|408.0|386-7281|0.0|0.0||146.7|91.0|24.94|203.5||-432.5|203.4|110.0|||300.0||1.0|0
9||408.0|380-3561||0.0||271.5|87.0||216.3|126.0||121.1|105.0|5.45|11.7|4.0|316.0|1.0|0
LA|121.0|9.0|390-8760|||0.0|181.5|6050.0|30.86||||161.6|103.0|181.75|8.5|5.0|57.49999999999999|1.0|0
RI|145.0|408.0|366-6730|0.0|1.0||257.7|97.0|43.81|162.1|2375.0|-344.5||86.0|12.91|11.1|4.0||2.0|0
IA|113.0|408.0|395-5285|0.0|0.0|0.0||99.0|32.95|221.4|125.0|18.82|172.3|67.0|193.75|10.6|6.0|2.86|-25.0|0
NE|2925.0|415.0|354-3436||9.0|-0.0||-2975.0|17.48||4550.0||299.0|105.0||10.1|7.0||1.0|0
9|65.0|9.0|336-7600|9.0|9.0|0.0|187.9|116.0|31.94|157.6|117.0|13.4|227.3|86.0|511.5|7.5|6.0|-50.74999999999999||0
RI||415.0|383-6293|0.0|0.0|0.0|226.0|112.0|38.42||118.0|2112.0||142.0|6.32|6.9|11.0|1.86||0
9|96.0|415.0|362-4596|0.0||0.0|260.4|115.0|44.27|-3650.0|4600.0||269.5|87.0|12.13|287.5||-77.75|5.0|0
LA|3775.0|408.0|401-3926|0.0|0.0||178.7|116.0|30.38|292.1|138.0|24.83|||1197.0|9.8|100.0||0.0|0
9|-2075.0|9.0|370-9116|0.0|0.0|0.0|337.4|-3000.0|57.36|227.4|116.0|1932.9999999999998|153.9|114.0|6.93|15.8|7.0||-0.0|1
9|139.0|9.0|328-6289|0.0|1.0|23.0|157.6||-669.75|247.0||21.0|259.2||11.66||-50.0|3.7||0
MO|6.0|510.0|350-9994|0.0|0.0|0.0||117.0|||3600.0|2182.0||79.0|803.9999999999999|10.2|50.0|2.75|1.0|0
9|||351-4616|9.0|1.0|24.0|142.1|124.0|1208.0|183.4|129.0|15.59|164.8||7.42||200.0|2.59|1.0|0
9|87.0||360-5779|0.0|9.0||136.3|97.0|23.17|172.2|108.0||3437.5|101.0|6.19||125.0|1.92|0.0|0
VA|141.0|9.0|417-4885|0.0|0.0|0.0|217.1|-2750.0|36.91|241.5|5550.0||253.5||11.41|12.0|6.0|3.24||0
|3525.0||406-4710|9.0||900.0|187.5|99.0||241.4|116.0|20.52|229.5|105.0|-258.25|10.5|5.0|2.84|3.0|0
|-1550.0|415.0|409-8743|0.0|0.0|0.0|98.9|103.0|16.81|135.4|122.0|11.51|236.6|82.0||12.2|1.0|164.5||0
OK|146.0||335-4584|0.0|0.0||||35.07|148.6||12.63||91.0||6.1|3.0|1.65|1.0|0
DE|92.0|415.0|361-9845|0.0|9.0|3300.0|243.1||2066.5|213.8|92.0|18.17||104.0|10.29|12.1|||2.0|0
GA|185.0|510.0|366-5699|0.0|1.0|31.0|189.8|126.0|32.27|163.3||13.88|264.8|126.0|11.92|7.5|3.0|2.03||0
DC|148.0|415.0|329-9364|0.0|0.0|0.0||102.0|34.34|243.2|128.0|||90.0|-294.0|10.9|-75.0|2.94|1.0|0
|94.0||390-7434|0.0|9.0|38.0||124.0|28.92||116.0|1643.0||73.0|4.77|12.8|||1.0|0
9|32.0|510.0|404-9680|0.0|0.0||230.9|4350.0|-981.25||90.0|15.93|-3850.0|-1325.0|6.93||2.0|-42.5||0
9|68.0|408.0|338-9398|0.0|9.0|0.0|237.1|-2625.0|40.31|223.5||19.0|97.4||-109.5|1320.0||3.56|1.0|0
9|64.0|408.0|394-2445||1.0|27.0|182.1|91.0|30.96|169.7||721.0||86.0|7.41|10.6|5.0|2.86||0
|25.0|415.0|381-2709|0.0|9.0|0.0|119.3|87.0|20.28|||-449.5|268.9|86.0||10.5|4.0|||0
9|65.0||397-5060|0.0|0.0|0.0|116.8|87.0|||93.0|15.21||150.0|8.21|14.1|-50.0|3.81|1.0|0
LA|||415-2393|0.0|0.0|0.0|-5480.0||3726.0|14940.0|125.0|12.7|244.7|104.0|11.01|6.1|5.0|1.65||0
|94.0|415.0|377-1765|0.0||0.0|252.6|104.0|42.94|169.0|6250.0|14.37||10600.0||-277.5|7.0|3.0|200.0|0
|62.0||409-2111|0.0|0.0|0.0|147.1|91.0|25.01|190.4|107.0|16.18|195.2|115.0|8.78|12.2|3.0|-82.25||0
MI|127.0||401-3170|0.0|0.0||5052.5|103.0|34.36||86.0|19.5|19520.0|113.0|8.78||300.0||2.0|0
AR|116.0||405-5681|0.0||0.0|173.5|93.0|29.5|194.1|1900.0|16.5|10400.0||9.36|16.2||4.37||0
KS|70.0|9.0|411-4582|0.0|0.0|0.0|||-986.5|292.3|11200.0|24.85|201.2|112.0||0.0|0.0|0.0|75.0|0
WV|94.0|510.0|355-5009|1.0|1.0|23.0|197.1|125.0|33.51||136.0|18.23|282.2|103.0|635.0|9.5|5.0|2.57||0
|126.0||372-3750|0.0|0.0|0.0|58.2|-2350.0|||2950.0|11.79||91.0|6.16|11.9|1.0|160.5||1
NY|67.0|408.0|405-2888|0.0|1.0|36.0|11560.0||19.65|237.7|94.0||-4247.5|10300.0|7.65|9.9||2.67|2.0|0
|19.0||361-3337|||0.0|186.1||31.64|254.3|57.0|21.62|214.0|12700.0|9.63|14.6||||0
||510.0|350-1639||0.0||259.9|68.0|44.18|-6125.0|6100.0|520.75|134.4|121.0||8.4|3.0|2.27||0
NM|73.0|415.0|333-3221|0.0|9.0|0.0|214.3|145.0|36.43|-6712.5|135.0|22.82|241.2||10.85|||2.92|1.0|0
NY|106.0|9.0|422-1471||9.0|0.0|||26.98|1607.5|6950.0|-136.75|198.5|103.0||509.99999999999994|4.0|2.75|1.0|0
AZ|93.0||399-7865|0.0|9.0|0.0|271.6||46.17|5735.0|108.0|19.5||6050.0|3.48|272.5|3.0|2.94|2.0|0
WY|8200.0|510.0|373-4819||0.0|0.0|160.6|||163.2|-3150.0|346.75||112.0|8.42|9.0|3.0|2.43|50.0|0
|51.0|408.0|338-6981||0.0|0.0|232.4||39.51|187.4|95.0|15.93|231.2|107.0||910.0||2.46|25.0|0
CO||9.0|418-4365|9.0|0.0|0.0|||1137.5|-4512.5||15.34|112.2|115.0|5.05|8.9|100.0|120.0|0.0|0
|130.0|415.0|359-5461|0.0|0.0|0.0||109.0|1503.5|2267.5|104.0|7.71|238.0|69.0|10.71|9.5|50.0|2.57|50.0|0
9|80.0|9.0|375-3586|9.0|0.0|0.0||74.0|35.68|195.1|77.0|16.58|5205.0|11900.0|-234.24999999999997|8.8||2.38|2.0|0
MT||415.0|407-8376|0.0||-0.0|137.5|118.0|2338.0|203.2|88.0|||131.0|6.75|335.0|2.0|3.62||0
OK|118.0|408.0|408-6496|||23.0|289.5|52.0|49.22|16660.0||708.0|119.1|88.0||475.0||2.57|1.0|0
