STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
NM|93.0|9.0|383-4361|0.0||21.0|-2947.5|3275.0|20.04|-4112.5|115.0|13.98|217.0|86.0|9.76|9.8|3.0|2.65|1.0|0
CO|||371-4306|0.0|1.0|1600.0|148.6|91.0|25.26|||11.14|219.4||9.87|10.1|1.0|136.5|1.0|0
|157.0|408.0|403-4298|9.0|0.0||229.8|90.0|39.07|147.9|121.0|628.5|241.4||10.86|9.6|7.0|2.59|3.0|0
MI|120.0|408.0|409-3786|9.0|0.0|0.0||100.0|28.05|317.2|-2075.0|26.96|5960.0|-2150.0|5.36|8.3|||1.0|0
|103.0|415.0|337-4697|0.0|0.0|0.0|185.0|117.0|1572.5|223.3||||91.0|10.03|||3.4|-50.0|0
9|98.0|9.0|383-1509||0.0||161.0|117.0|27.37|190.9|113.0|16.23|||10.25||4.0||4.0|0
DE|125.0|408.0|359-9794||0.0|0.0|126.7|108.0|21.54|||17.51|247.8|114.0|11.15|13.3|7.0||1.0|0
9||415.0|407-7035|0.0|0.0|0.0||3125.0|10.01|169.6|59.0||211.4|4400.0|9.51|9.4|3.0||100.0|0
ME||510.0|363-1069|9.0|1.0|42.0|196.8|4450.0|33.46||122.0|-541.75|138.3|-3150.0|-155.5|20.0|600.0|5.4|0.0|1
9|64.0|510.0|391-4652|0.0|9.0|0.0|162.6|83.0|27.64||109.0|12.95||122.0|2.59|14.2||191.5||0
NV|||355-6837|0.0|||282.5|5700.0|48.03|10995.0||||115.0|7.65|9.4|100.0||1.0|1
MO|112.0|9.0|409-1244|0.0|1.0||113.7|117.0|19.33|157.5|82.0||177.6|2950.0|7.99|10.0||2.7||0
|||328-3266||0.0|0.0||6250.0||||-456.50000000000006||81.0|-161.25|8.7|5.0|2.35|2.0|0
9|46.0||352-7072|0.0||0.0|||35.73|227.3|77.0|19.32|10005.0||450.0|13.1|7.0||1.0|0
TX|41.0|408.0|370-7550|9.0|1.0|22.0|21380.0||36.35||86.0|12.05|142.2|123.0|320.0|7.2|3.0|1.94||0
||510.0|369-5526||0.0|0.0||103.0|32.42|183.5|11700.0|15.6|-5520.0|2575.0|248.5|||2.65|3.0|0
MS|193.0||329-4391||0.0|0.0|170.9|6200.0|29.05||95.0|281.25|112.9|4450.0|5.08|11.6|3.0|3.13|1.0|0
9|130.0|510.0|408-4195|||0.0||-2975.0|26.21|110.2|4900.0|9.37|||511.5|9.2||2.48|-50.0|0
|85.0|408.0|354-4445|0.0|0.0|0.0|201.4|52.0|34.24|229.4|104.0|19.5|252.5|10600.0|284.0|12.0|3.0|3.24|1.0|0
9|162.0||335-4858|0.0|0.0|0.0||108.0|300.5||87.0|-334.75|154.8|82.0||||2.46|-100.0|1
|-1525.0||414-8718|0.0|1.0|27.0|||31.88||103.0|12.46|225.7|129.0||6.4|6.0|1.73|4.0|1
9|92.0|408.0|409-5939||0.0|0.0|91.7||15.59|193.7|123.0|411.5|175.0|-2150.0||9.2|4.0|||0
NE|131.0|9.0|331-4902||1.0||214.2|115.0|36.41|161.7||13.74||102.0|11.91|9.5|4.0|-64.25|3.0|0
NE||415.0|353-6870|0.0|0.0||145.5||-618.5|217.7|114.0|18.5|146.9|123.0|6.61|1090.0|-50.0|||0
CA||408.0|355-2909|9.0|||-4157.5|125.0|1413.5|158.2||13.45|||11.55|6.1||1.65|1.0|0
NJ|78.0||390-6101|0.0|0.0||11550.0|115.0|39.27||140.0|19.58|261.4|120.0|11.76||3.0|2.57|1.0|0
TX|82.0|9.0|400-3446||0.0|0.0|10015.0|96.0|34.05|201.2|5100.0||10305.0|60.0|9.27|7.1|1.0|192.0|4.0|0
||9.0|411-5859|0.0|0.0|0.0|197.0||33.49|202.6|128.0|17.22||80.0||9.1|10.0|2.46|1.0|0
AL|91.0|510.0|387-2919||9.0|0.0|129.9|112.0|22.08|17330.0|-2075.0||247.2||11.12|11.2|3.0||3.0|0
NY|75.0||374-8525||1.0|21.0|175.8|97.0|29.89|217.5|106.0|18.49|237.5|134.0|-267.25|265.0|4.0|1.43|125.0|0
9|91.0|510.0|379-5592|0.0|9.0|0.0|10155.0|-2650.0|34.53|5252.5|113.0|17.86|195.6|129.0||12.0|||3.0|0
AK|127.0|510.0|345-8237|9.0||900.0|||31.14|126.8|76.0|10.78|||11.85||8.0|3.02|100.0|0
NV|113.0|9.0|422-6690|0.0|9.0|23.0|205.0|-2525.0||-3800.0|60.0|12.92|158.6|59.0||10.2||2.75|2.0|0
DE||510.0|346-2359|0.0|0.0|0.0|148.5|115.0|25.25|276.4|84.0|23.49||112.0|||3.0|||0
MD||415.0|374-3534|9.0||39.0|200.3|68.0|34.05|220.4|97.0|18.73|253.8||-285.5|||2.84|0.0|0
MI|3925.0||381-4756|0.0|1.0|28.0|192.6|10700.0|32.74||74.0|16.62|109.7|139.0|4.94|6.8|||3.0|0
|5150.0||390-2805|0.0||0.0|246.5|-1175.0|1047.75|||16.62|200.5|96.0||11.7|4.0|3.16|1.0|0
VT|5850.0||390-2390|1.0||-0.0|167.1|86.0|28.41|17750.0|87.0||249.4|132.0|11.22|14.1|7.0|3.81|50.0|1
MI|140.0|415.0|419-9097|0.0|0.0||231.9||3942.0|16010.0||13.61|110.4|98.0|4.97|14.3|6.0|3.86|3.0|0
|127.0|408.0|386-7281|0.0|0.0|0.0|146.7|91.0|24.94|||17.3|203.4|5500.0|915.0|685.0|3.0|3.7|1.0|0
UT|-2075.0|9.0|380-3561|1.0||0.0|||46.16|216.3|126.0|18.39|121.1|105.0|-136.25||4.0|3.16|1.0|0
|6050.0|9.0|390-8760||0.0|0.0||121.0|30.86|218.4|98.0|-463.99999999999994|161.6|103.0|727.0|8.5|500.0||100.0|0
RI|145.0|408.0|366-6730|0.0||43.0|257.7|97.0|4381.0|162.1|95.0|344.5|286.9|8600.0|12.91|11.1|200.0|3.0|2.0|0
IA|113.0||395-5285|0.0|0.0|0.0||2475.0||221.4|125.0|18.82|172.3|67.0|7.75|10.6|6.0|-71.5|1.0|0
NE|5850.0|415.0|354-3436|0.0|9.0|0.0|5140.0|||206.7|91.0|17.57|299.0|105.0|13.46|10.1|7.0|2.73|1.0|0
OH|65.0|408.0|336-7600|0.0|0.0|0.0|187.9|116.0|31.94||117.0|13.4|227.3|-2150.0|511.5|7.5|600.0|2.03|1.0|0
9|2800.0|415.0|383-6293|0.0|0.0|0.0|226.0|112.0|38.42|248.5|2950.0|21.12|140.5||6.32||11.0|1.86|1.0|0
|96.0|415.0|362-4596|0.0|0.0|0.0||115.0|2213.5|146.0||12.41|||12.13|11.5|4.0|3.11|-125.0|0
LA|151.0|408.0|401-3926||0.0||178.7||30.38|292.1|138.0|24.83|265.9|101.0|11.97||200.0|2.65|0.0|0
OH|83.0|415.0|370-9116|0.0|0.0|0.0||120.0|57.36|227.4|2900.0|1932.9999999999998||11400.0|6.93|15.8|7.0|4.27|0.0|1
VA|139.0|510.0|328-6289|0.0|1.0|23.0||6450.0|26.79||96.0|21.0|12960.0|112.0|11.66|685.0|2.0||0.0|0
MO|6.0|510.0|350-9994|0.0|0.0|0.0|183.6|117.0||256.7|72.0|21.82||||10.2||275.0|1.0|0
FL|2875.0|9.0|351-4616|9.0|1.0||14210.0|3100.0|24.16|183.4|-3225.0|15.59|164.8|114.0|7.42|-240.0|-100.0|2.59|25.0|0
SC|87.0||360-5779||0.0|0.0|136.3||23.17|172.2|108.0|14.64|137.5|101.0|619.0|7.1|5.0|-48.0|0.0|0
VA|141.0|415.0|417-4885|9.0|0.0|0.0|217.1|110.0|36.91|241.5|111.0||253.5||11.41|12.0|150.0|3.24|0.0|0
IA|141.0|510.0|406-4710|0.0|1.0|900.0|187.5|99.0|31.88|241.4|116.0|20.52|229.5||258.25|10.5|5.0|71.0|3.0|0
MI||415.0|409-8743|0.0|0.0|0.0|98.9|2575.0|16.81|135.4|122.0|11.51||82.0|10.65|12.2|-25.0|3.29|1.0|0
OK|146.0|9.0|335-4584|0.0|0.0|0.0|206.3|151.0||148.6||12.63|167.2|91.0|7.52|6.1|3.0|1.65|-25.0|0
DE|92.0|9.0|361-9845|0.0|1.0|33.0|243.1|9200.0|41.33|213.8|92.0|1817.0000000000002|228.7|104.0|||2.0|3.27|2.0|0
GA|-4625.0|510.0|366-5699|0.0|1.0||189.8|126.0|32.27|163.3||13.88|264.8||596.0|7.5|3.0|2.03||0
9|148.0|415.0|329-9364||9.0|0.0|||34.34|243.2|128.0|516.75|261.3|90.0|11.76|10.9|3.0|2.94|-25.0|0
AZ|94.0|408.0|390-7434|9.0|9.0|38.0|170.1|124.0|2892.0|193.3||16.43|105.9|73.0|4.77|12.8|4.0|3.46|100.0|0
AL|32.0|9.0|404-9680|0.0|0.0|0.0|230.9|87.0|3925.0|9370.0|90.0|15.93|154.0|||6.3|2.0|42.5|0.0|0
CO|68.0|9.0|338-9398|9.0|0.0|0.0||105.0||223.5|105.0||97.4|-1975.0|438.0|1320.0|2.0|3.56|1.0|0
9|64.0||394-2445|0.0|1.0|675.0|182.1|91.0|-774.0||98.0||164.7|4300.0|7.41|10.6|||2.0|0
9|25.0||381-2709|9.0|0.0|0.0||87.0|20.28||101.0|-449.5|268.9|86.0|605.0|10.5|4.0|71.0||0
|3250.0|415.0|397-5060|0.0|0.0||116.8|87.0||178.9|9300.0|15.21|182.4|7500.0|410.50000000000006|14.1|100.0|3.81|1.0|0
9||408.0|415-2393|0.0|0.0||219.2|92.0|37.26|14940.0|125.0||244.7|104.0||6.1||1.65|0.0|0
|||377-1765|0.0|0.0||252.6|5200.0|42.94|169.0|3125.0|14.37||106.0|7.69|11.1|350.0|3.0|100.0|0
MN|3100.0||409-2111|0.0|0.0|0.0|14710.0|91.0|25.01|190.4|107.0|1618.0|195.2|115.0|8.78|12.2|3.0|3.29|0.0|0
9|127.0|415.0|401-3170|0.0||0.0|202.1||34.36|229.4|86.0||195.2|113.0|-219.49999999999997|1150.0|3.0|3.11|2.0|0
AR|116.0|408.0|405-5681||0.0|0.0||4650.0|29.5||-1900.0||208.0|5600.0|9.36|16.2||218.5|3.0|0
KS|1750.0|408.0|411-4582|0.0|0.0|0.0|5802.5|122.0||292.3|112.0|||112.0|9.05|0.0||0.0||0
|2350.0|510.0|355-5009|1.0|1.0|23.0||6250.0|33.51|214.5|136.0|18.23|282.2|103.0|12.7|9.5|5.0|2.57||0
9|126.0|415.0|372-3750||0.0||58.2|4700.0|9.89|138.7|118.0|11.79|13680.000000000002|91.0||595.0||3.21|5.0|1
NY||408.0|405-2888|0.0||36.0|115.6|-2775.0|1964.9999999999998|-5942.5|94.0|-505.0|169.9|10300.0|7.65|9.9||267.0||0
|19.0||361-3337||0.0|-0.0|-4652.5|4900.0|31.64|254.3||21.62|214.0|127.0|9.63|1460.0|7.0|3.94|2.0|0
||510.0|350-1639||0.0|0.0|6497.499999999999||44.18|245.0|122.0|||6050.0|6.05|8.4|3.0|2.27|3.0|0
9|73.0|415.0|333-3221||0.0|0.0|||36.43||3375.0|22.82|241.2|92.0|10.85|10.8|13.0|73.0|25.0|0
NY|106.0|408.0|422-1471|0.0|9.0|0.0||74.0|674.5|6430.0|||198.5|2575.0|223.25|10.2|4.0|2.75|1.0|0
AZ|93.0||399-7865|0.0|0.0|0.0|271.6|71.0|46.17|229.4|108.0|19.5|77.3||||3.0||50.0|0
WY|164.0||373-4819|0.0||0.0|160.6||27.3|8159.999999999999|-3150.0|13.87|187.1|112.0|8.42|9.0|||1.0|0
WA|51.0||338-6981|0.0||0.0|232.4|5450.0|39.51|187.4|95.0|15.93|||10.4|9.1|3.0|2.46||0
9|107.0|415.0|418-4365||0.0|0.0||85.0|22.75|180.5|4700.0|15.34|-2805.0|-2875.0|5.05|8.9|4.0||0.0|0
TX|6500.0|415.0|359-5461|0.0||0.0|4422.5|109.0|751.75|||7.71|238.0||10.71|9.5|200.0|2.57|-25.0|0
9|80.0|408.0|375-3586|9.0|9.0||209.9|74.0|35.68|195.1||16.58|208.2||9.37|-220.00000000000003|4.0||200.0|0
