STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
||9.0|343-4696|0.0|0.0||81.1||689.5|6130.0||2084.0|5925.0|5750.0|533.5|515.0||2.78||0
9|||331-3698||||||||||||11.28|1550.0||||0
9|||357-3817||9.0|3900.0||||191.1|112.0||182.7|||||||0
9||9.0|418-6412|9.0||||73.0||3887.5||13.22||68.0|4.59|||||0
||9.0|353-2630|||0.0|||32.3|6455.0||21.95||102.0|8.17|||-42.5|0.0|0
||9.0|410-7789||||||||||||8.04||100.0|||0
|7100.0||416-8428|9.0|||84.8||14.42|||||14800.0||||||0
NH|7500.0||370-3359|||||105.0||||||||257.5||278.0|25.0|0
9|||383-1121|||0.0||6050.0||780.0|11500.0||293.3||13.2|12.6||340.0||0
|300.0||360-1596||0.0||24960.0|||||-536.25|280.2||-315.25|590.0|3.0|||1
9|||395-2854|0.0|1.0|625.0|17680.0|||4875.0|||5337.5||961.0||||-0.0|0
|7200.0||362-1407|9.0|9.0|925.0|||-935.0||2550.0|18.47|-3820.0000000000005|1775.0||735.0||3.97||0
|36.0||341-9764|0.0|||3657.5000000000005||24.87|||||5450.0|5.82|14.5|600.0|||0
||415.0|353-3305|0.0|0.0||6540.000000000001||22.24|22370.0||||108.0||||2.7||0
|||402-1381|||-825.0||106.0|||9900.0|||107.0||-262.5||284.0|3.0|0
||9.0|332-9891|9.0||0.0|140.4|||6795.0||1155.0||108.0||11.1||||0
|||372-9976|9.0|9.0|-0.0||10200.0|21.47||||-4695.0||844.9999999999999|235.0||||0
|||383-6029||9.0|1025.0|||||-2675.0||3055.0|||14.6||||1
|||353-7289|9.0|||124.8||||-2450.0||||14.02|||||0
|4000.0|415.0|390-7274|9.0||-0.0|8580.0|3850.0|||||17850.0||||||150.0|0
9||9.0|352-1237|0.0||0.0|||||118.0|||||||||0
|1475.0|9.0|353-3061|9.0|||||||2300.0|||116.0|7.34||5.0|||0
||415.0|363-5450|||0.0||120.0|||||||||||75.0|0
DE|142.0|408.0|364-1995|9.0|9.0|-0.0|9350.0|||13460.0|||||1090.0|||-50.0||0
9|11900.0|415.0|398-1294|9.0|||||||2925.0||143.2|||880.0000000000001|3.0|2.38|125.0|1
||9.0|405-7146|||24.0|133.2|||217.2||18.46||||||-74.25|25.0|0
|52.0|9.0|413-4957||0.0|0.0|||815.4999999999999||96.0||11840.0|4350.0|533.0|7.8||||0
9|||420-5645||||220.6||||115.0|-448.50000000000006|||11.21|340.0||||0
VA|1000.0||349-4396|9.0|0.0||9305.0||791.0||-1650.0|16.17||5700.0|-318.25|11.4|||2.0|0
|96.0||404-3211|||-0.0||||||2274.0|||||5.0|125.49999999999999||0
|87.0|9.0|353-3759|0.0|9.0|||83.0|2567.0|10985.0||1867.0000000000002|||||75.0|||1
9||9.0|363-5947||||||2984.0|12465.0||529.75||||10.2||137.5||0
|||340-5121||9.0|||||||||128.0|6.34|||||0
9|121.0||370-7574|||3000.0|19840.0|129.0||||-160.0||77.0||||157.0||1
|6800.0|9.0|403-9733|||0.0||70.0||24650.0|164.0|20.95||||||||0
9|125.0||355-7251|9.0|9.0|0.0||5150.0|1948.9999999999998|||||||||||0
||9.0|359-5893|9.0|||-4802.5|97.0|||-2350.0|||54.0|||-100.0|||0
|||405-3371||9.0||||-1141.5|8910.0||15.15|||7.48|290.0||3.13||0
|||344-5117|9.0||||||||||||14.6|||2.0|0
||9.0|332-8160||9.0|||92.0|30.72|||399.0|||1195.0|630.0||||0
||9.0|359-4081||9.0|||||16290.0|97.0|||||||-55.25||0
||415.0|352-8305||9.0||||||||||481.50000000000006|155.0||-41.75|2.0|0
9|-1075.0||329-9847|9.0||||10500.0|||10400.0|||67.0|-177.5||200.0|||0
MN|||365-9011|1.0|||125.2||1064.0||2975.0|438.5||||8.3|8.0||0.0|0
UT|||338-9472||||5290.0|70.0|||-2000.0|1844.0000000000002|3837.5|60.0||||||0
TX|3750.0||374-8042||9.0|0.0|||30.41|16910.0|||||||75.0|186.5|100.0|1
NJ|138.0|9.0|359-1231|0.0||||||-4262.5|83.0|1449.0|29530.0|104.0|664.5|11.8||||0
||9.0|413-7170|||||2425.0|38.23|||1600.0|6365.0||-286.5|||81.75||0
|14700.0|9.0|415-2935|0.0||0.0|248.6||-1056.5|7445.0||||109.0|||4.0||3.0|0
|4500.0||399-4246|9.0||-0.0|-5085.0|-3650.0|||2925.0||7620.0|2625.0||||49.25|-25.0|0
|||362-5889||0.0||||||||-4705.0|||300.0|3.0|||0
9||9.0|350-8921|0.0||0.0||9000.0||223.3|1800.0||||8.16|6.1||165.0||0
||415.0|374-5353||0.0|0.0|||||||||1215.0|||3.16|0.0|1
||9.0|360-1171||9.0||61.6|11700.0|10.47||85.0|6.55||9900.0|779.0|||-55.25||1
||9.0|355-8887||||||||104.0||||799.0|||-55.25||0
MD|70.0||333-1967|||0.0|17020.0|-2450.0|||102.0|1319.0|-5715.0|76.0|||2.0|||0
9|144.0|9.0|354-4577||0.0|0.0|201.1|||303.5|||22400.0|119.0|504.0||200.0|356.0||0
|||331-7425|9.0|9.0|0.0|||1830.9999999999998||1975.0||278.5||-313.25||500.0|||0
9||408.0|419-2637||9.0|1250.0||||3402.5|95.0|||4500.0||||||0
|||411-1530||||6237.5||42.42||9800.0||5567.5|68.0||9.8|100.0||50.0|0
9||510.0|395-3026||||210.6|96.0|35.8|-6230.0|85.0||||8.61|||83.75|2.0|1
|||388-6441|9.0|9.0|29.0|||||86.0|1920.0||||8.6|350.0|||0
||9.0|402-1251|||0.0||||3875.0||329.5|-4740.0||213.24999999999997||5.0|216.0|-100.0|1
|||412-9997||0.0|-0.0|214.3||36.43||7600.0|||||12.0||||0
KY|7400.0||346-7302|9.0|9.0|35.0|154.1||||||20210.0|57.0||10.9|||2.0|0
9|128.0||358-9095||0.0||-5947.5|||247.6|-2325.0||20890.0|68.0|||4.0|3.75|1.0|1
9|||400-9770|9.0||||-1525.0||-4872.5|2625.0|1657.0|109.6||||200.0|3.0|50.0|0
||9.0|334-1275|9.0||-0.0|-5085.0|10000.0||||||11900.0|8.82||||0.0|1
9|2000.0|415.0|340-4953|0.0||||2500.0|||-2675.0|14.71|253.2|-1550.0|11.39|||||0
9||9.0|400-9510|||0.0||93.0||178.4||||||9.5|175.0|||0
|||387-6103|9.0||0.0|||30.45|190.6||810.0|-3192.5||143.75||350.0|2.86|-75.0|0
|10400.0||366-4467|9.0|9.0|0.0|27839.999999999996|||4050.0|||16319.999999999998|||9.8||2.65|50.0|0
MT|||370-3450|9.0|9.0||||27.22|213.3|||||7.83|||||0
AZ|9900.0||327-3954|||||||||||||-217.49999999999997|||200.0|0
9||9.0|355-6291|9.0|0.0|0.0|||-901.5|209.4||17.8|167.2|||||||1
9|77.0||362-9748||0.0||||42.81|5142.5||||||245.00000000000003||||1
9|-2450.0||379-6506||9.0||-4029.9999999999995|2850.0|1370.0||83.0|21.44|8009.999999999999|-2300.0||440.00000000000006||||0
||415.0|347-7741|9.0|0.0|||||189.0|||129.1|||365.0||||0
9|135.0|9.0|354-3783|9.0|||3792.4999999999995||25.79||105.0|10.12|18000.0|100.0||-262.5||||0
KY|||401-7594||9.0|||||-4590.0|||6132.5|-2550.0|||450.0|||0
||9.0|397-4976|||||||173.7||14.76|6215.0|-1875.0|11.19||2.0||50.0|0
||408.0|334-2577|||||1625.0||4680.0|98.0|15.91|-4750.0|115.0|427.50000000000006|||||0
||510.0|400-3637|0.0|9.0|||5100.0||10110.0||1719.0000000000002||||900.0|600.0|121.50000000000001||0
|||383-4361|||2100.0|||20.04|16450.0||||||-245.00000000000003||2.65|1.0|0
|141.0||371-4306||||148.6|91.0|1263.0|||278.5||||10.1|1.0|||0
9|3925.0|408.0|403-4298|0.0|0.0||||39.07||121.0||24140.0|2700.0|10.86|240.0|7.0|2.59||0
9|||409-3786|9.0||||2500.0||7930.0||2696.0|119.2|8600.0|||-200.0|||0
|||337-4697|||||117.0|786.25|||474.5|||-250.74999999999997|||||0
|||383-1509|9.0|0.0|0.0||2925.0|684.25|9545.0|-2825.0|||11300.0||12.1||163.5|4.0|0
DE||408.0|359-9794||||126.7|-2700.0|-538.5|||||||13.3||||0
AZ|63.0||407-7035|0.0|9.0||1472.5||10.01|||14.42|21140.0||475.5|||||0
|||363-1069|9.0|||9840.0||33.46||122.0|21.67||6300.0|6.22|20.0|||0.0|1
|||391-4652|0.0|||||||2725.0|1295.0||||-355.0|150.0||-25.0|0
|-1850.0|9.0|355-6837||||7062.5||-1200.75|||||115.0|765.0|||-63.5|1.0|1
||510.0|409-1244|0.0||36.0|113.7|117.0|483.24999999999994|3937.5||||||||||0
|4850.0|9.0|328-3266|0.0||0.0|5995.0||||||3582.5000000000005|81.0|||||100.0|0
|1150.0||352-7072|9.0||0.0|210.2||||77.0|1932.0||||-327.5||354.0||0
|||370-7550||1.0||||3635.0|141.8|4300.0|-301.25|||6.4|||||0
|||369-5526||0.0|0.0||5150.0||-4587.5||||5150.0||||2.65||0
9|193.0|415.0|329-4391||||||||||||||150.0|||0
|130.0||408-4195|||0.0|3854.9999999999995|119.0||5510.0|98.0|||11700.0|10.23||5.0||200.0|0
|||354-4445||9.0|0.0|-5035.0|52.0||-5735.0||19.5||106.0|-284.0|||||0
MS|||335-4858||9.0|||5400.0|12.02||||-3870.0000000000005|||9.1||123.0||1
||9.0|414-8718||9.0||||||103.0|||||-160.0||173.0||1
|||409-5939|0.0|9.0||91.7||15.59|193.7||16.46|||||||-50.0|0
9|6550.0||331-4902||9.0|||||8084.999999999999|5850.0|||||475.0||||0
NE||415.0|353-6870||0.0||7275.0|92.0||217.7||925.0|||||50.0||3.0|0
|75.0|408.0|355-2909|0.0|0.0||||28.27|||||||305.0|5.0||-25.0|0
||9.0|390-6101|||0.0||11500.0|||3500.0||||11.76|||64.25|25.0|0
9||9.0|400-3446|0.0|9.0|0.0|10015.0||3404.9999999999995||||206.1||231.75|710.0||1.92|4.0|0
|||411-5859|9.0|9.0|0.0||10900.0||5065.0|128.0||206.4|8000.0|9.29||10.0|2.46||0
|||387-2919|1.0|0.0|0.0|129.9|5600.0||8665.0||||||||151.0|-75.0|0
NY||415.0|374-8525||1.0||||-747.25|217.5|-2650.0||23750.0|134.0||5.3||||0
9|91.0||379-5592|||||10600.0|-863.25|210.1|-2825.0|17.86||3225.0||||324.0||0
|||345-8237||9.0|36.0||||3170.0|76.0||6582.5|1775.0||1120.0||3.02||0
|||422-6690||||||34.85|||12.92|158.6|59.0|7.14|10.2|5.0|||0
|||346-2359|||0.0|14850.0||2525.0||84.0||193.6|||||-83.75|1.0|0
||415.0|374-3534|||-975.0||68.0||||||-2900.0||10.5|||0.0|0
MI|||381-4756||1.0|||-2675.0||||831.0|||247.00000000000003|6.8|125.0|46.0||0
|||390-2805|9.0||0.0||4700.0|||2100.0||200.5|96.0|-225.5|585.0||79.0||0
|2925.0||390-2390|||0.0|||||4350.0||-6235.0|6600.0||705.0|||2.0|1
|-3500.0|9.0|419-9097|9.0||0.0|231.9|-2525.0|985.5||||||||150.0|||0
|127.0|9.0|386-7281|||0.0|3667.4999999999995|||203.5||||||-342.5||92.5||0
|-2075.0||380-3561||9.0|0.0|6787.5|||||||5250.0||11.7||3.16||0
9|3025.0|9.0|390-8760|0.0|||||||||161.6|10300.0||||||0
|7250.0|9.0|366-6730|||1075.0|||4381.0||95.0||||||||200.0|0
9||408.0|395-5285||||||||6250.0||172.3|||||-71.5||0
|117.0|415.0|354-3436||||||||||||-336.5|-252.5|||1.0|0
||408.0|336-7600|0.0|9.0|||116.0|||2925.0||22730.0|||||||0
RI|||383-6293|0.0||0.0|||||118.0|||-3550.0||690.0|||50.0|0
9||415.0|362-4596|9.0|||26039.999999999996|||||620.5|||||-100.0||250.0|0
|151.0|408.0|401-3926|0.0||||116.0|30.38|||24.83|265.9|||||||0
|||370-9116|0.0|9.0|0.0||3000.0|5736.0||||7695.0||6.93|15.8||||1
||510.0|328-6289|||||12900.0|26.79|-6175.0||2100.0|259.2||||100.0|-92.5||0
|300.0||350-9994||||183.6|2925.0||256.7|3600.0||178.6||||||25.0|0
||510.0|351-4616||9.0||7105.0||||-3225.0|15.59|||7.42|||||0
9|2175.0||360-5779||||13630.000000000002||||5400.0|14.64||||7.1||1.92|0.0|0
VA|141.0||417-4885|||0.0||11000.0||||||103.0||||3.24||0
|141.0||406-4710|0.0||-900.0||2475.0|1594.0|12070.0|116.0|20.52|||258.25|||71.0|3.0|0
|6200.0||409-8743||0.0||||-420.24999999999994||||-5915.0||266.25|||3.29|100.0|0
|||335-4584|||0.0|||||4450.0||167.2|91.0||152.5||||0
DE|||361-9845|0.0|9.0|33.0|||2066.5|5345.0||908.5000000000001||||12.1||||0
|4625.0|510.0|366-5699||||9490.0||||||||11.92||3.0|2.03||0
|||329-9364|||||||||20.67||||||||0
|94.0|408.0|390-7434||9.0||17010.0|||193.3||16.43|||||400.0|||0
9|||404-9680|0.0|||230.9|||-4685.0||15.93|154.0|2650.0|||50.0|-42.5||0
CO||9.0|338-9398|||0.0||||5587.5|105.0|19.0||1975.0|438.0|13.2|200.0|89.0||0
9|3200.0||394-2445||9.0|675.0||||||721.0||2150.0||1060.0||||0
|1250.0|9.0|381-2709|9.0|0.0|||8700.0|||101.0||||||100.0||150.0|0
|1625.0||397-5060||9.0|-0.0||2175.0|993.0||93.0||18240.0|150.0||14.1|||25.0|0
9|4475.0||415-2393|0.0||0.0|219.2|92.0|||12500.0|||10400.0|||5.0|||0
||9.0|377-1765||||252.6||||||||384.5||-175.0|||0
|62.0|9.0|409-2111|||||2275.0|1250.5||||19520.0|||610.0|3.0|3.29||0
|||401-3170|||0.0||||229.4||||-2825.0||||||0
|116.0|9.0|405-5681|9.0||0.0|||1475.0|19410.0|-1900.0||||468.0|16.2|10.0|||0
|3500.0|9.0|411-4582|0.0|0.0||232.1||39.46||2800.0||||905.0000000000001|||||0
|||355-5009||1.0|||125.0||||455.75||||||||0
|6300.0||372-3750|9.0|0.0||||||118.0|294.75|||616.0|297.5|||-125.0|1
9|||405-2888|||||111.0|19.65|5942.5||||5150.0|7.65||12.0|||0
NH|19.0|9.0|361-3337|0.0|0.0|||2450.0|31.64||57.0|2162.0||||-365.0||394.0|100.0|0
|8500.0|9.0|350-1639||9.0|0.0||||245.0||20.83|13440.0|3025.0||||-56.75||0
|||333-3221|9.0|||10715.0||36.43|||||92.0||||||0
|106.0||422-1471||||158.7|-1850.0||-1607.5|||198.5||8.93||-100.0|||0
9|||399-7865|||0.0||3550.0|4617.0|-5735.0||1950.0||||10.9||2.94||0
|164.0||373-4819|||||-2775.0|2730.0|||||||9.0||2.43||0
WA|||338-6981|||||-2725.0||||||107.0||9.1||2.46|1.0|0
9|5350.0||418-4365|0.0||0.0|6690.000000000001||2275.0|180.5|2350.0||112.2|||8.9||60.0|-0.0|0
|||359-5461|9.0|||176.9|||90.7||385.5|11900.0|69.0||||128.5||0
|4000.0|408.0|375-3586||||||35.68|195.1|77.0|||||-220.00000000000003|||-50.0|0
|94.0||407-8376||||13750.0||584.5||8800.0|17.27|3750.0|||||3.62||0
9|||408-6496|||23.0|||||||119.1|88.0||9.5|-100.0|2.57|-25.0|0
|-2925.0||385-7688||9.0|||4300.0|||86.0||||||600.0|46.0|1.0|0
TN||9.0|332-6934||0.0|0.0|7484.999999999999|||||387.25||||||2.62||0
||510.0|378-3625|9.0|9.0|||||176.3||14.99|181.7||8.18|10.7|150.0|||1
9|131.0||353-7292||9.0|2600.0|14644.999999999998|-2525.0||||16.97||12700.0|||175.0|3.73||1
|||399-6786|||0.0|8300.0||||106.0|15.05||2225.0|||||0.0|0
||415.0|358-3261||||||24.77|||468.49999999999994|-6247.5|||13.1||||0
9|62.0|9.0|377-9932|9.0||||||||27.9|24500.0||1103.0|-280.0|1.0|||0
||415.0|397-4030|0.0||0.0||||||1564.0|240.5|-2750.0|10.82|6.4||1.73|-75.0|0
|||367-1062|9.0|||140.6|109.0|||2550.0|1518.0|217.0|83.0|-244.0|||-46.0|200.0|0
9|||341-8467||0.0||||25.96||||198.1|93.0||||||0
9||415.0|339-9453|9.0|1.0||106.7|76.0|||||-4760.0||8.57||||-25.0|0
9||415.0|344-3388||9.0|0.0|-6095.0|98.0|||1800.0|178.25|179.8|-2100.0|-202.25||800.0|3.7|100.0|0
|950.0||375-8013|0.0||||-2350.0|||9500.0|||90.0|||500.0||3.0|0
||510.0|408-4142|9.0||||9500.0||||||3100.0|11.7||5.0|3.29|300.0|0
|2475.0|9.0|386-3671||9.0||||-923.0|24670.0||||||||||0
9|||411-2284|0.0|0.0|||||7780.0|||4705.0|10900.0||||78.25||0
|||346-7795|||0.0|10175.0|||12380.0||526.25||||||-80.25|0.0|0
PA|4100.0||333-5609||9.0|24.0|155.2|131.0||||519.5||1700.0|||||-25.0|0
|86.0||405-1842||1.0|775.0||13900.0|||118.0|961.0||12100.0|||600.0|3.29|1.0|0
|70.0||366-6345||9.0|-0.0|-5667.5||1927.0||||||3.29||4.0|-118.75||1
||415.0|337-9345|9.0|||17930.0|93.0|||||-5630.0|||11.5||-77.75||0
|||328-6770|||||||9320.0|76.0|-396.0||||||||0
||9.0|380-7321|9.0|0.0|||||||1905.9999999999998||91.0|298.5|||||0
|||375-1476|9.0||0.0|250.2||42.53||2950.0|-567.5|151.0|114.0||1300.0||351.0||1
|2650.0|9.0|356-1567||||||37.91|5505.0|98.0|9.36||5350.0|||||-0.0|0
||415.0|422-6685|9.0||||5800.0|||98.0|||99.0||||3.29||0
9|127.0|408.0|336-1090|9.0||-550.0|16600.0||28.22|174.5||||6800.0|11.02||||1.0|0
9|-1625.0||343-2095|||||2800.0|||9600.0|1160.0|||9.91|220.00000000000003||1.19||0
|1750.0||345-3934|||-0.0|||||122.0||17430.0|104.0|-196.0|||||0
9|||338-8050||0.0||||1112.0|4205.0|76.0||-5900.0|11300.0||13.8||||0
9|3250.0||388-9568||9.0|0.0||||||||12300.0||||||0
9|||402-6591|0.0||||||||2080.0||||||||0
9|||403-6419||9.0|||7800.0|||-2075.0|806.0|-1912.5||3.44||150.0|259.0|2.0|0
9||9.0|386-9790|9.0|1.0|1150.0||6800.0|47.63||2300.0||136.9|||13.3|||-100.0|0
||415.0|378-5692|||||2100.0||31320.0||1331.0|||183.75||150.0|||0
MD|||360-3324|1.0||0.0||109.0|||5000.0|-275.0||||262.5|2.0||-0.0|1
|3150.0||410-3719||9.0||-4975.0||||11100.0||197.6||8.89|||||0
OK||9.0|352-4221|0.0|||20310.0|-2400.0|-863.25||||4522.5|||-337.5|2.0|||0
9|||327-6179|||||||||18.73|3857.5000000000005||694.0|10.9|200.0|||0
9|92.0|415.0|359-6196||9.0||||735.75|240.3|5250.0|2043.0||||9.0|500.0||-25.0|0
||9.0|374-9107||||3360.0||22.85|211.3|||||217.75000000000003|||68.75||1
|||357-4078||||||||||||||||2.0|0
||9.0|366-5780|9.0|9.0|0.0||||-5020.0|||||||||3.0|0
WY||9.0|393-9619|9.0||0.0|||14.21|120.9|||5665.0|||10.7||72.25||0
9|1825.0||355-9295|||-0.0|192.2|||-4215.0||716.5|139.8|87.0|||-150.0|254.0|1.0|0
|||400-5751|||0.0|220.2|4450.0|37.43||||||8.79|||||0
NV|||338-1027|||0.0||||13410.0|102.0|-285.0||81.0||615.0|2.0|3.32||1
|36.0||405-8867||0.0|||1925.0|||3775.0|-387.5|||||-50.0||1.0|0
|85.0|9.0|336-5616|||0.0|||3825.0|||||||177.5|100.0|1.92||0
9||408.0|335-1697||9.0||19850.0||33.75||||8872.5|75.0|||300.0|-63.5||1
|-550.0||331-5138||0.0|0.0|||18.75|8325.0|-2325.0|-353.75||2400.0||-237.5||257.0||0
||9.0|385-8240|9.0|||3000.0||1019.9999999999999|10220.0|||-6545.0||-294.5|||||0
|||348-1359||||||1826.0000000000002|||||66.0|12.75|||68.75||0
AZ||9.0|354-7339||||||30.91||2450.0||||||2.0|-62.0|-100.0|0
9|||349-1687|0.0|9.0|23.0|154.0|||-6950.0|||||10.28|||3.19||0
|825.0||380-2558|||||2475.0||11790.0|||27920.0|||13.9|1100.0|93.75|4.0|1
9|-2650.0|9.0|365-2153|0.0|||20790.0||||||||-215.75000000000003|||3.89||0
|82.0||345-6043|9.0|||||35.19|5822.5||495.0||||||246.0||0
||9.0|349-2808|0.0||2050.0||||||1955.0||5800.0||9.5||2.57|0.0|0
|2425.0|9.0|411-1715|||||||||-580.25||||-272.5||2.94|-0.0|0
FL|||385-2488|||||3150.0|||4650.0||||7.79||||4.0|0
|||377-7177|9.0|||13860.0|122.0||17230.0|117.0|366.25||9200.0||980.0000000000001||-66.25||0
9|||342-1099|||||5900.0||-6247.5|||193.4||869.9999999999999|-362.5|400.0|3.92|50.0|0
9||9.0|386-4170||9.0||1565.0||532.0||12600.0||221.7||998.0|260.0|||1.0|1
|5900.0|510.0|413-1269|9.0|9.0||155.2||||-3075.0||169.4|-2000.0||8.7||235.0||0
9|2400.0||396-4460|0.0||||11000.0|-700.75|||||||670.0|||50.0|0
|3775.0||334-2730|9.0||0.0|||22.87|7155.0||1216.0|||-252.0|1540.0||||0
|2925.0||340-3182|||0.0||-2575.0||||17.96||||11.5|-75.0|||0
|||377-8608|||0.0|8415.0||||-1825.0|||||||-84.5||0
9||9.0|417-3676|9.0||||55.0|2230.5||||-3662.5||6.59|||112.00000000000001|50.0|0
9||9.0|417-6774||||||35.05|26000.0||||||570.0|300.0|3.08|25.0|0
|||411-9554|0.0||||9400.0|3839.0||117.0|||-2500.0||-210.0|||4.0|0
NH||9.0|420-3192|9.0||-0.0||89.0||8525.0||1449.0|26389.999999999996|2450.0|||||3.0|0
9|||389-1475|||48.0||5200.0||||||4450.0|331.5|||||0
|118.0|408.0|343-7734|9.0|||160.0|||||745.5|||||3.0|2.67|2.0|0
PA|2525.0||410-3390|||0.0||||224.9||19.12|12495.0|||365.0|3.0|||0
OK|11700.0||344-6495|||0.0||3025.0|1145.0||-2075.0|382.5||10400.0||192.5|-75.0|52.0||0
|-1225.0|415.0|331-6229|0.0||28.0|||||||||231.99999999999997||650.0|-54.0||0
|139.0||337-7501|9.0|||19280.0||32.78||4800.0|19.92|||9.14|||175.5||0
|4600.0||339-9631|||28.0||||4870.0|79.0|16.56||||||135.0|50.0|0
WA|8300.0||369-4384||0.0||||37.64|23180.0|2575.0|19.7|122.5|2500.0|||5.0|||0
|||416-3915|||0.0|||3721.0|208.0|8500.0||203.3|4950.0|-228.75||400.0|300.0||0
||408.0|339-3049|||||2400.0||||10.49|10710.0|-2650.0||6.5||||1
9|13100.0|415.0|361-7998|9.0|9.0||4817.5|85.0||225.9|105.0|-480.0|||286.0|10.9||147.0||0
9|7300.0|9.0|355-4842|9.0|0.0||||34.75|||||||262.5|||3.0|0
|143.0|9.0|387-6440||0.0|0.0||||||739.5|||||4.0|-87.75|2.0|0
9||9.0|369-2625||||||||||-4832.5|71.0||260.0|6.0||100.0|0
||415.0|389-7073||9.0|||115.0|35.99||84.0|||8000.0||||-82.25|100.0|0
9|8600.0||370-8463|9.0||28.0||74.0|||||240.3|10500.0||||||0
DE|71.0|415.0|362-7318|9.0|0.0|||||4537.5|||||12.66|167.5|5.0|||0
9||408.0|412-1194||||||||||||11.34|||||0
||510.0|355-9508|||0.0|10320.0|||3200.0|||194.5|84.0|||250.0|59.5|100.0|0
|3425.0||352-8202|||0.0||2200.0|||||7247.499999999999|||||||0
|167.0|510.0|335-5882|||||88.0|882.25|||||98.0||14.1||||0
|||352-6976||0.0||-7597.499999999999|95.0|||||||||150.0||1.0|1
|-4975.0||393-6733||||23060.0|||219.4|4950.0|466.24999999999994|-7482.5|||||108.0|0.0|0
9||9.0|335-1838||9.0|0.0||-2750.0||6455.0|80.0||12510.0|-3100.0|140.75||||0.0|0
9|||355-6930|||||||||||10800.0|165.0|-147.5||||0
|||387-5860||9.0||172.7|9300.0||120.1|116.0|||||10.3||||1
|||343-2605|9.0|9.0|18.0||2150.0||6670.0|||259.5|-1750.0||||||0
|-4150.0||350-6759||9.0||20420.0|||||-382.25|216.8|||9.5||257.0|1.0|0
||9.0|371-1514|9.0||||||247.7||1052.5||||||-68.25||0
||9.0|346-9317|9.0|||157.6|117.0||184.3|||240.4|2475.0||||||0
||9.0|398-4313|9.0||||6450.0|36.64|||||||660.0|9.0||400.0|0
|94.0||412-4399|0.0|0.0||181.5||771.5|-4997.5||849.4999999999999||2850.0|-323.75||500.0|||0
9|||330-1835||9.0|||4000.0|||2025.0|||||-297.5||||0
9|-3175.0||416-1676|||0.0|266.6||45.32|||22.51||5950.0|||||100.0|1
||9.0|329-7347|||0.0|||28.97|||||||11.2|75.0|||1
9|-3950.0|9.0|360-6868||9.0|0.0|||26.86||114.0||6027.5||10.85||400.0|||0
||510.0|405-6641|9.0|9.0|||||||||90.0|9.63|||2.78||0
