STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
|||381-4756|9.0|1.0||||||7400.0||10970.0|||||1.84||0
|103.0||390-2805||0.0|||4700.0|1047.75|||16.62||96.0|9.02|||79.0|1.0|0
9|117.0|9.0|390-2390||9.0||-4177.5||||87.0|||132.0|11.22||-175.0||100.0|1
MI|140.0||419-9097|0.0||0.0||101.0||||||98.0|-124.25|||||0
WA|||386-7281||||7334.999999999999|9100.0|||-1950.0|17.3||11000.0|9.15|13.7||||0
9|83.0||380-3561|||0.0|13575.0|||216.3||459.75||||||-79.0||0
9|||390-8760|||||3025.0||||||2575.0||||57.49999999999999|25.0|0
||9.0|366-6730||||12885.0||4381.0|||689.0||86.0|645.5|1110.0||75.0||0
|2825.0|408.0|395-5285||||||1647.5000000000002|221.4|||8615.0|||1060.0|6.0|||0
|||354-3436|9.0|9.0|-0.0|102.8||-437.0|||1757.0||||10.1|-175.0|||0
||408.0|336-7600|||0.0|||||117.0|335.0|5682.5|8600.0|255.75|-187.5|150.0|||0
RI||9.0|383-6293|9.0|9.0|0.0|226.0|112.0||248.5|-2950.0|1056.0|||6.32|6.9|1100.0||1.0|0
OK|||362-4596|||0.0||-2875.0|44.27|-3650.0||||2175.0|||100.0|||0
9|7550.0||401-3926||0.0||178.7|5800.0||||24.83|||-299.25|-245.00000000000003|||0.0|0
|||370-9116||||337.4||1434.0||116.0|19.33||114.0||||-106.74999999999999|0.0|1
VA|139.0||328-6289|||||12900.0||12350.0||21.0|||583.0||2.0|3.7||0
9|600.0|9.0|350-9994|9.0||0.0|183.6|117.0|1560.5|25670.0||545.5|178.6|79.0||||2.75|-25.0|0
9|||351-4616|0.0||||6200.0|604.0||||||||-100.0||100.0|0
9|87.0||360-5779||0.0|0.0|13630.000000000002||23.17|||1464.0||101.0|6.19|||-48.0||0
VA|141.0|9.0|417-4885||9.0|||110.0|922.7499999999999|-6037.5||||||||||0
|-3525.0|510.0|406-4710||1.0|36.0|187.5|||6035.0|2900.0|20.52|229.5|105.0||||||0
9||9.0|409-8743|||||-2575.0|||3050.0|||||-305.0|||1.0|0
9|7300.0||335-4584|9.0||||3775.0|||||-4180.0||||150.0||1.0|0
DE|9200.0|9.0|361-9845|||||||213.8||908.5000000000001|||257.25||-50.0|3.27||0
|||366-5699|9.0|||||32.27|||13.88||||||2.03|1.0|0
|||329-9364||||-5050.0|102.0|||128.0|20.67||9000.0|||300.0||1.0|0
||408.0|390-7434||||170.1|12400.0||4832.5||||||1280.0|200.0|||0
|||404-9680|||||87.0|||90.0||||6.93|630.0||||0
|||338-9398||0.0|0.0||5250.0|||5250.0|-475.0|||438.0|||356.0|1.0|0
|||394-2445||1.0|-675.0|182.1|||16970.0||-360.5|16470.0|||10.6||2.86||0
|||381-2709||9.0|-0.0||8700.0||5287.5|||||1210.0||4.0||3.0|0
OR|65.0|9.0|397-5060||9.0|-0.0|2920.0|-2175.0|||9300.0|||3750.0|8.21|||||0
|||415-2393|9.0||0.0|||931.5|3735.0|125.0|||||610.0||||0
|||377-1765||0.0|0.0|||2147.0||125.0|||5300.0|7.69|11.1|||100.0|0
MN||9.0|409-2111|9.0||||2275.0|625.25||2675.0|404.5||||12.2|||0.0|0
|||401-3170|||-0.0|10105.0||34.36|||||-2825.0||||3.11|-50.0|0
|||405-5681||0.0|0.0||4650.0|||1900.0|||||405.0||||0
|||411-4582|||0.0|||3946.0||||20120.0|-2800.0|||-0.0||75.0|0
|||355-5009|1.0|||||-837.75||13600.0|455.75||||9.5||128.5|4.0|0
9|||372-3750|9.0|9.0|||2350.0|9.89||11800.0|||||||160.5|125.0|1
||9.0|405-2888|||36.0|||||||169.9|-2575.0|||-300.0||-50.0|0
|19.0|9.0|361-3337|0.0||0.0|-4652.5|||12715.0|1425.0|21.62|214.0|6350.0|963.0000000000001||175.0|||0
VA|17000.0||350-1639||9.0||-6497.499999999999|||||-520.75|6720.0||605.0|||||0
9|7300.0||333-3221|9.0|0.0|0.0|21430.0|14500.0|36.43|-6712.5|135.0||241.2||-271.25|||||0
||408.0|422-1471|9.0|||158.7|-1850.0||||136.75|198.5|2575.0|223.25|1019.9999999999999|4.0|68.75||0
|9300.0|9.0|399-7865|||0.0||3550.0|||||1932.5|12100.0||||147.0|100.0|0
|||373-4819||||160.6|111.0||4079.9999999999995||693.5||||225.0||||0
WA|1275.0||338-6981|9.0|||232.4|||18740.0|95.0|15.93|||||150.0|2.46||0
|||418-4365|9.0||0.0|6690.000000000001|||-4512.5|9400.0|||2875.0||8.9|400.0|2.4|0.0|0
||415.0|359-5461|9.0|9.0|0.0||109.0|751.75|9070.0|5200.0||-5950.0||||2.0|||0
|8000.0||375-3586||||209.9||1784.0||-1925.0|828.9999999999999|208.2|||||||0
9|||407-8376|||0.0||118.0|2338.0|203.2|-2200.0|||-3275.0||||181.0||0
||408.0|408-6496||1.0|||52.0|||||||134.0|9.5|200.0|||0
|||385-7688|9.0|||-4952.5||||||180.5||-202.99999999999997|||92.0||0
TN||9.0|332-6934|9.0||0.0||5950.0|-636.25|18220.0|||||11.77|969.9999999999999|||-0.0|0
|-5200.0||378-3625|||0.0||3350.0|55.51|4407.5|||||8.18|267.5||||1
|||353-7292||9.0|-650.0||||||||||||3.73||1
9|3150.0||399-6786|0.0|0.0|0.0|||705.5|||-376.25|12285.0|8900.0|||150.0|||0
|||358-3261||9.0||3642.4999999999995|7300.0|||136.0||||||5.0|||0
DE|||377-9932|9.0||||||32820.0||||131.0|1103.0|1120.0||302.0||0
||9.0|397-4030||0.0|||86.0|37.06|||||110.0||320.0|400.0|1.73|300.0|0
||9.0|367-1062|0.0|0.0|-0.0||10900.0|597.5||||||244.0||||50.0|0
|7850.0|415.0|341-8467|||0.0|15269.999999999998|105.0||||21.89|198.1||||400.0|127.0|100.0|0
9|||339-9453|9.0|||||-453.5||77.0|445.74999999999994||5850.0|||2.0|||0
|||344-3388|9.0|||||41.45||||4495.0|8400.0||342.5||185.0||0
OR|950.0|415.0|375-8013|0.0|||-4860.0||||4750.0|||||||2.92||0
||9.0|408-4142|9.0||0.0||4750.0||-3797.5|70.0|||||-305.0|5.0||300.0|0
|2475.0||386-3671||0.0|0.0|||||89.0|||||||-106.74999999999999||0
||415.0|411-2284||9.0||||40.99||9800.0|||-2725.0|211.75000000000003||10.0|78.25|1.0|0
9||9.0|346-7795|1.0|9.0|0.0||100.0|34.6|6190.0|103.0||||||550.0|||0
||9.0|333-5609|9.0|||3879.9999999999995|||244.5|5300.0|20.78|6120.0|1700.0||267.5||||0
||9.0|405-1842|||||||2825.0|||12345.0|||||||0
9|7000.0||366-6345|||-0.0||9800.0||||19.39||||||237.5||1
|-2325.0|415.0|337-9345|9.0||||93.0|30.48||||-5630.0|-3275.0|||||3.0|0
9|||328-6770||0.0||||2574.0||76.0|1584.0||||10.9|||-0.0|0
FL|6000.0||380-7321|0.0|9.0|-0.0|18000.0|||||19.06|||||7.0|||0
|||375-1476|9.0||-0.0|||42.53|26710.000000000004||||||||-87.75||1
||9.0|356-1567|||||121.0|||||||424.5|177.5||1.92|0.0|0
|8100.0|9.0|422-6685|0.0|||-4590.0|-2900.0||7630.0|||||||6.0|329.0||0
||408.0|336-1090||1.0|||114.0|-705.5||5150.0||-6122.5|68.0|||||1.0|0
|||343-2095||0.0||136.1|112.0|||96.0|580.0||||-110.00000000000001|200.0|1.19|1.0|0
|||345-3934|9.0|0.0||149.3|-2825.0|||||||||-150.0|||0
||9.0|338-8050||9.0||||11.12|||-357.5|236.0|113.0||||||0
|3250.0|415.0|388-9568|9.0|9.0|||11100.0||11725.0|-2350.0||||1125.0||-100.0|0.73||0
||9.0|402-6591|0.0|0.0|0.0||8500.0||24470.0||1040.0|11075.0||498.50000000000006||2.0||3.0|0
9|126.0||403-6419||9.0|||||4740.0||||139.0|-86.0||||50.0|0
|-2600.0|9.0|386-9790|9.0|1.0||14010.0|13600.0|||4600.0|936.9999999999999||102.0|6.16||3.0|-89.75||0
|45.0||378-5692|9.0||-550.0||-2100.0||313.2||-665.5||||595.0||||0
||9.0|360-3324|1.0||||10900.0|||||217.6|||||||1
|3150.0|9.0|410-3719||9.0||||1691.5|||-619.0|||||6.0||100.0|0
||9.0|352-4221||||203.1||34.53|||461.25||3050.0|8.14|13.5||||0
NV|||327-6179|||0.0|168.8|||-5507.5|||3857.5000000000005|||10.9||2.94||0
|-2300.0|9.0|359-6196||0.0|||||||510.75||117.0||||||0
|||374-9107||||3360.0||||||193.6|||||-68.75||1
9|||357-4078||1.0||202.6|||2970.0|||||||225.0||2.0|0
|110.0||366-5780||9.0|0.0|||||||192.2|2525.0|432.5|||-66.25||0
WY||510.0|393-9619|||-0.0|||||-2275.0|1028.0||-2750.0|10.2|||-72.25||0
9|3650.0||355-9295||||||-816.75||116.0||3495.0000000000005|||235.0||-63.5||0
9|138.0|9.0|400-5751|9.0|9.0|0.0|5505.0|||88.3||||||322.5|||-0.0|0
9|137.0||338-1027||||||1148.5|-3352.5||570.0|||-250.99999999999997||2.0|166.0||1
|900.0||405-8867|9.0||0.0|||4308.0||||-6895.0||12.41||2.0|-56.75||0
|2125.0||336-5616||9.0|0.0||2025.0|38.25||||||||2.0|96.0|75.0|0
|||335-1697|9.0|||||33.75|||569.0|||1597.0||||0.0|1
SC|||331-5138|9.0||0.0|||1875.0|||14.15||||||||0
9||9.0|385-8240|0.0|||60.0|10200.0|||80.0|-217.25|26180.0|5300.0|11.78|11.1||||0
|51.0||348-1359|9.0||0.0||2350.0|36.52|7484.999999999999||||6600.0|||5.0||0.0|0
|9400.0|408.0|354-7339||0.0|||||10120.0|98.0||||||2.0|2.48||0
||9.0|349-1687|9.0|9.0||||1309.0|-6950.0|13700.0|590.75||-2800.0||||319.0||0
|33.0||380-2558|9.0||29.0|15740.0|||5895.0|80.0||6980.0|1975.0|||1100.0|||1
9||415.0|365-2153|9.0|9.0|||2275.0|1767.0000000000002|||14.62||||||3.89||0
|8200.0||345-6043|0.0||||2250.0||23290.0||||5400.0|||||3.0|0
||510.0|349-2808|0.0|9.0|||10100.0|||||||||-75.0|||0
9|||411-1715|9.0||0.0|||610.75||82.0|||||||294.0||0
||9.0|385-2488||9.0|32.0||126.0||||||||14.1|||200.0|0
|||377-7177||0.0|||122.0||||||||||||0
|-2850.0|9.0|342-1099|0.0||||||||||95.0|434.99999999999994|-362.5|-200.0|||0
|||386-4170|1.0||0.0|-1565.0|111.0||||767.5|221.7|||10.4||70.25||1
|||413-1269|0.0|0.0|-0.0|||||123.0|20.0|-4235.0||7.62||||25.0|0
|||396-4460|9.0|||||1401.5|||||1375.0||-167.5||1.81||0
|||334-2730|0.0||0.0|134.5||571.75||112.0|12.16|22390.0|||-385.0||4.16|1.0|0
|||340-3182||9.0|0.0|||||||-4630.0|96.0|208.25||3.0|-77.75||0
|3900.0|510.0|377-8608||||||715.25|||940.0|||||1.0|-84.5|-25.0|0
|||417-3676||9.0||262.4|||||||||8.3|300.0|2.24|2.0|0
|||417-6774|0.0||||||||||||||||0
|||411-9554|0.0|1.0|2800.0||||193.0||||-2500.0||210.0||||0
NH|119.0||420-3192||||6915.000000000001|||||362.25|263.9|-2450.0||675.0|||-75.0|0
|64.0|9.0|389-1475|9.0|1.0||94.4||-401.25||||14740.0|4450.0|||4.0||0.0|0
9|2950.0|408.0|343-7734|1.0|9.0|0.0|||27.2|175.4|2400.0||184.8|||9.9|3.0|66.75|100.0|0
PA|2525.0||410-3390|0.0|0.0||-5165.0||3511.9999999999995||11700.0|956.0||100.0||||394.0|0.0|0
|2925.0||344-6495|0.0|||13469.999999999998|6050.0||-4500.0||-382.5||||192.5||||0
9|4900.0||331-6229|||1400.0|5360.0|7800.0|911.2500000000001|-5880.0||||||8.0||||0
WY||9.0|337-7501|9.0|9.0|||10400.0||-5860.0|9600.0|19.92|20320.0||457.0||-75.0|3.51||0
|92.0|9.0|339-9631|9.0|9.0||7555.0|||4870.0||||114.0|538.0||||1.0|0
9|||369-4384||9.0|0.0|22140.0|||231.8|103.0|-492.5|||5.51|9.8||2.65|75.0|0
|148.0||416-3915|9.0||-0.0||||20800.0||17.68||9900.0|||400.0|-75.0||0
|144.0|408.0|339-3049||9.0|4800.0||96.0|32.27|-3085.0|||||||200.0|||1
|13100.0|415.0|361-7998||9.0||||-819.0||5250.0||254.2||-286.0||6.0||2.0|0
|||355-4842||0.0|||||219.1|2250.0||222.7||10.02||6.0|||0
|-3575.0|415.0|387-6440|||||||17400.0||-369.75||||650.0|||2.0|0
MN||415.0|369-2625|9.0|0.0|-0.0|9920.0|4650.0|||2700.0||||8.7|||140.5||0
||415.0|389-7073|9.0|9.0||21170.0||||2100.0|13.59|3602.5||6.48||1.0|3.29||0
9|2150.0||370-8463|||||1850.0|3767.0||5000.0|612.75||105.0||9.0|200.0|||0
|||362-7318|9.0|0.0|||2700.0||||15.43|||12.66||||3.0|0
|145.0||412-1194||||3687.5|-2250.0||175.7||||||780.0||210.5||0
||9.0|355-9508|0.0|9.0|||12200.0|35.09|128.0|-2550.0|10.88|||8.75|8.8||2.38|2.0|0
9||408.0|352-8202|0.0|0.0|||8800.0|35.0|209.3|||||13.05||-100.0|-98.0|100.0|0
|||335-5882|||0.0||-2200.0|||6300.0||25520.0|||705.0|500.0|3.81||0
OK|4450.0||352-6976|0.0|9.0|||9500.0||260.9||1109.0||8900.0|||||1.0|1
CT||415.0|393-6733|||||121.0|-980.0000000000001||||||||||0.0|0
|||335-1838||||99.5||423.00000000000006|-3227.5|80.0|10.97||6200.0||9.7|-75.0|2.62||0
9|||355-6930||0.0|0.0||||||412.24999999999994|7334.999999999999||6.6|147.5|4.0|||0
||9.0|387-5860|0.0|||17270.0|||6005.0||||4300.0||||||1
||9.0|343-2605||9.0|||||6670.0||-283.5||||245.00000000000003|-75.0||1.0|0
|8300.0|9.0|350-6759|||0.0||5750.0|34.71|17990.0||1529.0||||||||0
||9.0|371-1514||||||-364.25|247.7|||||6.41||250.0|273.0||0
|36.0||346-9317|||0.0|157.6|117.0|||58.0||||270.5|297.5|-25.0||0.0|0
|2825.0||398-4313|||0.0||129.0||||1859.0|-5177.5||9.32||||400.0|0
|2350.0||412-4399||||-4537.5|9800.0|3086.0|199.9||||||||1.78||0
MD||9.0|330-1835||9.0||171.7||29.19|||9.38|||439.49999999999994|||||0
