STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
RI|74.0|415.0|344-9403|0.0|0.0|0.0|-3754.0|-2540.0|31.91|163.4|148.0|13.89|196.0|7520.0||9.1||2.46|0.0|0
9|168.0|408.0|363-1107|9.0|0.0|0.0|128.8|96.0|||71.0|713.6|141.1||6.35|11.2|2.0||40.0|0
MT|95.0|510.0|394-8006|0.0|0.0|0.0|156.6|88.0|1064.8|247.6|75.0|-421.0|192.3||8.65|12.3|5.0||3.0|0
IA|-1240.0|415.0|366-9238|0.0|0.0|0.0||70.0|20.52|12288.0|76.0|26.11||99.0|9.14|13.1||||0
NY|161.0|415.0|351-7269|0.0||0.0|332.9|67.0|56.59|-6356.0|97.0|27.01|160.6|-2560.0|7.23|5.4|9.0|1.46|4.0|1
ID|||350-8884|9.0|||196.4|-2780.0|33.39|280.9|90.0|23.88|89.3|||552.0|4.0|3.73|1.0|0
VT|93.0|510.0|386-2923|0.0|0.0|0.0|190.7|114.0||218.2|111.0|18.55|129.6|121.0|||3.0|2.19|3.0|0
VA||510.0|356-2992|0.0|1.0|33.0|189.7|66.0|32.25|-4256.0|65.0|18.09|-3314.0|108.0|7.46|800.0||2.7|1.0|0
TX|73.0|9.0|373-2782|0.0|9.0|0.0|224.4|-1800.0|38.15|6380.0|7040.0||192.8|74.0|8.68|13.0|||1.0|0
FL|2940.0|9.0|396-5800||0.0|0.0|155.1|117.0||239.7|93.0|20.37|208.8|133.0|9.4|10.6|80.0|||0
CO|77.0|408.0|393-7984|0.0||0.0|62.4||10.61|169.9|121.0|288.8|209.6|||5.7|6.0|-30.8|100.0|1
AZ|130.0|415.0|358-1958||0.0|0.0|183.0|112.0|31.11||99.0|6.2|3636.0||163.6|||2.57|0.0|0
SC|111.0|415.0|350-2565||9.0||110.4||750.8|137.3|102.0|11.67||105.0|8.53|7.7|6.0|2.08|160.0|0
|132.0|510.0|343-4696|0.0|0.0|0.0||86.0|551.5999999999999||||237.0|115.0||10.3||2.78|0.0|0
NE|174.0||331-3698|0.0|0.0|0.0||76.0|21.13|277.1|112.0|23.55|250.7|115.0|11.28|15.5|5.0|4.19|3.0|0
WY|57.0|408.0|357-3817|0.0|1.0|1560.0|213.0|115.0|36.21|191.1|4480.0|16.24|182.7|115.0|8.22||3.0|2.57||0
MT|54.0|408.0|418-6412|0.0|0.0|0.0|134.3|73.0|22.83|155.5|100.0||102.1|68.0|4.59||4.0|79.4|3.0|0
MO|20.0|415.0|353-2630|9.0|0.0|0.0|190.0|109.0|32.3|||21.95|181.5|8160.0|8.17|6.3||||0
|49.0|510.0|410-7789||0.0|0.0|||20.28||||178.7|90.0|8.04|11.1|1.0|3.0||0
9||415.0|416-8428|||0.0||95.0|14.42|2734.0|63.0|11.62|250.5|11840.0||14.2|6.0|3.83|2.0|0
9|75.0|510.0|370-3359|0.0|0.0|0.0|226.1|105.0|38.44|201.5|107.0|17.13||98.0|11.08|10.3|5.0|2.78|1.0|0
LA|172.0|408.0|383-1121|0.0|0.0|0.0|212.0|2420.0|36.04|2496.0|4600.0|2.65|293.3|78.0|13.2|12.6|||3.0|0
|12.0|408.0|360-1596|0.0|9.0|0.0|249.6|118.0|42.43|252.4|4760.0|21.45||90.0||11.8|3.0|3.19|1.0|1
OK|57.0|408.0|395-2854|||25.0|176.8|94.0||195.0|75.0||213.5|2320.0|9.61|8.3|4.0|2.24|0.0|0
GA|5760.0|415.0|362-1407|0.0|1.0|37.0|220.0|80.0|37.4|217.3|102.0|369.4|152.8|71.0|6.88|-294.0|6.0|3.97|3.0|0
AK||9.0|341-9764|0.0||30.0||128.0||-3250.0|80.0|13.81|129.3||465.6||6.0|3.92|0.0|0
MA|78.0|9.0|353-3305|0.0|0.0|0.0|130.8|64.0||223.7||-380.20000000000005|227.8|108.0|||5.0|2.7|1.0|0
AK|2720.0|415.0|402-1381|1.0||33.0|203.9|106.0|34.66|187.6|99.0|15.95|101.7|107.0|4.58|10.5|||3.0|0
NJ|149.0||332-9891|0.0|0.0|0.0|140.4||23.87||92.0||15064.0|108.0|8.47|11.1||3.0||0
GA|98.0|408.0|372-9976|0.0|0.0|0.0|10104.0|2040.0|21.47|13344.0||567.2||||9.4|2.0|50.8|-60.0|0
MD|135.0|9.0|383-6029|1.0|1.0|41.0|173.1|-1700.0|29.43|4078.0|107.0|17.33|122.2|78.0||14.6|15.0|3.94|0.0|1
AR|34.0||353-7289|0.0|0.0|0.0|124.8||21.22|282.2||479.79999999999995|311.5||14.02|-200.0|4.0||2.0|0
ID|160.0|415.0|390-7274||0.0|||77.0||13224.0|110.0||178.5|92.0|8.03|9.2|4.0|99.2|3.0|0
WI|64.0|510.0|352-1237||0.0|0.0|154.0|||225.8|118.0||-5306.0|86.0|11.94|3.5|240.0|0.95|80.0|0
9||9.0|353-3061|9.0|1.0|28.0||97.0|822.0||92.0|18.11||116.0|7.34|8.5|5.0|2.3|160.0|0
MI|65.0|415.0|363-5450|0.0|||211.3|120.0|35.92|162.6|122.0|||118.0|121.19999999999999|13.2||3.56|120.0|0
9||408.0|364-1995|0.0|9.0||187.0|-2660.0||134.6|74.0|11.44|242.2|127.0|10.9|148.0|5.0|2.0||0
ID|119.0|415.0|398-1294|0.0|0.0|0.0|159.1|4560.0|27.05|231.3|117.0|19.66|143.2|91.0|6.44||240.0|2.38|5.0|1
WY|-1940.0||405-7146|0.0|1.0|24.0|133.2|135.0|22.64|217.2|-1160.0||2824.0|79.0|3.18|11.0||2.97|1.0|0
|1040.0|408.0|413-4957|0.0|0.0|0.0|191.9|108.0||-5396.0|96.0|22.93|236.8|-1740.0|-213.2|7.8|5.0|42.199999999999996|3.0|0
|60.0|408.0|420-5645||0.0||220.6|57.0|750.0|211.1||17.94|249.0||11.21||3.0||1.0|0
VA|10.0|408.0|349-4396|||0.0||112.0|1265.6|-3804.0|66.0||-5656.0|57.0||11.4|6.0|3.08|2.0|0
UT|96.0|9.0|404-3211|0.0|0.0|0.0|160.2|117.0|27.23|267.5|67.0|22.74|228.5|68.0|10.28|9.3|||2.0|0
WY|87.0|415.0|353-3759|9.0|0.0|0.0|12080.0|83.0|||116.0|18.67|203.9|127.0|9.18|9.7|3.0|209.60000000000002|5.0|1
IN|81.0||363-5947|0.0|0.0|0.0|175.5|67.0|29.84|||21.19|21616.0|98.0|243.2|10.2|3.0|2.75|1.0|0
CO|141.0|415.0|340-5121|0.0||0.0|126.9|7840.0|21.57|180.0|62.0|15.3|140.8|128.0|6.34|640.0||2.16|1.0|0
CO|-2420.0|408.0|370-7574|9.0|||7936.0||33.73|75.3|77.0||181.2|-1540.0|8.15|5.8|3.0|125.60000000000001|3.0|1
WI|68.0||403-9733||0.0|0.0|148.8|70.0|25.3|246.5|164.0|20.95|129.8|103.0|5.84|12.1|60.0|3.27||0
|125.0||355-7251|0.0|0.0|0.0|229.3|103.0|-779.5999999999999|177.4|126.0||189.3|3800.0|8.52|12.0|8.0|3.24|1.0|0
ID|174.0|408.0|359-5893|0.0||||||169.9|94.0|14.44||54.0|7.5|||3.08|1.0|0
CA||415.0|405-3371|0.0|||268.6|83.0|45.66||142.0|15.15|166.3|106.0|7.48|11.6|3.0|3.13|2.0|0
MN|74.0|510.0|344-5117|0.0||33.0||91.0|32.93||96.0|20.92|138.0|92.0||14.6|3.0|3.94|2.0|0
SD|149.0|408.0|332-8160|0.0|1.0|1120.0|180.7|92.0|614.4|-3756.0|64.0|15.96||53.0||12.6|||3.0|0
|-760.0|408.0|359-4081|0.0|0.0|0.0||-1960.0|22.3|162.9|97.0|||||8.2|6.0|2.21|2.0|0
WA|40.0|415.0|352-8305|9.0|1.0||148.1|74.0|25.18|169.5||14.41|214.1|8160.0||248.0|5.0||2.0|0
WY|43.0|415.0|329-9847|9.0||0.0|251.5|105.0|42.76|212.8|104.0||157.8|67.0||9.3|4.0|2.51|0.0|0
9|113.0|408.0|365-9011||0.0||125.2||21.28||119.0|1403.1999999999998|129.3|11120.0|5.82|8.3|8.0||0.0|0
UT|2520.0|408.0|338-9472|0.0|0.0|0.0|211.6|1400.0|2877.6||80.0|18.44|153.5|4800.0|6.91|624.0|1.0|2.11|1.0|0
TX|||374-8042|0.0||0.0|178.9||608.2||110.0||148.6|2000.0|6.69|13.8|3.0||4.0|1
|138.0|9.0|359-1231|9.0|0.0|0.0|241.8|||170.5|83.0||11812.0|104.0||472.0|7.0|127.6||0
9|-3240.0|510.0|413-7170|0.0||46.0|224.9||38.23|188.2|84.0||10184.0|61.0|11.46|12.1|2.0|-65.4|0.0|0
NM|147.0|510.0|415-2935|0.0|0.0|||||11912.0|3400.0|12.66|172.5|109.0|310.4|8.0||2.16|3.0|0
|90.0||399-4246|0.0|0.0|0.0|4068.0|146.0|34.58|226.7|117.0||152.4|105.0||146.0|4.0|1.97|1.0|0
HI||415.0|362-5889|0.0|0.0|0.0|235.8|109.0|40.09|157.2|-1880.0|267.2|188.2|1980.0||960.0|-60.0|3.24|0.0|0
9|50.0|415.0|350-8921|0.0|0.0|0.0|157.1|90.0|26.71|223.3|72.0|18.98||111.0||6.1|2.0|1.65|80.0|0
DC|82.0|415.0|374-5353|0.0|0.0|0.0|300.3|109.0||181.0|100.0||270.1|73.0|12.15|234.0|4.0||0.0|1
NY|144.0|408.0|360-1171|0.0||0.0|61.6|117.0|10.47|77.1|85.0|6.55||99.0|||7.0||-80.0|1
MN|46.0|415.0|355-8887||9.0|0.0|214.1||36.4|164.4|2080.0|13.97|177.5|113.0|7.99|8.2|-60.0|176.8|2.0|0
MD|5600.0|408.0|333-1967||0.0|0.0||98.0||155.2|8160.0|13.19|228.6|76.0|10.29|15.0|2.0|324.0|1.0|0
WV|144.0|9.0|354-4577||0.0|0.0||99.0||303.5|74.0|-516.0||119.0|10.08|13.2|2.0|-71.2|1.0|0
|116.0|415.0|331-7425|1.0|0.0|0.0|215.4||36.62|8192.0||17.41||109.0|12.53||-100.0|3.4|3.0|0
9|55.0|408.0|419-2637|0.0|1.0|25.0|165.6||563.0|136.1|1900.0|11.57||-1800.0|7.91|11.0|2.0|2.97||0
GA|70.0|415.0|411-1530|0.0|||249.5|101.0|42.42|-5194.0|98.0|22.07|222.7|68.0|10.02|9.8|4.0||20.0|0
TX|106.0|510.0|395-3026|0.0|0.0|0.0|210.6|96.0|||85.0|21.18|191.4||8.61|992.0|1.0|3.35||1
VT|128.0|510.0|388-6441|0.0|1.0|29.0|179.3|104.0|30.48|||19.2|323.0|78.0|581.5999999999999|344.0|7.0||0.0|0
IN|94.0|408.0|402-1251||0.0|0.0|||26.84|155.0||13.18|189.6|84.0|8.53|8.0|5.0|2.16||1
WV|111.0|510.0|412-9997||0.0|0.0|214.3|118.0||208.5|1520.0|17.72|182.4|7840.0||12.0|2.0||1.0|0
KY|74.0|415.0|346-7302|||35.0||104.0|1048.0|123.4|||202.1||9.09|10.9|9.0||2.0|0
|128.0|415.0|358-9095|0.0|0.0|0.0|237.9|125.0|40.44|247.6|93.0|21.05|208.9||9.4|13.9|-80.0||1.0|1
DC|82.0|510.0|400-9770||0.0|||61.0|489.20000000000005|194.9|105.0|16.57|109.6|94.0|4.93|11.1||240.0|1.0|0
LA|155.0|415.0|334-1275||9.0|0.0||100.0|34.58|-3818.0|104.0|16.23|196.0|119.0|8.82|8.9|4.0|2.4|0.0|1
AR|80.0|415.0|340-4953|0.0|0.0|0.0|124.3|100.0|21.13|173.0|4280.0||253.2||11.39|632.0|9.0||1.0|0
9|78.0|9.0|400-9510|0.0|0.0|0.0|252.9||42.99|178.4|112.0|606.4|263.9|105.0||9.5|7.0|205.6|-60.0|0
AZ||415.0|387-6103|0.0|0.0|0.0|14328.0|||||16.2|127.7||5.75|10.6|7.0||3.0|0
AK|104.0|9.0|366-4467|0.0|0.0|0.0|278.4|106.0|-946.5999999999999|3240.0|113.0|-137.79999999999998||137.0|7.34||400.0|2.65|1.0|0
|73.0|415.0|370-3450|0.0|0.0|0.0||110.0||213.3|2880.0|18.13|174.1||7.83|260.0|320.0|70.19999999999999|0.0|0
|99.0|415.0|327-3954|0.0|0.0|0.0|15856.0||33.69|207.3|76.0|352.40000000000003|190.9|113.0|8.59|8.7|3.0||4.0|0
MS|120.0|408.0|355-6291|0.0||0.0|212.1|131.0|-721.2|209.4||17.8|167.2||7.52||5.0|57.199999999999996||1
ID||415.0|362-9748|0.0|0.0|0.0||72.0|42.81|205.7|126.0|17.48|275.2||990.4000000000001|9.8|7.0|2.65|160.0|1
IA|98.0|9.0|379-6506|0.0|1.0|21.0|161.2|114.0|||83.0|21.44||92.0||4.4|8.0|1.19||0
MA|108.0||347-7741|9.0|9.0|0.0||137.0||189.0||||102.0|5.81|-292.0|5.0|3.94|0.0|0
9||415.0|354-3783|0.0|0.0|0.0|151.7|82.0|||4200.0|10.12|14400.0|4000.0|8.1|10.5|6.0|2.84|0.0|0
KY|95.0|408.0|401-7594|0.0|9.0|0.0|135.0|99.0|22.95|183.6|8480.0|15.61|245.3|102.0|11.04|12.5|9.0|3.38|1.0|0
IN|122.0||397-4976||0.0|0.0|170.5|94.0|28.99|173.7|109.0|14.76|248.6|3000.0|11.19|11.3|2.0|244.0|40.0|0
9|95.0|408.0|334-2577|0.0|0.0|0.0|238.1||40.48||98.0||190.0|115.0|684.0|11.8|80.0|3.19||0
MI|36.0|510.0|400-3637|0.0|1.0||||47.84|202.2|76.0|17.19|14976.0|113.0|8.42|9.0|6.0|2.43|2.0|0
NM|93.0|510.0|383-4361||1.0|21.0|117.9|-2620.0|801.5999999999999|-3290.0|115.0|13.98||86.0|9.76|9.8|3.0|2.65||0
CO|141.0|415.0|371-4306|0.0|1.0|||91.0||-2622.0|97.0|11.14|219.4|142.0|-197.39999999999998|10.1|1.0|2.73|1.0|0
UT|157.0|408.0|403-4298|0.0|0.0|0.0|4596.0|90.0|39.07|147.9|-2420.0|12.57|241.4|108.0||9.6|7.0|2.59|120.0|0
MI|120.0|408.0|409-3786|9.0|0.0||165.0|-2000.0|||6640.0|26.96|119.2|86.0|5.36|8.3|8.0|2.24||0
|103.0|415.0|337-4697||0.0|0.0|185.0|117.0|31.45|223.3|94.0|379.6|222.8||-200.6|12.6|2.0||40.0|0
AL|98.0|408.0|383-1509||0.0||161.0|117.0|27.37||||227.7|2260.0|10.25|12.1|||4.0|0
||9.0|359-9794|0.0|0.0|0.0|126.7|108.0||206.0|90.0|700.4000000000001|247.8||11.15|13.3|7.0|||0
AZ|63.0|415.0|407-7035|0.0|0.0|0.0|58.9|125.0|10.01|169.6|59.0|576.8|211.4|88.0|9.51||3.0|2.54||0
ME||9.0|363-1069|1.0||1680.0|196.8|89.0|33.46|5098.0|122.0|||126.0|||480.0|108.0|0.0|1
NJ|64.0||391-4652|0.0|0.0|0.0|3252.0|83.0|27.64|152.3|109.0|||122.0|2.59|14.2|3.0|3.83|1.0|0
NV|74.0|415.0|355-6837||0.0|0.0|-5650.0|114.0|48.03|219.9|48.0|18.69||9200.0||9.4|4.0|2.54|1.0|1
9||510.0|409-1244|0.0|1.0|36.0|113.7|117.0|-386.59999999999997|157.5|82.0|1071.2|177.6|118.0|7.99|10.0||2.7|2.0|0
||408.0|328-3266|0.0||0.0|239.8|125.0|40.77|-4296.0|111.0|18.26|143.3|3240.0|||||2.0|0
NE|46.0|9.0|352-7072|0.0||0.0||92.0|||77.0||200.1|116.0|9.0||7.0|3.54|1.0|0
9||408.0|370-7550|0.0|1.0||213.8|102.0|36.35|141.8||12.05||123.0|6.4|7.2||1.94|0.0|0
|121.0|510.0|369-5526|0.0|9.0|0.0|190.7|103.0|32.42|-3670.0|||220.8|103.0|9.94|9.8|4.0|2.65||0
9|193.0|415.0|329-4391||0.0|0.0|6836.0||581.0|132.3|-1900.0|-225.0|112.9|89.0|406.4|11.6|3.0|3.13|1.0|0
|130.0|510.0|408-4195|0.0|9.0|0.0|154.2|119.0|26.21|110.2|98.0|9.37|227.4|117.0|10.23||5.0|2.48|2.0|0
|85.0|9.0|354-4445|9.0|0.0|0.0||52.0|34.24||104.0|19.5|5050.0|106.0||240.0||3.24||0
|162.0|415.0|335-4858||0.0|0.0||108.0|12.02|157.5|1740.0||154.8|82.0|6.97|9.1||2.46|-80.0|1
MS|-1220.0|510.0|414-8718|0.0|1.0|27.0|187.5||31.88|5864.0|103.0|12.46|||10.16|6.4|6.0|1.73||1
|1840.0|408.0|409-5939|0.0|9.0|0.0||90.0|15.59|193.7|123.0|||3440.0|7.88||160.0|2.48|2.0|0
NE|131.0||331-4902||1.0|36.0||115.0|36.41|161.7|117.0|13.74||102.0|11.91|-190.0|4.0|2.57|3.0|0
9|90.0|415.0|353-6870|9.0|0.0|||92.0|989.5999999999999|217.7|114.0|18.5|146.9|123.0|6.61|||2.94|3.0|0
|75.0|408.0|355-2909|0.0|0.0|0.0||125.0|28.27|158.2|86.0|538.0|256.7|80.0|11.55||5.0||1.0|0
9||415.0|390-6101|0.0|0.0|0.0|231.0|||230.4|140.0|19.58|||11.76|9.5|3.0|2.57|1.0|0
TX|82.0|9.0|400-3446|0.0|0.0|0.0||96.0|34.05|201.2|102.0||206.1|60.0|9.27|7.1|-20.0|1.92||0
AR|163.0|408.0|411-5859|0.0||0.0|197.0||33.49||2560.0||206.4|80.0|9.29||10.0|2.46|80.0|0
|91.0||387-2919|1.0|0.0|||112.0|22.08|3466.0|83.0||247.2|130.0||11.2||3.02|3.0|0
NY||415.0|374-8525|0.0|1.0|21.0|175.8|97.0|29.89|217.5|106.0|18.49|237.5|134.0|10.69|5.3|4.0|57.199999999999996||0
|7280.0|9.0|379-5592||0.0|0.0|203.1||34.53|210.1|113.0|17.86|195.6|5160.0||240.0|3.0|3.24|3.0|0
9|-2540.0||345-8237|||36.0|183.2|117.0|622.8|126.8|6080.0|10.78|5266.0|-1420.0||11.2|8.0|241.6|1.0|0
|113.0|415.0|422-6690|9.0|1.0||205.0||34.85|12160.0|60.0||-3172.0|59.0|285.59999999999997|204.0|5.0|2.75|2.0|0
DE|110.0|510.0|346-2359|9.0|0.0|0.0|148.5|4600.0|25.25|276.4|84.0|23.49|193.6|||12.4||3.35||0
9||415.0|374-3534|9.0|1.0|39.0|200.3|68.0||220.4|97.0|18.73|253.8|116.0|11.42|10.5|4.0||0.0|0
|157.0|415.0|381-4756|0.0|9.0|28.0|192.6|107.0|32.74|195.5|74.0|-332.40000000000003|109.7||4.94|6.8|5.0|1.84||0
VT|103.0||390-2805|9.0||0.0||47.0||195.5|84.0|16.62|200.5|96.0|9.02|11.7|4.0|3.16||0
VT||408.0|390-2390|1.0|0.0|0.0|13368.0||28.41|177.5|6960.0|15.09|249.4|132.0|11.22|14.1|140.0||2.0|1
9|140.0||419-9097|0.0|0.0|0.0|231.9|101.0|||94.0|544.4|110.4|98.0|4.97|14.3|6.0||3.0|0
WA||408.0|386-7281|0.0|0.0||146.7||24.94|203.5|6240.0|17.3|203.4||9.15|1096.0|3.0|3.7|1.0|0
9|83.0|408.0|380-3561||||271.5|3480.0|46.16|216.3|126.0|18.39||105.0|5.45|11.7|4.0|3.16|1.0|0
LA|-2420.0|408.0|390-8760|9.0|9.0|0.0|181.5||30.86|218.4|98.0||161.6|103.0|7.27|8.5|||1.0|0
||9.0|366-6730|0.0|1.0|43.0|257.7|97.0|43.81|162.1||13.78||86.0|12.91|11.1|4.0|3.0|2.0|0
IA|113.0||395-5285|9.0|0.0||193.8|99.0|32.95||125.0|18.82|||7.75||6.0|2.86|1.0|0
NE|117.0|415.0|354-3436|0.0|9.0|0.0|102.8|119.0|17.48|206.7|91.0|702.8|299.0|105.0||10.1|7.0|2.73||0
|65.0|408.0|336-7600||9.0||187.9|116.0|31.94|||13.4|227.3|86.0|10.23|7.5|-120.0|2.03|80.0|0
RI|56.0|415.0|383-6293|0.0|0.0|0.0|-4520.0|112.0|38.42|248.5|-2360.0|21.12|140.5|142.0|6.32|6.9|11.0|1.86|1.0|0
OK|7680.0|415.0|362-4596||||260.4|115.0||146.0|46.0|-248.2||87.0|12.13|11.5|4.0||5.0|0
9|151.0|9.0|401-3926|0.0||0.0|178.7|116.0|30.38|5842.0|138.0|||101.0|11.97|9.8|4.0|||0
OH|83.0|9.0|370-9116|0.0|0.0|0.0|337.4|120.0|57.36|227.4||19.33|6156.0|114.0|6.93||7.0|341.59999999999997|0.0|1
VA||510.0|328-6289|0.0|1.0|23.0||129.0|26.79|247.0|96.0|21.0||8960.0|11.66|13.7|160.0|3.7|0.0|0
MO||510.0|350-9994||0.0|0.0|183.6|4680.0|31.21|||21.82|178.6||-160.79999999999998|10.2|2.0|2.75|1.0|0
FL|2300.0||351-4616|0.0|1.0|24.0|11368.0||||129.0|15.59|3296.0|114.0|7.42|9.6|4.0||1.0|0
SC|87.0||360-5779|0.0|9.0|0.0|-2726.0|97.0||172.2|108.0||137.5||6.19|7.1|5.0||0.0|0
VA|141.0|415.0|417-4885|0.0|0.0|0.0|4342.0|110.0|2952.7999999999997|241.5|||253.5||11.41|240.0|240.0|3.24|0.0|0
IA|11280.0|510.0|406-4710|0.0|1.0|36.0||99.0|31.88|241.4|116.0|20.52||105.0|10.33|10.5|5.0|2.84||0
MI|62.0|415.0|409-8743|0.0|0.0|0.0|-1978.0|103.0|16.81||-2440.0|11.51|236.6||10.65|12.2|1.0|3.29|1.0|0
9|146.0|415.0|335-4584||0.0||206.3|151.0|2805.6|148.6|89.0|12.63|167.2|91.0|7.52|122.0|240.0|1.65|1.0|0
DE|7360.0||361-9845|0.0|1.0|33.0|19448.0|92.0|41.33|4276.0|||18296.0|104.0|||2.0|3.27|2.0|0
GA||510.0|366-5699|0.0||31.0|15184.0|5040.0|32.27|163.3|133.0||264.8|126.0|11.92|7.5|3.0|162.39999999999998||0
DC|148.0|415.0|329-9364|0.0||0.0|202.0|8160.0|34.34|-4864.0|2560.0|20.67|261.3|7200.0|11.76|10.9|3.0|235.2||0
AZ|94.0||390-7434||1.0|38.0|170.1|124.0|||116.0|16.43|105.9|73.0|190.79999999999998|1024.0||3.46|1.0|0
AL|32.0|9.0|404-9680|0.0|0.0|||1740.0|39.25|187.4|90.0|||1060.0|6.93|126.0||||0
||408.0|338-9398|0.0|0.0|0.0|237.1|105.0|40.31|223.5||19.0|97.4||4.38|264.0|40.0|3.56|1.0|0
NH|64.0|9.0|394-2445|9.0|1.0|27.0|182.1|-1820.0|30.96|169.7||14.42|164.7|86.0||10.6|5.0|2.86|2.0|0
NM|25.0||381-2709|0.0|0.0|0.0|119.3|87.0|20.28|211.5|101.0|17.98|268.9|86.0|12.1|-210.0|4.0|2.84|3.0|0
9|1300.0|415.0|397-5060|0.0|0.0|0.0|116.8|87.0|19.86||93.0||182.4|150.0|8.21|14.1|||20.0|0
LA|179.0|408.0|415-2393|0.0|0.0||219.2|92.0|37.26|149.4|125.0||244.7|104.0||6.1|5.0|1.65|0.0|0
NE|94.0|415.0|377-1765|0.0|0.0||252.6|104.0|1717.6||125.0|14.37|170.9|106.0|7.69|11.1|280.0|3.0|160.0|0
MN|62.0|415.0|409-2111|0.0|0.0|0.0|147.1|91.0|25.01|15232.0|107.0|16.18|195.2|115.0|8.78|12.2|3.0|-65.8|0.0|0
9|127.0|415.0|401-3170|0.0|0.0|0.0|202.1|103.0|34.36|229.4|86.0|780.0||113.0|8.78|-230.0||3.11|160.0|0
|9280.0|408.0|405-5681|0.0|0.0|0.0|173.5|93.0||15528.0|3040.0||208.0|112.0|9.36|16.2|10.0|||0
9|70.0||411-4582|0.0||0.0|232.1|122.0|39.46||112.0|1988.0|4024.0|112.0|9.05|0.0|0.0|0.0||0
|94.0||355-5009|1.0|1.0|23.0|197.1|125.0|670.1999999999999|8580.0|136.0|18.23|||||5.0|2.57||0
AK|126.0|415.0|372-3750|9.0|0.0|0.0|58.2|94.0|9.89|||11.79|136.8||123.2||80.0||5.0|1
NY||408.0|405-2888|||36.0||111.0|19.65|237.7|94.0|20.2||103.0|306.0|9.9|960.0|2.67||0
9|19.0|408.0|361-3337|0.0||0.0|186.1|3920.0|31.64|254.3|57.0||214.0|127.0|9.63|14.6|7.0|3.94|2.0|0
VA|170.0|510.0|350-1639|1.0||0.0|259.9|68.0||||20.83|134.4|121.0|6.05|8.4||2.27|3.0|0
NM|73.0|9.0|333-3221|0.0||0.0|214.3|145.0|728.6|268.5|135.0|22.82|241.2|7360.0|10.85|10.8|13.0|2.92|1.0|0
NY|||422-1471|9.0|9.0|0.0|158.7|74.0|26.98|64.3|11120.0|5.47|198.5|-2060.0|8.93||4.0|220.0||0
AZ|93.0|415.0|399-7865|9.0|0.0|0.0||71.0||18352.0||19.5|3092.0|121.0||10.9|3.0|58.8|2.0|0
WY|164.0|510.0|373-4819|0.0|0.0|0.0|160.6|-2220.0|27.3||126.0||3742.0|112.0|8.42|9.0|3.0||1.0|0
WA|51.0|9.0|338-6981|0.0|0.0|0.0||109.0|||95.0|15.93|-4624.0|-2140.0|10.4|9.1|60.0|49.2|-20.0|0
CO|2140.0||418-4365|0.0|9.0|0.0|2676.0|3400.0|1820.0|180.5|94.0|15.34|112.2|115.0|5.05|||2.4|-0.0|0
TX|||359-5461|0.0|9.0||||601.4|90.7|104.0|7.71|238.0||10.71|9.5|2.0|2.57|20.0|0
KY|80.0|408.0|375-3586|0.0|0.0|0.0|||||6160.0|16.58||119.0|9.37|8.8|4.0|2.38||0
