STAN|CZAS_POSIADANIA|KOD_OBSZARU|NR_TEL|PLAN_MIEDZY|POCZTA_G|L_WIAD_POCZTA_G|DZIEN_MIN|DZIEN_L_POL|DZIEN_OPLATA|WIECZOR_MIN|WIECZ_L_POL|WIECZ_OPLATA|NOC_MIN|NOC_L_POL|NOC_OPLATA|MIEDZY_MIN|MIEDZY_L_POL|MIEDZY_OPLATA|L_POL_BIURO|REZYGN
|7500.0|510.0|370-3359|0.0||0.0|226.1|||-5037.5|||-6155.0||11.08|||2.78||0
|||383-1121||0.0||10600.0||36.04|31.2|2875.0||||13.2|12.6|500.0|3.4||0
|1200.0|9.0|360-1596||0.0|0.0|||-1060.75|252.4|-2975.0|2145.0||2250.0|12.61|11.8|300.0|319.0|50.0|1
|57.0|9.0|395-2854|0.0|9.0|25.0|176.8|4700.0|751.5||75.0|1657.9999999999998|21350.0||-240.25|-207.50000000000003|100.0||0.0|0
GA|72.0|415.0|362-1407|9.0|1.0|37.0||80.0||217.3||18.47|152.8||6.88|||3.97|150.0|0
9|900.0||341-9764|||1500.0|146.3|128.0|24.87|||-345.25|129.3|||||98.0|0.0|0
||9.0|353-3305||9.0|-0.0|||-556.0|223.7||19.01|5695.0|108.0|256.25|1000.0|500.0|||0
AK|-3400.0|9.0|402-1381|1.0|1.0|||||-4690.0|4950.0|-398.75|2542.5||4.58|||2.84|3.0|0
|-3725.0|408.0|332-9891|0.0|0.0||140.4||23.87|||23.1|188.3|||11.1|9.0|3.0|1.0|0
9|||372-9976|9.0||-0.0|126.3||||||||8.45|9.4|2.0|127.0|3.0|0
|135.0||383-6029||1.0|2050.0|173.1||29.43||||122.2|-1950.0|||15.0|98.5||1
|34.0||353-7289|0.0|9.0||||2122.0|282.2||23.99|311.5||||200.0||2.0|0
||415.0|390-7274|9.0|0.0||2145.0|77.0|-364.75|165.3||14.05|178.5||8.03|||124.0|150.0|0
9|||352-1237|0.0|9.0||||-654.5|11290.0|118.0|19.19|265.3|8600.0|||300.0||1.0|0
|59.0|9.0|353-3061||||120.9||20.55|213.0|4600.0|18.11||116.0|7.34||500.0|2.3|50.0|0
|3250.0|415.0|363-5450|9.0|0.0||5282.5|120.0|-898.0|8130.0|122.0|-345.5|134.7||||||3.0|0
|142.0|408.0|364-1995|9.0||0.0|-4675.0||||3700.0||24220.0||10.9|185.0||2.0|100.0|0
||9.0|398-1294|0.0||0.0|159.1||27.05|231.3|2925.0|19.66||91.0||8.8||2.38|5.0|1
WY|9700.0|9.0|405-7146||1.0|24.0||13500.0|22.64|217.2|58.0|923.0|70.6|79.0|318.0|||297.0|1.0|0
|52.0|408.0|413-4957||9.0|||108.0||269.8|96.0|1146.5|236.8|2175.0|1066.0|7.8|5.0|2.11|3.0|0
IN|-1500.0|9.0|420-5645|||||||21110.0||17.94|249.0|129.0|280.25|-170.0|3.0||1.0|0
VA|10.0||349-4396|9.0||0.0|186.1|2800.0|-791.0|190.2|66.0|404.25000000000006|282.8|2850.0|636.5|11.4|300.0|308.0||0
UT|4800.0||404-3211|9.0|||160.2|117.0|27.23||6700.0|1137.0||6800.0|10.28|465.00000000000006||2.51||0
9|8700.0|9.0|353-3759|0.0||||||21970.0|116.0|18.67|203.9|127.0|459.0||3.0||-125.0|1
|-2025.0||363-5947|9.0||0.0|4387.5|||24930.0|-2125.0|21.19|||608.0|254.99999999999997||2.75||0
|141.0|415.0|340-5121||||3172.5|||18000.0||382.5||-3200.0|6.34|200.0|-50.0|-54.0|1.0|0
CO|121.0|408.0|370-7574||9.0|30.0||129.0|||3850.0|6.4|181.2|77.0||5.8|3.0|78.5|3.0|1
9|1700.0||403-9733|0.0|9.0||148.8|||246.5|-4100.0|20.95|3245.0000000000005|5150.0|5.84|||3.27|300.0|0
9|-3125.0|408.0|355-7251|||0.0|229.3|103.0|38.98||6300.0||189.3||8.52|-300.0|8.0|||0
ID|||359-5893|0.0||||97.0|3265.9999999999995|169.9|94.0|||54.0|7.5|285.0|4.0|-77.0|-25.0|0
CA|2900.0|9.0|405-3371|9.0|1.0|34.0|268.6||45.66||142.0|378.75||106.0|7.48|11.6||3.13||0
9|7400.0|510.0|344-5117|0.0||3300.0|||32.93|246.1|4800.0|20.92|138.0|||14.6|75.0|3.94||0
9|-3725.0|9.0|332-8160||9.0|700.0||9200.0|30.72||64.0|15.96|265.5|53.0|11.95||3.0|3.4||0
NC||9.0|359-4081|||0.0||||8145.0|2425.0|1385.0|7950.0|106.0||8.2||221.0||0
9||9.0|352-8305|9.0||41.0|148.1|74.0||16950.0|-2200.0|1441.0||-2550.0||||1.67|2.0|0
WY||9.0|329-9847|||0.0|||-1069.0|10640.0|104.0||||7.1|232.50000000000003|4.0|2.51||0
|113.0||365-9011|1.0|0.0|0.0|125.2|||-5160.0|119.0|17.54||||-207.50000000000003|400.0||0.0|0
UT|||338-9472|0.0|9.0|-0.0|10580.0|3500.0|-899.25|216.9|80.0||15350.0|6000.0||||2.11||0
TX|15000.0|510.0|374-8042|0.0|0.0|-0.0|-4472.5|10100.0|30.41||110.0||7430.0|5000.0|6.69|13.8|3.0|186.5||1
|-3450.0||359-1231|9.0|9.0||||41.11|17050.0|83.0|362.25|295.3||13.29|11.8|700.0||75.0|0
|16200.0||413-7170|9.0|1.0|46.0|||||4200.0|||61.0|573.0|302.5||3.27|0.0|0
NM|||415-2935|0.0||0.0||4150.0||14890.0|85.0|12.66|||776.0|||2.16||0
NV|90.0||399-4246||9.0|0.0|203.4|||226.7||-481.75|-3810.0|||7.3|4.0|||0
HI|2125.0|9.0|362-5889||0.0|||||157.2|-2350.0|668.0|188.2|9900.0||||||0
|||350-8921|0.0|9.0|||-2250.0||22330.0||||111.0|8.16|6.1|2.0|1.65|1.0|0
DC|2050.0|415.0|374-5353|0.0|9.0|0.0|300.3||2552.5|181.0|2500.0|769.5||73.0|12.15||4.0|3.16|0.0|1
9|||360-1171|||0.0|61.6||1047.0|77.1|85.0|||99.0||||2.21||1
|46.0||355-8887||9.0|||72.0|-910.0|164.4|104.0|||-2825.0|7.99|8.2||110.5|50.0|0
|70.0|9.0|333-1967|0.0|9.0||170.2|98.0|-723.25||2550.0|||76.0|10.29|1500.0||||0
WV|144.0|415.0|354-4577|0.0||||99.0|34.19|303.5|74.0|25.8||-2975.0|10.08|330.0|2.0|||0
|||331-7425|1.0|0.0|0.0|215.4|10400.0|36.62|204.8|1975.0|-435.25||2725.0||315.0|5.0||3.0|0
9||408.0|419-2637||9.0|25.0||||-3402.5||-289.25|175.7|9000.0||550.0|100.0|2.97||0
|70.0|9.0|411-1530|0.0||2400.0|249.5||2121.0|259.7||551.75|222.7|1700.0|1002.0||4.0|132.5|1.0|0
|106.0|510.0|395-3026|9.0||0.0|210.6|||||21.18||88.0|||25.0|3.35||1
VT|||388-6441||1.0|725.0|||30.48|-5647.5|86.0|||78.0|14.54||7.0|2.32||0
IN|||402-1251||9.0||157.9|105.0||155.0|101.0|659.0||84.0||-200.0|125.0|-54.0|4.0|1
9|2775.0|9.0|412-9997|0.0|9.0|-0.0||||208.5|76.0|886.0|9120.0||8.21|12.0|2.0|162.0|1.0|0
KY||415.0|346-7302|0.0||1750.0|7705.0|-2600.0||123.4|84.0|||2850.0||272.5||2.94|2.0|0
9|12800.0||358-9095||9.0||5947.5|125.0||||526.25|208.9|3400.0|235.0||-100.0|3.75|1.0|1
DC||510.0|400-9770|||0.0|143.9|61.0||19490.0|-2625.0||10960.0|94.0||-277.5||3.0||0
|155.0|415.0|334-1275|9.0|9.0|0.0||100.0|34.58||5200.0|16.23|||882.0||4.0|120.0|0.0|1
||9.0|340-4953|0.0||||||173.0|107.0|14.71|253.2|||||2.13|100.0|0
|78.0|9.0|400-9510|0.0|0.0|||93.0||||||-2625.0||9.5||2.57||0
AZ|-2250.0|415.0|387-6103|0.0|9.0|0.0|179.1|71.0|30.45||81.0|16.2|12770.0|4550.0|287.5|10.6|175.0|2.86||0
|||366-4467|9.0|||278.4|10600.0||4050.0|11300.0|||-3425.0|7.34|9.8||2.65|25.0|0
|73.0|415.0|370-3450|9.0|0.0|0.0|160.1|-2750.0|27.22|213.3||18.13|174.1||7.83|1300.0||351.0||0
9|||327-3954||0.0|0.0|198.2||33.69|||17.62|||8.59||||400.0|0
||9.0|355-6291|0.0||0.0|-5302.5|-3275.0|36.06|209.4||-445.0|||||||1.0|1
|77.0||362-9748||0.0|0.0|6295.0|||20570.0|126.0|17.48|275.2||12.38||350.0|||1
|4900.0||379-6506|||21.0||114.0||252.2|83.0|21.44|||721.0|||||0
9|108.0|9.0|347-7741|9.0|9.0|0.0|178.3|137.0|30.31|-4725.0|76.0||129.1|102.0|290.5|14.6|-125.0||0.0|0
||415.0|354-3783|9.0|0.0|0.0|151.7|4100.0|25.79|119.0|105.0|10.12||10000.0||10.5||2.84|0.0|0
|-2375.0|9.0|401-7594|0.0||0.0|||-573.75|183.6|106.0|15.61|245.3|2550.0|552.0|12.5|900.0|||0
|122.0|408.0|397-4976|0.0|9.0||170.5||28.99|8685.0||14.76||75.0||282.5|50.0|3.05|1.0|0
|95.0|9.0|334-2577|||0.0|5952.5|65.0|40.48|18720.0||15.91|190.0|5750.0|||4.0|79.75|4.0|0
9|||400-3637|9.0|||7034.999999999999|102.0|47.84|202.2|76.0|17.19||5650.0|8.42||||2.0|0
|-2325.0|9.0|383-4361||1.0|21.0|117.9|131.0||164.5|11500.0|13.98|-5425.0|2150.0|-244.0||300.0|265.0|1.0|0
||415.0|371-4306||1.0|32.0|148.6|-2275.0|2526.0||2425.0|11.14|219.4|142.0|246.74999999999997|10.1|50.0|||0
|||403-4298|9.0||-0.0||90.0|3907.0|147.9|||241.4||1086.0|9.6|700.0|2.59|75.0|0
MI|120.0||409-3786|0.0|0.0|0.0||100.0|28.05|317.2|83.0|2696.0|119.2|2150.0|||8.0|2.24||0
MA|103.0|415.0|337-4697|||0.0|185.0|11700.0|31.45||94.0|-474.5|222.8|2275.0|10.03||50.0||2.0|0
AL|2450.0|408.0|383-1509||9.0|||11700.0|27.37||113.0|16.23||5650.0|10.25||200.0|3.27|100.0|0
|3125.0|9.0|359-9794|9.0|0.0|0.0|3167.5||21.54||9000.0|17.51|||11.15|13.3||3.59|1.0|0
AZ|63.0||407-7035|||0.0|||10.01||59.0||211.4|2200.0||9.4|-75.0|||0
|36.0|510.0|363-1069||9.0||196.8|89.0||6372.5|6100.0||3457.5000000000005|126.0|6.22|20.0|6.0|-135.0||1
NJ|3200.0||391-4652|0.0|0.0||162.6||27.64|15230.000000000002|109.0|-323.75|57.5|||14.2||-95.75|1.0|0
9|74.0||355-6837||9.0|||114.0|48.03|-5497.5|4800.0|18.69||115.0||||||1
MO|2800.0|9.0|409-1244||1.0|36.0|||19.33||82.0||177.6|11800.0|199.75|1000.0|3.0|2.7|50.0|0
9|97.0|9.0|328-3266||0.0|-0.0|11990.0|125.0|40.77|-5370.0|111.0|913.0000000000001||81.0|||-125.0|2.35|2.0|0
9|46.0|408.0|352-7072|0.0||0.0|210.2|92.0|3572.9999999999995|227.3||19.32|200.1|5800.0|225.0|1310.0||3.54||0
||9.0|370-7550|0.0|1.0|||102.0|||2150.0|12.05|7109.999999999999||||3.0|1.94||0
9|121.0||369-5526||0.0||19070.0|||||15.6|220.8|2575.0|497.0|||2.65||0
9|19300.0|415.0|329-4391||0.0|0.0||||132.3||11.25|112.9||508.0|11.6|3.0|3.13|50.0|0
|-3250.0|9.0|408-4195|9.0||0.0|3854.9999999999995||-655.25|110.2||||||-229.99999999999997|5.0|248.0||0
AZ|||354-4445|0.0|||201.4||1712.0|11470.0|||252.5|106.0||12.0|75.0|3.24||0
|162.0|9.0|335-4858|9.0||||||157.5|2175.0|||8200.0|6.97|9.1|-75.0|123.0|200.0|1
|1525.0|510.0|414-8718|0.0|9.0|27.0|4687.5||31.88||103.0|12.46|225.7|129.0|1016.0|640.0|6.0||4.0|1
TX|9200.0|408.0|409-5939|9.0|0.0||91.7|4500.0|15.59|19370.0|123.0|1646.0||||9.2|||2.0|0
|||331-4902|0.0|1.0||10710.0|115.0|910.2499999999999|||13.74||||237.5|4.0|2.57||0
|4500.0||353-6870|0.0|0.0||-3637.5|9200.0||217.7||18.5|3672.5||661.0|10.9||2.94||0
CA|1875.0||355-2909|9.0|||-4157.5|3125.0|||86.0||6417.5||-288.75||500.0|1.65|1.0|0
9|||390-6101|0.0||0.0||115.0|39.27||-3500.0||261.4|120.0|11.76|237.5||2.57||0
|82.0|408.0|400-3446|9.0|0.0|0.0|200.3|||||855.0000000000001||3000.0|||1.0|1.92|400.0|0
|-4075.0||411-5859|9.0|9.0|0.0||10900.0|33.49|202.6|||206.4|80.0|||10.0||1.0|0
9||9.0|387-2919|1.0|0.0|0.0||2800.0|22.08|4332.5|||||||3.0|3.02||0
|75.0|415.0|374-8525|9.0||21.0|-4395.0|97.0||217.5|||23750.0|3350.0||-132.5||||0
9|4550.0|510.0|379-5592||9.0||203.1|106.0|||11300.0|17.86|9780.0||440.00000000000006|12.0|3.0|81.0||0
AK|||345-8237|9.0|1.0||183.2|-2925.0|-778.5||76.0|||3550.0|11.85||8.0|75.5|50.0|0
NV||415.0|422-6690|0.0|1.0|23.0|-5125.0|101.0|871.25|3800.0|3000.0|||59.0|178.5|254.99999999999997|5.0|2.75|100.0|0
DE|110.0||346-2359|9.0||0.0|148.5||631.25|13819.999999999998|4200.0|23.49|193.6|112.0|435.50000000000006|12.4||335.0||0
MD|120.0||374-3534||9.0|39.0|200.3||||97.0|18.73||116.0|11.42|-262.5|4.0|2.84|-0.0|0
9||9.0|381-4756|0.0|||192.6|107.0|32.74|4887.5|3700.0||-2742.5|139.0|4.94|6.8||1.84|3.0|0
VT||510.0|390-2805|9.0|0.0|0.0||2350.0||||16.62|200.5|96.0|||||25.0|0
|2925.0|408.0|390-2390||9.0|||2150.0|28.41|177.5||15.09|12470.0||11.22||350.0|3.81||1
MI|140.0|415.0|419-9097|0.0|9.0|0.0|5797.5|101.0|||94.0|13.61|-2760.0|98.0||14.3||386.0|300.0|0
9||9.0|386-7281|0.0|0.0|0.0||||203.5|||203.4|-2750.0|||75.0|||0
|2075.0|408.0|380-3561|1.0|9.0|0.0|271.5|87.0||216.3|12600.0|1839.0|-3027.5|105.0|5.45||||1.0|0
9|121.0||390-8760|0.0|0.0|||6050.0|-771.5||98.0|18.56|161.6|103.0|363.5|-212.5||114.99999999999999|1.0|0
|145.0||366-6730|0.0|9.0|4300.0|257.7|97.0|-1095.25||9500.0|689.0||||11.1|4.0|3.0||0
|113.0||395-5285|0.0||0.0|19380.0|2475.0|||125.0|||67.0|7.75||6.0|2.86|25.0|0
|5850.0|415.0|354-3436|9.0|9.0||||17.48||9100.0||299.0|105.0||10.1|7.0|2.73|1.0|0
||408.0|336-7600|9.0|0.0|0.0|-4697.5|116.0|||117.0||||-255.75|||||0
|||383-6293|||0.0|11300.0|112.0|38.42|248.5|-2950.0|21.12||142.0||172.5|||1.0|0
|||362-4596|0.0|0.0|0.0||115.0||146.0|46.0||||1213.0|1150.0|100.0||-125.0|0
|||401-3926|0.0|0.0|0.0|||3038.0|292.1||24.83||101.0|11.97|9.8|||-0.0|0
|||370-9116||9.0||337.4|120.0|2868.0|5685.0|116.0||153.9||6.93|15.8|||0.0|1
|||328-6289|||23.0||129.0|1339.5|247.0|-2400.0|21.0||112.0|11.66||100.0|3.7||0
MO|6.0|510.0|350-9994|0.0|0.0|-0.0|183.6|117.0|31.21|-6417.5|72.0||178.6||8.04|10.2|50.0||-25.0|0
FL|115.0|510.0|351-4616|9.0|9.0|1200.0|||604.0||129.0||164.8|2850.0|7.42|960.0||2.59|1.0|0
||9.0|360-5779|9.0|0.0|0.0|136.3|-2425.0|579.25|172.2|108.0||||6.19|7.1|5.0||0.0|0
VA||415.0|417-4885|||0.0|||36.91|24150.0||-513.25||103.0|11.41|12.0|6.0||-0.0|0
9|141.0||406-4710|||||-2475.0|31.88|241.4|116.0|||2625.0||10.5|125.0|||0
MI|62.0|415.0|409-8743|||||103.0||6770.0||11.51||82.0|10.65|12.2|1.0|-82.25||0
9||415.0|335-4584|9.0||0.0|206.3||35.07|||-315.75||2275.0|||-75.0|||0
9|92.0|415.0|361-9845|0.0|1.0|33.0||4600.0||213.8|92.0|18.17|228.7||10.29|12.1||3.27|2.0|0
9||9.0|366-5699||9.0||||806.7500000000001|16330.000000000002|||264.8|||375.0|3.0|2.03||0
|||329-9364||9.0||||34.34||128.0|1033.5|261.3|||272.5||2.94|1.0|0
AZ||408.0|390-7434|||38.0|||28.92||11600.0||-2647.5|73.0||12.8|4.0|173.0||0
|1600.0|9.0|404-9680|9.0|0.0|||87.0|1962.5||90.0|||2650.0|6.93|6.3|2.0||0.0|0
CO||9.0|338-9398||0.0|0.0||105.0||223.5|5250.0|-475.0||-1975.0|219.0|13.2|2.0||25.0|0
NH|-1600.0|9.0|394-2445||||182.1||30.96||2450.0||164.7|2150.0|7.41|10.6|5.0|143.0|2.0|0
9|||381-2709|0.0|9.0|0.0|||20.28|5287.5||17.98||-2150.0|12.1|||||0
|65.0||397-5060|9.0|9.0||11680.0|87.0||178.9|93.0|1521.0|||410.50000000000006|1410.0|2.0|95.25|1.0|0
|-4475.0|9.0|415-2393|9.0|0.0|||||149.4|125.0|||10400.0|||5.0|165.0|-0.0|0
NE|||377-1765||0.0||12630.0|104.0|-1073.5|169.0|125.0|359.25||106.0|7.69|11.1|7.0||200.0|0
|||409-2111|0.0|9.0|0.0|147.1|91.0|25.01|9520.0|107.0||195.2||||3.0|329.0||0
MI|127.0||401-3170||0.0|0.0|202.1|5150.0|859.0|5735.0||-487.5|-4880.0|||11.5|3.0||200.0|0
|2900.0|408.0|405-5681|9.0||||-2325.0|29.5||||||||||-75.0|0
9|70.0||411-4582|0.0|||232.1|122.0||292.3|112.0||201.2|2800.0|9.05|0.0||0.0|3.0|0
|94.0||355-5009|9.0|1.0|2300.0|197.1|||5362.5||18.23|282.2|103.0|635.0|-237.5|250.0|2.57|4.0|0
AK|||372-3750|0.0|9.0||58.2|4700.0|247.25|3467.4999999999995||11.79|136.8|||11.9||-80.25|5.0|1
|67.0|408.0|405-2888|0.0|9.0|36.0|||19.65|237.7||20.2|169.9|103.0|7.65|990.0|||2.0|0
NH|19.0||361-3337|0.0|0.0|0.0|||31.64|254.3||21.62||127.0||14.6|175.0|||0
9|4250.0|9.0|350-1639||0.0||25989.999999999996|68.0|44.18|24500.0|122.0|1041.5||-3025.0|6.05||150.0|2.27||0
NM||9.0|333-3221|0.0||0.0|||1821.5|268.5|||||||-325.0|||0
NY|2650.0|408.0|422-1471|9.0|9.0|-0.0||1850.0||6430.0||136.75||||||275.0|-25.0|0
AZ|93.0|415.0|399-7865||0.0|||71.0|46.17|229.4||||121.0|-87.0|||147.0||0
||510.0|373-4819||||160.6|111.0|||126.0|13.87|9355.0|||9.0|3.0|2.43|1.0|0
9||408.0|338-6981|||0.0||109.0|1975.5||4750.0||||10.4||3.0|2.46||0
CO||9.0|418-4365|0.0|||133.8|4250.0|22.75|180.5|94.0||-2805.0|11500.0|252.5||4.0||0.0|0
9|3250.0||359-5461||9.0||4422.5||30.07||104.0|-192.75|238.0||10.71|950.0||||0
||408.0|375-3586|0.0||||74.0|35.68|195.1||-414.49999999999994|208.2|||8.8|4.0|2.38|2.0|0
9|94.0||407-8376|0.0||0.0|137.5||-584.5|||17.27|15000.0|13100.0|6.75|13.4||3.62|0.0|0
OK|11800.0||408-6496||9.0|-575.0|||49.22|166.6|||5955.0||536.0|||2.57|1.0|0
MD|||385-7688||9.0|575.0|-4952.5||1684.0||86.0|15.05|180.5||8.12||6.0|1.84|25.0|0
9|||332-6934|0.0|0.0||||25.45|-4555.0|115.0|15.49|261.5|6300.0|11.77||800.0|2.62|0.0|0
TX|-5200.0|9.0|378-3625|9.0|0.0|||3350.0||176.3||1499.0|181.7|102.0||||||1
ME|131.0||353-7292|1.0|9.0|26.0|292.9|101.0||199.7||848.5|6382.5|127.0||13.8|7.0|186.5||1
9|63.0|9.0|399-6786|0.0|9.0||83.0|||17700.0|106.0|-376.25|245.7|-2225.0|||||0.0|0
9|1325.0||358-3261|||24.0|145.7|-3650.0|24.77||136.0||24990.0||562.5|1310.0|5.0|3.54|3.0|0
DE|||377-9932|9.0|0.0|0.0|182.3|||8205.0||27.9|24500.0|13100.0|||50.0|||0
9|97.0||397-4030|0.0|||218.0|86.0|37.06|||||||160.0|400.0||300.0|0
MI|105.0|510.0|367-1062||||3515.0|2725.0|23.9|-4465.0|51.0|1518.0|217.0|8300.0||6.8||||0
WA|||341-8467||0.0|0.0|152.7|10500.0|25.96|257.5|8000.0|2189.0||93.0||9.4|||1.0|0
MO|6600.0|415.0|339-9453||9.0||5335.0||18.14||||||-214.25|605.0|||1.0|0
|122.0||344-3388|||-0.0|24380.0|4900.0|1036.25|83.9||7.13|179.8|84.0||1370.0||3.7||0
OR|38.0|9.0|375-8013|0.0|0.0|0.0|194.4|||186.7|95.0||||-251.25000000000003|10.8|5.0|||0
9||9.0|408-4142|||0.0||95.0|||3500.0||6502.500000000001|||12.2|125.0|3.29|150.0|0
RI|99.0||386-3671|0.0|||217.2||||-2225.0|524.25|||254.25|790.0||||0
|2475.0|415.0|411-2284|9.0||0.0|-6027.5|1800.0|40.99|-3890.0|98.0|||109.0||580.0|-250.0|3.13||0
|144.0|510.0|346-7795||0.0|0.0|203.5|100.0||24760.0|103.0|||94.0|8.74||-275.0|3.21||0
9||415.0|333-5609||1.0||||26.38||2650.0||6120.0|68.0||10.7|150.0|-72.25|1.0|0
AZ|86.0||405-1842|0.0|1.0||4190.0|139.0||5650.0|11800.0|9.61|||11.11||||1.0|0
FL|||366-6345|1.0||0.0||98.0||228.1|||||-82.25|17.6|||100.0|1
LA||415.0|337-9345||0.0|-0.0|179.3|93.0|3048.0|178.6|-2450.0|1518.0|225.2|6550.0|10.13||6.0|3.11|75.0|0
|||328-6770|||0.0||||186.4|-1900.0|15.84||-3000.0|-194.0|10.9|3.0|147.0|0.0|0
FL|120.0||380-7321||9.0|0.0|180.0|||||19.06||91.0|597.0|4.7||1.27|75.0|0
9|136.0|415.0|375-1476|||0.0||121.0|||118.0||||||2.0|3.51|100.0|1
AL|||356-1567|9.0|0.0|0.0|5575.0|121.0||110.1|98.0|9.36|||||12.0|96.0|0.0|0
|81.0|415.0|422-6685|0.0|9.0|-0.0|18360.0||1560.5||98.0||5305.0|-2475.0|-238.75000000000003||600.0||3.0|0
TN|127.0||336-1090|0.0|1.0||-4150.0|||4362.5|10300.0|||68.0|551.0|10.2|-150.0||25.0|0
9|65.0|9.0|343-2095|9.0|9.0|0.0|136.1|||27289.999999999996|96.0|||104.0|991.0||100.0|59.5|-25.0|0
ME|||345-3934|0.0|||149.3|113.0|||||174.3||392.0|445.0||2.4|2.0|0
OK||9.0|338-8050|0.0|0.0|0.0|1635.0000000000002|97.0||8410.0|76.0|14.3||||1380.0|1.0|3.73||0
|1625.0|415.0|388-9568|9.0||||||5862.5|2350.0||250.1||11.25|67.5||18.25|1.0|0
MO|123.0|9.0|402-6591|0.0|0.0|0.0|206.9|-2125.0||244.7|1950.0|1040.0|221.5|136.0||7.7|50.0|2.08|3.0|0
IA|6300.0||403-6419|9.0||27.0|186.2|7800.0||18960.0|83.0|1612.0|7650.0|139.0||9.6|-75.0|-64.75|2.0|0
|5200.0||386-9790||9.0|23.0|280.2|6800.0|||2300.0|||102.0|6.16|13.3|3.0|89.75|-100.0|0
|45.0||378-5692|0.0||22.0|4915.0|8400.0|33.42|||2662.0||10800.0|183.75|595.0|3.0|3.21|0.0|0
